[00:00.000 --> 00:03.800]  All right Adam before we get into the show proper I'm going to send you right now
[1:17:36.760 --> 1:17:40.500]  And we didn't laugh we shut up. Well, we did it first, but then once you know, there's
[1:17:40.920 --> 1:17:45.000]  As you as I progress as a teenager we went from like
[1:17:45.480 --> 1:17:47.480]  Ash and faced. Oh my god. I
[1:17:48.040 --> 1:17:49.200]  yeah
[1:17:49.200 --> 1:17:50.520]  to just
[1:17:50.520 --> 1:17:57.440]  Laughing and if you don't know I forget how many they made but there was a series of home videos called faces of death and
[1:17:57.800 --> 1:18:01.640]  They were effectively it's enough films and they had footage of
[1:18:02.440 --> 1:18:05.880]  You know terrible things happening to people and and but they
[1:18:05.880 --> 1:18:08.280]  Some of them were clearly fake though
[1:18:08.480 --> 1:18:12.240]  It was sort of like a mix of like oh my god that looked real
[1:18:12.240 --> 1:18:16.440]  I think that was actually a car accident that killed somebody and then the next one
[1:18:16.440 --> 1:18:22.280]  There was one where people were reading monkey brains and I you know, I think the monkey brains one was clearly you know
[1:18:22.840 --> 1:18:24.840]  Pro wrestling it was it was fake
[1:18:24.840 --> 1:18:29.000]  Yeah, yeah, yeah, I think the genre and I found this out recently
[1:18:29.840 --> 1:18:33.240]  The genre of that of faces of death the genre that
[1:18:33.240 --> 1:18:37.400]  Faces of death came out of was something like Mondo
[1:18:38.040 --> 1:18:44.720]  Mondo like sensationalist filmmaking where and I think it came like there was a lot of it being made in in Italy
[1:18:44.720 --> 1:18:48.720]  I I believe in the in like the in the 70s and early 80s
[1:18:49.880 --> 1:18:52.280]  Where they would just it was just a
[1:18:53.640 --> 1:18:55.240]  Just a
[1:18:55.240 --> 1:19:00.560]  Baca nal of sex and violence in these sort of pseudo documentaries like I
[1:19:00.560 --> 1:19:04.560]  Don't know everything to like think of in today's
[1:19:05.480 --> 1:19:10.040]  Media wherever you would go for the most the maximum amount of titillation of
[1:19:11.120 --> 1:19:13.120]  sex and violence and
[1:19:13.120 --> 1:19:19.400]  That's where they would get their rocks off back then is in movies like faces of death. I don't even remember whether there were
[1:19:20.440 --> 1:19:25.680]  You know boobs in faces of death that they're probably were there had to have been I don't remember I
[1:19:25.680 --> 1:19:30.800]  I didn't maybe they would do remember feeling a very weird like low-level
[1:19:31.200 --> 1:19:33.680]  Forming guilt after having watched them
[1:19:34.800 --> 1:19:39.240]  Absolutely, they were essentially snuff films. We just didn't know like they were very very fake
[1:19:39.240 --> 1:19:44.240]  You go back and watch it now and you can see all the seams and everything all the fake appendages
[1:19:44.240 --> 1:19:47.480]  But back then we didn't and they were definitely passed off as being real
[1:19:47.480 --> 1:19:56.560]  Yeah, absolutely, and I just I just remember I guess the guilt that I felt more or less was that it didn't really matter
[1:19:57.080 --> 1:20:04.720]  Whether they were real or not or it mattered because it was almost like I hope that they weren't real because it would be great to know that
[1:20:04.720 --> 1:20:10.360]  Nobody died in that arable way, but the guilt was that it didn't really matter because either way
[1:20:11.280 --> 1:20:16.520]  It's the fact that they I was thought some of them could be real and that I enjoyed
[1:20:16.520 --> 1:20:22.400]  I had I drew some kind of it. You're getting. Yeah, I found it entertaining. My friends and I were collectively
[1:20:23.280 --> 1:20:28.560]  You know having a good time watching them and it just felt like yeah, it made me a terrible person
[1:20:29.360 --> 1:20:32.840]  And that's how I feel when I watch a horror movie and I don't watch horror movies
[1:20:32.840 --> 1:20:36.720]  But that's absolutely how I feel is like why should I be getting entered any
[1:20:37.320 --> 1:20:45.000]  Entertainment value from this person's pain even it's even if you know it's fictional. Yeah, I just anyway. That's not getting on Apple TV
[1:20:45.000 --> 1:20:51.800]  No, it won't be oh just on YouTube. I guess
[1:20:53.440 --> 1:20:56.360]  But like do you ever have you stopped have you thought about?
[1:20:57.360 --> 1:20:59.360]  You know that the anecdote about
[1:21:00.160 --> 1:21:06.720]  Steve on in his on his hospital bed and basically is it like I forget what the line is but basically telling I
[1:21:07.160 --> 1:21:12.520]  Forget even Isaacson he told but I did he tell Isaacson. I think I cracked it
[1:21:12.520 --> 1:21:18.040]  Well, do you do you think that applied here? Does it do you think that had anything to do with Apple TV?
[1:21:21.040 --> 1:21:25.240]  I don't think so it's such a weird line and it's such a like
[1:21:27.280 --> 1:21:30.480]  It because it's so tempting right it's almost like
[1:21:31.120 --> 1:21:35.640]  And I don't doubt like what I have so many complaints about Isaacson's book, but I you know
[1:21:35.640 --> 1:21:37.640]  I do not for a second
[1:21:37.640 --> 1:21:43.280]  Question his integrity, so I'm sure that he says that's what jobs told him
[1:21:43.280 --> 1:21:47.040]  I think he said we and I don't think he said I but either way it was it was either
[1:21:47.520 --> 1:21:52.760]  First-person plural or first-person singular, but that we you know, we I think we finally cracked it
[1:21:52.920 --> 1:21:54.920]  maybe he said I I'm not sure but
[1:21:56.520 --> 1:22:00.760]  That's all he said he didn't tell him one damn thing about what cracking it meant
[1:22:00.760 --> 1:22:06.920]  and it's like could you craft a better like
[1:22:08.320 --> 1:22:13.040]  Yeah, that would just and then everybody can just fill that in with whatever their pet
[1:22:13.480 --> 1:22:21.080]  Dream of what Apple TV could be is whether it's whether it's you know the actual TV set or whether it's
[1:22:21.600 --> 1:22:29.680]  Apple replacing cable with the you know $15 a month bundle that lets you stream all the major all the major cable networks
[1:22:29.680 --> 1:22:31.680]  whenever you want
[1:22:32.320 --> 1:22:38.420]  Or this you know an app store type you know the future TV is apps type thing who knows you know what the hell
[1:22:38.420 --> 1:22:40.720]  I meant I don't think that this is it though
[1:22:41.720 --> 1:22:47.640]  I don't know I mean obviously it does feel like it was it was set in sort of a fever dream state or
[1:22:48.600 --> 1:22:52.840]  But I don't know there's another there's a part of me that idealizes this
[1:22:52.840 --> 1:23:00.600]  The device so much that thinks that it this might this might kind of be what he was talking about and I think
[1:23:01.600 --> 1:23:03.600]  my thinking is this that
[1:23:04.680 --> 1:23:10.480]  What is like what is the biggest problem that Apple seems to have had?
[1:23:11.480 --> 1:23:13.480]  in bringing
[1:23:13.480 --> 1:23:15.480]  Bringing media to us
[1:23:15.480 --> 1:23:24.240]  Like iTunes in itself as an invention was pretty influential is pretty impactful in the state of
[1:23:25.000 --> 1:23:26.400]  technology
[1:23:26.400 --> 1:23:28.400]  But people complain about iTunes
[1:23:29.000 --> 1:23:31.440]  Constantly and people complain about the iTunes store
[1:23:32.160 --> 1:23:37.160]  Constantly and it kind of sucks the whole process sucks and even with all of the
[1:23:37.160 --> 1:23:46.040]  Resources that Apple has they haven't really figured out how to do that very one simple elemental thing which is deliver us the media that we will
[1:23:46.880 --> 1:23:48.880]  Use to enrich our lives
[1:23:48.880 --> 1:23:54.120]  You know you can argue that they had nobody has figured that out very well the cable company's still on it
[1:23:54.640 --> 1:23:57.120]  still on the ecosystem for the most part
[1:23:57.960 --> 1:24:01.040]  There have been technology companies built up around
[1:24:01.800 --> 1:24:03.800]  delivering us media in
[1:24:03.800 --> 1:24:12.760]  Smaller channels and smaller formats, but for the most part not much of it is compelling. You could say that YouTube is has been the most
[1:24:14.360 --> 1:24:16.120]  influential
[1:24:16.120 --> 1:24:18.920]  You know, I guess network of
[1:24:20.040 --> 1:24:22.040]  delivering media to us
[1:24:22.840 --> 1:24:24.920]  Like on a really really large scale
[1:24:25.520 --> 1:24:31.520]  But in terms of like making an actual market for that and a marketplace for that where
[1:24:31.520 --> 1:24:38.760]  Anybody can be connected any audience member can be connected with the media that's going to enrich them the most and be
[1:24:39.760 --> 1:24:44.120]  Speak to them the most specifically and I believe that
[1:24:45.080 --> 1:24:48.000]  That the Apple TV might be the closest that they've come to that
[1:24:49.080 --> 1:24:55.000]  Everything else I feel like is a tool a tool for work a tool for productivity or play or
[1:24:55.480 --> 1:24:58.280]  Whatever it is, you know things that you use to do other things
[1:24:58.280 --> 1:25:05.440]  But I think this device specifically is used to enrich our lives because Steve if anyone knew the benefit of using the
[1:25:06.080 --> 1:25:11.760]  world's media and art and you know recorded art to enrich his life. I
[1:25:12.400 --> 1:25:14.960]  Can't help but think if I have to think what he meant by it
[1:25:15.000 --> 1:25:20.840]  Let's assume that it wasn't in in like a you know fever dream like you said that he really meant it
[1:25:20.840 --> 1:25:25.680]  I can't help but think that it's this other shoe that she had to drop which is in an
[1:25:25.680 --> 1:25:33.040]  Apple branded streaming video package pretty much. Let's like I guess like the doing for TV
[1:25:33.800 --> 1:25:43.800]  What Apple music does from music, which is that you pay a monthly fee and you get to watch all these shows from all these
[1:25:44.120 --> 1:25:47.520]  Participating cable networks, you know, and TV networks
[1:25:48.520 --> 1:25:53.560]  I don't disagree with you. I think that this is step one to that right and everybody
[1:25:53.560 --> 1:25:58.240]  I mean this and one reason and there's so much stuff that Apple does that is secret and you know
[1:25:58.240 --> 1:26:00.280]  And they try to keep everything completely secret
[1:26:00.280 --> 1:26:05.520]  But the stuff with the media and negotiations where they have to talk to all these TV networks
[1:26:05.520 --> 1:26:10.880]  It all leaks like a sieve because these TV network guys and the music people they don't keep anything secret
[1:26:10.880 --> 1:26:15.680]  And they just go but like probably like 30 seconds after Eddie Q leaves the room
[1:26:15.840 --> 1:26:19.920]  They're on the phone talking to people at the Wall Street Journal about the meeting. They just had with Apple
[1:26:19.920 --> 1:26:28.360]  I mean so it's it's it's not a fact that they're going to do it because who knows maybe they'll never quite pull it together
[1:26:28.360 --> 1:26:32.240]  But it's it's it's certain as a fact that they're trying to do it
[1:26:32.240 --> 1:26:36.160]  And I have heard and I know I'm not the only person but you know
[1:26:36.160 --> 1:26:43.000]  There's long you know a lot of people have heard that over the last year as they've clearly you know got closer and closer to being able to ship
[1:26:43.000 --> 1:26:47.200]  This Apple TV the one with the new remote and an app store and
[1:26:47.200 --> 1:26:54.360]  Not just built on iOS, but using these little quote-unquote apps that were just XML files to configure
[1:26:54.360 --> 1:27:00.640]  You know what the content was and just you know put a list on the left and preview on the right and up down left right
[1:27:00.640 --> 1:27:05.520]  And that's it but an actual honest to God iOS app, you know UI kit
[1:27:07.120 --> 1:27:11.160]  App store where you can do games and everything from games to content
[1:27:11.160 --> 1:27:23.520]  That there was debate within Apple as to whether they could or should ship that this Apple TV before they have the TV
[1:27:24.800 --> 1:27:28.080]  Content package in place, you know, and there were people
[1:27:28.080 --> 1:27:33.760]  And I don't want to say who I want to say the executive that Eddie Q was on one side and Phil Schiller was on the other
[1:27:33.800 --> 1:27:40.440]  But that effectively somewhere in their divisions were Eddie Q's team that does the you know negotiations with you know
[1:27:40.440 --> 1:27:43.440]  Like the the TV networks and stuff like that
[1:27:43.440 --> 1:27:46.880]  You know some of those people were the ones who were pushing for hey
[1:27:46.880 --> 1:27:49.400]  We you know, there's no you shipping this until we have this in place
[1:27:49.400 --> 1:27:52.560]  And then it was a product side people who are like this is really cool
[1:27:52.560 --> 1:27:57.560]  We've got a really cool thing here. We you know we can ship this and we can add the streaming thing
[1:27:58.480 --> 1:27:59.560]  when it's ready
[1:27:59.560 --> 1:28:00.920]  Yeah, and I
[1:28:00.920 --> 1:28:07.320]  100% agree with those people with the product people because they do they have and you got to lay the groundwork for something like that
[1:28:07.320 --> 1:28:17.240]  You cannot reinvent television with one product with one product launch. That's essentially in its version what 2 or 3 2.0 3.0
[1:28:18.680 --> 1:28:25.840]  Depending on how you look at the first iterations, but this this had to be a multi-decade project and
[1:28:27.320 --> 1:28:34.320]  Yeah, absolutely. It's so Apple to have released the device itself with the rudimentary version of the App Store
[1:28:34.320 --> 1:28:40.080]  You know to to just lay the groundwork and mentally prepare
[1:28:41.640 --> 1:28:49.160]  Prepare the consumer base for this so that enough people have them enough people understand what they are and
[1:28:50.000 --> 1:28:55.960]  Then they launch the service and then it's like oh thank god one box that has everything that I need
[1:28:56.960 --> 1:29:00.160]  Right, I totally agree with that and I really am
[1:29:00.160 --> 1:29:08.200]  Let's hold this thought I want to talk about it, but what have you I feel like people are selling the new remote control short
[1:29:08.800 --> 1:29:14.600]  Yeah, it's fantastic. Let's talk about the remote control next because this is like one of my complaints about what
[1:29:15.120 --> 1:29:18.480]  One weekend people's take on Apple TV, but I want to tell you about
[1:29:20.080 --> 1:29:22.080]  Another long-time sponsor of the show
[1:29:22.840 --> 1:29:25.680]  Honestly, it is it could be a great holiday gift
[1:29:25.680 --> 1:29:29.920]  Although it's the sort of gift that you cannot give somebody and not give them something else
[1:29:29.920 --> 1:29:34.080]  It's the sort of thing you should do for people in your family in addition to a regular gift
[1:29:34.080 --> 1:29:39.680]  And I'm talking about backblaze backblaze is online backup for your Mac
[1:29:41.680 --> 1:29:43.840]  Anyone can back update it is all sorts of
[1:29:44.800 --> 1:29:48.200]  Back-up services backblaze is the one and again
[1:29:48.200 --> 1:29:49.640]  There are a long-time sponsor of the show
[1:29:49.640 --> 1:29:55.400]  But if they had never sponsored the show it is still the one that I would use for me personally and the one that I would
[1:29:55.400 --> 1:29:57.920]  recommend for everybody in my family
[1:29:59.800 --> 1:30:07.800]  Here's how it works you install their app on your Mac and it's written by former X or X Apple engineers
[1:30:07.800 --> 1:30:13.440]  This is truly native code. It's not some kind of thing that you have to run using Java and install a Java VM
[1:30:14.160 --> 1:30:21.480]  It's a real Mac code written, you know real Mac user interface you access it right through system preferences you install it
[1:30:21.480 --> 1:30:27.720]  There's a free trial period. You don't have to pay right away and what it does is it just backs everything on your Mac
[1:30:28.120 --> 1:30:33.160]  Up to backblazes servers everything and it doesn't matter. It's not just your startup drive
[1:30:33.160 --> 1:30:37.840]  If you have external drives connected, it'll back those up to there is no limit and there is no catch
[1:30:37.840 --> 1:30:42.920]  It's not like well you say there's no limit, but really the limits one terabyte and after a terabyte you got to pay more
[1:30:42.920 --> 1:30:43.720]  Nope
[1:30:43.720 --> 1:30:51.040]  The only real catch on size like let's say if you have eight terabytes of stuff on an external drive is that it'll take longer
[1:30:51.040 --> 1:30:57.000]  For the initial upload that's it. That's it. That's the only catch is that there's no way that they can magically make eight gigabytes
[1:30:57.000 --> 1:31:05.160]  Go from your Mac to their servers in the cloud faster than your internet connection. They can't do magic, but other than that
[1:31:05.840 --> 1:31:10.760]  It works great and then once you have the full upload it just runs in the background
[1:31:10.760 --> 1:31:15.080]  You'll never notice it. It doesn't make your CPU run real fast or anything like that
[1:31:15.080 --> 1:31:20.160]  Just runs quietly silently in the background and just keeps and pushing your stuff up to the cloud
[1:31:20.160 --> 1:31:22.160]  and then when you need it
[1:31:22.840 --> 1:31:24.840]  like let's say disaster strikes and
[1:31:26.760 --> 1:31:31.160]  Your hard drive crashes, and that's it. That's your only backup. It shouldn't be your only backup
[1:31:31.160 --> 1:31:36.400]  But let's say it is well guess what you you don't have to download everything you could just order a USB hard drive from them
[1:31:36.400 --> 1:31:38.480]  They'll sell you the USB hard drive. It costs more or less
[1:31:38.560 --> 1:31:45.240]  You can get it overnighted and the next day you've got a USB hard drive delivered to your house that has everything from your backblays account
[1:31:45.520 --> 1:31:46.840]  right there
[1:31:46.840 --> 1:31:51.800]  But 25% of their restores 25% are just one file at a time
[1:31:51.800 --> 1:31:57.120]  So that's the situation where you're let's say in a meeting and you're away from your computer and then something comes up
[1:31:57.120 --> 1:32:00.600]  And say you've got a file on your Mac that would be perfect right now
[1:32:00.600 --> 1:32:02.680]  You if you had it it would be useful right now
[1:32:02.680 --> 1:32:09.280]  You can just log on to any computer with a web browser log into your backblays account and get one you know that one file that you need
[1:32:09.520 --> 1:32:11.880]  Right there from any computer anywhere in the world
[1:32:12.080 --> 1:32:14.960]  So 25% of the restores they do are exactly like that
[1:32:14.960 --> 1:32:21.080]  They have iPhone and Android apps that let you do the same thing access any of your files anywhere in the world
[1:32:21.240 --> 1:32:30.080]  They have backed up over 150 petabytes of total data and they have restored over 10 billion files for their customers
[1:32:30.080 --> 1:32:37.160]  It is a great service. It is great software and it will make you feel so much better having installed on your computer and
[1:32:38.240 --> 1:32:44.680]  If you install it, I like just when you go home for the holidays put it on your parents computer and just sign up sign your parents up for it
[1:32:44.680 --> 1:32:52.000]  You know, it's not going to sit you back that much. It's five bucks per month per computer for unlimited backup five bucks per computer
[1:32:52.000 --> 1:32:58.760]  That's the that's it. So just you know give it to your parents or you know somebody else in your family just sign them up pay for it
[1:32:59.320 --> 1:33:05.600]  And someday it's it they're going to thank you a lot because some you know eventually every hard drive goes bad
[1:33:05.680 --> 1:33:10.120]  So stop putting it off go get backed up at backblays.com
[1:33:10.120 --> 1:33:15.120]  slash the talk show the
[1:33:15.120 --> 1:33:17.840]  Free trial by the way does not require credit card
[1:33:21.240 --> 1:33:24.280]  I've got one more sponsor coming up. We'll talk a little bit about the remote
[1:33:24.280 --> 1:33:29.440]  I got one more sponsor. I'm very excited about the next sponsor. It's a new sponsor and it's it's going to be groundbreaking
[1:33:31.320 --> 1:33:34.280]  Because I have to I have to read a legal disclaimer
[1:33:34.280 --> 1:33:39.840]  Oh, you're gonna do it right now. No, not I just I wanted to set the stage and I have you know when I
[1:33:41.520 --> 1:33:46.000]  Groundbreaking and a legal display. It's disclaimer. I mean that's a good tease and I'm excited
[1:33:46.000 --> 1:33:46.400]  All right
[1:33:46.400 --> 1:33:49.960]  I have one complaint about the new remote and that is that I and
[1:33:50.680 --> 1:33:54.480]  Thousands of people have made it. I think it's a mistake that it is symmetric
[1:33:55.400 --> 1:34:00.240]  Vertically too. I think it's a mistake and I do think that it looks better that way
[1:34:00.240 --> 1:34:05.760]  I think it looks great and I think that functionally it it is a bad idea and
[1:34:06.200 --> 1:34:12.800]  The bad idea for the obvious reason that people started saying I think it's a bad idea that this is symmetric vertically
[1:34:13.440 --> 1:34:17.720]  On September 9th when they first showed it to us and before people had ever even touched it
[1:34:17.720 --> 1:34:21.280]  Which is that you won't know which way is the right way to hold it in the dark?
[1:34:22.120 --> 1:34:28.160]  Yeah, and not only that even if you do know that which way is the right way up the buttons
[1:34:28.160 --> 1:34:35.380]  The the buttons are too similar like the circular buttons on the left are all identical
[1:34:36.400 --> 1:34:40.600]  You know to the touch. Yeah, and they didn't even put a little nipple on one of them
[1:34:40.600 --> 1:34:44.880]  So you could actually in the dark feel which one is a which one is serious?
[1:34:44.880 --> 1:34:50.320]  I don't even know. No, you know, I'm looking at it. It looks like the Siri button might have a little indentation
[1:34:50.320 --> 1:34:53.040]  No, I can't feel it. I can't feel it at all
[1:34:53.040 --> 1:34:54.640]  I didn't even know until I looked at it
[1:34:54.640 --> 1:35:00.960]  But they're there they identically sized circles and I can't tell you the number of times I've already in the last three days
[1:35:01.920 --> 1:35:03.920]  Hit Siri when I meant to hit menu
[1:35:04.280 --> 1:35:10.680]  Right, and that's so that's there's two problems there actually so the one problem is if you're holding it upside down
[1:35:11.480 --> 1:35:17.960]  You'll be swiping on a dead area, you know, because it's actually the bottom of it today and nothing happens
[1:35:18.640 --> 1:35:21.440]  And the other problem and for me
[1:35:21.440 --> 1:35:26.840]  This is actually more common because I'm I've gotten careful about putting it down facing the right way
[1:35:26.840 --> 1:35:32.800]  But right if you just take a guess and you just feel around button and you don't know if it's menu
[1:35:32.800 --> 1:35:36.040]  You have to like it the only way to be sure is if you feel around first and see
[1:35:36.040 --> 1:35:38.320]  Oh, I'm at the top of the buttons or at the middle of the buttons
[1:35:38.320 --> 1:35:42.240]  But with so few buttons each button should be like a different size or I didn't think about that
[1:35:42.240 --> 1:35:46.400]  But put like a little nipple on like they do on the f and jk's on the keyboard, right?
[1:35:47.120 --> 1:35:48.120]  Exactly
[1:35:48.120 --> 1:35:57.200]  Also, there's no the metaphor of like one side of the you know the bottom is glossy and the top is matte
[1:35:57.800 --> 1:35:59.800]  That doesn't really apply to any
[1:36:00.360 --> 1:36:07.240]  I don't know like mental model of which side should be a trackpad on which side is not active
[1:36:07.240 --> 1:36:13.040]  Well, and because the iPhone when you swipe the glossy part yeah, and yeah, I didn't think about that
[1:36:13.040 --> 1:36:15.040]  But that's true right
[1:36:15.040 --> 1:36:21.160]  That is actually I didn't even think about that, but that's an outstanding point where the glossy feel is what you swipe on an iPhone
[1:36:21.800 --> 1:36:22.960]  Yeah
[1:36:22.960 --> 1:36:24.880]  The other thing I thought of and this was a complaint
[1:36:24.880 --> 1:36:31.400]  I saw some people defending the symmetry of the remote which is that that tactile difference that if you're feel the
[1:36:31.840 --> 1:36:38.480]  Shiny, you know, it's upside down, you know to turn it around my problem with that is that if you just decide to go by touch of
[1:36:38.480 --> 1:36:49.280]  Of the is it glossy or matte if you have it held the right way and you start rubbing your thumb over the matte part something happens right away as soon as you touch it
[1:36:50.480 --> 1:36:53.160]  Something happens right away in always rub the bottom
[1:36:54.160 --> 1:36:59.920]  In general, but then if you have it upside down and rub the bottom and you have it backwards something will happen in other words
[1:37:00.520 --> 1:37:06.480]  You know, you'll you'll immediately start scrubbing forward or backward in the video stream or something like that now
[1:37:06.480 --> 1:37:12.440]  The fact that something happens as soon as you start touching it is actually to me part of and again
[1:37:12.440 --> 1:37:13.520]  I know it's an abused term
[1:37:13.520 --> 1:37:20.480]  But part of what makes it feel magic and so if you know you have it held in your hand the right way and you just want to
[1:37:20.720 --> 1:37:23.880]  Start scrubbing around fast forward or rewind in the video
[1:37:23.880 --> 1:37:31.640]  It is marvelous that you just touch it and just move and it just is instantly it feels live in a way and it really does
[1:37:31.640 --> 1:37:38.960]  Remind me of of the original iPhone and when you first just started moving up or down in a scrolling list or on a web page
[1:37:38.960 --> 1:37:45.960]  And it just moved instantly and just tracked your finger and it just felt like so much more alive than anything
[1:37:45.960 --> 1:37:51.080]  I'd ever scrolled before the this remote feels alive in a way that like nothing
[1:37:51.080 --> 1:37:55.360]  I've ever felt before because you just touch it and it and it affects what you see live
[1:37:55.360 --> 1:38:02.040]  But in terms of deciding whether the or the remote is in your hand the right way. It's it's terrible. Yeah
[1:38:03.240 --> 1:38:05.240]  Still unattractive remote though
[1:38:05.800 --> 1:38:07.800]  It really attractively designed
[1:38:09.280 --> 1:38:15.840]  Think back to the first the first version of the Apple remote the white one though the white chicklet I
[1:38:17.600 --> 1:38:19.600]  Remember it well, I remember it
[1:38:19.600 --> 1:38:24.440]  And it's still had the still had the innovation of the of the wheel
[1:38:24.440 --> 1:38:28.920]  You know like the the circular buttons. All right. It was it was really cleverly designed
[1:38:28.920 --> 1:38:30.160]  It just wasn't very attractive
[1:38:30.160 --> 1:38:30.560]  All right
[1:38:30.560 --> 1:38:36.040]  But the one thing that that design had my problem with the old remote was mainly the fact that it was IR
[1:38:36.040 --> 1:38:41.800]  And I hate IR and but if they had done a Bluetooth version of that it wouldn't be as good as this
[1:38:41.800 --> 1:38:46.080]  And I've heard some people say they could have just done a D-pad, you know up down left right
[1:38:46.080 --> 1:38:50.160]  And it would have been just as good as this and I totally disagree with that. I really do
[1:38:50.160 --> 1:38:52.480]  I feel like the momentum you can get from swiping
[1:38:52.480 --> 1:38:55.800]  I still like I'm feel still getting good at it
[1:38:55.800 --> 1:38:59.680]  I'm getting like my sea legs on on how fast to go and stuff like that
[1:38:59.680 --> 1:39:05.240]  But I'm already good enough that I it's so good and it's so much better than click click click click click to go over
[1:39:05.640 --> 1:39:09.280]  So much better so much better. It's it's not but it's um
[1:39:09.760 --> 1:39:16.520]  It just feels like multi-dimensional. It's just it feels like you're in you're in in volumetric space even though
[1:39:16.520 --> 1:39:21.960]  There's no 3d touch to it yet, but but the one thing about that old design is that you could never ever ever
[1:39:22.280 --> 1:39:24.920]  Forget which way it was the right way to hold it in the dark
[1:39:25.640 --> 1:39:26.600]  Sure
[1:39:26.600 --> 1:39:33.760]  somebody actually the Titans were at the top somebody tweeted me the other day and and you didn't have to worry about which button was which because
[1:39:34.080 --> 1:39:38.080]  The the placement was such that there was never any ambiguity to it
[1:39:38.080 --> 1:39:41.960]  There was one circle and then two buttons underneath and that's it
[1:39:41.960 --> 1:39:47.680]  Yeah, so you know you wouldn't even that it not just which way is it in your hand, but which button is which you'd never be confused either
[1:39:48.200 --> 1:39:50.200]  right
[1:39:50.200 --> 1:39:52.440]  You know it was it perfectly
[1:39:53.720 --> 1:39:55.720]  Capable remote to use blindfolded
[1:39:56.360 --> 1:39:58.960]  As is one way to put it which is a good thing to be
[1:39:58.960 --> 1:40:04.120]  I I think somebody tweeted me the other day that I shouldn't be watching TV in the dark. That's bad for my eyes
[1:40:04.880 --> 1:40:09.560]  What that's so old-fashioned. Yeah, and I'm only supposed to watch TV in the dark
[1:40:09.560 --> 1:40:15.680]  And I was gonna say that that's crazy. I've you know, how else are you supposed to watch a movie and then I realized wait
[1:40:15.680 --> 1:40:19.920]  I can't I can't dispute you know, it'll it'll be bad for your eyes anymore
[1:40:21.320 --> 1:40:24.800]  You know, it's maybe that's the problem. Maybe the fact that I've spent you know
[1:40:25.280 --> 1:40:31.560]  30 some years watching TV and is in as dark a room as I possibly can is exactly what happened to me
[1:40:31.560 --> 1:40:32.920]  I don't know
[1:40:32.920 --> 1:40:36.320]  God remember when Phillips was making those TVs that would glow
[1:40:36.320 --> 1:40:42.200]  The wall be it color behind you. Yeah. Yeah. What a dumb stupid idea
[1:40:43.200 --> 1:40:48.600]  I have this one TV that I bought a few years ago. It's I think LG made it and
[1:40:49.560 --> 1:40:53.760]  The remote for it was one of those space remotes that you hold in the like
[1:40:55.280 --> 1:40:58.160]  Well, it was like a Wii remote basically a Wii mode
[1:40:58.720 --> 1:41:03.720]  Where the cursor on screen would do like would be wherever you're pointing to it. Yeah
[1:41:03.720 --> 1:41:07.680]  Yeah, like you're sort of like such such such a delight on what you wanted
[1:41:07.880 --> 1:41:11.120]  Yeah, exactly and such a dumb idea. I was badly calibrated
[1:41:11.480 --> 1:41:17.200]  The actual shape of the remote itself didn't have a flat side so you couldn't set it down on a fun at table
[1:41:18.040 --> 1:41:21.440]  Just such a such a bad bad idea
[1:41:22.040 --> 1:41:24.040]  it's
[1:41:24.040 --> 1:41:29.480]  And we you know over the years I feel like I've tried all the universal remotes from radio shack
[1:41:30.120 --> 1:41:32.480]  Universal remotes to the Logitech Harmony remotes
[1:41:32.480 --> 1:41:37.440]  Always because it's it's always just been such a pain in the ass to
[1:41:38.320 --> 1:41:44.120]  You know switch inputs on eight different things to get the audio and video where you need them to be
[1:41:45.440 --> 1:41:47.440]  This is quite elegant
[1:41:49.840 --> 1:41:53.440]  I do wish I also feel I do I feel like in addition to being
[1:41:54.400 --> 1:42:01.000]  Asymmetric I it's funny that you brought up the nipple the other thing I thought is that it seems weird to me that they made the home
[1:42:01.000 --> 1:42:03.320]  Button not centered at the bottom
[1:42:04.120 --> 1:42:12.680]  Yeah, like on an iOS device cuz totally done perfect place for it. Yeah, and I even feel like the icon for it should be a
[1:42:13.320 --> 1:42:20.920]  Rectangle like the rectangle of the apps not a TV set and I even such a weird icon
[1:42:21.080 --> 1:42:26.120]  Yeah, it just seems weird to me because I've heard people on podcast talking about this
[1:42:26.120 --> 1:42:29.560]  And they don't even know what to call that button whereas if it was at the bottom
[1:42:29.560 --> 1:42:37.000]  Center and it doesn't have to be at the bottom of their moat, but just underneath all the other buttons centered with a rectangular icon
[1:42:37.160 --> 1:42:39.480]  Everybody would know exactly what it is. It's uh
[1:42:40.280 --> 1:42:42.280]  It's the home button and it takes you home
[1:42:43.160 --> 1:42:47.480]  And you double click it if once you think of it as the home button and you know it's the home button
[1:42:47.560 --> 1:42:52.520]  It makes all the sense in the world, but it's in such a weird spot and it has a weird icon
[1:42:52.520 --> 1:43:00.360]  The other thing I would like and I can't help but think it'll come eventually. I hope would be touch ID
[1:43:01.640 --> 1:43:05.080]  And it would you know in terms of a long run, you know like you know
[1:43:05.160 --> 1:43:06.440]  I don't know if it would come next year
[1:43:06.440 --> 1:43:11.560]  But if you know within the next two or you know one or two years if it came out with one of these remotes with touch ID
[1:43:12.040 --> 1:43:13.960]  It would solve an awful lot
[1:43:13.960 --> 1:43:17.080]  I would hope of these problems that people are complaining about with well
[1:43:17.080 --> 1:43:21.000]  I have to keep entering all you know passwords for this service for that service and stuff like that
