[00:00.000 --> 00:05.700]  I just got a Mojave alert from Skype asking me to use my microphone. So hopefully it actually works
[54:29.440 --> 54:37.440]  Let's say roughly the size of like an iPad so it was each like imagine how many iPad displays you would need
[54:38.240 --> 54:45.040]  To cover all of that. Yeah. Yeah, so and to get it all working behind the scenes there
[54:45.040 --> 54:47.680]  They had 22 miles of Ethernet cable
[54:49.600 --> 54:51.600]  Miles miles
[54:51.600 --> 54:59.040]  Of course 22 miles miles 22 miles of Ethernet cable. It's it was really and it looked like it
[54:59.040 --> 55:03.440]  I mean that seems mind-boggling but it really it it really was worth it. It was
[55:05.040 --> 55:06.880]  Really impressive display technology
[55:06.880 --> 55:14.240]  I kind of wanted to like after the keynote storm the stage and like get my face like six inches away from it to just
[55:14.240 --> 55:19.600]  See what it looks like up close like. Mm-hmm. It really seemed impossible really it was very impressive
[55:19.600 --> 55:21.600]  Part of the the keynote
[55:22.160 --> 55:26.240]  Alright, let me take a break here and thank our next sponsor. It's our good friends at Squarespace
[55:26.800 --> 55:29.200]  Look next time you have is the bottom line
[55:29.200 --> 55:34.320]  I'll just skip to the end next time you have a website that you need to build or if you have an old website that you
[55:34.320 --> 55:37.680]  Want to replace with a new website look to Squarespace first?
[55:38.320 --> 55:42.720]  They have everything you need to host design
[55:43.440 --> 55:44.640]  update
[55:44.640 --> 55:46.640]  a website
[55:46.640 --> 55:52.800]  They do the hosting the actual hosting you don't have to do software updates. You don't have to manage an operating system
[55:52.800 --> 55:58.880]  You don't have to worry about security updates. All of that stuff just happens automatically behind the scenes. They have
[55:59.520 --> 56:01.520]  templates to choose from
[56:01.520 --> 56:09.600]  And they're professionally designed. They're really good-looking they scale perfectly from every device from the phone to a giant
[56:10.160 --> 56:12.160]  27-inch 5k display
[56:12.160 --> 56:19.920]  They have customization where you can add components to your website so you can build whatever type of website
[56:19.920 --> 56:26.080]  You need are you building a store where you have a catalog of items and you're going to sell them and you want to take?
[56:26.080 --> 56:30.480]  People's credit cards and you want to have orders placed and stuff like that. They've got it
[56:30.480 --> 56:35.680]  Do you want to start a blog you can do that? Do you want to host a podcast you can do that?
[56:35.680 --> 56:43.120]  Do you want to host a podcast you can do that? Do you want to have a store and a podcast on one website?
[56:43.600 --> 56:45.120]  You can do that
[56:45.120 --> 56:47.760]  All of it is built in a soup to nuts
[56:48.800 --> 56:51.840]  And it's super great interface. It's not like a coding interface
[56:51.920 --> 56:59.920]  It is really an approachable humane interface for normal people who want to look at the interface and have the interface sort of
[56:59.920 --> 57:06.100]  Define. Oh, I get it. Here's how you use it. I get it. It's not just like a jumble of controls or something like that
[57:07.380 --> 57:09.060]  It really is
[57:09.060 --> 57:12.820]  Just a fantastic service and just the easiest way that I'm aware of
[57:13.140 --> 57:19.860]  To build design update and keep going with a website so you can start building your own website today at squarespace.com
[57:20.980 --> 57:27.100]  Enter the offer code talk show just talk show know the at checkout and you'll get 10% off
[57:27.100 --> 57:33.180]  So you can buy a whole year of service at once so you can get 10% off an entire year by using that code
[57:35.660 --> 57:39.260]  It's really a great service so start your free trial today again
[57:39.260 --> 57:45.700]  You can just get a free trial at squarespace.com slash talk show and when you do decide to sign up just remember that offer code
[57:46.340 --> 57:53.220]  Head to squarespace.com slash talk show and use that offer code talk show at checkout. So that's squarespace.com slash
[57:53.980 --> 57:55.900]  talk show
[57:55.900 --> 58:00.940]  Built my wedding website on squarespace. It's great. I I think you mentioned that the last time you were on
[58:00.940 --> 58:05.580]  Oh, did I really that's funny. I think you did. I think you did and you were happy with it
[58:06.180 --> 58:13.420]  Yeah, I really was and I I didn't keep the subscription up after the after the finish just because I you know
[58:13.420 --> 58:14.580]  The wedding was over
[58:14.580 --> 58:18.220]  but I kind of I do want to I kept the domain name and I kind of do want to like
[58:18.440 --> 58:23.940]  Do do a retrospective and be like this is what happened. Here are all the crazy photos. I could be wrong
[58:23.940 --> 58:26.140]  I could be wrong and if I am I apologize
[58:26.140 --> 58:29.780]  But I think that the last time you were on or at least the last time you were on that we talked about it
[58:29.780 --> 58:35.640]  You were on the cusp of getting married and now you're married. Yeah, I think that's right because I think it was right before well
[58:35.900 --> 58:37.900]  Congratulations. Thank you very much
[58:40.300 --> 58:43.700]  All right, that's I guess we could just go in Apple's order
[58:43.700 --> 58:47.140]  I want to see what we can mow through in the next hour or so. Oh boy
[58:48.340 --> 58:50.340]  Announcements, right? What's new iOS?
[58:50.340 --> 58:54.300]  Of well, did you hear that it's faster
[58:55.260 --> 59:02.780]  So I have it. I don't have it on my main phone. I have it on my year-old iPhone 7 interesting
[59:03.940 --> 59:10.540]  Because I again we were talking earlier in the show about installing the WWDC beta on on phones. It's
[59:11.260 --> 59:15.900]  Summer is just not the time for me to have a phone that I can't depend on like if anything
[59:15.900 --> 59:23.220]  It's like the worst time because I'm it's the most often traveling and I'm doing you know, it's like my only connection to the world
[59:24.700 --> 59:26.020]  but I
[59:26.020 --> 59:31.140]  Inevitably end up hearing that like beta 3 is really stable and switch to the betas at some point
[59:31.140 --> 59:38.220]  But I'm really resistant this year because I really feel like iOS 11 didn't really hit its stride until
[59:38.660 --> 59:40.660]  11.4 and it came out a week before
[59:41.260 --> 59:42.300]  WWDC
[59:42.300 --> 59:49.100]  Like I think 11.4 is one of the best releases of iOS ever. It is very solid
[59:49.100 --> 59:54.780]  It's super solid it delivers all this stuff that is sort of like a you know, file it under finally
[59:54.780 --> 59:59.520]  You know like I message in the cloud and stuff like that airplay to airplay to
[01:00:00.820 --> 01:00:08.020]  All of this stuff and it's like it just seems criminal to have one week with the perfect version of iOS and then switch to
[01:00:08.020 --> 01:00:13.780]  Immediately switch to a beta with a bunch of broken stuff. Um, but I have it on the
[01:00:14.620 --> 01:00:16.380]  iPhone 7
[01:00:16.380 --> 01:00:20.540]  And it's it seems really nice. It certainly doesn't seem slow
[01:00:20.540 --> 01:00:24.820]  I mean it really you know, I don't think that that was any I don't think that was bullshit
[01:00:26.160 --> 01:00:29.100]  No, I think they did a lot of a lot of work under the hood and
[01:00:30.060 --> 01:00:35.060]  Unlike you I threw caution to the wind and I put it on the iPhone 10. Did you do it while you read?
[01:00:35.060 --> 01:00:40.260]  WWDC. Oh, yeah, I did. I absolutely did. All right, let me ask you how how how did you do that?
[01:00:40.860 --> 01:00:42.940]  How did I install it? Yes
[01:00:43.820 --> 01:00:45.820]  and Monday I
[01:00:46.700 --> 01:00:50.760]  Put all my electronics at my hotel and while I was eating lunch, I went and installed it
[01:00:50.760 --> 01:00:53.560]  So you did it over the Wi-Fi at the hotel? Yeah
[01:00:54.780 --> 01:00:57.200]  Yeah, I did it over the Wi-Fi at the hotel and I did it
[01:00:57.860 --> 01:01:02.320]  What at a point when I knew people weren't gonna be at the hotel? I think that was the trick, right?
[01:01:02.320 --> 01:01:07.360]  You can't do it in the evenings and you can't do it in the mornings and you can't do it at WWDC, right?
[01:01:07.360 --> 01:01:09.260]  Well, I did do it at WWDC
[01:01:09.260 --> 01:01:13.800]  But for those of you who are wondering why is John confused about how to install an iOS beta?
[01:01:14.140 --> 01:01:19.460]  It's because the only place I didn't even stress test my hotel's Wi-Fi
[01:01:19.460 --> 01:01:25.840]  So maybe I should have and maybe you know, I just assumed that hotel Wi-Fi was unusable was garbage 2 gigabyte download
[01:01:26.580 --> 01:01:31.300]  but for years now a couple of years ago Apple switched to a
[01:01:31.300 --> 01:01:34.060]  a really nice way of getting betas on
[01:01:34.520 --> 01:01:40.460]  iOS devices where you don't really download the whole OS what you do is you log into your developer account at the
[01:01:40.820 --> 01:01:46.900]  Developer.apple.com website and what you download is a provisioning profile. It's just a profile
[01:01:47.680 --> 01:01:54.380]  probably measured in kilobytes not even megabytes just kilobytes that and then you approve it with your device passcode and
[01:01:54.380 --> 01:02:00.980]  And then you while you have that profile installed your phone will look for software updates from the beta server
[01:02:00.980 --> 01:02:05.580]  It's not just the main servers and then you download it's just like a regular over-the-air software update
[01:02:07.140 --> 01:02:08.300]  And I you know
[01:02:08.300 --> 01:02:15.140]  it's not like I forgot how to use iTunes to download an image to my Mac and then the trick with option and and
[01:02:15.420 --> 01:02:20.860]  You click one of the buttons and iTunes to do like a wipe and restore and the other option is to do an upgrade
[01:02:20.860 --> 01:02:26.820]  And when you hold down the option key, you can pick the IPSW file from the file system
[01:02:26.820 --> 01:02:30.660]  I vaguely remembered it, but I hadn't done it in so long and
[01:02:31.500 --> 01:02:38.540]  The the catch is Apple has terrific Wi-Fi throughout the Convention Center just really world-class Wi-Fi
[01:02:38.620 --> 01:02:40.620]  But they don't let you
[01:02:40.900 --> 01:02:44.260]  download the over-the-air software updates over the Wi-Fi and
[01:02:44.380 --> 01:02:49.780]  With the good reason that they're worried that that would saturate the Wi-Fi and it wouldn't be good Wi-Fi
[01:02:49.780 --> 01:02:54.260]  So you have to use Ethernet and they do have kiosks with Ethernet
[01:02:56.180 --> 01:02:58.580]  You know located throughout the Convention Center
[01:02:59.580 --> 01:03:04.180]  Yeah, but that's a pain to try and hook up to an iOS device. I don't know his name
[01:03:04.180 --> 01:03:08.140]  I don't think he knew who I was but he was very very kind where I thought I was
[01:03:08.660 --> 01:03:11.340]  up Schitt's Creek without a paddle because I
[01:03:11.900 --> 01:03:17.380]  Have a 2014 MacBook Pro and which I've smugly smugly been
[01:03:17.380 --> 01:03:22.700]  You know bragging about because my keyboard works with a hundred percent success
[01:03:23.820 --> 01:03:28.660]  You guys here I am. I'm sprinklings sand over my keyboard right now. Guess what still works
[01:03:29.340 --> 01:03:31.340]  Just to be a smug bastard
[01:03:31.700 --> 01:03:33.180]  but their
[01:03:33.180 --> 01:03:35.180]  their kiosks had
[01:03:35.340 --> 01:03:38.460]  regular Ethernet adapt, you know the plugs and
[01:03:38.460 --> 01:03:47.660]  And USB C C adapters USB C plugs and I don't have USB C and I don't have a regular Ethernet plug and
[01:03:47.780 --> 01:03:54.580]  I used to for years carry a the USB, you know, the old-school USB to
[01:03:55.140 --> 01:03:57.140]  Ethernet adapter. Mm-hmm
[01:03:58.100 --> 01:04:02.700]  You know, which Mac users had needed have needed for years. I couldn't find it in my backpack
[01:04:02.700 --> 01:04:07.220]  I don't know where it is at some point. I lost it and I thought I was I thought I was screwed
[01:04:07.220 --> 01:04:13.980]  And I was complaint a friend happened to walk by I said, hey, you don't happen to have an adapter. Do you?
[01:04:16.020 --> 01:04:21.940]  And he said no, but somebody listened and they it ends up it's it's sort of my laziness slash
[01:04:22.580 --> 01:04:24.580]  Not so great eyesight anymore
[01:04:24.620 --> 01:04:29.720]  One of the plugs that I thought was USB C at the kiosk was the Thunderbolt 2 plug
[01:04:29.720 --> 01:04:37.280]  Which I do have which you have right and so I did that and and did install it
[01:04:37.280 --> 01:04:40.760]  I'm the thing at the at the kiosk. Got your betas the old-fashioned way
[01:04:41.160 --> 01:04:47.600]  Yeah, I was seriously thinking like should I like set up my other phone as a tethering thing and just do it over Wi-Fi
[01:04:50.600 --> 01:04:55.680]  Yeah, well thankfully you didn't have to do it that way but no I I did the over-the-air update from my hotel
[01:04:56.320 --> 01:04:58.320]  And I did it on my 10
[01:04:58.320 --> 01:05:02.880]  Specifically because I had my 8 plus with me as well and I was just like well
[01:05:02.880 --> 01:05:05.440]  I have my 8 plus and I have a SIM removal tool
[01:05:05.440 --> 01:05:11.840]  So if I completely bork my 10 then at least I still have a perfectly functioning phone on iOS 11.4
[01:05:13.160 --> 01:05:17.140]  but I you know, I I am a creature of like
[01:05:17.920 --> 01:05:23.020]  Enjoyable niche features and memo G was just weird enough that I was like, well, yes
[01:05:23.020 --> 01:05:23.280]  Of course
[01:05:23.280 --> 01:05:27.260]  I want to try this and group FaceTime and all of that like these are iOS
[01:05:27.260 --> 01:05:32.580]  These are these are iPhone 10 only features and if I install the beta on a different phone
[01:05:32.880 --> 01:05:37.820]  Then it just means that I'm gonna have to install it on my iPhone 10 sooner or later if I want to test these features
[01:05:37.960 --> 01:05:39.760]  So why not just install it now?
[01:05:39.760 --> 01:05:45.080]  Get it over with and then have the other phone as my like safe phone and not not panic about it
[01:05:45.080 --> 01:05:47.860]  And I haven't regretted it. Yeah, and I
[01:05:48.600 --> 01:05:52.660]  It's really hard to test on an iPhone 7 for me
[01:05:52.660 --> 01:06:00.240]  Like my my pattern in recent years has always been installed the first beta on my one-year-old iPhone
[01:06:00.360 --> 01:06:02.260]  The most recent one that's not my main one
[01:06:02.260 --> 01:06:02.720]  and
[01:06:02.720 --> 01:06:09.440]  As soon as I verify that it seems good enough pop my sim into there and then use it use that as my main phone
[01:06:09.440 --> 01:06:12.960]  And then if anything really goes wrong, I can just go back to my newer phone
[01:06:14.400 --> 01:06:20.440]  And I I can't I can't bring myself to do it with this because I've and I'm not surprised by this
[01:06:20.440 --> 01:06:24.920]  But I'm so spoiled by the iPhone 10 and face gestures
[01:06:25.080 --> 01:06:29.740]  and the gesture the gesture it's all driving me nuts like as much as
[01:06:30.240 --> 01:06:32.240]  When I first got the iPhone 10
[01:06:32.240 --> 01:06:36.900]  It was kind of hard to adjust to the gestures and not having a home button to click etc, etc
[01:06:37.480 --> 01:06:44.840]  Going backwards and it's just to me. It's just verifies how successful the iPhone 10 design is it is just maddening
[01:06:45.320 --> 01:06:47.480]  I had completely forgotten about this
[01:06:47.480 --> 01:06:53.840]  So on the iPhone 10 when you let's see you send me an iMessage and I look at my lock screen and there's the little
[01:06:54.120 --> 01:06:55.360]  notification
[01:06:55.360 --> 01:06:59.000]  and it it'll tell me once I look at the phone it'll
[01:06:59.400 --> 01:07:06.280]  It opens it up and tells me what the message says and then I can just tap the message to go to messages
[01:07:06.280 --> 01:07:10.480]  And I'm in there. You can't do that with the iPhone 7 you have to unlock the phone
[01:07:10.480 --> 01:07:16.200]  You've got to like go to the home button, but then you can't tap a particular message to jump to that message it
[01:07:16.200 --> 01:07:18.200]  it it
[01:07:18.480 --> 01:07:24.280]  It's impossible to go back like I'm and I can use it to just poke around and examine the features
[01:07:24.280 --> 01:07:30.320]  But it is it is so maddening and I'm sorry, but I want some of these features like just before this show started
[01:07:31.080 --> 01:07:33.080]  I
[01:07:33.960 --> 01:07:37.160]  Yesterday I posted something about Swift and some you know
[01:07:37.160 --> 01:07:44.160]  Just some sort of pushback on Swift as the be all end all language for all uses and and a very smart friend of mine
[01:07:44.160 --> 01:07:46.520]  Sent me a series of about five or six
[01:07:48.240 --> 01:07:54.240]  iMessages and I love that they show up in a single stack on the lock screen on this phone. Yeah
[01:07:55.160 --> 01:08:00.240]  But I the fact that I can't just press hard on them to jump to the thread messages
[01:08:00.240 --> 01:08:02.240]  It makes this phone feel like it's broken
[01:08:04.120 --> 01:08:08.760]  Well, you clearly have only one choice and that's to install the beta on your iPhone 10
[01:08:08.760 --> 01:08:14.680]  Yeah, please don't people who are listening. I'm like, please don't do that. Like we're we're crazy people. Yeah
[01:08:14.680 --> 01:08:17.560]  Yeah, you should wait for the public beta at least. Yeah
[01:08:18.680 --> 01:08:23.620]  All right, so features memo G. How do you like them emoji? I really like. All right, so here's the thing
[01:08:24.520 --> 01:08:27.200]  Memoji I'm like, all right. This is a gimmick animoji
[01:08:27.200 --> 01:08:30.880]  I thought were really cute and then I never used them just because I was just like, all right, whatever
[01:08:30.960 --> 01:08:35.680]  They're they're fun, but I don't usually record videos with sound if I'm gonna record videos at all
[01:08:35.680 --> 01:08:40.960]  But there's something about creating virtual avatars of yourself
[01:08:40.960 --> 01:08:48.160]  especially when they're cute like the memo G are what I really appreciate about what Apple's done for this is it's not just like
[01:08:48.400 --> 01:08:55.440]  It's not the iOS 11 notes app with it's like five colors in the color picker, right? Yeah, like the memo G are
[01:08:56.240 --> 01:09:00.580]  Deeply customizable and to an almost shocking extent and they show up, you know
[01:09:00.580 --> 01:09:05.520]  You create one and it's gender neutral to start so you can choose whatever hair you want
[01:09:05.520 --> 01:09:10.880]  whatever you can you know make like purple skin if you want to just make an alien or make something crazy and
[01:09:10.960 --> 01:09:16.040]  The hair like this is the thing that got me is that the most of it is just like it's a fun
[01:09:16.040 --> 01:09:16.600]  You know
[01:09:16.600 --> 01:09:22.280]  It's a fun advancement of their animoji tech where it's just using the RIR sensor and the whole face ID front camera to do
[01:09:22.280 --> 01:09:25.480]  Some really cool stuff, but they have made such
[01:09:26.200 --> 01:09:33.160]  gigantic improvements in the physics engine that they're using for rendering like they the hair is the thing that freaks me out the most
[01:09:33.160 --> 01:09:40.320]  And I posted like I did just like a cute little karaoke video right after I got back from WWDC
[01:09:40.660 --> 01:09:47.960]  Where I was literally spinning the phone around well like trying to lip-sync to the closing song from Black Panther
[01:09:47.960 --> 01:09:49.960]  Which is like a Kendrick Lamar song
[01:09:49.960 --> 01:09:53.740]  And I'm like, I'm literally spinning the phone and there's no
[01:09:54.280 --> 01:09:56.920]  Artifaction, there's no lag. There's no thing
[01:09:56.920 --> 01:10:01.380]  The only thing that you notice is the fact that as I'm spinning and like bobbing my head
[01:10:01.380 --> 01:10:08.120]  You can see the like shoulder length hair like flowing and bobbing and like moving with the physics of not just the phone
[01:10:08.120 --> 01:10:13.400]  But me and it was just it was a completely like it was a trip. It was a complete trip
[01:10:13.860 --> 01:10:20.420]  and the more I keep on you can make a whole bunch of these and it's really easy to like duplicate them and add features and
[01:10:20.420 --> 01:10:26.900]  Like sunglasses and nonsense like that and they're just it reminds me of when I first got my Nintendo
[01:10:26.900 --> 01:10:32.300]  Wii and like I started just making tons of Miis, which obviously this will get you know compared to
[01:10:32.880 --> 01:10:34.080]  But it's it's like that
[01:10:34.080 --> 01:10:38.940]  It's like maybe you don't have just as much customization like Apple has wisely steered away from the like
[01:10:39.380 --> 01:10:45.640]  Adjust your eyes one centimeter up or down. It's just kind of like here are our default selections that you can play with
[01:10:46.520 --> 01:10:49.800]  But it I don't know. It's just it's really enjoyable
[01:10:49.800 --> 01:10:51.760]  I spent a good like two hours
[01:10:51.760 --> 01:10:58.080]  Messing around with memoji and I find that I'm stent that I'm actually sending them to people and maybe I'm sending them to people
[01:10:58.080 --> 01:11:02.480]  because it's a new feature and it's like whatever but especially tying it in with like
[01:11:03.180 --> 01:11:08.120]  With the camera on the on iMessage and then also tying it in with group FaceTime
[01:11:08.120 --> 01:11:10.760]  Which is also like kind of a trip like I don't know
[01:11:10.760 --> 01:11:17.080]  I feel like there are some actual use cases for this in a it just beyond like a fun gimmick
[01:11:17.080 --> 01:11:20.020]  But like a actual yeah, let's let's play around with this
[01:11:20.020 --> 01:11:26.100]  I saw something the other day on Twitter that really impressed me was and I don't know who this was
[01:11:26.100 --> 01:11:28.460]  It was like I saw somebody retweeted the person who did it
[01:11:28.460 --> 01:11:32.100]  But it was really good that they were just like got bored and decided to make
[01:11:32.700 --> 01:11:34.700]  Harry Potter memoji
[01:11:34.900 --> 01:11:38.700]  Just posted a whole bunch and but it's like even if they hadn't told me who it was
[01:11:38.700 --> 01:11:44.700]  I would have instantly known, you know, it's like oh it was but it was so, you know like to me
[01:11:44.700 --> 01:11:49.140]  That's pretty telling that it's expressive enough that you could like look at this image and be like, you know
[01:11:49.140 --> 01:11:53.260]  Like if you're playing the memoji version of Pictionary, you'd be like Harry Potter
[01:11:54.620 --> 01:11:57.020]  the Louis Mantilla made a
[01:11:58.260 --> 01:12:02.080]  version of the Pixar inside-out poster with memoji's
[01:12:02.980 --> 01:12:07.280]  The inside-out characters and that was great too. It's just they really do there
[01:12:07.280 --> 01:12:12.840]  So there's a ton of options now, they're not as many as there should be like there no air pods option
[01:12:12.840 --> 01:12:16.100]  They're a whole bunch of earrings option, but they're no air pods and I'm like, that's an odd choice
[01:12:16.100 --> 01:12:23.660]  and they're you know, I know Darla bull is complaining about the fact there's no beard that's longer than like a
[01:12:24.500 --> 01:12:30.860]  Like half an inch so there's still there's still some things that probably need to be worked out the beards in general are kind of
[01:12:30.860 --> 01:12:31.980]  Just like lumps on the face
[01:12:31.980 --> 01:12:33.980]  they don't have the same hair mechanics and
[01:12:34.620 --> 01:12:38.400]  Because the memoji like in a vacuum having them be
[01:12:39.020 --> 01:12:40.900]  Floating heads is not a bad thing
[01:12:40.900 --> 01:12:46.780]  But when you apply them to group FaceTime chats or photos, that's when they get a little bit weird
[01:12:46.780 --> 01:12:54.620]  especially if you have long hair on a memoji because the long hair like hangs down where the neck should be so that when you
[01:12:54.620 --> 01:13:00.660]  Put it on an actual like an AR kind of body where it's like your body but the memoji's head with short hair
[01:13:00.660 --> 01:13:06.100]  It looks fine. But with the shoulder length hair, it's like oh my neck is gone. My shoulders are gone
[01:13:06.100 --> 01:13:10.980]  it just looks like a random floating head has taken it like like the
[01:13:11.240 --> 01:13:16.460]  Haunted mansion ride where the ghost gets overlaid at the end. It kind of looks like that where you're like, that's weird
[01:13:17.020 --> 01:13:22.700]  So I'm hoping like there's still some things to tweak with it, but I like it's gonna sell a lot of iPhone 10s
[01:13:22.700 --> 01:13:24.220]  There's no question about that
[01:13:24.220 --> 01:13:31.020]  Like this this is the feature to sell the iPhone 10 in the fall when they come out with like the iPhone 10 2 or whatever
[01:13:31.020 --> 01:13:33.020]  right
[01:13:33.020 --> 01:13:38.020]  Yeah to get people to upgrade to a what's it called
[01:13:40.500 --> 01:13:42.500]  The notch a notch
[01:13:44.860 --> 01:13:49.960]  Something with the front-facing camera array, yeah sensor face detection blah blah blah
[01:13:51.020 --> 01:13:56.060]  No, it seems it seems really, you know, it it is gimmicky, but that doesn't mean it's bad
[01:13:56.060 --> 01:14:02.060]  It might be a good gimmick that people actually use. Yeah, it's proof of concept of the tech the technology
[01:14:02.060 --> 01:14:06.420]  Yeah, like it's they don't overtly say that like there's a our kit at work
[01:14:06.420 --> 01:14:11.700]  But clearly there's a our kit at work like there is face detection. There's eye detection like right
[01:14:11.700 --> 01:14:17.300]  There's a lot of stuff that's going on here and granted the front-facing camera is very advanced
[01:14:17.300 --> 01:14:22.740]  But I mean I've said this from the beginning like the FaceTime front-facing camera to me
[01:14:23.060 --> 01:14:24.720]  Yeah, it enables face ID
[01:14:24.720 --> 01:14:30.840]  But what's really interesting about that technology is when it comes to the back camera not only how it's gonna improve photos
[01:14:30.840 --> 01:14:34.180]  But how it's going to improve AR and I are kit. Yeah
[01:14:35.940 --> 01:14:37.700]  Yeah, I you know
[01:14:37.700 --> 01:14:41.060]  it's sort of jumping jumping away to big picture, but I
[01:14:42.000 --> 01:14:49.360]  Really do think that where Apple is going with this. I've said this before but maybe not in a while, but basically
[01:14:51.000 --> 01:14:57.620]  Where are they going? They're going in a direction where your phone knows where you are and where you're going
[01:14:57.620 --> 01:15:01.540]  Mm-hmm, like in the way that okay. I know
[01:15:02.140 --> 01:15:07.100]  Center City, Philadelphia pretty well. And so if you
[01:15:08.500 --> 01:15:12.780]  You know put a bag over my head like the equivalent of putting me putting me in your purse
[01:15:13.420 --> 01:15:18.820]  Or if I were an iPhone putting me in your purse or your pocket and then take me out
[01:15:19.260 --> 01:15:21.820]  Right, like it wouldn't take me long
[01:15:22.660 --> 01:15:24.580]  to figure out
[01:15:24.580 --> 01:15:30.660]  Where we are, you know, like oh, I know that I know that I know that wah-wah. Okay, we're at you know
[01:15:32.300 --> 01:15:35.420]  You know, we're broad and chestnut
[01:15:38.060 --> 01:15:41.520]  You know, oh there's City Hall, okay, I got it I know where we are
[01:15:42.460 --> 01:15:46.300]  Reoriented, right? It wouldn't take me long and the phone
[01:15:47.300 --> 01:15:53.040]  should be able you know you soon enough meaning within a handful of years should be able to do all of that with a
[01:15:53.040 --> 01:15:55.040]  combination of
[01:15:55.720 --> 01:15:58.520]  GPS and camera and depth-sensing
[01:16:01.680 --> 01:16:07.920]  You know it it just doesn't see it just seems like that's that's where it's all heading and that and
[01:16:09.080 --> 01:16:13.680]  You know that your photos will be tagged and it won't just know where you were based on GPS
[01:16:13.680 --> 01:16:16.020]  But it'll know exactly which way you were oriented
[01:16:16.880 --> 01:16:20.000]  Mmm, that's interesting. I didn't even think about that. Yeah
[01:16:20.000 --> 01:16:25.720]  It's like campus. Yeah, right. Well, and I think what's really interesting instead of that in terms of like well, no
[01:16:25.720 --> 01:16:32.360]  No, it's not just the compass. But once it analyzes the actual picture, right and and if you're in a right
[01:16:32.360 --> 01:16:37.160]  so if you're in a park and and you're taking a picture of a friend or a selfie and
[01:16:37.560 --> 01:16:41.080]  It's mostly of you and it's mostly like green trees and grass
[01:16:41.080 --> 01:16:46.800]  But there's a statue or a fountain in the background like in the way that if I knew the park you were in
[01:16:46.800 --> 01:16:50.020]  You know, you know exactly which way you returned, right?
[01:16:50.020 --> 01:16:55.140]  I would know where you if I'm familiar with the park, but the phone should be able to be familiar with everything everywhere
[01:16:56.180 --> 01:17:02.220]  Collectively. Mm-hmm, you know, well in pulling it back to iOS 12 for a second. I think it's really interesting
[01:17:02.220 --> 01:17:07.660]  You know Apple's been building its sort of underlying proactive technology since iOS 9 where it's like yeah
[01:17:07.660 --> 01:17:11.660]  Your apps will kind of know like when when you're in the morning
[01:17:11.660 --> 01:17:17.300]  It'll suggest certain apps to you and they've they've gone away from that or they went away away from that a little bit with iOS
[01:17:17.300 --> 01:17:23.380]  11 but with iOS 12 they're bringing it back in a big way with shortcuts and Siri suggestions and all of this this, you know
[01:17:23.540 --> 01:17:24.700]  proactive
[01:17:24.700 --> 01:17:25.900]  continuity type stuff
[01:17:25.900 --> 01:17:33.700]  But what I think is really interesting about it because it's not like the the features themselves are not dissimilar to what Google is doing
[01:17:34.020 --> 01:17:40.780]  On their technology, but the way that Apple's executing it is the stuff that makes me really excited the fact that like, you know
[01:17:40.780 --> 01:17:46.200]  People people were seeing on the beta a suggestion to like go into do not disturb mode
[01:17:46.620 --> 01:17:51.820]  Being like oh your lunch with Kathy sounds important and lunch with Kathy was not on a calendar invite
[01:17:51.820 --> 01:17:55.340]  It was in iMessages and people were like, whoa, what's going on there?
[01:17:55.900 --> 01:18:00.000]  And doing some digging into it and realizing this is entirely done locally
[01:18:00.000 --> 01:18:07.380]  This is the phone like this is the secure enclave being like well, you've allowed me access locally to your things
[01:18:07.380 --> 01:18:13.220]  so I'm going to locally look at your iMessage and locally look at your calendars and locally look at what direction you are in a
[01:18:13.220 --> 01:18:19.140]  Park and then give you suggestions based on that and those suggestions aren't necessarily synced through iCloud or anything like that
[01:18:19.340 --> 01:18:24.220]  They never go up to the cloud. So Apple has found a way to like this
[01:18:24.220 --> 01:18:27.380]  I it still seems dirty be like rummage through your messages
[01:18:27.380 --> 01:18:34.540]  But Apple's find found a way to like scan your information in a way that never violates your security because it's being done
[01:18:34.540 --> 01:18:40.680]  Locally on the phone that they can't have access to unless you physically, you know hand it over and unlock it
[01:18:40.680 --> 01:18:42.920]  right, and that's a really like
[01:18:43.440 --> 01:18:45.760]  Because I think the the potential of you know
[01:18:45.760 --> 01:18:50.100]  having a phone that you can go into a park and it knows where you're oriented and maybe you press an AR button and
[01:18:50.100 --> 01:18:53.040]  Instantly you can turn around and see the rest of the park, right?
[01:18:53.040 --> 01:18:56.460]  You can see that you can see where what it would have looked like on that day
[01:18:56.460 --> 01:19:00.800]  like there there are a ton of possibilities here, but it always comes with the caveat of
[01:19:00.800 --> 01:19:08.920]  personal privacy and security right like how far can we go before we just give over all of our rights to unnamed third company third
[01:19:08.920 --> 01:19:15.340]  party company and I really appreciate the way that Apple has been doing this slowly and smartly to the point where like
[01:19:15.520 --> 01:19:21.760]  Their chips are fast enough to process all this locally so you don't have to stress out about you know about
[01:19:22.320 --> 01:19:28.200]  Your your messages having to ping up to a server so you can get a suggestion to go into do not disturb mode at lunch
[01:19:28.200 --> 01:19:34.500]  It's just the phone knows the phone tells you I wonder how much I wonder how that's gonna play in the
[01:19:34.960 --> 01:19:37.200]  mass market though because
[01:19:37.680 --> 01:19:41.680]  You know and I think it's one reason of several
