[00:00.000 --> 00:02.480]  We are recording on October 31
[52:00.480 --> 52:03.280]  It is what it is, you know, and there's various reasons for it
[52:04.080 --> 52:06.080]  But but they really wanted to do
[52:06.960 --> 52:09.960]  was have a meaningful update and
[52:10.360 --> 52:12.360]  You know they
[52:12.360 --> 52:19.200]  they again without throwing Intel under the bus more or less they they didn't mention Intel what they meant what they said was if you've
[52:19.200 --> 52:21.640]  Watch been watching Moore's law in recent years
[52:21.640 --> 52:26.700]  There really isn't a lot of gain to be had with what we used to call speed bump updates
[52:27.560 --> 52:29.560]  I think it might have
[52:29.920 --> 52:34.680]  So basically, I think it's sort of like I don't think the Mac mini would have been that much better of a computer if they'd
[52:34.680 --> 52:40.680]  Done minor speed bumps in the last few years. I think it just would have made people who want the product to be alive feel better
[52:40.680 --> 52:42.600]  Right, you know
[52:42.600 --> 52:47.680]  Because it's proof that you know that Apple hasn't forgotten that the product is there
[52:47.680 --> 52:52.280]  Like I think at this point in the Mac mini had gone so long between updates. I think it was like four years
[52:52.280 --> 52:56.880]  I think people were afraid that it's like let's say you're in the Apple Store and
[52:57.640 --> 53:02.560]  Tim Cook comes in and it's like oh my god. Tim Cook is in the Apple Store and he comes up and he's like
[53:02.560 --> 53:05.480]  Hey, how are you? I'm Tim and you're like, hey and you get to ask a question
[53:05.480 --> 53:09.880]  I think people were afraid to ask about the Mac mini because he'd be like we still saw Mac mini what?
[53:09.880 --> 53:13.640]  And he'd be like turn around to his shoulder and be like cancel that there's one
[53:14.640 --> 53:20.120]  I think people were afraid afraid to even mention it like he'd come in the Apple Store people would cover up the Mac mini like
[53:20.120 --> 53:26.600]  I'm afraid Tim's gonna find out we're still selling this and and kill it but it ends up they made a truly meaningful update
[53:28.080 --> 53:33.800]  It is completely new everything is new about it except as you said the form factor and that's based on their
[53:34.960 --> 53:36.960]  extensive extensive
[53:36.960 --> 53:44.120]  Conversations with their biggest Mac mini customers and that the things they heard is we want higher performance. We want more RAM
[53:44.640 --> 53:50.780]  We want we want you to go all SSD, you know, if that if we can get performance gains out of that
[53:51.600 --> 53:53.600]  And we can get like a t2
[53:54.840 --> 53:59.060]  You know, yeah, the t2 is interesting because it shows that's the the little
[53:59.060 --> 54:06.760]  Apple system, you know arm system on a chip that is used for like this secure enclave and stuff on the MacBook Pros and then
[54:06.760 --> 54:09.740]  Now with the MacBook Air that have the the fingerprint sensor
[54:10.820 --> 54:15.080]  The Mac mini obviously doesn't have touch ID or face ID because it you know
[54:15.080 --> 54:17.040]  There's nowhere to touch and it doesn't have cameras
[54:17.040 --> 54:21.840]  but it uses the t2 for all these other things that the t2 does like the it's the
[54:22.440 --> 54:24.240]  It's the storage controller
[54:24.240 --> 54:30.640]  So all this, you know to get even faster SSD throughput it all goes through this instead of going through the CPU
[54:31.320 --> 54:37.840]  All sorts of other things that that the t2 can handle to make everything faster. I think that's where the video encoding comes from
[54:38.440 --> 54:45.200]  Like they see I think they said it was 900 times faster. Was it nine thousand times faster? I don't know
[54:45.200 --> 54:47.760]  I think it's a big number H HEVC
[54:47.760 --> 54:55.760]  Video can encoding is 900 times faster because they're not giving it to the Intel CPU to do not because the Intel's so slow
[54:55.760 --> 54:58.920]  but that it video encoding through a CPU is
[54:59.440 --> 55:04.560]  so much less efficient than when you dedicate a little part of a hardware chip that you know
[55:04.560 --> 55:09.500]  There's a little part of the t2 that the only thing it does is encode a GVC video and it's like oh I can do
[55:09.500 --> 55:11.500]  That 900 times faster. Well now you get that
[55:12.040 --> 55:14.540]  and the other thing they heard from customers though is
[55:14.540 --> 55:20.100]  Here's the only thing is that we've you know, we have 10,000 of these things and we look here's where they are
[55:20.100 --> 55:22.320]  See how and you see how these do we have these slots?
[55:23.060 --> 55:25.060]  like
[55:25.580 --> 55:28.860]  If you do change the fit in the same slots if you do yeah
[55:28.860 --> 55:32.340]  If you do change the size we we can we can deal with it
[55:32.340 --> 55:35.140]  but if you can keep the size the same that would be really awesome because
[55:36.700 --> 55:41.260]  Yeah, and they made a point they made a point of showing those kinds of installations absolutely
[55:41.260 --> 55:44.820]  So they called out longtime sponsor of the show max stadium
[55:45.380 --> 55:49.180]  Or no, I don't know if they've ever sponsored the podcast, but they've sponsored during fireball many times
[55:49.180 --> 55:51.860]  So I'll mention that in the interest of full disclosure
[55:52.980 --> 55:56.020]  Brian Stuckey is his head's
[55:56.980 --> 56:03.660]  He used to be he used to run a business called Mac mini colo with a co-location and max stadium
[56:04.300 --> 56:06.940]  I think was in I think it was a merger
[56:06.940 --> 56:14.020]  But anyway, what used to be Mac mini colo is now max stadium and Brian Stuckey has been sponsoring during fireball for at least over
[56:14.020 --> 56:20.280]  10 years with from the Mac mini colo days till now maybe more like 15 years one of the earliest sponsors
[56:20.980 --> 56:25.320]  And I know you know, I don't think I've ever met him actually, but I've known him through email for years. Good guy
[56:25.980 --> 56:27.980]  He was actually at the event. I didn't see him
[56:28.220 --> 56:34.620]  Unfortunately, it's kind of hard to bump into everybody when there's 2,000 people but I know he was he was there which is cool for him
[56:34.780 --> 56:35.900]  I
[56:35.900 --> 56:37.660]  think I
[56:37.660 --> 56:42.020]  think he had to keep his mouth shut about going because I think I think if
[56:42.620 --> 56:46.340]  He'd been like, you know tweeting like I'm going to the Apple event. I think everybody
[56:47.480 --> 56:49.480]  Why is he going to the Apple? Yeah
[56:49.660 --> 56:51.580]  Yeah
[56:51.580 --> 56:57.020]  But they showed max stadium and and it was you know, and they mentioned them on stage, which was really cool
[56:57.020 --> 56:59.500]  It's cool, you know to me for somebody who I've known for a long time
[56:59.500 --> 57:01.900]  I sort of ran this business as a little you know
[57:01.900 --> 57:06.860]  you know started small and made it big but I was told that they there's a
[57:08.580 --> 57:10.580]  All sorts of big companies that have
[57:11.860 --> 57:15.980]  Similar setups, I don't know if they have quite as many Mac minis as max stadium
[57:15.980 --> 57:20.620]  But you know thousands literally there's a bunch of big companies with thousands of Mac minis doing
[57:21.620 --> 57:27.540]  Whatever and it's you know, they can't mention them, you know, they didn't even say who they were off the radar
[57:27.540 --> 57:28.940]  Just like it just wasn't worth it
[57:28.940 --> 57:34.100]  You know legally and getting clearance and you know, a lot of these companies are so big that it's just you know
[57:34.460 --> 57:36.460]  There's a bit of bureaucracy
[57:36.940 --> 57:43.260]  But they have it, you know, this is more popular than you and think was was the gist of it. Yeah
[57:44.860 --> 57:49.740]  Video encoding a lot of you know, I don't know if they have thousands but a lot of a lot of companies
[57:49.740 --> 57:53.100]  You know movie companies and stuff. I don't know just just a lot of people with that infrastructure
[57:53.100 --> 57:57.880]  So keeping the form factor the same size was a big deal and you and I talked about this last week about
[57:57.880 --> 58:02.640]  The mini isn't all that many anymore. So why can't they just make it smaller? And that's it
[58:03.080 --> 58:05.760]  Because that's what many customers many customers don't want that
[58:08.720 --> 58:14.720]  Basically for however many consumers there are who would want that and wish it was more like an Apple TV size
[58:16.000 --> 58:19.280]  This is still kind of small and you can fit it, you know
[58:19.280 --> 58:23.880]  It certainly isn't going to take up a lot of space in your home entertainment center if that's where you're putting it, etc
[58:23.880 --> 58:28.560]  And then there's a lot of other customers who are buying thousands of these things who really don't want this size to change
[58:28.560 --> 58:32.920]  I have a retro I have a retro pie and I'll tell you like anytime you have to plug anything into that
[58:32.920 --> 58:34.440]  It's actually it's actually too small
[58:34.440 --> 58:39.680]  it's kind of a pain in the ass because it will the cord like if you're using a controller or something with it as a
[58:40.040 --> 58:42.120]  USB cord, it'll just pull the thing
[58:42.720 --> 58:47.720]  When you're doing any kind of movement, it'll pull it right off the table. Yeah, and and I would imagine
[58:47.720 --> 58:51.200]  I mean you're not doing the same thing with one of those Intel nooks, but yeah
[58:51.200 --> 58:56.360]  It to me it doesn't need to be that much smaller. Yeah, so what's the retro pie?
[58:56.360 --> 59:02.640]  Is that like a Raspberry Pi type thing? Yeah, it's a Raspberry Pi thing that you configure to run old
[59:02.880 --> 59:06.680]  You know old games. Oh, that's cool Atari and other things like that
[59:06.680 --> 59:11.520]  Well, why don't I have one of those that I'm that I am, you know, 100% license to use
[59:17.760 --> 59:19.760]  It's all on the oven up
[59:19.760 --> 59:20.880]  I
[59:20.880 --> 59:22.880]  Pay for these at some point. I'm sure
[59:23.800 --> 59:25.360]  What else what?
[59:25.360 --> 59:28.520]  What else about the Mac Mini? I mean, there's not that much to say about it is all new
[59:28.520 --> 59:33.760]  Well, it's 300 bucks more. It starts out 300. Yeah, and and so that well, I will I will just say right here
[59:33.760 --> 59:35.360]  I hats off to
[59:35.360 --> 59:38.280]  Mark Gurman who didn't have a lot of details on it
[59:38.280 --> 59:44.720]  but did did say all along that it was going to be geared toward toward a more professional user base and
[59:44.720 --> 59:50.400]  And it's undeniable that that's true. You know, you listen to what they're saying about this and you know
[59:50.400 --> 59:55.360]  And the price increase reflects that you know, yeah it is, you know, it's still the cheapest Mac you can buy
[59:55.360 --> 59:58.800]  Yeah, it's and you know, it's the old Mac Mini
[59:59.040 --> 01:00:03.200]  Especially I think the one that the previous generation in addition to being old
[01:00:03.400 --> 01:00:09.700]  was also I think the least popular one ever because they did things like solder the RAM onto the motherboard and right it was
[01:00:09.700 --> 01:00:16.440]  That's another difference right is the RAM can be upgraded. Yep. The ham is the RAM is just you know in a socket it
[01:00:17.200 --> 01:00:20.300]  The catch is that it's not user accessible
[01:00:20.300 --> 01:00:25.480]  meaning it's not like a simple thing where you unscrew a little hatch and there's the RAM and you pop it out and put it in
[01:00:25.480 --> 01:00:26.380]  it's
[01:00:26.380 --> 01:00:30.480]  officially needs to go to a authorized service provider because it's
[01:00:31.640 --> 01:00:35.440]  Complicated to get to so I think anybody who is an enthusiast though
[01:00:35.440 --> 01:00:41.540]  Could do it with like an iFixit guide or something like that. If you're of that bent. Yeah
[01:00:43.960 --> 01:00:47.000]  You know it whereas when it's soldered on the motherboard there's nothing
[01:00:48.800 --> 01:00:53.320]  Not so the hard the hard drive is not upgradeable, right? I don't think so. No. Yeah
[01:00:53.320 --> 01:00:55.160]  I think the hard drive is soldered in yeah
[01:00:55.160 --> 01:01:01.460]  And I think that's part of that whole secure chain from the t2 to the storage controller and right through to the hard drive
[01:01:01.680 --> 01:01:04.300]  So there's a reason for that, you know that
[01:01:04.300 --> 01:01:11.720]  People may not like the reason but it's you know, by by the storage you want when you configure it. Yeah, but anyway, that's good news
[01:01:13.060 --> 01:01:20.300]  Yeah, but effectively the last the old generation Mac Mini was made up of laptop laptop components and the new one is made up of desktop
[01:01:20.420 --> 01:01:21.520]  components
[01:01:21.520 --> 01:01:27.400]  From the CPU to the RAM to the storage. Yeah, I think that's great and it has tons of ports on the back
[01:01:27.400 --> 01:01:32.620]  That's another reason to keep the bigger size because they really is sort of ports from one side to another
[01:01:32.620 --> 01:01:36.980]  You know, lots of USB C a couple of the old USBs
[01:01:38.340 --> 01:01:40.900]  It's got all sorts of ports. Yeah. Yeah
[01:01:42.540 --> 01:01:44.540]  The big ones the little ones
[01:01:44.860 --> 01:01:49.020]  One of the things I would say about the price difference though is they have the you know
[01:01:49.020 --> 01:01:52.860]  They did have a $500 one previously, but the $500 one was a piece of shit. Yeah
[01:01:52.860 --> 01:02:00.620]  Yeah, it was it was a lousy very low-end like I think it had a spinning hard drive a 1.4 gigahertz
[01:02:00.620 --> 01:02:06.820]  CPU and four gigs of RAM. Yeah, I mean you're getting way more now
[01:02:06.820 --> 01:02:09.900]  I mean, yeah, you're paying more but you're getting way more for your money
[01:02:09.900 --> 01:02:15.980]  The one thing that was a little sad in the hands-on area to me at least as a long-time fan of Apple's branded
[01:02:16.500 --> 01:02:22.180]  Standalone displays over the years was that all of the minis were hooked up to like the LG 4k display
[01:02:22.500 --> 01:02:27.460]  And that is it's not ugly. Mm-hmm. It's not attractive, you know, it's
[01:02:27.460 --> 01:02:30.300]  It was weird. It's weird to see all these, you know
[01:02:30.300 --> 01:02:35.780]  See an Apple event and have all of the displays be these very generic LG black displays
[01:02:35.780 --> 01:02:37.940]  We haven't heard anything about that. Well, wait some time
[01:02:37.940 --> 01:02:43.820]  Well, I think it's waiting for the Mac Pro and it might be so expensive that it wouldn't make sense to use with a Mac
[01:02:43.820 --> 01:02:48.460]  Mini for most people and I don't know. I don't know what the story is, but they're they're working on a pro display
[01:02:49.220 --> 01:02:51.220]  But obviously isn't coming out yet
[01:02:51.220 --> 01:02:56.260]  So they had nothing to show but it is it is a little weird that they've got a you know
[01:02:56.260 --> 01:02:58.860]  A machine that needs a display and they don't sell a display anymore
[01:02:59.500 --> 01:03:02.700]  Like that would have seemed crazy 15 years ago, right?
[01:03:03.580 --> 01:03:07.620]  Yeah, why wouldn't Apple sell a display? Yeah, well crazy. I
[01:03:08.260 --> 01:03:13.260]  Don't have much else to say about the Mac Mini though. You know, I mean, I'm not I don't I don't have one in my life
[01:03:13.260 --> 01:03:17.300]  I don't need one. I'm glad though for the people who do I'm very happy with the Apple display
[01:03:17.300 --> 01:03:21.820]  I don't have one in my life. I don't need one. I'm glad though for the people who do I'm very happy for all of you
[01:03:21.820 --> 01:03:27.420]  Who are Mac Mini fans? I hope I think everybody's happy. It seems like people are happy. Yeah, I'm interested
[01:03:27.420 --> 01:03:32.620]  You know, I'm gonna wait a while and possibly pick one up as a reefer, but I want you know
[01:03:32.620 --> 01:03:38.580]  I need a new complex. Yeah server in my house and I think the base one would probably do fine. Yeah
[01:03:39.660 --> 01:03:43.660]  I guess it kind of makes sense now to why they're selling the standalone
[01:03:43.660 --> 01:03:49.660]  Space-grade keyboard and mouse because you know, if you buy a Mac Mini, it doesn't come with any keyboard or mouse
[01:03:49.660 --> 01:03:53.580]  It's like bring your own but now, you know, it's a space-grade device. You can buy the space-grade
[01:03:54.780 --> 01:03:56.500]  iMac Pro
[01:03:56.500 --> 01:03:59.100]  Keyboard and mouse, you know to go with it. It's nice
[01:04:00.740 --> 01:04:05.360]  And then that leaves us with the the iPad Pro, right
[01:04:06.140 --> 01:04:12.260]  The one thing I ordered you did order one. I did order which one did you get? I got the cheapest one I could get
[01:04:12.260 --> 01:04:17.080]  It was again talking about the price. I mean I saw I got the 64 gigabyte
[01:04:17.080 --> 01:04:22.500]  I have a 64 gigabyte air to now and I'm not I'm still not using all the space on it
[01:04:22.500 --> 01:04:24.500]  so and I have a bunch of games on there that are like
[01:04:24.820 --> 01:04:28.060]  You know larger than a gigabyte that I'd never play and I thought okay
[01:04:28.060 --> 01:04:30.740]  I can I mean mostly what I do is, you know
[01:04:30.740 --> 01:04:34.340]  I'll either be typing in text files or I'll be streaming video
[01:04:34.900 --> 01:04:39.820]  So I don't actually need that much storage on it. So I thought okay, I think I can I can live with it and
[01:04:39.820 --> 01:04:44.820]  And so I got that I got the cheapest. I got the 11 inch
[01:04:45.940 --> 01:04:49.220]  iPad Pro 64 gigabytes and I just got the
[01:04:50.340 --> 01:04:51.860]  folio cover
[01:04:51.860 --> 01:04:55.020]  And then with taxes, you know, it's practically a thousand dollars
[01:04:56.100 --> 01:05:02.580]  It's a lot. Yeah, and you know, we were talking about this before I mean and I I don't want to bury it
[01:05:02.580 --> 01:05:03.600]  So we might as well lead with it
[01:05:03.600 --> 01:05:08.300]  I mean the starting price for these new iPad pros is significantly higher than the previous starting point
[01:05:08.300 --> 01:05:13.900]  I think the the old ten point five iPad Pro started at six hundred fifty dollars
[01:05:13.900 --> 01:05:19.620]  I'll round up a dollar, you know, I get confused by 640 share 650 now. It's 800 bucks
[01:05:19.780 --> 01:05:25.100]  So that's that's a big increase and then the twelve point nine inch one. I
[01:05:25.780 --> 01:05:26.940]  forget
[01:05:26.940 --> 01:05:31.260]  Was it 999? I don't know but it's I don't remember what it was now
[01:05:32.060 --> 01:05:37.860]  But it's it went up quite a bit here. Oh, here it is. It went from oh, I guess you could get it for 799
[01:05:37.860 --> 01:05:42.780]  Oh, I didn't know that you so you could get a twelve point nine inch for $7.99 and now it starts at $9.99
[01:05:43.180 --> 01:05:45.180]  Okay
[01:05:45.180 --> 01:05:50.700]  And they are selling older ones still I guess didn't at their lower price points. I
[01:05:51.980 --> 01:05:58.100]  Don't know what to make of this. I know people are disappointed in it. And and there's people on Twitter chirping at me that you know
[01:05:58.100 --> 01:05:59.560]  that
[01:05:59.560 --> 01:06:01.400]  You know and I guess with the watch they did
[01:06:01.400 --> 01:06:07.580]  It was a similar thing where the entry-level series for a watch is more expensive than last year's entry-level series three watches
[01:06:07.580 --> 01:06:09.580]  but
[01:06:10.100 --> 01:06:14.180]  I kind of feel like they're adding, you know Apple. I don't feel like they're just
[01:06:15.180 --> 01:06:21.820]  increasing prices, I don't you know just for the sake of increasing prices and that they could be selling these things at
[01:06:22.540 --> 01:06:26.460]  The prices from last year and still give you all of these improvements
[01:06:26.460 --> 01:06:31.060]  I think that they're like improving these products in significant ways that make them more expensive like
[01:06:31.460 --> 01:06:35.820]  It's I just tell you looking at having looked at the new iPads in person. They are
[01:06:35.820 --> 01:06:41.780]  Really really impressive displays and I think that these displays I think it's more expensive to do this
[01:06:41.780 --> 01:06:45.740]  It is they're not just cutting the corners in a round circle there
[01:06:46.260 --> 01:06:51.700]  there's a lot of complicated stuff like neil I patella and the verge had a great article about the iPhone 10 are and
[01:06:52.060 --> 01:06:59.640]  The display masking and and what they're doing to make the round corners look nice and not you don't see any jagged pixel edges
[01:06:59.640 --> 01:07:01.460]  and stuff
[01:07:01.460 --> 01:07:06.760]  And I think it's expensive to get them to reduce those bezels, you know, they're not just cutting the bezels off
[01:07:07.540 --> 01:07:11.900]  Like that those bezels covered important things that backlit the display
[01:07:13.300 --> 01:07:18.620]  It's it's not it's not like with the with the Mac Mini where the thing hasn't been updated in four years, right?
[01:07:18.700 --> 01:07:22.540]  The iPad has been updated continually and if you want a new, you know
[01:07:22.540 --> 01:07:27.580]  you can I mean, I forget when when they did that update that made the
[01:07:27.580 --> 01:07:33.220]  9.7 inch 10.5 inches. It was like a year and a half ago. Yeah, something like that
[01:07:33.220 --> 01:07:36.700]  I mean, but Reese, you know, not that long ago and it's still a good
[01:07:37.260 --> 01:07:40.660]  device and it's better than it was a few years ago and that thing is
[01:07:41.540 --> 01:07:47.540]  Considerably cheaper and then they still sell and you know relatively new base iPad. Yeah, like 350
[01:07:47.540 --> 01:07:51.540]  Yeah, so the you know, the the iPad lineup covers all sorts of price points
[01:07:51.540 --> 01:07:55.620]  it's just if if your mental model is I want the
[01:07:55.620 --> 01:08:01.300]  Best iPad at you know in the 60, you know the lowest storage configuration
[01:08:01.300 --> 01:08:05.340]  I want the entry-level best iPad the price is now higher than it used to be
[01:08:05.500 --> 01:08:11.020]  But I just feel like just like with the iPhone 10 10 and now the 10s
[01:08:11.940 --> 01:08:15.020]  It's not so much about raising the price of the new best
[01:08:15.620 --> 01:08:22.220]  Model, it's making the new best model a higher tier, you know a more premium product
[01:08:22.220 --> 01:08:29.260]  And I will say having touched these things yesterday these they feel so great in hand. They I love the squared off side
[01:08:29.260 --> 01:08:34.700]  Yeah, I love well, we talked about that. Yeah, we talked about it in the context of DC. Yeah
[01:08:34.700 --> 01:08:36.300]  Yeah, I'm super excited
[01:08:36.300 --> 01:08:41.740]  If you anybody who likes the SE, you know flat sides is gonna love these iPads
[01:08:41.740 --> 01:08:43.740]  I think it's even better on the iPads and
[01:08:43.900 --> 01:08:49.620]  There were rumors that they would be flat and I guess that a lot of that came out of the case making industry
[01:08:49.620 --> 01:08:55.180]  But there are also rumors that they would diamond cut the chamfers as they called them, you know
[01:08:55.180 --> 01:08:57.180]  like the SE but they didn't there's their
[01:08:58.060 --> 01:09:02.860]  The sides are flat, but they're sort of rounded when it goes from like the back to the side
[01:09:03.060 --> 01:09:09.540]  It's not a 45 degree angle or harsh cut and I actually think it's better. I think it is
[01:09:10.420 --> 01:09:15.140]  Just in terms of the way like the back turns to the side turns to the display
[01:09:15.140 --> 01:09:20.740]  It's the best iOS device bar. None Apple's ever made of any phone any iPad
[01:09:20.740 --> 01:09:23.980]  It is this is the way I kind of want the phones to be like this
[01:09:24.580 --> 01:09:27.900]  It is really yeah, I mean I would I would like that more it is
[01:09:28.420 --> 01:09:33.140]  It and the amount where it's where it is rounded is just so comfortable
[01:09:33.140 --> 01:09:36.300]  It really is so super comfortable to hold in one hand
[01:09:37.020 --> 01:09:39.020]  And and the way that they made
[01:09:39.860 --> 01:09:41.340]  the
[01:09:41.340 --> 01:09:49.060]  Kept the footprint of the the the old ten point five kept the footprint of the device the same and just made the screen bigger
[01:09:49.060 --> 01:09:51.140]  to go edge to edge
[01:09:51.140 --> 01:09:52.820]  Because and it makes a lot of sense
[01:09:52.820 --> 01:09:58.580]  It's exactly as they just that way the cover would still be a full-size keyboard if they shrank the device
[01:09:58.580 --> 01:10:02.120]  Then you'd have like a little mini keyboard that would not be good
[01:10:02.260 --> 01:10:07.540]  So that they don't you don't want the footprint smaller because you want to have a full-size keyboard and then with the bigger one
[01:10:07.540 --> 01:10:14.220]  They did shrink the device because it was big and heavy and it's it's actually a little confusing in the hand
[01:10:14.220 --> 01:10:18.660]  It was confusing to me in the hands-on area because I'd be you know, they'd be you know, they're very much
[01:10:18.660 --> 01:10:20.860]  Yeah, it would be I would aid hand it to me
[01:10:20.860 --> 01:10:24.860]  But here you can play with it and here's the new pencil and you play with it and I'm like wait
[01:10:24.860 --> 01:10:27.340]  Which one am I holding and they're like, oh, that's the big one and I'm like, oh
[01:10:28.940 --> 01:10:33.040]  Because you never got confused with the other iPad pros like yeah, you you know
[01:10:33.040 --> 01:10:38.160]  Did you weren't confused for even a nanosecond whether you had the big one or the smaller one now?
[01:10:38.160 --> 01:10:41.960]  It's it is a little confusing. I mean if you see them side-by-side, it's very clear
[01:10:41.960 --> 01:10:48.360]  They're not that close inside size, but the big one is so much more single hand holdable that it it makes a difference
[01:10:51.040 --> 01:10:53.600]  And I will say this the Apple pencil I
[01:10:54.040 --> 01:10:58.560]  Love is this is one of the best 2.0 Apple products I can imagine
[01:10:58.560 --> 01:11:03.280]  I think the original Apple pencil was a great product and I think people who have it love it
[01:11:04.000 --> 01:11:06.600]  But every single thing they changed about it is better
[01:11:07.080 --> 01:11:13.680]  So it has a man in in base in print and they really hit the large complaints about it. Anyway, yep
[01:11:14.120 --> 01:11:15.920]  well
[01:11:15.920 --> 01:11:17.920]  It let me just run them down
[01:11:17.920 --> 01:11:25.160]  so it has a matte finish instead of a glossy finish and I like that it just feels way better and if
[01:11:25.160 --> 01:11:29.840]  At least every pen I own that I like has a you know
[01:11:30.240 --> 01:11:33.680]  Somewhat grippy or finished than an Apple glossy Apple pencil. Mm-hmm
[01:11:34.120 --> 01:11:39.160]  I think it's as a it sounds like the smallest thing, but I think it just feels so much better
[01:11:39.920 --> 01:11:44.000]  It has a flat side and I know the old Apple pencil was weighted
[01:11:44.520 --> 01:11:47.120]  so that it shouldn't roll off tables, but
[01:11:47.120 --> 01:11:54.400]  I'll tell you if you want to keep a pencil from rolling off a table giving it a flat side is is the way to go
[01:11:55.160 --> 01:11:58.920]  It no longer has a cap, you know
[01:11:58.920 --> 01:12:02.640]  Like the rumor came out that the iPad was going to USB C and so a lot of people like well
[01:12:02.640 --> 01:12:04.800]  They're gonna have to switch the new pencil to USB C
[01:12:06.360 --> 01:12:13.240]  That you know, it was a good guess but I think getting rid of anything that you stick into the iPad is way better
[01:12:13.240 --> 01:12:18.240]  Pairing and charging magnetically, you know through inductive charging is so much nicer
[01:12:19.320 --> 01:12:22.880]  the fact that the flat side lets it stay stuck to the iPad is
[01:12:24.000 --> 01:12:27.960]  You know it a lot of people, you know for the last couple of years have been like well
[01:12:27.960 --> 01:12:29.440]  Where am I supposed to put the pencil?
[01:12:29.440 --> 01:12:34.260]  Right. It's a good question. And now there's a great place to put it and it's very natural
[01:12:35.400 --> 01:12:37.400]  The magnets are fantastic
[01:12:37.400 --> 01:12:43.200]  I know at the date I think they even mentioned that there's like a hundred and forty magnets in the iPad
[01:12:43.680 --> 01:12:50.680]  The the case connects better it the pencil connects great. You can see it. They're very strong magnets
[01:12:50.680 --> 01:12:52.920]  You they've the pencil feels very secure
[01:12:53.880 --> 01:12:55.880]  And there's no cap
[01:12:56.480 --> 01:13:00.120]  So you don't need you know, you don't need a cap so you don't have a cap to lose
[01:13:00.120 --> 01:13:04.120]  You don't have a little weird lightning coupler to lose
[01:13:04.120 --> 01:13:10.240]  It's just one piece and it's it's just really nice. I yeah, it's a great up
[01:13:10.240 --> 01:13:13.280]  It works. I think it works exactly the way you want. You would want to work
[01:13:14.000 --> 01:13:19.880]  I like it. It's great that the iPads now have tap to wake and now they've you know
[01:13:19.880 --> 01:13:24.280]  They've added this feature where if you use the pencil to wake it it automatically jumps you to notes
[01:13:24.800 --> 01:13:27.000]  Did you see this? No, I did not see that
[01:13:27.000 --> 01:13:33.240]  Yeah, so I think they mentioned it in the event, but they didn't really say it jumps you right to the system notes app
[01:13:33.240 --> 01:13:40.640]  And you it's a setting you can have it set to open your most recent note or always go to a new note
[01:13:40.720 --> 01:13:44.400]  So if you use the pencil to wake the screen you can instantly go to you know
[01:13:44.400 --> 01:13:48.120]  whichever you prefer most recent note or always a new note and
[01:13:48.760 --> 01:13:50.760]  it's a lot like
[01:13:51.200 --> 01:13:56.160]  When you take a photo without having unlocked the phone all you get is access to that photo
[01:13:56.680 --> 01:14:02.160]  Okay, so like if you do tap to wake the iPad the only note you can see is that one note
[01:14:02.160 --> 01:14:08.200]  You can't just you know all without authenticating with face ID. You can't go look at your other notes. Mm-hmm
[01:14:09.640 --> 01:14:15.560]  Face ID works great in in the hands-on area, you know that the Apple employees had it trained to their faces
[01:14:15.560 --> 01:14:19.160]  so I didn't get to try it with my face, but you know, I
[01:14:20.360 --> 01:14:24.240]  Have physical I observed with my own eyes it working
[01:14:24.880 --> 01:14:28.280]  upside down left left right all four orientations
[01:14:28.280 --> 01:14:36.240]  Uh, that seems like a huge thing. There's a very cool animation that you get if your thumb is holding the
[01:14:36.920 --> 01:14:41.440]  The covering the the the sensor array. Mm-hmm. It will say
[01:14:42.280 --> 01:14:45.240]  Your hand is I forget what it says like move your hand
[01:14:46.680 --> 01:14:48.400]  Move your hand dummy
[01:14:48.400 --> 01:14:52.960]  And then it has an arrow pointing to which you know where it's being covered
[01:14:52.960 --> 01:14:58.680]  Because you don't have to know you're not really supposed to know where that you can use it in any orientation, right?
[01:14:58.680 --> 01:15:01.640]  And so if it's on if your thumb is covering it on the right
[01:15:01.640 --> 01:15:05.700]  It'll be an arrow pointing over there. And if it's covering on the left the arrow will be over there
[01:15:06.760 --> 01:15:11.220]  And because I don't have a 10 or 10 anything higher than that
[01:15:11.800 --> 01:15:15.340]  That's new right? You can't use the the 10. No
[01:15:15.720 --> 01:15:20.640]  yeah, like that because the 10 still has a still has an up and a down yeah, and it's
[01:15:20.640 --> 01:15:23.080]  Which is hard to tell sometimes
[01:15:23.280 --> 01:15:23.800]  Yeah
[01:15:23.800 --> 01:15:28.200]  And they even said that this the the fact that it works in multiple orientations is done in software
[01:15:28.560 --> 01:15:34.040]  And that the reason it doesn't do it in software on the iPhone is that people don't hold the iPhone upside down. So I
[01:15:34.560 --> 01:15:35.560]  mean
[01:15:35.560 --> 01:15:39.320]  Good enough. I have to say I don't I don't you know, I
[01:15:40.800 --> 01:15:45.220]  I guess it would be nicer if it woke up in landscape, you know, like you
[01:15:45.880 --> 01:15:47.600]  But I can't say that that's an annoyance
[01:15:47.600 --> 01:15:51.720]  But with the iPad it definitely, you know, it seems like something they had to get right and they did. Yeah
[01:15:55.520 --> 01:16:00.880]  Trying to think what else about the iPad do you have any questions about the iPad I
[01:16:02.480 --> 01:16:05.520]  Don't think so, I'm just I'm very excited about it
[01:16:05.840 --> 01:16:09.880]  So the invite my ear too is basically fine for what I'm using it for
[01:16:09.880 --> 01:16:13.520]  Yeah, because I'm really not taxing it very much, but I saw this and was just like
