[00:00.000 --> 00:06.160]  So we spent like pretty much the whole beginning of the week together, and it started, we had
[01:21:48.560 --> 01:21:53.560]  And there's just no precedent for that in the PC side of things.
[01:21:53.560 --> 01:22:07.560]  And again, you you get this if you get the base model iPhone eight, you know, like it's it's and again, this is not the main reason why you had a very good line in the car when we were driving where it's not the specs that matter, it's the effects that matter.
[01:22:07.560 --> 01:22:25.560]  Meaning what what what how does the user benefit from this? And but they are real effects, you know, like and one of them is battery life where this faster performance means if you want to do this thing on your phone and and the processor can do it without even breaking a sweat.
[01:22:25.560 --> 01:22:28.560]  It takes less of the battery life away and you get longer battery life.
[01:22:28.560 --> 01:22:37.560]  That's right. That's right. Yeah. It's like it's like, you know, you got, you know, Joe DiMaggio out there playing in your your neighborhood ballpark.
[01:22:37.560 --> 01:22:47.560]  Right. Like, is it going to be an effort for him to crush it out of the park? No, you know, it's he's going to be fine. And so that it does allow overhead is important.
[01:22:47.560 --> 01:23:01.560]  Right. So just to give you an example, ARKit, one of the reasons that many developers are excited about it after they learn this fact, they're excited about it is that it uses almost none of the GPU.
[01:23:01.560 --> 01:23:13.560]  Right. I mean, almost none. I think it activates it and uses some bare minimum amount of it. But nearly all of the GPU is completely untouched by just firing up the ARKit framework.
[01:23:13.560 --> 01:23:26.560]  So all of the work that ARKit does for the developer in getting a point cloud and and plane detection and tracking and updating that tracking and et cetera, et cetera, it's all CPU based.
[01:23:26.560 --> 01:23:37.560]  And the GPU is left completely alone because Apple knows that many of these developers will be building in unity or an unreal and they're going to need all of that GPU to perform those calculations.
[01:23:37.560 --> 01:23:51.560]  So to do those to render those those scenes. So ARKit, all that stuff is on the processor to do. And in order to do that efficiently and consistently, they need precise understanding of the capabilities of the processor.
[01:23:51.560 --> 01:24:00.560]  Incredibly good handling over the power utilization of that processor. And then, of course, handling over the rest of the hardware, like the sensors and things.
[01:24:00.560 --> 01:24:08.560]  And that that kind of like, you know, blended efficiency only comes when you build the silicon and then you build the framework.
[01:24:08.560 --> 01:24:19.560]  I think that another good example of that. And again, Apple does like to put features in the new hardware that's exclusive to them.
[01:24:19.560 --> 01:24:29.560]  I'm lacking a better word here. This sounds mean spirited, but out of marketing spite, let's say that, hey, you can only do this if you buy the new iPhone.
[01:24:29.560 --> 01:24:38.560]  But I think that the new portrait mode lighting effects, it's not just spite of, hey, sorry, iPhone seven plus users, you can't you don't get this.
[01:24:38.560 --> 01:24:42.560]  It's only for iPhone eight and iPhone 10. I don't think so.
[01:24:42.560 --> 01:24:48.560]  I think it actually has to do with the increased performance overhead because it's all rendered in real time when you do it.
[01:24:48.560 --> 01:24:55.560]  Meaning portrait mode on the iPhone eight plus and on the iPhone 10 has this these lighting effects that you can do.
[01:24:55.560 --> 01:25:18.560]  And as Phil Schiller explained on stage, they're not filters. They truly are computationally simulating advanced lighting effects of like, you know, like it detects eyes and and simulates placing a light that would the way that a professional portrait photographer would place a light just to highlight your eyes.
[01:25:18.560 --> 01:25:26.560]  And it's not just after you snap the photo and then it goes and a little spinner shows up and it like does it. It's it's all rendered in real time.
[01:25:26.560 --> 01:25:40.560]  I think that's another example of it where the hardware has the performance of these chips truly has an effect on the experience of using the device in a way that people can appreciate.
[01:25:40.560 --> 01:25:51.560]  Even if it's not. Yeah, even if it's not. I think some people would go like, hey, Apple doesn't chip stuff on purpose. And, you know, I know I know people will pull examples out and, you know, wave them around if you ask.
[01:25:51.560 --> 01:26:02.560]  But in terms of something like the portrait mode, I think that even if they could be supported, my gut tells me they could probably get it to run on like an iPhone seven plus. Right.
[01:26:02.560 --> 01:26:10.560]  But even if they could support it there, the experience might not be, you know, as flawless as they showed it on stage, where it's just like bing, bang, boom.
[01:26:10.560 --> 01:26:20.560]  And maybe the live preview wouldn't work, but afterwards it would work. Or maybe the processing time is just longer so that when you snap it, you get the spinny.
[01:26:20.560 --> 01:26:26.560]  Right. Where, you know, as you saw on stage, it's like bang, you know, you shoot the picture and that's it.
[01:26:26.560 --> 01:26:32.560]  Right. There's no waiting around. Doesn't go to a splash screen. It doesn't say, OK, give me 10 minutes. Check back, you know.
[01:26:32.560 --> 01:26:39.560]  And it's just I think experience is sometimes why those decisions are made, even though they can support it or can ship it.
[01:26:39.560 --> 01:26:43.560]  And some people will cry foul like, hey, I don't mind. Just give it to me.
[01:26:43.560 --> 01:26:48.560]  I think that sometimes it's a matter of that, sometimes a matter of resources and supporting it or whatever.
[01:26:48.560 --> 01:26:55.560]  But I guarantee that like the best experience you're going to have is with the A11 because this stuff is cutting edge and they built the silicon to support it.
[01:26:55.560 --> 01:27:01.560]  You know, they really they really said like, oh, hey, we could do this. OK, well, what do we need to get this done?
[01:27:01.560 --> 01:27:06.560]  And they wouldn't ask their silicon teams to build it. You know, that's that's how it works.
[01:27:06.560 --> 01:27:13.560]  Then what else is new? So all of the new iPhones, including the iPhone eight, get a true tone display.
[01:27:13.560 --> 01:27:22.560]  And anybody who has an iPad pro with a true tone display, which heretofore was the only Apple product with true tone.
[01:27:22.560 --> 01:27:32.560]  I love true tone. I cannot wait for it to it's not quite as profound as going from non retina to retina, but it is close.
[01:27:32.560 --> 01:27:41.560]  And it just like with retina, once you have one device that's retina, when you look at non retina devices, you're like, oh, my God, look at these big fat pixels.
[01:27:41.560 --> 01:27:50.560]  And it's like when you're have a true tone device and then you look at a non true tone device indoors with like incandescent lighting, you're like, why is everything so blue?
[01:27:50.560 --> 01:28:00.560]  You know, it is not an iPhone 10 only feature. It is iPhone eight and a serious, serious upgrade year over year.
[01:28:00.560 --> 01:28:05.560]  Trying to think what else true tones. Great. I love that. I love that thing.
[01:28:05.560 --> 01:28:12.560]  I mean, as somebody who is also hypersensitive to color temperatures, you know, it's it's been a huge, huge plus for me for with the iPad.
[01:28:12.560 --> 01:28:19.560]  So I'm really happy to to see that come to iPhone. It's it's it's in other words.
[01:28:19.560 --> 01:28:27.560]  And I think there were so many people that I spoke to, you know, just other writers, you know, Jim Dalrymple and other people.
[01:28:27.560 --> 01:28:42.560]  Like if there were no iPhone 10 this year, the iPhone eight as are as they are exactly feature for feature and dollar for dollar, what they cost, what they do would be a very solid year over year update.
[01:28:42.560 --> 01:28:50.560]  Yeah, I think you'd have to endure Apple would have to endure that same wave of like, oh, is the iPhone boring, you know, stuff.
[01:28:50.560 --> 01:28:55.560]  But it would be fine. You know, like the people would buy them. People that needed an upgrade would get the upgrade.
[01:28:55.560 --> 01:29:04.560]  You get nice, solid camera upgrades. You get a great new portrait lighting feature, which, you know, I think is a really, really cool application of computer vision.
[01:29:04.560 --> 01:29:12.560]  You get a lot of a lot of nice things at very if you don't use a case, a very different look with the glass backs.
[01:29:12.560 --> 01:29:22.560]  Yeah, yeah, the glass backs that we saw. I mean, I really like the gold. I think it's really cool. It has like a sort of pink cast to it in the back underneath the glass.
[01:29:22.560 --> 01:29:29.560]  I guess it's like coated on the back as a sort of like millennial pink type pink, very pink.
[01:29:29.560 --> 01:29:42.560]  Part of the reason I wanted you to be on the show is that if you weren't the guest for this wrap up show, I was going to have to rip you off in so many ways because so many things that you said privately to me that I want to repeat.
[01:29:42.560 --> 01:29:51.560]  But like, I like that they went from having two golds to having one gold and like you described it as a it's not rose gold, but it is a rosy gold.
[01:29:51.560 --> 01:30:00.560]  Right. And I think that is I can't explain it like if you've only seen it in photos and you haven't seen it in person yet, it's that's the best way to describe it.
[01:30:00.560 --> 01:30:15.560]  And I think it is a very again, I probably shouldn't speak to fashion, but it's to me seems like from what I've seen, you know, in storefronts and stuff like that, it's the kind of gold that changes depending on what light you look at.
[01:30:15.560 --> 01:30:21.560]  And like in the sunlight, it'll be very pink or whatever. And then like under fluorescence, it may look more straight gold.
[01:30:21.560 --> 01:30:25.560]  But I don't think it's I don't think it's the death of rose gold like everybody thinks it is.
[01:30:25.560 --> 01:30:44.560]  No, no. But it's like a shift in what is the hot flavor of rose gold, you know, and the color of the glass is a very it just seems of the moment, you know, like I don't know that it's a timeless color, I think, but it's a very 2017 2018 color.
[01:30:44.560 --> 01:30:50.560]  And I think I think it I think that's partly why so many of the fine like it should be a color of the time, you know.
[01:30:50.560 --> 01:31:01.560]  I think rose gold as as it was is over, you know, and it's it's and it's interesting to me that they've kind of narrowed in on one flavor of gold.
[01:31:01.560 --> 01:31:03.560]  It looks great. Yeah.
[01:31:03.560 --> 01:31:17.560]  Looks good. And the silver looks good, you know, that just all you gotta do is run look over people's shoulders at the at the thing you see that the glass, the glass back is definitely more active.
[01:31:17.560 --> 01:31:21.560]  It feels like the backs of the aluminum did feel a little bit static.
[01:31:21.560 --> 01:31:23.560]  Yeah, I think that's the best way to put it.
[01:31:23.560 --> 01:31:25.560]  Put it. It's like it feels solid. It feels static.
[01:31:25.560 --> 01:31:26.560]  And some people like that. I get it.
[01:31:26.560 --> 01:31:39.560]  But like the reason I went with jet black with my iPhone seven is because it felt more alive, like, you know, it's like sparkly and shiny. And, you know, you get a lot of a lot of cool reflections and just feels more, I don't know, more active to me.
[01:31:39.560 --> 01:31:46.560]  And I think that the glass backs on the eights just make them feel there's translucency there.
[01:31:46.560 --> 01:31:52.560]  There's more going on, you know, and that maybe it'll encourage more people to use clear cases or no cases.
[01:31:52.560 --> 01:31:57.560]  All of that stuff. Yeah. Yeah. I wonder if you know, you mentioned you mentioned the thing. Oh, so good.
[01:31:57.560 --> 01:31:59.560]  Well, no, you keep going.
[01:31:59.560 --> 01:32:05.560]  You mentioned the thing. I just wanted to loop back because you mentioned the thing about if that they had not released an iPhone X.
[01:32:05.560 --> 01:32:16.560]  And this might be an interesting time to talk about this, but I've been thinking about this and I was going to I was going to write about it at some point, but I'll just say it here and maybe I'll write about it.
[01:32:16.560 --> 01:32:28.560]  I don't know. But I really think that there's a lot of people with a lot of angst over the notch. Right. And over the screen not being full screen and they see it as a betrayal, you know, of Apple's attention to detail.
[01:32:28.560 --> 01:32:39.560]  And that, you know, I mean, quite literally, Steve Jobs would never have shipped this device or never agreed to let it be shipped because it's like, oh, find a way to get rid of the ears or whatever.
[01:32:39.560 --> 01:32:45.560]  Or heck, you know, they're just software wise, just put black up there, you know, or whatever it is.
[01:32:45.560 --> 01:32:54.560]  And I get it. Like, I get it. I think honestly, the value, the arguments are valid. I'm not out there carrying water for Apple and saying, oh, you should love the horns and all of this. Right.
[01:32:54.560 --> 01:33:07.560]  It is what it is, you know, but I think that it is, while not creating excuses or any of that, I'm just a person who likes to ask why. Right. Like, why? Why would they release it like this?
[01:33:07.560 --> 01:33:14.560]  Why would they release it before they could figure out a way to eliminate those things, if that's what you think that they were trying to do and couldn't do? Right.
[01:33:14.560 --> 01:33:27.560]  Eliminate those little ears or the notch or whatever you want to call it. And the way I think about it, I believe, and I have not verified this with anybody at Apple, this is not based on inside information, any of that junk.
[01:33:27.560 --> 01:33:39.560]  This is just me thinking. It seems to me that the iPhone X, I'm going to crib a word from you talking about the AirPad charger, but the iPhone X is like a superset of the iPhone 8.
[01:33:39.560 --> 01:33:54.560]  In other words, it's like we got the iPhone 8 as a base. Now, what can we do to make sure that we are catching what we believe in our hearts to be the next wave of platform change?
[01:33:54.560 --> 01:34:11.560]  And right now, that's all about computer vision and augmented reality, like computational computer vision based interfaces and input mechanisms are all anybody thinks about in tech right now.
[01:34:11.560 --> 01:34:18.560]  Even if that's not their space, they're like, hey, how will our business be affected by this shift if it happens? Because everybody's sort of like thinking it's going to happen.
[01:34:18.560 --> 01:34:29.560]  And if you're shifting to AR as an interface and the camera as an input mechanism and all of these things, if you look at Apple and Apple's thinking about these things and they plan three years in advance.
[01:34:29.560 --> 01:34:38.560]  So three years ago, they were thinking about these things when they started building out the system and get all the silicon ready for it and all that stuff and buying the companies.
[01:34:38.560 --> 01:34:54.560]  In 2013, they started buying these companies and all of that, they're planning for all of this. If you look at it now versus 12 months from now, if the platform shift happens the way people think it happens over the next year, 12 months later would be too late.
[01:34:54.560 --> 01:35:08.560]  They needed to get out there now with a camera that shows off not only their ability, but also inspires people to think about it and developers to start developing for it where they have this true depth camera.
[01:35:08.560 --> 01:35:13.560]  They have all of these tools that allow people more precise accelerometers.
[01:35:13.560 --> 01:35:36.560]  The A11 is optimized for AR and for AR applications and for computational photography and obviously Core ML and all of these stuff all adds up to a perfect storm of we need to ship this now and plant our flag in this new platform generation now to pull ahead of our competitors or to push forward in this way.
[01:35:36.560 --> 01:35:52.560]  Whereas Google with Tango, they got to refactor significantly now and they launched obviously ARCore and all of that, which is fine I hear. It's not crazy bad or anything. They took a lot of Tango and just cut out some stuff.
[01:35:52.560 --> 01:36:03.560]  But they don't have a Tango device that's mass market. They don't have however many they're going to sell these things, 100 million device Tango phone. They tried that and it didn't work.
[01:36:03.560 --> 01:36:19.560]  And so now Apple I think sees a lot of opportunities for them. They can get a device that has the depth camera out in the market at massive scale. They can plant the flag in computational photography. They can plant a flag in AR and depth sensing as an input mechanism and output mechanism.
[01:36:19.560 --> 01:36:33.560]  They've got a lot of positives here so they go why not now? Why can't we take all of the technology that we have and put it in this thing and hell if we're going to need this tab to put these cameras in, fuck it. Pardon my French.
[01:36:33.560 --> 01:36:43.560]  But it's just like we're going to do this because we feel it's the right time. It's still a great experience. We don't feel it compromises it. Now you can argue that and then that's what we're going to do.
[01:36:43.560 --> 01:36:51.560]  So that's the way I've been thinking about this. It's a superset of the iPhone 8 that they were able to launch now to plant a flag for this next generational shift in platforms.
[01:36:51.560 --> 01:37:20.560]  That was great. That was absolutely one of the great rants I've heard on a podcast in a long time and I agree with every word of it. And now here's why it's wrong. No, no, I agree with it. And so if I were at Apple and in a position to vote thumbs up or thumbs down on the hardware aspects of the notch, I would, for everything that you just said, I'm going to give it a reluctant thumbs up.
[01:37:20.560 --> 01:37:32.560]  Do I wish that they could have all the features and all of the dot projector and the camera and everything and somehow fit it behind the pixels of the display? Sure.
[01:37:32.560 --> 01:37:43.560]  Do I think that the I think the ideal form of the iPhone 10 design would be a note, you know, the same thing with no notch. That's the ideal form.
[01:37:43.560 --> 01:38:03.560]  Right. Right. And they can't do it. And therefore, since we can't do it, what do we do? I think the notch is reasonable because I think if you didn't have the notch, if you just had a forehead that was of that thing, then you would have to have a corresponding chin because I think the symmetry matters.
[01:38:03.560 --> 01:38:14.560]  And I feel like the symmetry is maintained in portrait mode while you're holding the phone vertically. Even with the notch, there is a certain symmetry to it.
[01:38:14.560 --> 01:38:21.560]  My problem with the notch and I think I wrote this, but effectively, it's not the notch itself in hardware. It's the way the notch is handled in software.
[01:38:21.560 --> 01:38:28.560]  And I'm even willing to go with the embrace the notch UI style again while you're holding the phone vertically.
[01:38:28.560 --> 01:38:37.560]  It's the fact that when you hold it horizontally that they're going with this, you can see it and you scroll. It's over there on the left all the time.
[01:38:37.560 --> 01:38:42.560]  I think it's ridiculous. I think that when you hold the phone sideways, they should cover the notch with black.
[01:38:42.560 --> 01:38:49.560]  And the thing that I find so surprising about it is that it's when they went to OLED and OLED has blacks that can hide it.
[01:38:49.560 --> 01:39:00.560]  And the best example of it is Apple Watch. Except in extreme sunlight, you can't see where the display ends and the bezel starts on Apple Watch.
[01:39:00.560 --> 01:39:07.560]  The black of the background of Apple Watch, except in the most extreme of sunlight, you just can't see it.
[01:39:07.560 --> 01:39:12.560]  And even in the extreme sunlight, it's sort of subtle. You have to kind of look for it. So they could do it.
[01:39:12.560 --> 01:39:15.560]  And I think it's almost ridiculous that they don't.
[01:39:15.560 --> 01:39:28.560]  Right. And I am not of the camp that I'm trying to say Apple loves the notch and are just big fans of the notch.
[01:39:28.560 --> 01:39:37.560]  And why can't you see why they're right? I think that they would, as you said, eliminate the notch that they could. I firmly believe that.
[01:39:37.560 --> 01:39:47.560]  I think that it's my perspective on it is they felt that the notch was worth it given that what the tradeoffs were, what they could accomplish.
[01:39:47.560 --> 01:39:57.560]  And some people disagree and some people were like, well, they shouldn't ship it because Apple's a company that thrives on detail and look at all of these caveats to this notch, blah, blah, blah.
[01:39:57.560 --> 01:40:11.560]  But I honestly think that Apple's guidelines, like design guidelines, if you look at those about making the notch work in your designs or whatever, none of those guidelines are like the notch is the way of the future.
[01:40:11.560 --> 01:40:15.560]  They're like, here's how to make your apps work with the notch.
[01:40:15.560 --> 01:40:23.560]  It's less like plan for the notch to take over Apple's line of hand computers.
[01:40:23.560 --> 01:40:32.560]  This is how you deal with the notch, plain and simple. And that, I think, speaks to me to be like, maybe our next one won't have the notch.
[01:40:32.560 --> 01:40:37.560]  And maybe it will for another generation. But eventually that notch is going bye bye.
[01:40:37.560 --> 01:40:46.560]  In terms of the keynote, I do kind of admire the keynotes embrace the notch aspect and compare and contrast.
[01:40:46.560 --> 01:40:55.560]  And I wrote this, but I think it's a very good comparison to the camera bump on the iPhone. And I do think that the notch is is very analogous to the camera bump.
[01:40:55.560 --> 01:41:09.560]  It's the front facing equivalent. It ideally you would want a phone like the iPhones, the iPhone SE and all the phones from the iPhone S and earlier where the camera is flush with the back and you don't feel it.
[01:41:09.560 --> 01:41:13.560]  It sits flat on a table and there is no bump.
[01:41:13.560 --> 01:41:26.560]  But I understand why the bump is there because a thinner phone everywhere except for the bump feels better in hand and thinner is, for lack of a better word, sexier on hardware.
[01:41:26.560 --> 01:41:37.560]  And yet the physics of photography mean that the lenses need to be a certain distance from the sensor and bigger sensors require bigger lenses that are further away.
[01:41:37.560 --> 01:41:53.560]  It's in conflict. So I get it. But the early pictures of there were promotional photos of the iPhone 6 that were a mini little controversy in our world where they had pictures of the phone from the side where you couldn't see the bump.
[01:41:53.560 --> 01:42:01.560]  And the question is, did Apple fake that? And if you sit here and hold it, you can hold it at a certain angle where sideways you can hide the bump.
[01:42:01.560 --> 01:42:07.560]  And I think that they were genuine photos. They didn't Photoshop the way I stand when I go on stage, like just a certain way.
[01:42:07.560 --> 01:42:13.560]  Right. So it's a certain way. So I look better, you know, and that's what they did.
[01:42:13.560 --> 01:42:21.560]  But there's a certain argument to be made that that's actually even if it's a genuine photo that wasn't Photoshopped, it still is sort of disingenuous not to show the bump.
[01:42:21.560 --> 01:42:32.560]  And so they've gone the opposite way with the notch and literally to the point where one of the things that had people almost like a pop leptic, you know, was that they were in a Johnny.
[01:42:32.560 --> 01:42:38.560]  I've narrated video design video when they showed video playing like somebody watching Wonder Woman.
[01:42:38.560 --> 01:42:51.560]  The notch was literally over overhanging the content of the video. The video is filling every pixel of the display, including round corners. So it's cutting off the corners of the video.
[01:42:51.560 --> 01:43:02.560]  And the notch was actually overlaid over the content of the video. And people were like WTF, including me.
[01:43:02.560 --> 01:43:10.560]  And the truth is, it's just like now where you can switch between you double tap on a video in it, you know, even on an iPhone seven.
[01:43:10.560 --> 01:43:21.560]  And it'll either fill the screen and cut off some of the video or it'll preserve the perfect aspect ratio of the video and use black bars at the top or bottom as necessary to to do that.
[01:43:21.560 --> 01:43:30.560]  And it's the same way on the iPhone 10. And by default, it actually defaults to doing what I would strongly argue is the right thing, which is preserving the aspect ratio of the video.
[01:43:30.560 --> 01:43:39.560]  So it's actually Apple actually went to the non default in the in the video just to not hide the notch, which I kind of admire.
[01:43:39.560 --> 01:43:49.560]  Right. Right. You've got to give them sort of credit for that. Right. Like there's in some way there's a certain integrity to it, I would say.
[01:43:49.560 --> 01:44:01.560]  Right. Right. Exactly. Yeah. You know, so the camera bump thing, I think that there is a definite, as you said, there's a straight up allegory between those two.
[01:44:01.560 --> 01:44:05.560]  However, that camera bump is only going to get bigger over the next couple of years.
[01:44:05.560 --> 01:44:19.560]  It makes me wonder how the notch will do, you know, how soon it will go or how soon it will find they'll find a way to circumvent and whatever that is, by the way, they're already working on it and have been for a year or two. Right.
[01:44:19.560 --> 01:44:25.560]  Like whatever we're trying to like divine, they've already done it, you know, or already figured out how they're going to do it.
[01:44:25.560 --> 01:44:31.560]  And like the camera bump, you look at next year, that camera or I'm saying next year. Right. I'm just pulling this out of my butt.
[01:44:31.560 --> 01:44:46.560]  I don't know when they're going to actually do it, but next year, whenever they decide to put a depth camera on the other side of the phone, that bumps got to get bigger or they got to rearrange the elements inside it to make room for the IR emitter and projector and all that jazz.
[01:44:46.560 --> 01:44:52.560]  Now, it's less effective on that side of the phone, to be honest. It's pretty it's much more effective when it's close.
[01:44:52.560 --> 01:45:00.560]  So they may be working on other systems for the other side of the phone. They may not be an exact mirror, you know, because IR is obviously much more efficient at close range.
[01:45:00.560 --> 01:45:04.560]  So, you know, but whatever it is, it's going to have to go in that bump.
[01:45:04.560 --> 01:45:12.560]  You know, I do think I, you know, again, I have no inside juice on this whatsoever. I could be totally wrong.
[01:45:12.560 --> 01:45:26.560]  But I again, I think you're right there probably either won't be IR or if it is IR, it won't be quite as effective because IR is, you know, it's mostly there for your face and for portrait photos and for the face ID.
[01:45:26.560 --> 01:45:32.560]  But there might be something else that they can do to do a depth map on the back.
[01:45:32.560 --> 01:45:46.560]  And I do feel like that's part of how phone photography, meaning no matter how big that camera bump is going to get, in theory, it has to be easy enough to still slip in your jeans.
[01:45:46.560 --> 01:45:54.560]  You know, so it's never going to be the size that and it's I don't think it's ever going to telescope out like some point and shoot cameras do.
[01:45:54.560 --> 01:45:58.560]  Right. It's never the camera lens is never going to be that big.
[01:45:58.560 --> 01:46:16.560]  So within the confines of the physics of a phone size camera system, I feel like the way that that phone photography is going to continue to catch up and or pull ahead of a true photo.
[01:46:16.560 --> 01:46:24.560]  You know, true camera cameras would be things like depth mapping combined with the computer. It's computational photography.
[01:46:24.560 --> 01:46:34.560]  But it needs I think there's room for additional sensors back there and not not physically, but room in in in the system philosophically, philosophically.
[01:46:34.560 --> 01:46:36.560]  Perfect. Yeah. Yeah. Yeah.
[01:46:36.560 --> 01:46:46.560]  Because I think that there's definitely not a scenario where you just take the exact same array and flip it around. And it's really all that useful.
[01:46:46.560 --> 01:46:52.560]  But whatever it is, they're definitely working on something there. And so that bumps not going not going bye bye.
[01:46:52.560 --> 01:47:01.560]  One thing that only really occurred to me like yesterday thinking about this is that this is the first time to my memory, unless I'm missing a feature.
[01:47:01.560 --> 01:47:11.560]  This is the first time that there is something to the front facing camera that is way better than the back camera like the you know, whatever you want to call it.
[01:47:11.560 --> 01:47:21.560]  I mean, I mean, I'll just say it. I'll just say the word selfie selfie camera has always been you break out in hives.
[01:47:21.560 --> 01:47:25.560]  Well, if Schiller can say it, I can say it.
[01:47:25.560 --> 01:47:33.560]  I guess they you know, they call it what do they call it? The FaceTime camera? I think they still call it but you know, they should call it the selfie camera.
[01:47:33.560 --> 01:47:40.560]  But the front facing camera has always been a subset and really a sort of severe subset of the back facing camera.
[01:47:40.560 --> 01:47:46.560]  It's always had smaller sensor and it's you know, it's just not as good a camera.
[01:47:46.560 --> 01:47:53.560]  The depth stuff, the stuff that's in the notch, it in some ways makes it better.
[01:47:53.560 --> 01:48:03.560]  It actually is, you know, it's a really interesting piece of technology and the back camera doesn't have it.
[01:48:03.560 --> 01:48:05.560]  Kind of interesting.
[01:48:05.560 --> 01:48:09.560]  Yeah, that's true. I didn't think about that either. That makes total sense.
[01:48:09.560 --> 01:48:16.560]  I think that it's never leapfrogged. It has come on parody at some point, I think.
[01:48:16.560 --> 01:48:25.560]  Remember too that like, you know, with the caveats that the lens elements are always different, you know, front versus back because you need different field of view and all that.
[01:48:25.560 --> 01:48:33.560]  I think at some point it reached sensor resolution parody or sensor parody, but then like they always kind of go back and forth.
[01:48:33.560 --> 01:48:40.560]  But yeah, I think so. I think you're right. Definitely speaks to the times and how people use their phones.
[01:48:40.560 --> 01:48:46.560]  You know, I mean that the rise of the selfie is not just about taking pictures of yourself. It's about how people communicate.
[01:48:46.560 --> 01:48:58.560]  The Snapchat generation and, you know, people that are comfortable communicating either via video or for image in place of text.
[01:48:58.560 --> 01:49:02.560]  It does definitely make sense to focus on that camera more and devote technology to it.
[01:49:02.560 --> 01:49:08.560]  And of course, face ID, you know, all of that. It's an amalgam, right? It's not like, oh, this is the reason.
[01:49:08.560 --> 01:49:14.560]  But yeah, yeah, yeah. Definitely a good point.
[01:49:14.560 --> 01:49:21.560]  Should we jump to talking about face ID? Is there anything else on? I mean, yeah, we can.
[01:49:21.560 --> 01:49:26.560]  I mean, you had Craig on your show. I already have that, which was nice.
[01:49:26.560 --> 01:49:30.560]  You had an interview with him for TechCrunch, which was also nice.
[01:49:30.560 --> 01:49:36.560]  And you covered like the privacy related aspects of it that I kind of slipped my mind. So that's kind of interesting.
[01:49:36.560 --> 01:49:41.560]  So I don't I guess we don't have to spend a ton of time on face ID because you've written about your interview.
[01:49:41.560 --> 01:49:46.560]  Previous episode of the show is me talking to Craig Federighi about it. And I don't think there's much left on the table.
[01:49:46.560 --> 01:49:50.560]  But, you know, I don't think we're more qualified to talk about it.
[01:49:50.560 --> 01:50:03.560]  Right. You know, what really what blew me at what blows me away about Craig is that he clearly understands every single aspect of everything Apple is doing at a technology level.
[01:50:03.560 --> 01:50:21.560]  In the sense of that great Richard Feynman axiom that the only way to prove if you truly understand something is if you can deliver a freshman essay or not essay.
[01:50:21.560 --> 01:50:25.560]  But what do you call it? Lecture about it. You know, can you explain it? Explain it to a five year old.
[01:50:25.560 --> 01:50:40.560]  If you can't explain it in plain terms, then you don't truly understand something. And Craig excels at explaining how all of this stuff works, like differential privacy and and all the complex ways that they're managing it.
[01:50:40.560 --> 01:50:46.560]  So he understands everything they do and has time to manage, manage all these teams.
[01:50:46.560 --> 01:50:56.560]  Like it's like I kind of get it that it's useful for Apple to have a senior executive who truly understands all of the technology the company is working on.
[01:50:56.560 --> 01:51:09.560]  I get it. But I can't believe that that individual is also somebody who manages all of the software teams at the same time, which you would think would be take up, you know, 60, 70 hours a week.
[01:51:09.560 --> 01:51:20.560]  Yeah. And it reminds me of this anecdote. I'd heard the anecdote before, but I heard it first person as well.
[01:51:20.560 --> 01:51:36.560]  And from a buddy that, you know, I think works at ILM, Todd Vasiri, who's, you know, I think he's spoken about this on Twitter, too, a little bit, but he gets to work with James Cameron at one point on one of the shows.
[01:51:36.560 --> 01:51:46.560]  And you get you just get this vibe from from Cameron that he could do your job or that at least he knows the fundamentals of your job.
[01:51:46.560 --> 01:51:51.560]  And you are in doubt as to whether or not he could do it better than you. Like, I mean, he may not. Right.
[01:51:51.560 --> 01:51:59.560]  He may need to sit down and learn all your tools or whatever, but he understands the fundamentals of what you're doing and how to get the performance out of you that he wants.
[01:51:59.560 --> 01:52:17.560]  And you have this understanding that if he had the time and if it was in his schedule to do so, that he might be able to sit down and do this thing that you're doing and that you want to impress him and that you can impress him because he knows how hard it is to do what you do.
[01:52:17.560 --> 01:52:32.560]  You know, or how how tough of a task he's giving you. Right. Because there's a difference between a manager like that and a manager that's like has no concept of how hard it is to build a system that you're building or to squash a bug that you're quashing.
[01:52:32.560 --> 01:52:39.560]  And one who has been in the trenches and who knows it or at least, you know, has an understanding of how hard it is.
[01:52:39.560 --> 01:52:46.560]  And you want to work harder for those people. You want to do better for those people because you know that they will appreciate it.
[01:52:46.560 --> 01:53:03.560]  And, you know, I've always thought I've always kept that in my mind and I'm no I'm no gym camera, but I always try to make sure that I'm at least understanding the scope of the things that I'm asking people to do when I'm managing them, you know, and at least and I personally always love it if I have actually tried to do it, you know, at least once.
[01:53:03.560 --> 01:53:29.560]  And that and whether that's like pull off a particular tone in a piece or whatever and in an editorial, that's that. But in Craig's world, you get the feeling like if he's in there asking you to accomplish, you know, pulling something off like face ID, where it's like, oh, it takes three quarters of a second and he's like, no, it should take a third of a second or whatever that you he knows what's needed to get there.
[01:53:29.560 --> 01:53:38.560]  And you want to impress him by getting you there. And so it's a different kind of vibe than a manager who who you think is really just there to to manage you as a as a cog.
