[00:00.000 --> 00:04.520]  We've got rumors to talk about I love rumors. I know this is you know what I was thinking about
[53:34.100 --> 53:37.460]  And just for disclosure purposes you're lying on a casper mattress right now
[53:38.100 --> 53:44.580]  I am I that is how I record the show that for acoustic reasons. It's actually very nice acoustics to have
[53:45.140 --> 53:49.220]  Yeah, I think so. Yeah, and I sound better when i'm laying flat on my back
[53:49.220 --> 53:53.700]  Well, you know helps the diaphragm, yeah, uh
[53:55.940 --> 54:00.740]  What's the other we got there's another rumor that came out today and it doesn't make any sense
[54:02.420 --> 54:05.460]  It doesn't make any sense at all to me so I didn't even know how to write about it
[54:05.460 --> 54:08.820]  I thought you know what this is pat if it doesn't make any sense. It's better for the podcast
[54:10.340 --> 54:14.900]  I say it but I really mean that I actually mean that I find that having a podcast
[54:14.900 --> 54:21.220]  In addition to a blog some the best stuff to put on the to talk about on the podcast is the stuff that doesn't make any
[54:21.220 --> 54:23.220]  sense to me
[54:23.220 --> 54:28.500]  And this is a story mac rumors picked it up. This is about the uh, do you see this with the
[54:29.220 --> 54:34.900]  Somebody I don't know who the source is here, but somebody is saying that apple is working on uh,
[54:35.700 --> 54:39.700]  Next generation. I or not ipad macbook airs
[54:39.700 --> 54:43.700]  13 inch and 15 inch that'll be coming out. Uh,
[54:44.740 --> 54:46.740]  13 inch and 15 inch
[54:47.300 --> 54:50.980]  This it i'll send you the link right now, but i'll read it to you
[54:52.020 --> 54:56.980]  This is taiwan. This is information from taiwan's economic daily news
[54:59.460 --> 55:01.460]  And what they say
[55:03.620 --> 55:05.620]  Is that
[55:05.620 --> 55:12.580]  Apple may be preparing to introduce a revamped macbook air at next year's worldwide developers conference according to taiwan's economic daily news
[55:13.140 --> 55:18.260]  And they have a little google translate link to the original if apple holds true to recent history. It would be that would be in june
[55:19.860 --> 55:21.860]  Blah blah blah
[55:24.500 --> 55:30.820]  Unclear whether an 11-inch model will also be included. I went to the google translate link and it's a little bit different
[55:30.820 --> 55:37.700]  Clear whether an 11-inch model will also be included. I went to the google translate thing and it did seem like that's what the original
[55:38.260 --> 55:42.900]  Article which was written in chinese, you know said that it definitely mentioned the 11-inch and you know
[55:43.780 --> 55:46.180]  trying to read between the lines of the
[55:47.700 --> 55:52.260]  You know the google translate english it seemed like they were saying that it might happen or might not
[55:52.900 --> 55:59.380]  Um, but they're saying 13 inch and 15 inch sizes. No, no other stuff about the specs or anything like that
[55:59.380 --> 56:01.380]  No news about whether they're retina or not
[56:02.020 --> 56:03.940]  um
[56:03.940 --> 56:05.940]  This whole thing makes no sense to me. What's no
[56:06.580 --> 56:08.580]  No, it makes no sense to me either
[56:09.380 --> 56:10.980]  because to me
[56:10.980 --> 56:14.980]  Starting even just with the naming of the eye of the macbook
[56:15.540 --> 56:20.360]  You know the one that only has one usb c port that's for charging and connecting peripherals
[56:22.500 --> 56:26.020]  Which by the way might be a hint as to how much apple cares about you having to
[56:26.020 --> 56:30.500]  Use some kind of y splitting dongle if you need to charge and listen to something at the same time
[56:32.500 --> 56:37.540]  But anyway the name of it the fact that it is thinner and lighter than a macbook air
[56:37.620 --> 56:39.620]  But they just called it the macbook
[56:39.620 --> 56:42.340]  certainly suggests to me that the macbook air is
[56:42.820 --> 56:50.100]  You know only hanging around because it can be sold cheaper than the macbook and as the price of making a macbook drops
[56:50.180 --> 56:55.300]  Eventually, the macbook airs are going to go away. It doesn't make any sense to me that they would do a next generation one
[56:55.300 --> 56:56.260]  Yeah
[56:56.260 --> 56:57.860]  Yeah
[56:57.860 --> 57:00.580]  It's very strange. Uh and and different sizes
[57:01.540 --> 57:03.620]  Yeah, the only thing that that would make sense to me
[57:04.260 --> 57:06.260]  would be if uh
[57:06.500 --> 57:11.140]  Here's the only way that this story makes sense to me is if they're not talking about macbook errors
[57:11.140 --> 57:15.460]  But instead the devices they're talking about are in fact next generation macbook pros
[57:16.420 --> 57:19.300]  Because then 13 and 15 inch are the two sizes
[57:20.100 --> 57:21.620]  um
[57:21.620 --> 57:29.060]  And you know compared to the macbook the current macbook pros are rather thick
[57:30.180 --> 57:33.000]  You know, and it seems like apple sort of prefers
[57:33.680 --> 57:40.900]  Aesthetically the teardrop profile for laptops and that the macbook pros the retina macbook pros in both sizes
[57:41.620 --> 57:45.060]  Have the symmetric rectangular sort of profile
[57:45.540 --> 57:50.100]  Simply because that's the best that they could do at the time to get all the components in to drive the retina screen
[57:50.100 --> 57:52.500]  So my guess would be if there's any truth to this story
[57:52.740 --> 57:58.660]  It would be this would be my guess is that new macbook pros are coming next year and they might go back to
[57:58.740 --> 58:00.740]  They might go to like an air style
[58:01.220 --> 58:03.220]  teardrop profile
[58:04.660 --> 58:09.540]  Yeah, yeah, because if you go through that and replace air with pro it makes a lot more sense
[58:09.700 --> 58:15.060]  Yeah, and I just think marketing wise I feel like the current situation where they've got three
[58:15.060 --> 58:19.460]  Three types of macbook
[58:20.740 --> 58:27.220]  Even if you just count the pros and the errors as the same but which size do you want which I think is fair
[58:27.220 --> 58:29.700]  I don't think people are confused by whether they want a
[58:30.100 --> 58:34.180]  11 inch or 13 inch air or a 13 inch or 15 inch or
[58:34.740 --> 58:36.740]  13 inch pro or 15 inch pro
[58:36.740 --> 58:46.020]  Um, I I still think though that having to choose that that the the macbook existing alongside the air is just a little bit confusing
[58:46.020 --> 58:49.940]  And I know that there's a well do you want a retina screen or you know?
[58:49.940 --> 58:52.900]  Do you want to have the super thin even more portable size?
[58:53.300 --> 58:58.180]  But it just seems to me like it's all about what price points they can hit and right now they can't hit that
[58:58.500 --> 59:04.900]  899 starting price with this macbook and so the air lives on until it you know, yeah
[59:04.900 --> 59:07.540]  until it you know, yeah until it can
[59:10.580 --> 59:16.100]  Is the is the retina screen itself that I mean is that the price different I mean is that component
[59:18.100 --> 59:21.220]  That expensive I guess I think so combined with the
[59:21.860 --> 59:24.100]  Having a graphics card that can drive it
[59:24.180 --> 59:28.260]  Yeah, because it has to go, you know has to really has to you know from a graphics card perspective
[59:28.260 --> 59:32.100]  It really is more of a 4x difference in performance than a 2x
[59:32.100 --> 59:37.780]  It's really the total number of pixels not just how many pixels are in an inch in one dimension. Yeah
[59:38.580 --> 59:40.020]  um
[59:40.020 --> 59:44.740]  I really do think it's you know, definitely definitely expensive. It doesn't seem like they would
[59:45.680 --> 59:48.580]  Just continue the pro and rename it the air
[59:49.780 --> 59:55.700]  No, that doesn't make any sense. That's another I mean, that's another logical possibility going through this but it doesn't that seems unlikely to me
[59:56.020 --> 59:58.020]  Yeah, because it's it
[59:58.020 --> 01:00:00.980]  You know, you can quibble about some of apple's product naming
[01:00:00.980 --> 01:00:02.980]  strategies
[01:00:02.840 --> 01:00:03.880]  um
[01:00:03.880 --> 01:00:06.120]  and whether they make sense or not like the way that the
[01:00:07.240 --> 01:00:12.120]  Third generation ipad just became the ipad not the ipad 3
[01:00:13.320 --> 01:00:18.280]  Right, wasn't that when they did that? Yeah, there was like the ipad ipad 2 and then ipad
[01:00:19.480 --> 01:00:21.480]  I think right now we have ipad
[01:00:22.600 --> 01:00:25.480]  Mini 2 and ipad mini 4, right?
[01:00:25.480 --> 01:00:31.320]  Right. Yeah, something like that. There's no there's no ipad. There's no ipad mini 3 on sale, right?
[01:00:32.440 --> 01:00:33.320]  um
[01:00:33.320 --> 01:00:36.680]  so like when they decide to just number stuff versus
[01:00:37.560 --> 01:00:40.920]  You know like and and you know, there's it the whole thing is a little
[01:00:42.520 --> 01:00:46.200]  I don't know messy right ipads just get a number that increments
[01:00:46.840 --> 01:00:52.360]  Even if the form factor stays the same but the iphone, you know gets this s every other year
[01:00:52.360 --> 01:00:54.760]  but nothing makes like
[01:00:55.640 --> 01:00:57.880]  Nothing goes contrary to common sense
[01:00:58.760 --> 01:01:01.640]  Which is what it would be if if the ipad
[01:01:02.440 --> 01:01:05.480]  Or if the macbook pro got renamed the macbook air
[01:01:06.600 --> 01:01:10.200]  It's just that doesn't make any sense because it would be heavier than the regular macbook
[01:01:11.480 --> 01:01:13.320]  right, um
[01:01:13.320 --> 01:01:17.320]  Pro to me says this is more powerful and therefore it's a little heavier
[01:01:18.520 --> 01:01:21.000]  Yeah, whereas air says this is lighter
[01:01:21.000 --> 01:01:26.760]  I also think it also makes sense to me because something like what they intend to call it in marketing
[01:01:27.160 --> 01:01:34.360]  Is exactly the sort of thing that whatever the sources in taiwan who told them this would have no access to whatsoever, right?
[01:01:34.920 --> 01:01:41.720]  Because they're you know, that's just the sort of thing that doesn't that really doesn't leak out of cupertino because there's no reason for it
[01:01:42.840 --> 01:01:48.760]  You know, they just know the code name for it, you know, like the the the the companies in asia just know something
[01:01:48.760 --> 01:01:51.960]  You know, it's called like n68 or something like that. Yeah
[01:01:55.000 --> 01:01:59.960]  So what's the current so the current difference between the air and the pro is mostly is the retina
[01:02:01.400 --> 01:02:04.840]  Display and it's actually very complicated
[01:02:04.840 --> 01:02:10.360]  It's a really like if you just had to buy one right now today, it's to me a very complicated decision. So
[01:02:11.880 --> 01:02:14.200]  Aesthetically the retina screen is the biggest difference
[01:02:14.200 --> 01:02:17.400]  And so if you really want a retina screen, then you're going to get the regular macbook
[01:02:17.400 --> 01:02:22.440]  But the air even though it's cheaper is faster. It has it has higher performance
[01:02:26.040 --> 01:02:31.240]  Huh, I wasn't aware of that I guess because i've never i've never looked at them. I haven't looked at a macbook pro
[01:02:31.800 --> 01:02:33.000]  and
[01:02:33.000 --> 01:02:35.480]  In interest of buying one in years, right?
[01:02:37.480 --> 01:02:39.080]  Because i'm all like i'm
[01:02:39.080 --> 01:02:41.880]  You know i've been on the air for a while now. So
[01:02:41.880 --> 01:02:49.320]  A while now so and I actually am like recently i've been thinking i've got mine has been is from 2012. So i'm kind of thinking
[01:02:50.760 --> 01:02:52.760]  It's going to be time to upgrade soon
[01:02:53.240 --> 01:02:59.880]  This seems like kind of a bad time to do it. I think it probably is because I really don't think you want to buy
[01:02:59.880 --> 01:03:03.560]  You don't want to buy another macbook air without a retina screen, right?
[01:03:03.640 --> 01:03:08.680]  whatever the performance games would be and they're you know, three years is pretty significant, but it's
[01:03:08.680 --> 01:03:15.160]  It's I I think you could probably get by until they at least until you see what they come out with next year
[01:03:15.560 --> 01:03:18.440]  Yeah, and I don't yeah, right because I don't want to get a pro
[01:03:19.000 --> 01:03:21.000]  and I feel like
[01:03:21.080 --> 01:03:23.080]  I somehow just have this feeling that the
[01:03:23.720 --> 01:03:25.000]  upgrade
[01:03:25.000 --> 01:03:27.160]  In next year's macbook is going to be significant
[01:03:27.720 --> 01:03:31.480]  Yeah, you mean the the the just plain macbook with no modifier, right?
[01:03:31.560 --> 01:03:37.400]  And I I just feel I don't know I I know nothing. I don't have any information about uh, well
[01:03:37.400 --> 01:03:43.800]  I just know nothing in general, but I know nothing about apple's product plans. I don't ask people to stuff like that anymore
[01:03:44.360 --> 01:03:47.400]  um, but just common sense wise it it
[01:03:47.960 --> 01:03:53.160]  I i'm almost certain that there'd be a new macbook next year and it's probably going to be a pretty significant upgrade over
[01:03:53.320 --> 01:03:57.160]  Last year's because a because last year's had a lot of very obvious flaws
[01:03:57.400 --> 01:04:00.120]  So there's low hanging fruit of how they can make it better
[01:04:00.760 --> 01:04:02.120]  and b
[01:04:02.120 --> 01:04:09.240]  It's the first generation of anything that apple is almost certainly to be able to improve it one year over another
[01:04:09.480 --> 01:04:12.940]  It's it's only when products have been around for three or four revolutions
[01:04:14.840 --> 01:04:18.440]  Where they might let it sit for 18 months between an update
[01:04:18.920 --> 01:04:22.600]  Because it's you know, they've they've gotten so good at doing blank
[01:04:23.240 --> 01:04:26.680]  That this this is good enough. This is actually going to be able to be
[01:04:26.680 --> 01:04:31.640]  Appealing to customers for you know, 18 months or even closer to two years. Yeah
[01:04:35.240 --> 01:04:39.720]  So, I don't know I think if they could if they could make the
[01:04:40.680 --> 01:04:48.700]  MacBook better next year and then maybe keep the same one that they started selling last year, but drop the price significantly
[01:04:49.720 --> 01:04:55.000]  Introduce a new one. That's better. Keep this one around at a lower price point
[01:04:55.000 --> 01:05:01.320]  And get rid of the air. Yeah, maybe they could get rid of the air and especially too. Maybe if they could if they can make the
[01:05:01.880 --> 01:05:03.080]  pros
[01:05:03.080 --> 01:05:04.280]  thinner
[01:05:04.280 --> 01:05:06.520]  Or in teardrops. Yeah, right to some degree
[01:05:08.440 --> 01:05:13.800]  And improve the performance of it right maybe like the 13 inch
[01:05:15.000 --> 01:05:20.760]  Or maybe the 11 inch air stays around just to hit that $8.99 price point whatever it is that it starts
[01:05:20.760 --> 01:05:26.200]  Well, yeah, it seems like the kind of thing that right it would be, you know, what we always call like the educational, right?
[01:05:27.080 --> 01:05:29.640]  Option, whatever the cheap right the cheap thing is
[01:05:30.680 --> 01:05:34.440]  Something that you really have you have to go into the store and like ask to see
[01:05:38.520 --> 01:05:44.460]  The starting price is for the MacBook Air right now 11 inch starts at $8.99 and 13 inch starts at $9.99
[01:05:44.460 --> 01:05:50.220]  So who knows if the MacBook could drop that much year over year, but it
[01:05:51.180 --> 01:05:54.140]  It maybe it could get close. What's it start at now? $12.99?
[01:05:55.900 --> 01:05:57.340]  Yes
[01:05:57.340 --> 01:05:59.740]  I just loaded the page, but I had to wait for Apple's
[01:06:00.540 --> 01:06:02.380]  Apple's excellent
[01:06:02.380 --> 01:06:03.980]  animation to
[01:06:03.980 --> 01:06:05.980]  To load before I could find it
[01:06:05.980 --> 01:06:12.220]  Um 12.99 so yeah, I really doubt that it's going to go from $12.99 to $8.99 in a year
[01:06:12.220 --> 01:06:16.780]  So I guess the air gets another year. No, there's no way there's no way it's going to go that low
[01:06:16.780 --> 01:06:19.180]  But they haven't always been that low, right?
[01:06:19.820 --> 01:06:24.620]  But I think they can I think they could set it up in a way where they don't emphasize it that much in the way
[01:06:24.620 --> 01:06:27.020]  that they don't really emphasize very much the
[01:06:28.460 --> 01:06:30.460]  Free iPhone 5s
[01:06:30.460 --> 01:06:36.060]  Right that they give a lot of publicity to the you know to the new ones the macbook and the macbook pro
[01:06:36.620 --> 01:06:41.100]  And then there's the macbook air in the back, you know, yeah, but for a long time they started it
[01:06:41.660 --> 01:06:44.300]  Well, I mean they started it at $9.99
[01:06:45.740 --> 01:06:50.620]  And there may have been even a point where they started like 1100 the laptops. Oh damn well
[01:06:50.620 --> 01:06:53.660]  I mean they used to cost five thousand dollars. Well, yeah, I mean
[01:06:54.620 --> 01:06:56.620]  I mean, I think they started at $9.99
[01:06:56.620 --> 01:06:59.820]  I mean they used to cost five thousand dollars. Well, yeah, I mean
[01:07:00.460 --> 01:07:02.460]  I don't mean that long ago, but
[01:07:02.620 --> 01:07:04.460]  and and it almost seems like
[01:07:04.460 --> 01:07:06.220]  I don't think they'd be
[01:07:06.220 --> 01:07:11.020]  Too adverse to going back to $9.99 when they have the ipad pro
[01:07:11.580 --> 01:07:15.260]  Hmm sitting in the middle, right? That's an interesting point that maybe they could
[01:07:15.820 --> 01:07:18.860]  Maybe they could get away with actually raising somebody somebody comes in
[01:07:18.860 --> 01:07:23.100]  They only want to spend x amount and they say well, how about how about this, right?
[01:07:23.100 --> 01:07:26.620]  Uh, because I you know, let's face it. Their heart isn't really in the
[01:07:28.140 --> 01:07:31.900]  The lowest possibly priced products on that's for sure
[01:07:35.900 --> 01:07:38.460]  Although I mean I would say I would say that the macbook air
[01:07:39.100 --> 01:07:41.100]  Of all of them
[01:07:41.100 --> 01:07:46.060]  Is of the all the lowest priced ones is probably not such a bad machine
[01:07:47.340 --> 01:07:51.340]  No, it's not a bad machine. I just think though that you know being non-retina
[01:07:51.340 --> 01:07:53.340]  Being non-retina
[01:07:54.060 --> 01:07:58.060]  You know, it gets back to the whole argument that we you know had many times about
[01:07:58.620 --> 01:08:03.580]  Hey, what should apple do with the next generation iphone? Should they keep the same thickness?
[01:08:03.660 --> 01:08:08.940]  It's already so nice and thin and just miniaturize everything and put more battery in and extend battery life
[01:08:09.020 --> 01:08:11.980]  Or should they make the device ever thinner?
[01:08:12.460 --> 01:08:17.420]  And apple tends to lean towards making it thinner and lots of people wish that they would just make the battery life better
[01:08:17.420 --> 01:08:23.760]  That's exactly I mean bottom line putting the argument about just one usb port aside. I think that's ultimately
[01:08:24.940 --> 01:08:32.300]  The biggest complaint people have about the macbook is that the air was thin enough and that they should have just kept making battery life better
[01:08:33.740 --> 01:08:34.700]  Yeah
[01:08:34.700 --> 01:08:41.180]  Wow, huh? Really people still complain about the macbook air battery life. It's pretty good now. It is pretty good. I guess
[01:08:41.340 --> 01:08:45.820]  Yeah, but that they you know or that they could have as someone who does not have a current one
[01:08:45.820 --> 01:08:49.500]  I would well and maybe with the performance people don't know how good you have it
[01:08:49.580 --> 01:08:54.220]  Maybe maybe it's not even battery if maybe it comes down to things like performance that they would have had to go with this low power
[01:08:54.620 --> 01:08:56.220]  core m uh
[01:08:56.220 --> 01:08:58.300]  You know cpu they could have had the you know
[01:08:58.300 --> 01:09:03.980]  Just keep making the you know, just keep that form factor and just switch to a retina display and keep making
[01:09:04.620 --> 01:09:09.900]  The the performance better. I mean more or less. I think that what people wanted was for them to do a retina
[01:09:10.840 --> 01:09:15.500]  MacBook air. Yeah, and it looks I think it looks like they're never going to do it this no
[01:09:15.500 --> 01:09:19.180]  I was this rumor we're talking about aside. I just don't see it. Yeah
[01:09:20.220 --> 01:09:23.100]  Yeah, I mean I agree. I think this is the the pro
[01:09:25.100 --> 01:09:26.700]  Not the air yeah
[01:09:26.700 --> 01:09:32.700]  It didn't say anything about colors. It'd be interesting to know whether the pro is going to go with like color options for uh,
[01:09:33.500 --> 01:09:38.620]  Charcoal, what are they called? No, not charcoal space gray space gray. Yeah, I would love to have space gray one
[01:09:40.540 --> 01:09:44.060]  Yeah, I don't want I don't covet the macbook at all because it's
[01:09:44.060 --> 01:09:49.660]  It you know, I want more ram and I like having a macbook pro. Um, but I do covet the way that it looks
[01:09:49.660 --> 01:09:51.660]  I love the space gray
[01:09:52.700 --> 01:09:54.700]  Yeah
[01:09:55.260 --> 01:09:56.620]  Although
[01:09:56.620 --> 01:10:01.900]  It starts it starts with eight gigs of ram. Yeah. Well, I have I think i've actually I have whatever the most is
[01:10:01.900 --> 01:10:05.020]  I think it's 16. Okay. All right 16. I have a lot of tabs
[01:10:07.820 --> 01:10:10.940]  It's all all browser tabs must be nice, um
[01:10:10.940 --> 01:10:13.580]  Uh, let's take a break and let me show you along with four
[01:10:14.060 --> 01:10:16.140]  let's take a break and let me tell you about a
[01:10:16.940 --> 01:10:20.380]  Long time friend of the show our good friends at igloo igloo
[01:10:22.060 --> 01:10:24.780]  Makes the internet that you will actually like
[01:10:25.660 --> 01:10:29.260]  The rise of web apps when web apps started to become a real thing in the late 90s
[01:10:31.340 --> 01:10:34.860]  It it crippled a lot of the software leaders of the previous generation
[01:10:34.860 --> 01:10:42.380]  It it crippled a lot of the software leaders of the previous generation and the tech industry today is going mobile and the same process
[01:10:42.700 --> 01:10:46.060]  Seems to be happening again where anything that isn't really mobile
[01:10:46.700 --> 01:10:51.180]  Isn't going to it doesn't work great on mobile isn't going to work for companies
[01:10:52.940 --> 01:10:54.380]  igloo
[01:10:54.380 --> 01:10:58.700]  Is an internet for your small team or your big team or your big company?
[01:10:58.700 --> 01:11:05.660]  Or your small company really does scale to any sort of size that you will actually like and it doesn't look like it was
[01:11:05.820 --> 01:11:09.980]  Designed in the late 90s. It looks like it was designed recently. That's because it was
[01:11:10.540 --> 01:11:17.020]  Uh, and it works great on mobile because part of what they've done is all this great responsive design for the stuff
[01:11:17.340 --> 01:11:21.900]  It's all web-based and it really does it scales for everything from a you know
[01:11:22.060 --> 01:11:27.500]  An iphone to a tablet to your you know, 30 inch or 27 inch iMac
[01:11:27.500 --> 01:11:29.500]  Uh really looks great
[01:11:29.900 --> 01:11:34.300]  Um really is easy to use and really does feel modern
[01:11:34.540 --> 01:11:38.460]  Which is not what you feel when you use a lot of existing internet software
[01:11:40.300 --> 01:11:44.220]  Things you can do you can ask access your task lip task lists
[01:11:44.700 --> 01:11:50.300]  Uh from a laptop during a meeting you can update your team on the progress of the most recent project from your phone
[01:11:50.940 --> 01:11:53.900]  Uh access the latest version of a file from home
[01:11:53.900 --> 01:11:55.740]  Uh
[01:11:55.740 --> 01:11:58.380]  And everything stays in sync because it's all web-based
[01:11:58.460 --> 01:12:01.820]  So what you've done on your laptop when you go look at your phone all up to date
[01:12:02.380 --> 01:12:03.900]  everything's on mobile
[01:12:03.900 --> 01:12:05.100]  uh
[01:12:05.100 --> 01:12:08.460]  If you do things if your team still works by emailing files to each other
[01:12:08.700 --> 01:12:12.060]  You guys should really check out igloo because this really does
[01:12:12.700 --> 01:12:17.500]  Uh make team communication better you get a free trial
[01:12:18.220 --> 01:12:20.240]  at igloo software.com
[01:12:20.240 --> 01:12:22.560]  Dot com slash tts
[01:12:23.120 --> 01:12:30.400]  Slash tts like the talk show that's the code and then you will know they'll know you're coming from here free trial. Uh
[01:12:31.680 --> 01:12:35.440]  You get to uh use up to 10 people for free indefinitely
[01:12:35.440 --> 01:12:38.400]  So if your team is small enough, you don't even have to pay so there you go
[01:12:38.560 --> 01:12:42.000]  You're already set. You don't even need to cough up any dough. So go check them out
[01:12:42.000 --> 01:12:49.600]  Uh, if you are in need of a team communication tool because igloo is really really good stuff. My thanks to them
[01:12:51.520 --> 01:12:54.240]  Uh, what else you got to talk about what else is going on this week
[01:12:57.120 --> 01:13:00.800]  Maybe I should have something to talk about you should well, do you want to talk about you want to talk about?
[01:13:01.200 --> 01:13:03.200]  Well, you want to talk about star wars at all?
[01:13:04.880 --> 01:13:05.760]  No
[01:13:05.760 --> 01:13:09.840]  No, okay, you know, I know you don't want to talk about I don't want to talk about I know you're yeah
[01:13:09.840 --> 01:13:13.600]  I don't know. I know you don't want to talk about. All right, so if we can do it without talking spoilers
[01:13:13.600 --> 01:13:15.360]  Then I will definitely talk about it
[01:13:15.360 --> 01:13:17.360]  well, okay, so
[01:13:17.440 --> 01:13:25.440]  Do you have tickets? I do. Oh, definitely. Okay, and you know, this is one where I really care and amy is sort of
[01:13:25.840 --> 01:13:26.800]  you know
[01:13:26.800 --> 01:13:29.040]  A vaguely interested but not like me
[01:13:29.680 --> 01:13:35.280]  Uh, and I didn't know you had to pre-order i'm i'm the dad who no longer understands how movies
[01:13:35.280 --> 01:13:39.620]  These theatrical movies work, you know, I mean like I remember when I was you know
[01:13:39.860 --> 01:13:44.100]  Young and my dad found out that movies were five dollars, you know for like a kid's ticket
[01:13:44.580 --> 01:13:45.460]  And he couldn't believe it
[01:13:45.460 --> 01:13:50.420]  He just could you be you know, he just absolutely couldn't believe that five it cost five dollars to go to a movie
[01:13:50.980 --> 01:13:56.660]  I'm like that now both with prices like when jonas and I went to see uh, uh spectre
[01:13:57.780 --> 01:14:01.460]  And I I didn't know about this online ordering. It doesn't make any sense to me
[01:14:01.460 --> 01:14:05.700]  It seems to me like if you want to go see I just assumed that if you want to go see star wars on opening
[01:14:05.700 --> 01:14:10.660]  Weekend you got to go you got to drive somewhere and then you get out and you go wait in a big long line
[01:14:10.980 --> 01:14:12.420]  with lots of people
[01:14:12.420 --> 01:14:14.660]  And after you wait in line, you go see the movie
[01:14:14.820 --> 01:14:18.580]  But it turns out what you need to do is buy your tickets in advance. I didn't know this amy did
[01:14:18.980 --> 01:14:20.980]  And really sort of saved my bacon
[01:14:21.780 --> 01:14:27.140]  So are you wait, are you saying you cannot buy tickets at the no you can but I think for opening weekend because yeah
[01:14:27.140 --> 01:14:33.700]  Yeah, because you'll never get in. Yeah, I don't I think you'll never get in unless unless they open unless they surprise people by having
[01:14:34.260 --> 01:14:35.220]  more
[01:14:35.220 --> 01:14:41.620]  Screenings of it than they're publicizing in advance. Yeah, um, which they might do because that seems like that would be
[01:14:42.420 --> 01:14:44.420]  I mean, uh
[01:14:44.820 --> 01:14:47.300]  Yeah train although they might pre-sell, you know
[01:14:47.380 --> 01:14:50.900]  Maybe you have to figure out the second pre-sale date to get in on those. I mean
[01:14:50.900 --> 01:14:57.940]  It seems as though it's it seems like it it might before it even happens that it might become the biggest box office
[01:14:58.420 --> 01:15:00.980]  Opening weekend ever. I think it's gonna be huge
[01:15:02.020 --> 01:15:04.660]  It's gonna be so I still so I think i'm out
[01:15:05.620 --> 01:15:09.300]  Oh because you don't have tickets because I don't have tickets. I don't have tickets yet. Well, so I
[01:15:11.060 --> 01:15:14.500]  I did my I my son doesn't like going to the movies that much
[01:15:15.060 --> 01:15:17.140]  He doesn't like going out to the movies that much
[01:15:17.140 --> 01:15:21.060]  Um, and so I approached him with the idea of going to that and he at first he was going. Yeah
[01:15:23.060 --> 01:15:25.060]  And
[01:15:25.060 --> 01:15:28.820]  Then when I showed him the trailer he was a little more interested so I still haven't gotten like a firm
[01:15:29.780 --> 01:15:31.780]  firm commitment and
[01:15:31.860 --> 01:15:33.860]  I'm not exactly sure when we would
[01:15:34.580 --> 01:15:37.140]  Schedule this event. So I feel I feel like uh,
[01:15:38.180 --> 01:15:41.300]  Rushing out and buying tickets as I i'm like i'm not on an even footing yet
[01:15:41.460 --> 01:15:45.300]  Yeah, I wonder if they're if there's like a StubHub aftermarket forum like supporting events
[01:15:45.300 --> 01:15:50.500]  Like it seems crazy, but I I mean, it's absolutely insane how hard it was
[01:15:50.500 --> 01:15:54.580]  And it was one of those things where I did it the first night that they went on sale at the right time
[01:15:54.580 --> 01:15:59.300]  And really only I really I must say only because my wife is like are you gonna buy star wars tickets and i'm like
[01:15:59.300 --> 01:16:02.100]  What are you talking about? And she explained to me and I immediately, you know
[01:16:02.660 --> 01:16:09.140]  Ran to I think it's fandango. Yeah. Yeah funny thing to say and it was like buying an apple product
[01:16:09.620 --> 01:16:12.500]  When they first go on sale like their website was going down
[01:16:12.500 --> 01:16:18.660]  You know, it was saying ridiculous things like yeah, that was the other thing like I couldn't actually get on fandango
[01:16:19.700 --> 01:16:24.820]  It was saying things like that the movie theater was didn't have any tickets available for a certain show
[01:16:25.380 --> 01:16:26.260]  and and
[01:16:26.260 --> 01:16:31.300]  Two minutes after they went on sale. I was like that can't be it can't be that they've sold out in two minutes
[01:16:31.300 --> 01:16:33.540]  and in fact, it wasn't but it was like they did
[01:16:34.340 --> 01:16:40.260]  Their back end was just completely blown apart and then the worst of all any kind of thing like this was
[01:16:40.260 --> 01:16:46.100]  When you're in like a mad rush to buy tickets is when you you get through you get the tickets you want
[01:16:46.740 --> 01:16:54.100]  And you're going through the process of like signing into fandango and then it just says like an error occurred
[01:16:56.420 --> 01:16:59.540]  And you're like do I have tickets or I do I not have tickets and you don't know
[01:17:00.100 --> 01:17:03.300]  And it's hard to even check if you have tickets because their website is down
[01:17:03.860 --> 01:17:07.940]  And then you go and find out that no you don't have tickets yet. It was it was stressful
[01:17:07.940 --> 01:17:09.940]  but I do I have tickets for uh
[01:17:12.020 --> 01:17:17.940]  I think it's a 10 o'clock showing on thursday the night before it opens before yeah
[01:17:17.940 --> 01:17:23.220]  And i've already been told told that I will be I will be responsible for taking jonah's school
[01:17:27.300 --> 01:17:29.300]  Congratulations
[01:17:29.700 --> 01:17:36.020]  You're getting up early yeah, you're staying up late and getting up early and then I got I think I have saturday afternoon matt and
[01:17:36.020 --> 01:17:42.580]  I think I have saturday afternoon matt and a tickets at a it seems like a better theater like a place with reserved seating
[01:17:44.500 --> 01:17:50.580]  Oh, so you have two sets of tickets I have two sets of tickets I have thursday thursday night and then saturday matt and a
[01:17:53.140 --> 01:17:54.100]  I was trying to find it
[01:17:54.100 --> 01:17:56.020]  I was going to show you the one of the things that you know
[01:17:56.020 --> 01:18:00.980]  When fang fandango was going down were they one of the images that in which you may have seen or may not have seen
[01:18:00.980 --> 01:18:06.260]  But one of the images that they showed was um was han and chewy like working on the millennium falcon
