[00:00.000 --> 00:02.000]  Don't even know where to start. What do you want to start with?
[01:12:53.160 --> 01:12:58.520]  I just bought a new pair. I it's they seriously. I mean, this is just coincidence that the podcast timing is such
[01:12:58.520 --> 01:13:00.520]  I just bought a new pair a week ago
[01:13:01.400 --> 01:13:06.280]  Because with all this nonsense i'm going through with uh, you know with my eye
[01:13:06.280 --> 01:13:10.760]  uh, I needed a new prescription for my my old glasses the prescription in the left eye was
[01:13:11.480 --> 01:13:17.560]  No longer relevant. So I got a new pair. I bought them from orby parker showed up way in advance of what they promised
[01:13:17.560 --> 01:13:21.720]  I think they said like hey, you'll get them in 10 days and like four days later. Boom there they were
[01:13:22.760 --> 01:13:24.760]  And they look pretty cool and you know
[01:13:25.400 --> 01:13:28.520]  95 bucks and one of the reasons I was excited about it
[01:13:28.920 --> 01:13:32.920]  Is that there's a good chance with the stuff i'm going through with my eye that we even within a few months
[01:13:32.920 --> 01:13:34.360]  I might need a new prescription
[01:13:34.360 --> 01:13:38.920]  Um, so i'm not even out that much money if these glasses only last me, you know
[01:13:38.920 --> 01:13:45.800]  Three or four months before I need a different prescription in my left eye. I'm only at 95 bucks, which is absolutely great
[01:13:46.360 --> 01:13:52.360]  Uh, really really cool stuff. Now. Here's one last thing. I want to tell you about them is that they do a thing
[01:13:52.360 --> 01:13:57.960]  That I think is amazing. So there's people all around the world who cannot afford prescription glasses
[01:13:57.960 --> 01:14:02.040]  I cannot even imagine what that's like to need and to need prescription glasses
[01:14:02.040 --> 01:14:08.680]  And not be able to have them. Um, and so what they do is every time you place an order
[01:14:09.320 --> 01:14:10.440]  for
[01:14:10.440 --> 01:14:17.000]  Prescription glasses they make available to people around the world who can't afford them a pair of prescription glasses
[01:14:17.160 --> 01:14:22.280]  So in addition to the fact that you're only paying 95 bucks for cool glasses that come quickly
[01:14:22.760 --> 01:14:29.080]  And have a wide variety of styles. You're also doing something good for somebody else in the world who needs a pair of prescription glasses
[01:14:29.080 --> 01:14:34.520]  So it's really hard to beat that. So if you're in the market for glasses prescription or sunglasses
[01:14:35.160 --> 01:14:40.940]  Or prescription sunglasses go check them out. Uh, really can't recommend them enough warbyparker.com
[01:14:42.440 --> 01:14:47.880]  The talk show and uh, they'll know you came from the show so my thanks to them
[01:14:49.480 --> 01:14:52.520]  What else from i.o anything else yeah the google now
[01:14:53.320 --> 01:14:55.160]  Improvements and the I mean the android stuff was interesting
[01:14:55.160 --> 01:14:59.240]  But a lot of them I thought was very similar some of them at least was very similar to what apple been doing with ios
[01:14:59.240 --> 01:15:03.800]  For a while like with permissions and with battery usage, but the google now and the on tap stuff
[01:15:04.040 --> 01:15:07.400]  Which sadly doesn't mean beer is going to pour from your lightning port. I thought that at first
[01:15:08.200 --> 01:15:11.160]  But the uh, well, I guess they don't have lightning ports. They're usb port
[01:15:11.160 --> 01:15:14.600]  But the the the stuff about that is what makes me so interested in google is that
[01:15:14.840 --> 01:15:17.960]  It's they're trying to make these better contextual engines where they can present you
[01:15:18.200 --> 01:15:23.160]  Already like they know that if you have a flight coming because they read it off your email they can present you on the internet
[01:15:23.160 --> 01:15:26.600]  They read it off your email. They can present you with the boarding pass for that flight
[01:15:26.840 --> 01:15:31.640]  But now they want to start doing it when you're in locations and in areas that they haven't explored so far
[01:15:32.120 --> 01:15:36.440]  And this is an area that apple hasn't wanted to go into with serie and apple gets a lot of data from serie
[01:15:36.680 --> 01:15:42.840]  And for a while, they they just did not want to mingle or or act on your data on their servers
[01:15:42.920 --> 01:15:47.320]  It was their one of their privacy lines, but now with the proactive stuff that mark german was
[01:15:47.320 --> 01:15:52.360]  Reporting on last week. It sounds like maybe that's changing at apple and it makes me wonder what uh,
[01:15:52.360 --> 01:15:59.400]  What a service like google now or like on tap would be through apple's, uh strong privacy and security stance or filtering
[01:15:59.640 --> 01:16:00.520]  Yeah, can we do that?
[01:16:00.520 --> 01:16:06.600]  We'll just take a time out here and say young young mark german over at uh, nine to five mac has has been on a run
[01:16:06.840 --> 01:16:12.040]  Like no one else hats off to young young mark german, but he seems to have uh,
[01:16:12.040 --> 01:16:20.600]  Have uh, um uncovered about 90 to 95 of what has publicly been revealed about wwdc and what's coming out
[01:16:21.480 --> 01:16:22.520]  uh
[01:16:22.520 --> 01:16:25.400]  I do think that's an interesting direction for apple and
[01:16:26.040 --> 01:16:30.620]  I feel like uh, like with apple and google in particular
[01:16:31.240 --> 01:16:37.000]  That they each you know, depending on the nature of their companies get ahead of each other
[01:16:37.000 --> 01:16:42.840]  In certain ways and then the other catches up and you know, and sometimes we can say out well
[01:16:43.800 --> 01:16:47.480]  The one is copying the other but in the other hand, it's not even about copying
[01:16:47.480 --> 01:16:53.720]  It's really just like it's inevitable that they're both going to go in that direction and it can go from little things
[01:16:54.040 --> 01:16:56.200]  Like the copy and paste pop up
[01:16:56.920 --> 01:16:59.800]  You know you just how to select text and how to copy and paste it
[01:17:00.360 --> 01:17:04.920]  Uh, which you know ios didn't have in the first few revs famously
[01:17:04.920 --> 01:17:10.120]  Uh, you like you couldn't copy and paste and then but then when they got it they nailed it and it's like oh, yeah
[01:17:10.120 --> 01:17:12.840]  this is the way to copy and paste on a touch screen and
[01:17:13.400 --> 01:17:19.640]  android experimented with a whole bunch of things and all of them quite frankly in my opinion just really really stunk
[01:17:19.640 --> 01:17:22.040]  it was one of the areas where android was just
[01:17:22.680 --> 01:17:27.080]  It's just one of those things that drove me nuts about it every time I tried it and then coming up in android m
[01:17:27.080 --> 01:17:30.120]  They've got what's effectively the ios style of copy and paste
[01:17:30.120 --> 01:17:35.320]  Ios style of copy and paste. Yeah other things though, you know, same thing android had it first
[01:17:35.400 --> 01:17:38.940]  Where you swipe down from the top of the screen and you see a list of your notifications
[01:17:39.560 --> 01:17:42.280]  And they had that for like two years before ios had
[01:17:42.680 --> 01:17:48.120]  A notification center and guess what you swipe down from the top of your screen and there's a list of your notifications
[01:17:48.200 --> 01:17:50.280]  So it's not like it's a one-way street
[01:17:50.920 --> 01:17:53.800]  I think that this sort of contextually aware
[01:17:54.680 --> 01:17:56.680]  the phone knows some stuff about
[01:17:57.880 --> 01:17:59.240]  Where you are
[01:17:59.240 --> 01:18:02.200]  What you do, uh, you know where you are on a daily basis
[01:18:02.920 --> 01:18:04.920]  And can do smart things about it
[01:18:05.720 --> 01:18:12.200]  Yeah, I think it's like it does every time I hear them say, uh neural network or machine learning. I do think of the terminator
[01:18:13.400 --> 01:18:18.440]  Because you know, it's one of those things where you are where those movies sent to us as warnings and i'm saying that
[01:18:18.600 --> 01:18:19.640]  It sounds paranoid
[01:18:19.640 --> 01:18:23.400]  But you you never know how far this stuff is going to get and how much I want them to know about me
[01:18:23.640 --> 01:18:26.840]  Which goes back to the same privacy discussion about google now previously
[01:18:26.840 --> 01:18:30.280]  So I I would love to have jarvis in my house
[01:18:30.280 --> 01:18:35.000]  But when I start thinking about it, it's just as scary as it is attractive. So i'm i'm
[01:18:35.560 --> 01:18:40.120]  Conflicted about this technology, but I think it does have absolute value and if you don't like it
[01:18:40.440 --> 01:18:40.760]  um
[01:18:40.760 --> 01:18:44.440]  I would I would hope that a company like apple and eventually google would let you just use
[01:18:44.760 --> 01:18:50.120]  The functionality that siri provides today where it has minimal knowledge of you and the knowledge that it does have is on device knowledge
[01:18:50.120 --> 01:18:52.780]  And it's not doing any big data gathering or operations
[01:18:52.780 --> 01:18:58.300]  But for people who do want that who think that providing that data to get that service is a tremendous deal for them
[01:18:58.460 --> 01:19:00.540]  That I think apple providing it makes
[01:19:01.180 --> 01:19:03.180]  All of ios sort of more valuable to them
[01:19:07.660 --> 01:19:11.580]  I find some of the stuff in german's report on it to be a little confusing. Uh,
[01:19:12.220 --> 01:19:14.220]  because like his
[01:19:14.460 --> 01:19:20.540]  One of the things he says is that to begin with proactive will become a new layer within the ios operating system replacing the pull-down
[01:19:20.540 --> 01:19:23.920]  spotlight menu currently found on the ios home screen
[01:19:24.560 --> 01:19:27.680]  And you know again, I don't know where what his sources are. I don't know anything about this
[01:19:27.760 --> 01:19:31.200]  I've I'm you know completely in the dark never heard anything about it
[01:19:31.440 --> 01:19:37.360]  But that doesn't make any sense to me because that screen is not part of the os like the the two layers of the os
[01:19:37.840 --> 01:19:41.440]  That go from top or bottom is control center from the bottom
[01:19:41.680 --> 01:19:46.800]  And notification center from the top and the reason those I call them layers of the os is you can get them from anywhere
[01:19:46.800 --> 01:19:53.040]  Whereas to me what he's talking about is just part of the uh, you know to use the internal lingo. It's part of springboard
[01:19:53.280 --> 01:19:55.280]  Yeah, it's only when you're on the home screen
[01:19:55.520 --> 01:19:58.240]  And it doesn't make any sense to me that uh
[01:20:00.080 --> 01:20:03.520]  It doesn't make any sense to me that this feature wouldn't be available everywhere to me
[01:20:03.520 --> 01:20:08.800]  It would only make sense in the hold down the home button layer where siri takes over the whole screen
[01:20:09.280 --> 01:20:14.000]  But I don't know I think one of the things that I don't know if this is what he's describing or not. Um, but
[01:20:14.000 --> 01:20:18.400]  Previously apple was doing a lot of really cool things and part of those were surfaced in siri like siri
[01:20:18.560 --> 01:20:23.600]  Could do a lot of interesting search you could say like combine compare apple or google stock or get me these sports results
[01:20:24.160 --> 01:20:27.040]  And you could do a lot of interesting searches in spotlight
[01:20:27.040 --> 01:20:32.880]  Especially recently they made major changes to both siri and spotlight recently and spotlight could get you a bunch of interesting information including
[01:20:33.040 --> 01:20:35.520]  wikipedia and maps and ports of interest but
[01:20:36.480 --> 01:20:42.080]  And even app store search they were all different like some did nearest neighbor and some didn't and some did some didn't care if you
[01:20:42.080 --> 01:20:47.520]  Misspelled words and some didn't and so in in spite of having all these great technologies they they weren't merged together
[01:20:47.520 --> 01:20:52.160]  They didn't they weren't better than the sum of the parts and I think part of what this is is taking the engine that's being
[01:20:52.160 --> 01:20:57.360]  Built into spotlight and the engine that's in siri and sort of making something that is better than each of those individually
[01:20:58.560 --> 01:21:02.080]  And siri is sort of an ancillary interface layer. It doesn't replace
[01:21:02.720 --> 01:21:07.600]  It doesn't replace the the multi-touch interface, but it's there whenever you need it. Hmm. Well that makes sense
[01:21:07.600 --> 01:21:14.480]  What do you think about this this bothers me but maybe i'm just not aware of the lingo but it bothers that this whole trend towards
[01:21:14.480 --> 01:21:16.480]  Calling it machine learning
[01:21:16.480 --> 01:21:22.560]  bothers me because to me it's just ai we already have a term for it and my my my hunch is that
[01:21:25.120 --> 01:21:30.400]  Computer science the world had talked about ai for so long and for so many decades and
[01:21:31.040 --> 01:21:33.040]  You know famously, you know
[01:21:33.040 --> 01:21:38.320]  Kubrick thought that by 2001 we'd have a computer. You could just you know, how that you could just talk to you. So
[01:21:39.200 --> 01:21:40.640]  famously
[01:21:40.640 --> 01:21:43.840]  computer scientists as a whole were vastly over
[01:21:44.800 --> 01:21:46.160]  optimistic
[01:21:46.160 --> 01:21:48.160]  in terms of when we would get to
[01:21:48.720 --> 01:21:52.080]  Like talk to a computer and hold a conversation with them ai
[01:21:53.520 --> 01:21:59.280]  And that it burned out the term and so we come up with this new thing called machine learning that
[01:21:59.280 --> 01:22:05.840]  Is um, it doesn't you know, it's two different words, but it's just you know, a different branch of ai
[01:22:06.400 --> 01:22:11.920]  I remember uh in deuce was one of my favorite movie books and movies growing up where they had that butleri in jahad
[01:22:11.920 --> 01:22:15.040]  And they made a new commandment saying thou shalt make no machine that thinks like a man
[01:22:15.440 --> 01:22:20.480]  So it's been all part of our culture growing up and I by no means have any specific knowledge of ai
[01:22:20.480 --> 01:22:22.880]  But it does it does seem like there's this
[01:22:24.240 --> 01:22:26.240]  There's this recognition
[01:22:26.240 --> 01:22:30.960]  That's coming out that we're getting smart objects, but they're not smart the way i ai is right touch
[01:22:30.960 --> 01:22:34.880]  Id makes the home button smart the way siri makes the microphone smart the way
[01:22:35.840 --> 01:22:40.640]  Connect makes the the camera smart, but it's not smart in a terminator or matrix way
[01:22:40.640 --> 01:22:46.480]  It's just it's useful and I wonder if if this is sort of like what jeff hawkins was doing at namenta where?
[01:22:46.880 --> 01:22:50.960]  There was a realization that we can't make them think like us so we've got to go sort of part of the way there
[01:22:51.360 --> 01:22:54.880]  And this is they're using machine learning as a tool to make them think like us
[01:22:54.880 --> 01:23:00.400]  Is they're using machine learning as distinct from ai because it's not artificially intelligent in the way we always imagined it
[01:23:00.560 --> 01:23:04.160]  It's just a machine learning to recognize context in other specific areas
[01:23:05.120 --> 01:23:09.840]  yeah, one of the examples that google gave and it does seem and this is one of those areas where it seems like google is
[01:23:10.000 --> 01:23:17.600]  Not just ahead of apple but ahead of everybody but definitely ahead of apple is in the aforementioned google photos project
[01:23:18.320 --> 01:23:23.120]  Um, they're doing more so apple has been doing face recognition for for years
[01:23:23.120 --> 01:23:30.880]  Um, and you know, but they're doing a lot more they're doing like recognizing when a picture was of a snowfall and saying I mean
[01:23:30.960 --> 01:23:34.240]  Who now does this work? I don't know but that they're saying that you know
[01:23:34.320 --> 01:23:36.720]  You can say I remember that snowfall back in
[01:23:37.180 --> 01:23:42.800]  2010 and you could search for snow in 2010 and come up with the photos you took of the you know
[01:23:42.880 --> 01:23:47.120]  snow piled on your car or whatever, which is really pretty cool and it
[01:23:47.840 --> 01:23:49.840]  It but it also seems believable
[01:23:49.840 --> 01:23:53.680]  It seems like wow, I bet that's really complex and really interesting how they got there
[01:23:53.760 --> 01:24:00.240]  But I kind of believe it if they can do face recognition. Why can't they do this is you know a snowy scene
[01:24:00.960 --> 01:24:03.840]  It's sort of like when they told us that siri would get better when the more people use it
[01:24:03.840 --> 01:24:05.840]  It's all of these technologies require
[01:24:06.460 --> 01:24:08.160]  ungodly amounts of data
[01:24:08.160 --> 01:24:11.760]  it's part of why I think google really wants to get us to give it more data because
[01:24:12.400 --> 01:24:16.180]  Who knows how much it needs to consume of snow before it starts to understand and recognize?
[01:24:16.180 --> 01:24:22.020]  snow that movie ex-makana that just came out they have a guy there who sort of it's sort of like the google company in that
[01:24:22.180 --> 01:24:28.660]  Universe and in order to make his ai he he hacked every phone in the world to read every facial feature feature in the world
[01:24:28.900 --> 01:24:32.180]  So he'd have enough data to reproduce them and that was the volume that he needed
[01:24:32.500 --> 01:24:37.700]  and it always seemed to me like when you start doing facial recognition or snow or when you have driverless cars the amount of
[01:24:37.700 --> 01:24:44.580]  Raw data you need to get to what the car needs or the photo needs to to make the machine understand it is just immense
[01:24:44.580 --> 01:24:46.580]  Is just immense
[01:24:47.540 --> 01:24:49.540]  Yeah, I can totally see that
[01:24:49.540 --> 01:24:51.540]  um
[01:24:51.860 --> 01:24:53.860]  Anything else on io
[01:24:53.860 --> 01:24:59.460]  I think I think that was all the really I mean there was the cardboard stuff where they have vr and vr is fascinating to me
[01:24:59.460 --> 01:25:04.740]  It's like when facebook bought um oculus because uh, it's always been interesting to me that on a computer
[01:25:04.740 --> 01:25:08.900]  I can have facebook or google open in one little window, but then switch quickly or on a phone
[01:25:09.060 --> 01:25:11.060]  It's in one little app, but I can switch quickly
[01:25:11.060 --> 01:25:14.740]  But once it's vr and on your face, I mean, I don't know how to quit out of oculus
[01:25:14.740 --> 01:25:18.100]  When it's strapped to my head or quit out of cardboard when it's strapped to my face
[01:25:18.100 --> 01:25:22.420]  So it seems like that's sort of the complete all-encompassing presence that they've always wanted
[01:25:24.180 --> 01:25:28.180]  Yeah, have you ever used cardboard I haven't i've used oculus a couple times
[01:25:28.820 --> 01:25:30.820]  And i've used google glass, but I haven't used cardboard
[01:25:32.820 --> 01:25:36.020]  I am worried that i'm not going to be able to use it
[01:25:36.020 --> 01:25:43.700]  I'm worried that my eye situation that maybe the time where I can see 3d is over. Um, but we'll see but it definitely seems interesting
[01:25:43.860 --> 01:25:49.300]  and I had to say like I was watching the keynote or at least I watched some of the google io keynote and uh,
[01:25:50.260 --> 01:25:52.820]  I was watching on the tv and my son had gotten home from school
[01:25:53.460 --> 01:25:58.900]  And he was like man this stuff this these guys are boring and then when that part kicked in he was like wait
[01:25:58.900 --> 01:26:00.900]  This is pretty cool
[01:26:00.980 --> 01:26:05.540]  So, I don't know I kind of you know, when they first came out with the last year, I thought it was kind of janky
[01:26:05.540 --> 01:26:06.980]  but
[01:26:06.980 --> 01:26:10.260]  Just because the only one they had was this seriously simple
[01:26:10.980 --> 01:26:13.300]  stupid cardboard thing but uh
[01:26:14.500 --> 01:26:17.380]  I don't know. It seems pretty interesting to be able to do it. I don't know but
[01:26:17.860 --> 01:26:21.060]  You raise a good point because this is one of the first interfaces where I mean
[01:26:21.060 --> 01:26:22.580]  There's always going to be accessibility issues
[01:26:22.580 --> 01:26:28.180]  But this is one of these first interfaces where there's a tremendous amount of the population who can't watch 3d movies because they're just not
[01:26:28.420 --> 01:26:33.300]  comfortable with their eyes converging and focusing on different planes and they get vertigo or they get seasick and
[01:26:33.300 --> 01:26:36.980]  seasick and the they're trying to fix these but there will always be a large amount of
[01:26:37.460 --> 01:26:40.580]  People who will not be able to use this as an interface and to me
[01:26:40.900 --> 01:26:46.580]  Investing in it that heavily is interesting despite that even before I had this retina issue and had vision problems
[01:26:46.980 --> 01:26:50.820]  Uh, even before that even when I saw 20 20 out of both eyes at distance, um
[01:26:51.700 --> 01:26:53.700]  I've never enjoyed a 3d movie
[01:26:54.180 --> 01:27:00.020]  Other than like a short one at like disney like where you go in and you're in and out in five minutes and it's like
[01:27:00.100 --> 01:27:01.620]  Wow, that was pretty cool
[01:27:01.620 --> 01:27:06.980]  uh, and i'll tell you what it is for me is I go and see a 3d movie and I could I can see the
[01:27:06.980 --> 01:27:09.860]  3d and it's like I don't have any problems with the
[01:27:11.060 --> 01:27:15.540]  What do you call it? Like where some people have trouble seeing the 3d. Yeah, um
[01:27:16.500 --> 01:27:21.220]  But I would come out of the movie and and I will realize I don't remember the second half of it
[01:27:21.380 --> 01:27:26.900]  Like i'll be like I honest to god don't remember what the hell happened there. Like I remember I saw um,
[01:27:26.900 --> 01:27:34.100]  Uh, perfect example is up. I saw pixar's up in 3d for the first time and I came out thinking
[01:27:34.100 --> 01:27:36.500]  Hey, that was pretty good. And then I realized I I really
[01:27:37.460 --> 01:27:42.500]  The whole thing once once the kid was in the house. I really didn't remember I was like there was some kind of old
[01:27:42.500 --> 01:27:45.220]  You know, I remembered vaguely there was the old guy who had the dogs
[01:27:45.220 --> 01:27:48.340]  but it was like I I really could not summarize the plot like I
[01:27:48.820 --> 01:27:54.340]  I have to spend so much time concentrating on the 3d that I I cannot just sit back and watch the movie and then when
[01:27:54.340 --> 01:27:57.220]  I watched up the second time in 2d
[01:27:57.940 --> 01:28:02.020]  I was so much more impressed with the movie. I was like, wow, this is so clever
[01:28:02.020 --> 01:28:05.460]  This is a typical pixar movie where every single scene is good
[01:28:06.100 --> 01:28:09.700]  Every line is worth, you know, every line of dialogue is worth it
[01:28:09.700 --> 01:28:14.020]  It's like and I just didn't have that impression watching it in 3d. I had the same problem with it
[01:28:14.020 --> 01:28:20.580]  I I got accidentally I bought 3d tickets to avengers age of ultron and the the fight scenes were just undigestible to me
[01:28:20.580 --> 01:28:25.780]  There was so much visual information. I had very little idea what was happening and I went back and saw it in 2d and I was fine
[01:28:25.780 --> 01:28:31.620]  Yeah, I haven't seen it yet. My son has and tells me that it's I that i'm an idiot for not having seen it already
[01:28:31.620 --> 01:28:33.620]  That's ultron. It's ai the whole topic
[01:28:36.660 --> 01:28:40.980]  Let me take a break here and thank our next sponsor and these guys
[01:28:41.620 --> 01:28:47.860]  Have been long time friends of the show haven't been with us for a while happy to have them back and it's mail route
[01:28:47.860 --> 01:28:49.860]  It's mail route
[01:28:50.420 --> 01:28:52.760]  I don't know. How would you pronounce it renee r-o-u-t-e?
[01:28:53.940 --> 01:29:00.440]  No, I do the same thing mail route, but some people might call it mail route. Well, either way m-a-i-l-r-o-u-t-e
[01:29:03.060 --> 01:29:05.060]  You know who you want protecting your email
[01:29:05.700 --> 01:29:10.980]  Email nerds who do nothing but email that's what mail route is
[01:29:10.980 --> 01:29:14.020]  These guys created the first cloud-based email filtering solution
[01:29:14.020 --> 01:29:18.260]  Uh, and they sold it to microsoft and now they're back with their own company
[01:29:18.900 --> 01:29:20.260]  uh
[01:29:20.260 --> 01:29:27.140]  And it is a really innovative and effective spam and virus filtering filtering for your email mail route
[01:29:27.620 --> 01:29:31.220]  So imagine a world without spam viruses bounced email
[01:29:31.460 --> 01:29:35.860]  Imagine the joy of opening your email and seeing only legit email that you need
[01:29:36.740 --> 01:29:41.460]  And imagine that with a mail server that you control your own mail server on your domain
[01:29:41.460 --> 01:29:45.860]  Uh for your organization something like that mail route wants you to feel this joy
[01:29:46.100 --> 01:29:49.460]  There's no hardware or software to install or maintain
[01:29:49.940 --> 01:29:54.260]  You don't go on your server and hook up mail route mail route simply receives your mail
[01:29:54.500 --> 01:29:58.020]  Sorts it and then delivers only clean email to your mailbox
[01:29:58.020 --> 01:30:01.220]  So what you do is you go in it's sort of like a dns type thing
[01:30:01.380 --> 01:30:08.420]  You go in and change your dns records your mx records for mail so that your mail for your server that you control goes through
[01:30:08.420 --> 01:30:12.500]  Mail route first they don't host your email. They're not an email hosting thing
[01:30:12.900 --> 01:30:17.540]  All they do is they the mail from the outside world comes through them first
[01:30:17.860 --> 01:30:22.260]  They filter it and then it goes on from mail route to your server
[01:30:22.420 --> 01:30:25.940]  So you're not giving up control of your server if you're an email admin or an it pro
[01:30:26.340 --> 01:30:32.180]  They're not asking you to let them host your email server. They're just saying filter your mail through them first
[01:30:32.580 --> 01:30:37.300]  This is all they do these guys. They're like like the world's you know, like
[01:30:37.300 --> 01:30:40.500]  Preeminent, like email experts all they do is email
[01:30:42.020 --> 01:30:47.940]  And it really works a charm it just removes all the cruft from your life and then your server
[01:30:48.980 --> 01:30:50.980]  Only has to deal with the good email
[01:30:51.780 --> 01:30:55.780]  They have tons of features apis anything you want, you know
[01:30:55.780 --> 01:31:02.020]  They're nerds you can set it up very simply and just have to say just hey just filter my spam and the crap
[01:31:02.020 --> 01:31:06.420]  And give me the rest you want to customize it. They've got everything you'd want to do to customize it
[01:31:06.420 --> 01:31:11.380]  You'd want to do to customize it if you are in charge of it at your at your company and stuff like that
[01:31:11.860 --> 01:31:15.700]  Really really really encourage you to check them out. It is a great service
[01:31:17.060 --> 01:31:21.620]  I know a whole bunch of people who have signed up for this and I haven't heard a single bad word about mail route
[01:31:22.100 --> 01:31:24.900]  So here's what you do go to mail route
[01:31:25.760 --> 01:31:27.060]  dot net
[01:31:27.060 --> 01:31:29.060]  mail route dot net
[01:31:29.460 --> 01:31:33.860]  Slash the talk show and you'll get a you get a free trial
[01:31:33.860 --> 01:31:36.580]  So you can try it out and if you don't like it
[01:31:36.580 --> 01:31:42.420]  Then you just change your your mx records back to pointing it directly at your mail server easy to change back
[01:31:42.820 --> 01:31:45.380]  You don't have to like copy all your email. You're not copying your email there
[01:31:45.380 --> 01:31:50.100]  You just change the mx record and all of a sudden you're back to where you were so you can undo the free trial
[01:31:50.500 --> 01:31:54.740]  At any time if you don't like it, but set it up set up the free trial start filtering your mail through them
[01:31:55.060 --> 01:32:00.020]  And use that that slash the talk show and you'll get 10 off not for the first month
[01:32:00.020 --> 01:32:03.780]  But forever for the lifetime of your account, you'll save 10 percent
[01:32:04.660 --> 01:32:07.700]  just for being smart enough to try mail route and smart enough to
[01:32:08.660 --> 01:32:12.180]  Listen to the talk show. So my thanks to them check out mail route
[01:32:14.580 --> 01:32:16.420]  Uh
[01:32:16.420 --> 01:32:18.420]  Anything else at i.o
[01:32:18.740 --> 01:32:21.400]  I think that was the main stuff. Yeah, so wwdc
[01:32:22.500 --> 01:32:24.500]  What do you think is coming up?
[01:32:24.500 --> 01:32:31.300]  Uh, I think apple is going to stick with ios 9 and os 10.11. I think we'll see the new apple tv
[01:32:32.500 --> 01:32:36.900]  We'll get some more word on homekit. Uh apple tv might come with a game store or an app store
[01:32:37.460 --> 01:32:39.460]  I think those will probably be the
[01:32:39.700 --> 01:32:41.620]  At least that the big stuff. Yeah, I
[01:32:42.260 --> 01:32:44.740]  am surprised to hear this but uh
[01:32:45.540 --> 01:32:46.500]  so
[01:32:46.500 --> 01:32:47.460]  at
[01:32:47.460 --> 01:32:52.900]  The code conference this week jeff williams was you know, and this is a conference that steve
[01:32:52.900 --> 01:32:55.140]  This is the walt mosberg kara swisher
[01:32:55.700 --> 01:33:01.540]  Uh hosted conference that for years was like the all things d conference while they were at the wall street journal and now it's the code
[01:33:01.700 --> 01:33:02.740]  conference
[01:33:02.740 --> 01:33:04.740]  Uh now that they're on their own at recode
[01:33:05.300 --> 01:33:07.300]  slash comcast
[01:33:11.140 --> 01:33:13.140]  Zing
[01:33:14.340 --> 01:33:16.340]  And for years, I don't know if there's
[01:33:16.740 --> 01:33:21.860]  Maybe there's a year where nobody from apple showed up. I don't know but for years somebody from apple has has shown up job
[01:33:21.860 --> 01:33:27.540]  Has has shown up jobs was there many times and some of his most famous sort of off-the-cuff interviews in the last
[01:33:27.700 --> 01:33:29.860]  You know 10 15 years came with that conference
[01:33:30.980 --> 01:33:36.180]  Obviously, he's a pretty hard get he was a pretty hard get tim cook has spoken there a few years ago
[01:33:36.180 --> 01:33:38.180]  That's the conference where tim cook
[01:33:38.740 --> 01:33:42.100]  Said that the wrist is interesting. This was that was two years ago
[01:33:44.420 --> 01:33:48.340]  And this year, uh speaking from apple was jeff williams
[01:33:48.340 --> 01:33:52.660]  Uh, so I thought that was you know, as an apple nerd that was something that caught my eye because to me like
[01:33:53.460 --> 01:33:58.100]  Being an apple exec who is authorized within apple to go there and speak
[01:33:58.660 --> 01:34:04.500]  You know not necessarily open by the standards of open but you know instead wasn't just a bunch of no comments
[01:34:04.500 --> 01:34:06.180]  And in fact, he said some interesting things
[01:34:06.820 --> 01:34:12.180]  uh, but it's also sort of uh, another sign of jeff williams is leveling up within the
[01:34:13.140 --> 01:34:16.340]  Executive hierarchy. Yeah, we saw him do the research kit presentation
[01:34:16.340 --> 01:34:22.260]  Yeah at the last event and I thought he did an excellent job for his first time. Yeah, and you know, and
[01:34:23.300 --> 01:34:28.980]  In addition to the fact that he did a great job on stage. It was to me an important
[01:34:29.380 --> 01:34:31.220]  An interesting thing that he announced
[01:34:32.420 --> 01:34:38.580]  And something that was dropped like a you know, a true surprise something that had not been leaked in any way
[01:34:38.980 --> 01:34:43.380]  I think the stuff that like if you look at the stuff that's in fedoriki's work that traditionally doesn't leak
[01:34:43.380 --> 01:34:49.540]  We don't start hearing about stuff until it starts leaving the that core group of engineers. Yeah, I agree
[01:34:50.980 --> 01:34:57.540]  So, you know first sign of jeff williams is leveling up was a significant on-stage presence at one of their public events
[01:34:57.540 --> 01:34:59.460]  and then another sign here is
[01:35:01.460 --> 01:35:07.940]  His appearance at the code conference and so my conjecture is that I don't know if it's imminent
[01:35:07.940 --> 01:35:14.420]  But I would think sooner rather than later jeff williams is going to get a promotion to chief operating officer
[01:35:15.140 --> 01:35:18.020]  Because he was sort of when tim cook was chief operating officer. Jeff williams was
[01:35:18.580 --> 01:35:21.620]  Right underneath him and then he became senior vice president of operations
[01:35:21.620 --> 01:35:25.380]  Which is not exactly the same thing as chief operating officer. It's not a c-level position
[01:35:25.860 --> 01:35:30.340]  So that makes that makes a lot of sense, especially if operations continues on one hand
[01:35:30.340 --> 01:35:32.660]  I can see it because tim cook is an operations guy
[01:35:32.660 --> 01:35:37.460]  So you might think you don't need a ceo when the ceo is in fact that good at operating
[01:35:37.460 --> 01:35:43.620]  That good at operations, but I think it just makes sense as as jeff williams continues to do these impressive projects that that title gets
[01:35:45.060 --> 01:35:52.260]  Yeah, I think so and well and quite frankly, I honestly think I think it's a lot harder to guess than it was with
[01:35:52.500 --> 01:35:59.220]  Steve jobs and tim cook, but my guess is that the current succession plan if something happened to tim cook
