[00:00.000 --> 00:05.400]  Fashionably late as always. It's pretty good for me. Yeah eight minutes
[01:26:01.120 --> 01:26:05.040]  So I've known him by email, you know since forever first time we ever met in person
[01:26:05.040 --> 01:26:09.000]  I was awesome to be able to congratulate them in person because what do you know?
[01:26:09.000 --> 01:26:13.040]  What a moment, you know, you get to be on stage at an Apple event and demo your app
[01:26:14.720 --> 01:26:17.200]  And it ends up I know the replay guys a little bit, too
[01:26:17.200 --> 01:26:20.640]  I didn't recognize their names when they first got called up, but they've sent me, you know
[01:26:20.640 --> 01:26:25.040]  Just eat, you know as the guy writes during fireball. They've sent me emails on various things over the years
[01:26:25.760 --> 01:26:28.040]  And you know, we were right there in town hall
[01:26:28.040 --> 01:26:32.240]  we had a couple minutes before they were gonna kick us out and they're you know, they're not gonna just
[01:26:32.600 --> 01:26:37.760]  Give me any kind of state secrets about what what life was like the last couple of weeks while they were working on this
[01:26:37.760 --> 01:26:38.360]  But they you know
[01:26:38.360 --> 01:26:43.800]  They could speak a little bit and both of them like the replay guy said that he thinks if anything
[01:26:43.800 --> 01:26:49.280]  Apple has completely undersold the graphics performance of the a8x
[01:26:49.720 --> 01:26:50.960]  that that
[01:26:50.960 --> 01:26:57.000]  when they you know from what they were doing the last couple weeks getting the demo together for replay that it was way faster than
[01:26:57.000 --> 01:27:00.640]  What Apple is saying compared to like the iPhone 6?
[01:27:01.760 --> 01:27:06.640]  That's the thing about the power in these like they're putting so much power into his iPad and building up to the next
[01:27:06.960 --> 01:27:10.000]  Sort of the next sort of big leap like that
[01:27:10.000 --> 01:27:12.840]  We're gonna have to we're gonna be able to get a different class of applications
[01:27:12.840 --> 01:27:18.020]  but especially for graphics performance the the different class of application that you can get is a
[01:27:18.880 --> 01:27:26.200]  Extremely graphically sophisticated game and you're never gonna really have one of those on the iPad air, too
[01:27:26.560 --> 01:27:33.200]  because it's the same reason like when you know when like watchdogs or you know, what like
[01:27:33.640 --> 01:27:38.360]  You know shadow of Mordor, I guess is a bad example because cross-platform but any like modern console game
[01:27:38.360 --> 01:27:45.240]  It's odd on the current generation consoles. There's no Wii port of those because the Wii is standard definition and incredibly weak
[01:27:45.240 --> 01:27:50.540]  and there is no way to scale a modern PlayStation 4 game that all the way down to
[01:27:51.120 --> 01:27:57.640]  Something that's that darn old like there's not you can't well, we'll just use fewer vertexes and lower resolution textures in the game run fine
[01:27:57.640 --> 01:28:04.000]  It's just not possible right? You cannot take a game and scale that so any game that takes full advantage of the a8x
[01:28:04.000 --> 01:28:07.140]  I don't know if you can make a version of that game that also runs on the
[01:28:07.140 --> 01:28:12.960]  249 dollar iPad mini with an a5 and 5 I'd like there's nothing you can do to the game to make it run on that
[01:28:12.960 --> 01:28:15.540]  And so like you're kind of stuck
[01:28:15.540 --> 01:28:21.380]  you can never make you can never make an app that can really take advantage of that GPU because really have to think either games or
[01:28:21.380 --> 01:28:26.300]  Like scientific imaging are the only two things that you could do really use the GPU like that
[01:28:26.300 --> 01:28:28.660]  So it's kind of it's kind of a shame that that you know
[01:28:28.660 --> 01:28:33.240]  I mean, I guess you can do core image effects really really fast and the you know
[01:28:33.240 --> 01:28:38.500]  The a5 can do core image effects the same ones just much slower and that's how you can get away with doing something like pixel
[01:28:38.500 --> 01:28:40.580]  Mater on both platforms, but games
[01:28:40.580 --> 01:28:46.160]  I feel like people are stuck there that that and also if you those type of games that that graphical
[01:28:46.260 --> 01:28:50.020]  Sophistication cost so much money to make you have to sell a lot of them and I'm not sure
[01:28:50.760 --> 01:28:52.760]  that the touch interface is
[01:28:53.100 --> 01:28:59.040]  Sufficient to you know be it, you know to sell a game like a 500 million dollar game like destiny for the iPad
[01:28:59.040 --> 01:29:02.980]  I I don't know if you could you could sell that with if people are gonna be swiping on this
[01:29:02.980 --> 01:29:05.460]  This is great because now that I have a ten-year-old son
[01:29:05.460 --> 01:29:12.220]  I actually I'm familiar with just about every title that you've mentioned including destiny. Do you have did you end up getting a ps4?
[01:29:12.980 --> 01:29:16.100]  No, you know we have you got the free Xbox
[01:29:16.100 --> 01:29:21.100]  And it's I don't know what to do about it because I kind of feel like the PlayStation 4 looks like the better the more
[01:29:21.100 --> 01:29:26.540]  Time goes on looks like it's the better platform. Well, so do you have destiny? Yeah, we have it on the Xbox
[01:29:26.540 --> 01:29:34.340]  Yeah, so there you go. Yeah, pretty good game. Did have you played it? Uh, just just a toy around a little bit
[01:29:34.340 --> 01:29:38.540]  I it's you know, I'm total like the old man learning to play games
[01:29:39.460 --> 01:29:44.840]  But it's you know, it's really really graphically. You should you got an Xbox. You should check Xbox live arcade
[01:29:44.840 --> 01:29:46.840]  I think there was a version of crystal quest
[01:29:47.380 --> 01:29:51.020]  Tell you kid about it son. Let me tell you I was a kid
[01:29:51.020 --> 01:29:55.620]  This is what we played. Although you can't play crystal quest at the friggin thumbstick. It doesn't know but anyway, you need a mouse
[01:29:55.620 --> 01:29:57.620]  Yeah
[01:29:58.580 --> 01:30:02.660]  Do they really have it and it yeah, I believe I know maybe not on the Xbox one
[01:30:02.660 --> 01:30:05.380]  But way back when I'm either on the original Xbox or the 360
[01:30:06.020 --> 01:30:10.580]  Cassidy and green I think it was the actual real company made part of crystal quest for Xbox
[01:30:10.580 --> 01:30:12.740]  I do think I do think though that this is
[01:30:14.060 --> 01:30:17.100]  Games in particular. I do think that they're really pushing
[01:30:17.100 --> 01:30:25.020]  Apple to open up the App Store to to hardware limit that the app somehow, you know if they already let you
[01:30:26.020 --> 01:30:28.980]  Limit it by OS. I just can't see why
[01:30:29.820 --> 01:30:34.980]  It's getting to be untenable as they extend the life of these, you know
[01:30:34.980 --> 01:30:40.960]  These devices and that's the thing that the as Alan Pike called it the zombie iMac
[01:30:41.940 --> 01:30:43.180]  that
[01:30:43.180 --> 01:30:45.140]  $249
[01:30:45.140 --> 01:30:47.140]  Retina not retina. I
[01:30:47.200 --> 01:30:52.260]  iPad mini the original iPad mini which is from two years ago is
[01:30:52.940 --> 01:30:56.220]  really from four years ago because the a5
[01:30:56.580 --> 01:31:03.900]  System on a chip and the 512 megabytes of RAM and everything is really it's the iPad to shrunken down like the house
[01:31:03.980 --> 01:31:08.220]  Yeah, I found 4s right. It wasn't the same generation as that. Yeah, it must have been around the 4a5
[01:31:08.220 --> 01:31:12.740]  Yeah, no, I know my iPod touch is the same thing 512. Thanks for him a5, right?
[01:31:12.740 --> 01:31:20.580]  So they've actually it's just in a weird way. Like they've actually the lineup. I think only has a
[01:31:21.580 --> 01:31:26.700]  It goes a5 at 249, but then there is no a6 iPad left
[01:31:27.780 --> 01:31:29.780]  They're already gone
[01:31:30.100 --> 01:31:31.260]  so
[01:31:31.260 --> 01:31:33.400]  It's it's like a year behind
[01:31:34.420 --> 01:31:39.580]  An extra year behind than the next step up. It's it's a really old piece of technology
[01:31:39.580 --> 01:31:41.500]  Yeah
[01:31:41.500 --> 01:31:45.540]  Yeah, I don't know like and again we've said this we keep saying this every time you know
[01:31:45.540 --> 01:31:48.900]  Who in metal came out and now the 8x or it's like and the Apple TV?
[01:31:50.420 --> 01:31:53.780]  To get playing video games on your television through an Apple device
[01:31:53.780 --> 01:31:58.620]  It's like just sitting there in front of Apple for you. Yeah, like they've got they've got every single freaking piece of the puzzle
[01:31:58.620 --> 01:32:01.820]  They just don't have the desire to do it, but just fine. Like you can't be in every business
[01:32:02.460 --> 01:32:04.260]  Maybe they don't feel like they want to enter that fray
[01:32:04.260 --> 01:32:11.220]  But as they accumulate the pieces especially with metal and the Apple TV and like they're building their own arm chips with these crazy
[01:32:11.220 --> 01:32:12.500]  GPUs in them
[01:32:12.500 --> 01:32:17.500]  Like I I don't necessarily recommend that they go for it because I don't think they're really equipped to compete in that space
[01:32:17.500 --> 01:32:21.040]  But it's just so weird to see them. It's kind of like when it was back at the e-book
[01:32:22.580 --> 01:32:28.380]  Donning of the e-book era around 2001 2002 and I was like Apple's got these iPods and they've got a way to sell things
[01:32:28.380 --> 01:32:30.380]  digitally online with the iTunes Store and
[01:32:30.380 --> 01:32:35.100]  And like they have all the pieces to dominate the e-book space like they basically, you know
[01:32:35.100 --> 01:32:36.940]  I think this maybe even before the Kindle came out
[01:32:36.940 --> 01:32:39.900]  It's like or maybe around the same time the Kindle was ink. It wasn't quite the same thing
[01:32:39.900 --> 01:32:44.660]  It's like why is Apple not, you know, the e-book market is there for the taking for Apple
[01:32:44.660 --> 01:32:47.440]  They have all the pieces they have the momentum they could they could do it
[01:32:47.860 --> 01:32:51.220]  They're just not interested and eventually they kind of like yeah, I guess we'll do ebooks, too
[01:32:51.220 --> 01:32:52.020]  But then it was too late
[01:32:52.020 --> 01:32:57.020]  Amazon was a dominant player and iBooks is kind of it also ran and the gaming space obviously has been
[01:32:57.020 --> 01:33:02.740]  Heavily populated for years and years, but here's Apple just dutifully working to essentially build the ingredients of a world-class
[01:33:03.540 --> 01:33:09.540]  Gaming console platform and then just not not doing that. Yeah, it's it like you said it's laying right in front of them
[01:33:09.540 --> 01:33:14.420]  Because the a8x I think the a8 is probably pretty good and you could make it
[01:33:15.380 --> 01:33:19.480]  Reasonable gaming console out of it especially with metal
[01:33:22.140 --> 01:33:25.640]  Which you know again talking to you know developers
[01:33:25.640 --> 01:33:32.060]  You know it Apple calling it ten times faster than OpenGL seems fair. It seems like in you know real-world
[01:33:32.780 --> 01:33:38.820]  That's a BS. Well, it's it's 10x and like, you know, if you do something stupid and you just measuring draw calls
[01:33:38.820 --> 01:33:40.380]  It's like it's a it's a micro benchmark
[01:33:40.380 --> 01:33:44.500]  But like but the thing is that type of low level API every game console has something like that
[01:33:44.540 --> 01:33:47.480]  Like Apple Apple has its own something. Well, that's the quick
[01:33:47.480 --> 01:33:52.380]  That's the that's the advantage Apple to modern Apple today has is that they have enough
[01:33:52.380 --> 01:33:57.480]  Developer support and so many customers that they can get developers to use their thing
[01:33:57.780 --> 01:34:01.900]  To port like to port all their game engines, you know that unity and unreal for engine everything
[01:34:01.900 --> 01:34:05.040]  Like we'll make a port solely for you know, so they can sell iOS guys, right?
[01:34:05.040 --> 01:34:09.180]  Because that's that's a big market. They make a lot of money off that so all those engines are say yeah, hell yeah
[01:34:09.180 --> 01:34:09.380]  well
[01:34:09.380 --> 01:34:14.620]  We'll make a port of our engine to metal and then everybody who builds games on our engine will be able to take advantage of it
[01:34:14.620 --> 01:34:16.620]  And like like to build a full-fledged
[01:34:16.620 --> 01:34:23.060]  console either they have to do something like wimpy like the not wimpy but like lower powered like the PlayStation TV or something because the
[01:34:23.060 --> 01:34:29.500]  8x is not going to compete in power with the PlayStation 4 it but there's no but there's no reason that Apple couldn't build a
[01:34:29.700 --> 01:34:33.780]  Device that competes with the PlayStation 4 it would not be just an 8x in a box
[01:34:33.940 --> 01:34:37.900]  but like by making the 8x and metal and having a store and
[01:34:38.060 --> 01:34:42.740]  talking to game developers and getting the engines ported to their technology shows that if they wanted to
[01:34:42.740 --> 01:34:48.220]  they could make a product like this that is of similar power to the PlayStation 4 wherever the next generation is and
[01:34:48.380 --> 01:34:51.940]  Decide to compete in that space. I don't they just don't want to which is fine
[01:34:51.940 --> 01:34:56.180]  like it's all about what do you say yes to what he's saying into it like that their recent Tim Cook interview where he keeps
[01:34:56.180 --> 01:34:59.580]  Saying like there's plenty of things we could do we have plenty of great ideas
[01:34:59.580 --> 01:35:02.260]  And we don't we don't not doing them because we're not capable of them
[01:35:02.260 --> 01:35:06.700]  They just choose what they want to do and thus far they have not made this choice just like for all those years
[01:35:06.700 --> 01:35:13.660]  They chose not to enter the e-book market so well or even honestly even chose not to enter the phone market I mean people were
[01:35:13.660 --> 01:35:20.040]  Clamoring for an Apple phone ever since cell phones became consumer priced items
[01:35:20.620 --> 01:35:26.120]  Yeah, well that's the biggest like they hadn't figured out what they wanted to do for a phone you like that right different competing internal
[01:35:26.120 --> 01:35:28.900]  Projects everything whereas the game console the reason you don't do is like well
[01:35:28.900 --> 01:35:33.060]  We just gonna make another game console like everybody else like they've seen like they don't want to enter the space until they feel like
[01:35:33.060 --> 01:35:38.060]  They have something significant to add right and with the iPhone they didn't enter the phone space like they did the Motorola rocker and all
[01:35:38.060 --> 01:35:41.540]  That silliness, but they didn't feel their own phone. That was just like a candy bar phone, right?
[01:35:41.540 --> 01:35:46.920]  They didn't enter the space until they had something right so even though their candy bar phone would have been the best candy bar phone
[01:35:46.940 --> 01:35:52.580]  They just didn't right and that would that would have hamstrung them because that would have made it interesting the iPhone harder because then you
[01:35:52.580 --> 01:35:55.460]  Got a transition people what about my old Apple phone? I liked it
[01:35:55.460 --> 01:35:58.180]  What is this new thing blah blah blah whereas if the iPhone is your first phone?
[01:35:58.340 --> 01:36:02.460]  No problems I and lastly the the performance thing and you know again
[01:36:02.460 --> 01:36:06.460]  I don't often go to benchmarks when I write reviews
[01:36:06.460 --> 01:36:13.060]  But I really just think it's so fascinating how quickly the high-end iPad is gaining on the low-end
[01:36:13.580 --> 01:36:15.340]  MacBook Airs and
[01:36:15.340 --> 01:36:22.740]  Again, it's not apples to apples because OS 10 and iOS have so many different interface things and just rules about multitasking
[01:36:22.740 --> 01:36:27.420]  And how much stuff can be going on in the background and how much RAM you get like a MacBook Air with like 16
[01:36:28.260 --> 01:36:30.260]  exactly which can have an
[01:36:30.460 --> 01:36:31.620]  enormous
[01:36:31.620 --> 01:36:36.860]  Performance you know especially not not even benchmark, but just real-world you know benchmark
[01:36:36.860 --> 01:36:39.940]  You know real-world advantages because when you're switching between these things
[01:36:39.940 --> 01:36:41.940]  You know they're all still in memory
[01:36:42.100 --> 01:36:46.700]  And I would have to think the the SSD storage in the air is also fast like I think this is the first generation of
[01:36:46.700 --> 01:36:52.180]  iOS products to use PCI Express for the the SSD connections, and I had heard that as a vague thing
[01:36:52.180 --> 01:36:56.800]  I haven't seen like an iFixit teardown right that's the case, but like but they've been doing that on MacBook Airs for a while
[01:36:56.800 --> 01:37:00.780]  But but yeah like I heard I saw I saw a thing on Twitter last night again not verified
[01:37:00.780 --> 01:37:06.980]  It's I didn't it's not like somebody showed pictures of it, but yeah somebody seemingly reliable said it's PCI Express
[01:37:08.220 --> 01:37:14.820]  Which is you know it's desktop. You know when they say desktop class performance. They've there's they're actually they're not hyping it
[01:37:14.820 --> 01:37:16.180]  They're they're being serious
[01:37:16.180 --> 01:37:21.860]  And that's what like that's the gates that type of stuff the more boring stuff if you're not playing a game the thing that gates
[01:37:21.860 --> 01:37:25.020]  Your performance on just using your iOS device is
[01:37:25.300 --> 01:37:29.980]  Amount of memory you have and how fast the storages because what do you think it's doing when you're launching an app and quitting an
[01:37:29.980 --> 01:37:31.980]  App and launching this app like
[01:37:31.980 --> 01:37:36.780]  It's not the CPU is mostly spending its time waiting for IO during during those times when you're waiting well
[01:37:37.060 --> 01:37:43.140]  Yeah, which is exactly why I splurged and got the the SSD storage for the iMac
[01:37:43.140 --> 01:37:48.820]  I feel like my last spinning hard disk that I've ever bought. You know is in the past I
[01:37:49.940 --> 01:37:55.320]  Would like mine to be in the past, but they're not getting well other than external drives that I would use for like backup
[01:37:55.320 --> 01:38:01.220]  Or something like that where I'm not going to be waiting on it as a as a user even then like at work
[01:38:01.580 --> 01:38:05.880]  My machine has SSDs for all the stuff that I use but my super duper clone is spinning
[01:38:05.880 --> 01:38:09.700]  And it's just so painful like how long a super duper clone takes just
[01:38:10.340 --> 01:38:16.500]  You know it's just like read from the SSD, and then just like go get a coffee. Oh you the spinning hard disk, okay?
[01:38:16.500 --> 01:38:18.820]  I'll read one more thing from the SSD like you just see super duper
[01:38:18.820 --> 01:38:23.520]  So it's so asymmetrical so I would love to be all SSD, but unfortunately I keep
[01:38:23.520 --> 01:38:28.240]  Accumulating stuff and SSD is set up for the read hit the reset button unlike
[01:38:28.520 --> 01:38:33.000]  Storage used to be scaling with my with my digital hoarding and then SSDs were like oh
[01:38:33.000 --> 01:38:37.920]  No, I actually set you back shrunk everything way back now. It's just now barely catching up again with one terabyte SSD
[01:38:40.520 --> 01:38:43.320]  All right, let me take a third break here and thank our last
[01:38:44.160 --> 01:38:49.260]  Sponsored another longtime friend of the show our good friends at Squarespace, and they've got
[01:38:49.260 --> 01:38:52.740]  a brand new Squarespace 7
[01:38:53.580 --> 01:38:56.340]  It's an all-new interface to Squarespace
[01:38:56.580 --> 01:39:00.580]  You don't have to do anything you just it's not like a new product you have to sign up for if you were already on
[01:39:00.580 --> 01:39:02.980]  Squarespace you can just opt in to get the new interface
[01:39:04.540 --> 01:39:07.040]  But they've done an enormous amount of work
[01:39:07.040 --> 01:39:13.140]  It's a huge upgrade and it all of it is to make things simple simpler and easier
[01:39:13.580 --> 01:39:18.500]  While retaining the power and complexity of the Squarespace platform right so what is Squarespace?
[01:39:18.500 --> 01:39:22.540]  It's you need a website you go to Squarespace you sign up and now you have a website
[01:39:22.540 --> 01:39:29.100]  And they aim to solve all the basics of your online identity by providing easy beautiful solutions
[01:39:30.340 --> 01:39:36.120]  For your website for email for images logos domains you can do your domain registration for them
[01:39:36.780 --> 01:39:38.500]  and
[01:39:38.500 --> 01:39:41.580]  Everything that they've learned from the millions of websites
[01:39:41.580 --> 01:39:44.020]  And that's they have millions of websites people have built using
[01:39:44.020 --> 01:39:51.300]  Squarespace and they've looked at where people were getting stuck with what Squarespace was before and they've addressed it so some of the new features
[01:39:51.300 --> 01:39:53.300]  They've added in Squarespace 7 they have
[01:39:55.140 --> 01:39:59.500]  Title pages cover pages so if you want to put like even brand your product
[01:39:59.500 --> 01:40:02.060]  You're you're using Squarespace to promote your pot
[01:40:02.060 --> 01:40:06.580]  You got a brand new feature you can add a cover page sort of like what Apple does with their home page
[01:40:06.580 --> 01:40:14.220]  You can have a cover page that people will see and click through before they go to you know your regular home page all
[01:40:14.620 --> 01:40:21.060]  Of their editing stuff they do instead of going into a separate mode when you're logged in you can just drag and drop to edit
[01:40:21.060 --> 01:40:27.060]  Right there on your actual website. It's a lot more WYSIWYG your website will look exactly like you arrange it
[01:40:27.060 --> 01:40:31.900]  You don't have to have one window where you're in editing mode and a second window where it shows it
[01:40:31.900 --> 01:40:35.180]  And you have to keep switching between the two windows and reloading to see it
[01:40:35.180 --> 01:40:41.620]  You just do it right there in place. They have new taste maker templates
[01:40:41.620 --> 01:40:49.020]  They're working with cool musicians artists architects and chefs to develop new templates that cater to each of those professions
[01:40:49.740 --> 01:40:51.220]  so
[01:40:51.220 --> 01:40:56.700]  Whatever field you're in whatever you're building a website to promote. They're expanding the range of templates that are automatically
[01:40:57.340 --> 01:40:59.220]  laid out
[01:40:59.220 --> 01:41:02.500]  To integrate with what you need to give you an interface
[01:41:02.500 --> 01:41:09.140]  That's exactly what you would want if you are say setting up a restaurant a restaurant website all sorts of cool stuff like that
[01:41:10.060 --> 01:41:15.540]  Where do you go to find out more easy you go to Squarespace.com?
[01:41:19.620 --> 01:41:23.980]  Slash Gruber G R U B E R my last name Squarespace
[01:41:24.700 --> 01:41:30.740]  Com slash Gruber and they have a discount code when you sign up. That's just my initials JG
[01:41:30.740 --> 01:41:35.220]  10% off so go to Squarespace.com check out all of these
[01:41:35.220 --> 01:41:39.300]  I can't I would take half an hour to go through all these features in Squarespace 7
[01:41:39.300 --> 01:41:41.940]  There's so many of them go there. Check it out
[01:41:41.940 --> 01:41:46.580]  They've got a great great demo set up to show you all the new features far better than I could describe them
[01:41:46.580 --> 01:41:48.580]  So go check them out at Squarespace.com
[01:41:48.860 --> 01:41:50.860]  slash Gruber
[01:41:52.100 --> 01:41:54.100]  So, let's talk Yosemite for the rest of the show
[01:41:54.100 --> 01:42:00.180]  Sure 140 in let's start my son calls it yozumite
[01:42:01.980 --> 01:42:03.980]  Yep
[01:42:04.260 --> 01:42:06.260]  Yazamite I think he says
[01:42:06.660 --> 01:42:08.220]  This is exactly as funny
[01:42:08.220 --> 01:42:11.320]  I didn't think about kids but that was exactly like what people said coming out of
[01:42:11.540 --> 01:42:17.580]  WWDC's the keynote is people don't know how to spell Yosemite people don't know what Yosemite is and then when my son
[01:42:17.900 --> 01:42:19.900]  Started talking about yazamite. I was like
[01:42:19.900 --> 01:42:23.060]  Huh? Well, it doesn't really matter
[01:42:24.620 --> 01:42:28.280]  It's free, it's not like they need to sell it to people I think the
[01:42:29.060 --> 01:42:35.380]  Visual thing I if it is anything that maybe I thought you underplayed was talking about the visual redesign
[01:42:36.380 --> 01:42:38.260]  Because I know you care
[01:42:38.260 --> 01:42:40.300]  But it's it's also a hard thing to talk about
[01:42:41.460 --> 01:42:46.020]  You think I underplayed I spent a lot of words in that that's like the longest section in the review
[01:42:46.020 --> 01:42:50.020]  I could have been longer in my opinion. Uh, uh
[01:42:51.740 --> 01:42:54.580]  It's because you know what I guess the other thing too is that you
[01:42:55.060 --> 01:42:58.000]  You know that they're not we're gonna have something
[01:42:58.300 --> 01:43:01.860]  They're gonna improve it and next year's will look a little better and it'll look a little better
[01:43:01.860 --> 01:43:06.500]  But you know, I think you know, this is basically what we're looking at for the next, you know
[01:43:06.980 --> 01:43:09.540]  At least probably a decade on the Mac
[01:43:09.540 --> 01:43:18.120]  Yeah, probably like I I forget what I put it in my review and what I cut but one of the things I mentioned in
[01:43:18.120 --> 01:43:20.120]  the most recent ATP is like
[01:43:20.640 --> 01:43:22.920]  There's this thing that Apple does when they have a new
[01:43:23.920 --> 01:43:27.320]  Fancy design that they like they did it with iOS 7
[01:43:27.320 --> 01:43:32.960]  They did it with the original aqua and and 10 they did it with you know, the various looks in between like brushed metal
[01:43:32.960 --> 01:43:41.800]  They tend to err on the side of going too far. Yeah with look and then they back it off later in response to complaints
[01:43:41.800 --> 01:43:46.000]  And so like I was ever the most recent memory where they have a super thin fonts, right?
[01:43:46.000 --> 01:43:47.360]  And everything was just you know
[01:43:47.360 --> 01:43:53.880]  Maybe a little bit too precious and the parallax effect and the zoom and everything and so you add the thing to reduce motion
[01:43:53.880 --> 01:43:59.360]  You thicken up the font a little bit and you make adjustments and that was mostly done before release with with aqua
[01:43:59.360 --> 01:44:05.440]  the original version of 1010 was just crazy pinstripes everywhere super glossy and lickable all
[01:44:05.800 --> 01:44:12.400]  Faded and soft lighting like everything was shot with Vaseline on the lens and they backed that off over years hardening up the edges
[01:44:12.560 --> 01:44:18.720]  Towing down the pinstripes and then brushed metal came in and everything was freaking metal and the version of toning that down was getting rid
[01:44:18.720 --> 01:44:21.480]  of it, but like going too far and then backing off is
[01:44:22.000 --> 01:44:25.160]  Preferable to them it seems then not going far enough like being timid
[01:44:25.160 --> 01:44:31.000]  So Yosemite is and and I kind of bemoan that and the review or the part that I cut from the review
[01:44:31.600 --> 01:44:37.240]  That I don't know what's in there anymore is saying like wouldn't it be nice if we could skip that part where they go too far
[01:44:37.760 --> 01:44:42.200]  And just go right to the part where they tone it down a little bit and maybe they feel like they don't know where they
[01:44:42.200 --> 01:44:45.760]  Need to tone it down like the checkbox to make the menu bar not translucent
[01:44:45.760 --> 01:44:49.660]  Yeah, because the translucent menu bar the original one in leopard was just crazy translucent
[01:44:49.660 --> 01:44:54.160]  It made everything on read totally and now now they feel like they have the confidence that like well
[01:44:54.160 --> 01:44:56.160]  This menu bar won't be unreadable because we have this crazy
[01:44:56.160 --> 01:45:00.840]  Algorithm that will like blurry thing together and is aware of contrast and it would just look muddy and indistinct
[01:45:00.840 --> 01:45:04.120]  But it won't be unreadable. So no more checkbox to disable that it's like
[01:45:04.920 --> 01:45:06.840]  you know
[01:45:06.840 --> 01:45:11.560]  There are places where they went too far in this and there there are a bunch of adjustments that are already there
[01:45:11.560 --> 01:45:17.280]  But none of them sort of none of them tune it to be the way we hope it's going to be in the next two
[01:45:17.280 --> 01:45:19.280]  Revisions. Yeah, that's it. I
[01:45:19.600 --> 01:45:21.960]  Few hours before the show started I linked to koi VIN's
[01:45:21.960 --> 01:45:28.920]  review of Yosemite, you know mote focusing solely on the appearance and I know you hurt my feelings said it was your favorite, uh,
[01:45:29.640 --> 01:45:32.480]  Well, I that's it. Yours doesn't even count. I mean yours is
[01:45:33.800 --> 01:45:38.880]  Anyway, yeah. No, I read this thing when he originally posted but yeah, but I mean it's a similar sentiment
[01:45:38.880 --> 01:45:45.200]  Yeah, it always 10 Balboa and OS 10 palisades are gonna look great. And I think that is totally true. I'm I'm
[01:45:45.840 --> 01:45:48.400]  basically on board completely with the
[01:45:48.400 --> 01:45:52.960]  The basic style but there's definitely some toning back that I think needs to be done
[01:45:53.280 --> 01:45:56.800]  also, my big complaint that I just complain about ATP is like the
[01:45:57.520 --> 01:45:59.920]  Transparency effect like I spent a lot of time explaining
[01:46:00.720 --> 01:46:05.640]  What the different kinds of transparency are how they work and then here's how they're deployed in the OS
[01:46:05.720 --> 01:46:08.800]  Right and all the stuff about the rearrangements of the UI stuff like that
[01:46:08.800 --> 01:46:10.840]  And then I had this whole section called philosophy
[01:46:10.840 --> 01:46:15.840]  Which is I kind of tried to isolate the part where I'm gonna like try to unpack this like here's what it is
[01:46:15.840 --> 01:46:20.280]  Here's what it's look like. Here's where they use it. And then it's like why why why is this there at all?
[01:46:20.280 --> 01:46:26.360]  What is it about what's behind my menu bar that adds to my life, right? And you know, why do I need to see that?
[01:46:26.360 --> 01:46:28.600]  Why didn't I need to see any of that, right?
[01:46:28.760 --> 01:46:34.600]  What is you know, like because there's always some kind of philosophy behind it like a regiment with the original aqua. It was like
[01:46:35.280 --> 01:46:40.280]  Transient elements were translucent. Yeah, so sheets just appear briefly and go away
[01:46:40.280 --> 01:46:47.560]  Yeah, drop down menus appear briefly and go away. Those are translucent. It's it's a temporary and it yeah, there's a logic to it
[01:46:48.040 --> 01:46:51.440]  Right, but then on the other hand the dock which was always there was also translucent
[01:46:51.440 --> 01:46:53.640]  So it's just like well if you translucency is cool, right?
[01:46:54.040 --> 01:47:00.000]  So and here like, you know several times I've asked Apple about the effects and during the different keynotes
[01:47:00.000 --> 01:47:04.580]  They've said here's why we do it and they have reasons behind them and I have to like look at those reasons and say like
[01:47:04.580 --> 01:47:10.360]  Is this a reason for you to pollute all of my sidebars with the color of the desktop background?
[01:47:11.160 --> 01:47:12.320]  like
[01:47:12.320 --> 01:47:17.640]  sometimes that their justification can work out but other times I'd like I don't buy it like the whole thing of making the the
[01:47:17.800 --> 01:47:22.860]  You know that the temperature and mood of your desktop background influence the look of your OS sounds like I mean
[01:47:23.300 --> 01:47:24.860]  It's a thing that happens
[01:47:24.860 --> 01:47:29.960]  It works like if you if you have a super orange desktop background all of your your you know
[01:47:29.960 --> 01:47:35.680]  Behind window blending translucent regions are gonna have a tinge of orange in them. Your menu bar is gonna be tinged orange
[01:47:35.680 --> 01:47:38.560]  All the menus put you pulled down are gonna be tinged orange, right?
[01:47:39.600 --> 01:47:41.600]  but like I
[01:47:42.040 --> 01:47:45.580]  don't you know that that aspect of personalization like
[01:47:46.160 --> 01:47:47.880]  It maybe just flies in the face of
[01:47:47.880 --> 01:47:50.480]  Tradition or whatever like if I have a desktop picture that I want
[01:47:50.480 --> 01:47:52.760]  I want my gleaming beautiful interface to be on top of it
[01:47:52.760 --> 01:47:56.080]  I don't want the desktop picture like I may like it because it's a nice picture
[01:47:56.080 --> 01:48:03.200]  I like it, but I don't like is its contribution to the sidebar of my email client that now looks like a muddy rusty
[01:48:03.720 --> 01:48:08.800]  Tinged orange thing whereas before it was crisp text on top of a background color that the app designer
[01:48:08.800 --> 01:48:12.800]  Yeah, it's it changes what it means to pick a desktop picture because before it was okay
[01:48:12.800 --> 01:48:18.220]  What do I want to see when I've got nothing open like I'm done like let's say like as you complete your what you have
[01:48:18.220 --> 01:48:22.200]  To do today you keep closing windows and you're closing tabs and you know
[01:48:22.200 --> 01:48:24.420]  You can quit your email because I'm not gonna check it again
[01:48:24.420 --> 01:48:29.240]  And now I've got nothing and I'm looking at my desktop and this is a picture that makes me happy
