[00:00.000 --> 00:03.040]  Hello, man, you always sound so good. I
[1:28:38.440 --> 1:28:41.480]  The casing is as interesting as the printing technology that they use
[1:28:41.960 --> 1:28:47.240]  But it is that it just takes your photos. What's less face it are all digital these days
[1:28:47.240 --> 1:28:49.560]  I mean who shouldn't film anymore if you are you know
[1:28:49.560 --> 1:28:54.680]  You're already way ahead of the game in terms of having prints because you have to have a physical print to look at it
[1:28:56.920 --> 1:29:03.960]  It I don't know there's something about a photo that is printed on a piece of analog medium that has to me a more
[1:29:04.120 --> 1:29:09.720]  Emotional appeal and I'll give you an example. Here's an example. My wife Amy at the the live talk show
[1:29:11.240 --> 1:29:13.240]  The couple weeks ago when I had
[1:29:13.240 --> 1:29:19.400]  Bill she'll she'll her fill she'll her fill she'll her. That's right. I mean technology executive
[1:29:20.040 --> 1:29:22.040]  Yeah, so
[1:29:22.040 --> 1:29:27.880]  You know that was a special night and she was backstage and she like poked her iPhone through the curtain a little bit and
[1:29:28.520 --> 1:29:32.360]  Took an amazing photo truly truly amazing photo of
[1:29:33.080 --> 1:29:35.080]  me sitting alongside Phil
[1:29:35.480 --> 1:29:40.240]  Sort of we were front lit in reality, but from her perspective backstage. We were back lit
[1:29:40.240 --> 1:29:43.440]  By these lights in front of us
[1:29:43.440 --> 1:29:48.240]  Which almost have like in the the way that they showed up under picture almost like a science fiction field
[1:29:48.240 --> 1:29:54.320]  It almost looked like we were sitting in front of like a screening of a science fiction movie with two stars in front of us with these two
[1:29:54.800 --> 1:29:56.800]  Spotlights
[1:29:56.800 --> 1:29:59.200]  Fantastic picture. She posted it to Instagram
[1:30:00.000 --> 1:30:06.560]  And I thought it was great. I told her it was great and I you know gave it a little heart on Instagram and there goes
[1:30:07.280 --> 1:30:09.280]  But my friends at fracture
[1:30:09.280 --> 1:30:12.400]  I this is I was away on vacation. This is true story
[1:30:13.040 --> 1:30:14.640]  Got back last night
[1:30:14.640 --> 1:30:19.760]  One of the things that we we where we had the mail held till today and it actually worked which is crazy
[1:30:20.480 --> 1:30:22.880]  I don't know about people in other countries, but it
[1:30:23.520 --> 1:30:27.120]  Maybe in other cities, but in Philadelphia. It often doesn't work when you tell them about you
[1:30:27.120 --> 1:30:31.760]  Well, we got a whole pile of mail today including a bunch of packages and one of them was from fracture
[1:30:31.760 --> 1:30:33.440]  And it was for me and I thought that's weird
[1:30:33.440 --> 1:30:38.160]  I don't remember I did not order anything from fracture recently and when you do order from fracture this stuff comes right away
[1:30:38.160 --> 1:30:43.040]  Well, I opened it up and here it was. It's a little square picture. They took it out of Amy's Instagram feed
[1:30:43.760 --> 1:30:45.760]  That picture printed on
[1:30:46.720 --> 1:30:51.760]  Glass for me and it just as I didn't know what it was. I opened it up
[1:30:51.760 --> 1:30:57.920]  And I saw it and I was just like wow and it just like was like a little jolt to my heart and I thought wow
[1:30:57.920 --> 1:31:01.440]  That's great. So anyway, my thanks to Instagram for not Instagram to fracture
[1:31:02.160 --> 1:31:04.160]  for the gift but
[1:31:04.160 --> 1:31:10.720]  To all of you do that with your favorite pictures go through your Instagram and pick a couple of your favorites and send them to
[1:31:10.720 --> 1:31:12.720]  fracture and get them printed out and
[1:31:13.120 --> 1:31:15.520]  You really are going to appreciate it. It looks so great
[1:31:17.280 --> 1:31:23.600]  Let's see if I can get the code right because if you do get it right you're going to get 15% off your first fracture order
[1:31:24.160 --> 1:31:30.320]  And the code for my show is I don't really have it here. And drum roll Paul drum roll
[1:31:30.320 --> 1:31:35.920]  To do I'm going to guess it's a daring fireball
[1:31:36.720 --> 1:31:41.920]  And we'll see if that's right, but my thanks to them go to fracture me calm get something printed out
[1:31:42.000 --> 1:31:46.320]  Do it and and use that code and you'll save some money and you'll have something beautiful to hang on a wall
[1:31:46.800 --> 1:31:48.800]  I've got like a six of them here
[1:31:49.200 --> 1:31:51.200]  You know what you could use use this use the yet
[1:31:51.200 --> 1:31:54.320]  I know that this here's the code that they use because they sponsored that live show
[1:31:54.320 --> 1:31:58.560]  The code that they used for that one was
[1:32:00.480 --> 1:32:04.000]  You know what it's funny. I have it right here in front of me, but I can't see oh, it's because I don't have the
[1:32:05.440 --> 1:32:08.400]  Safari status bar showing it's
[1:32:11.600 --> 1:32:17.200]  Wwdc use that code wwdc and then they'll think you're coming from the Phil Schiller episode
[1:32:17.200 --> 1:32:23.840]  So either way you'll get the money
[1:32:24.720 --> 1:32:31.280]  So the other thing that we that I missed while I was away on vacation was this whole thing that sort of blew up
[1:32:31.440 --> 1:32:36.960]  And I did write about this while you know because you can't you know you did we're never really on vacation. I'm discovering that
[1:32:39.200 --> 1:32:42.960]  Yeah, it is it's so curious how that's going for you now that you're a year in
[1:32:42.960 --> 1:32:48.560]  It probably was different when you were at a publication that had a real staff that could keep everything
[1:32:48.560 --> 1:32:52.400]  Yeah, you can say on one vacation you take care of it for me and then you go on vacation
[1:32:52.400 --> 1:32:53.520]  Everybody helps each other out
[1:32:53.520 --> 1:32:57.680]  But when you know, it's I do have Dan Moore and writing for me a couple of days a week for six colors
[1:32:57.680 --> 1:32:59.200]  So I was able to say sort of like Dan
[1:32:59.600 --> 1:33:03.440]  This is the day that we're driving in the car for eight hours. Can you write on that day and
[1:33:04.080 --> 1:33:09.200]  Also, it's a shifting gears from my brain works as thinking of like Macworld. We'd post 10 stories a day
[1:33:10.000 --> 1:33:10.880]  and
[1:33:10.880 --> 1:33:15.600]  I actually look to you and Jim and Federico and I and you know
[1:33:15.600 --> 1:33:16.960]  There's no there are no rules for this
[1:33:16.960 --> 1:33:20.320]  And I want to do right by my sponsors and not like a band in the site for a week
[1:33:20.320 --> 1:33:26.640]  But at the same time I have to train myself out of the idea that if I don't have like five new items a day or even
[1:33:26.640 --> 1:33:29.840]  You know if a day goes by and I all I have is a link or two
[1:33:30.240 --> 1:33:33.200]  It's fine. And I've learned that lesson that it's not
[1:33:33.840 --> 1:33:39.040]  You know, I'm not running a comprehensive news site that is going to have to feed the beast every day
[1:33:39.040 --> 1:33:42.560]  And I you know, I can't I just I can't I'm one person
[1:33:43.920 --> 1:33:48.640]  The sponsorship model to me it works both ways where if you're writing more and you're having a busy day
[1:33:48.640 --> 1:33:51.760]  You're getting a bunch of things and more you're getting a lot more page views per day
[1:33:51.760 --> 1:33:55.960]  And people might see the the sponsor link in the sidebar if you have it there or something like that
[1:33:57.120 --> 1:34:01.120]  But on the other hand with the idea that you post like a little thank you to the sponsor
[1:34:01.520 --> 1:34:05.040]  That that idea then and the times when you're slower
[1:34:05.040 --> 1:34:11.840]  Or at least this is the way I see it the times when I'm slower and I'm not posting as much the that post thanking the sponsor
[1:34:12.320 --> 1:34:14.320]  Stays closer to the top stronger
[1:34:15.360 --> 1:34:18.320]  And it's you know, I don't know which one is better
[1:34:18.320 --> 1:34:22.160]  I don't know if it's better to be the sponsor on a busy week a daring fireball or a slower
[1:34:22.160 --> 1:34:22.960]  We get daring fireball
[1:34:22.960 --> 1:34:28.240]  But I think there's a very simple argument to be made that there are pros and cons to both of them
[1:34:28.480 --> 1:34:32.960]  You know one of them buries your thing sooner and the other one you have more
[1:34:32.960 --> 1:34:38.400]  Pages being loaded during the week. So you know, I've never once gotten a complaint about that. I mean every once in a while
[1:34:38.400 --> 1:34:40.400]  Sometimes August is a little slower to sell
[1:34:41.360 --> 1:34:48.160]  This year at last year August did not sell for me. It was like I think like twice during the month of August
[1:34:48.160 --> 1:34:52.640]  I had to post like a hey next week is still available getting touched blah blah blah sort of
[1:34:53.360 --> 1:34:56.160]  You know really sort of down to the last day
[1:34:56.880 --> 1:35:01.920]  This year August sold out for me already in July, so I don't know but it's you know
[1:35:01.920 --> 1:35:08.720]  So August is a weird month though for advert. I mean infamously and all forms of media TV print. I mean it's always slow
[1:35:10.160 --> 1:35:16.000]  But other than the month of August. I've never had complaints about that. Yeah, it's I mean sometimes people will say to me like hey
[1:35:16.000 --> 1:35:18.640]  Is Chris how's Christmas like I was thinking about sponsoring your site?
[1:35:18.640 --> 1:35:20.640]  I see that Christmas is open and
[1:35:21.200 --> 1:35:24.320]  My answer has always been and I've never once had a complaint about it
[1:35:24.560 --> 1:35:29.120]  It is slower because people aren't at work and they're not get you're not getting those page views of
[1:35:29.120 --> 1:35:32.800]  I'm bored at work or I've just sat down and I you know just want to see what's going on
[1:35:33.840 --> 1:35:34.800]  But on the other hand
[1:35:34.800 --> 1:35:40.880]  I was like I think that what happens is a lot of people are at family events and they get bored and they should go to their iPhones
[1:35:41.040 --> 1:35:45.840]  So it's it's actually not that slow a week. Yeah, I agree. I agree. It's a yeah
[1:35:45.840 --> 1:35:49.520]  I just kind of feel like I'm still trying to get into the rhythm of like what's the heartbeat of the site?
[1:35:49.520 --> 1:35:51.520]  I don't want the site to seem like it's abandoned right
[1:35:52.160 --> 1:35:54.640]  So I want to keep a little bit of a rhythm there also
[1:35:54.640 --> 1:36:00.080]  Yeah, I mean I just I want to send a message that the site is here and it's gonna have stuff on it
[1:36:00.080 --> 1:36:03.840]  And I'm still learning. I'm still learning, but it is it is definitely a change
[1:36:04.640 --> 1:36:09.520]  And it's not like I totally ignored work when I want on vacation, you know, I would be responsible and I would check in
[1:36:09.520 --> 1:36:16.160]  And I would occasionally see that news was breaking and write something. I mean I wrote a I actually wanted an award for a thing
[1:36:16.160 --> 1:36:18.160]  I wrote at my in-laws
[1:36:18.320 --> 1:36:20.320]  dining room table on an iPad
[1:36:20.320 --> 1:36:24.560]  And it actually won an award. I'm like that is I will always look at that
[1:36:24.560 --> 1:36:28.960]  I've got the little plaque here somewhere and and it was like for online commentary
[1:36:29.520 --> 1:36:35.600]  Some journalism group and I I look at it and I think well I pat at the dining room table in Irvine, but
[1:36:36.480 --> 1:36:38.480]  but it's different
[1:36:38.560 --> 1:36:40.560]  Here because you know
[1:36:40.560 --> 1:36:44.000]  Something happens like that no one lost a thing and I'm like well, I can't
[1:36:44.640 --> 1:36:47.920]  Pass this to somebody if I want to say something about it
[1:36:47.920 --> 1:36:51.760]  I need to say something about it. So it's just a little bit different not having that not having that net anymore
[1:36:52.400 --> 1:36:55.040]  But I'm getting I'm getting there. I'm getting used to it
[1:36:56.320 --> 1:36:58.880]  I've I know that it was August
[1:36:58.880 --> 1:37:05.200]  I don't remember the exact date, but I was actually at the Jersey Shore with my folks and you know Amy and Jonas
[1:37:07.280 --> 1:37:09.280]  Heading out to dinner
[1:37:10.960 --> 1:37:17.040]  So it was probably you know around five of six o'clock in the evening when the news broke that Steve Jobs
[1:37:17.040 --> 1:37:19.040]  Was stepping down his seat right
[1:37:22.160 --> 1:37:23.360]  And
[1:37:23.360 --> 1:37:28.400]  somebody texted me and it was like you know it was one of those things
[1:37:28.800 --> 1:37:33.120]  I bet everybody a lot of people when they first you know that was the sort of thing you texted other people about right
[1:37:33.120 --> 1:37:38.320]  You heard that and you think it's somebody and you think I got a text somebody and I bet a lot of people who get you know
[1:37:38.320 --> 1:37:40.960]  Saw the news the same way. We're like this has got to be a mistake
[1:37:41.440 --> 1:37:45.280]  Just you know and then your second thought is and no actually it makes a lot of sense
[1:37:45.280 --> 1:37:52.640]  You know, and then you'd kind of be dreading it, but like I said, I you know told my family and then you know my parents are a little a little bit not
[1:37:55.440 --> 1:37:56.800]  I
[1:37:56.800 --> 1:37:58.800]  They more or less understand what I do
[1:38:00.400 --> 1:38:07.520]  But they understand it well enough that my you know when I said that they everybody every nobody gave me a single moment of grief of
[1:38:07.520 --> 1:38:14.560]  Okay, we understand you're not coming to dinner, you know, I had to drop everything and think about what I wanted to do and right um
[1:38:15.440 --> 1:38:20.080]  You know, that's one of the few times I can think of bread did that but yes, you are on call and it makes me worry
[1:38:20.080 --> 1:38:22.080]  It does make me worry one thing. I don't do is
[1:38:22.880 --> 1:38:23.920]  I almost
[1:38:23.920 --> 1:38:28.400]  And I if I do I have tremendous anxiety even if it's just for a couple of hours
[1:38:29.120 --> 1:38:34.560]  I don't even like flying without Wi-Fi as I do kind of feel like I need to be online all the time just in case something like that
[1:38:34.560 --> 1:38:39.920]  I got to say I'm not as worried about it as I was and this is only because
[1:38:40.640 --> 1:38:45.120]  For years every single thing I did was in the frame of
[1:38:46.160 --> 1:38:53.360]  What if Steve Jobs dies like even when he wasn't that sick and it was just like what if Steve Jobs dies in a plane crash or or something like that?
[1:38:54.000 --> 1:38:58.640]  I had that like what could be so huge. What is the huge thing?
[1:38:58.640 --> 1:39:06.240]  And after he died I realized for a while I would I would ask myself what if Steve Jobs died. Oh, okay
[1:39:06.880 --> 1:39:14.320]  And I just for whatever reason that was like I always felt like that was the the number one story that would that they would ever be
[1:39:14.720 --> 1:39:20.720]  Where you'd have to set up all the alarms and I mean it would still be true if if something, you know
[1:39:20.720 --> 1:39:28.640]  Hadn't for bid happen to major Apple executive or they're disasters that could happen, but whatever it was like I think I have a kind of a
[1:39:28.640 --> 1:39:32.560]  Complex about that about Steve Jobs and with him gone
[1:39:33.280 --> 1:39:35.120]  That little
[1:39:35.120 --> 1:39:37.720]  Neurotic part of my brain got like filed away
[1:39:37.840 --> 1:39:41.120]  Kind of disconnected and so it's not quite as bad now, but you're right
[1:39:41.120 --> 1:39:43.040]  I mean this is that this is part of this business
[1:39:43.360 --> 1:39:48.080]  It's again less true now that I feel like I don't I'm not in the breaking news business
[1:39:48.080 --> 1:39:53.440]  I may be in the breaking analysis business, but I'm not in the breaking news business where at Macworld like literally
[1:39:54.560 --> 1:39:57.120]  If something even like remotely big broke
[1:39:57.200 --> 1:40:00.640]  I would just be in the CMS making a new article saying headline
[1:40:01.200 --> 1:40:03.200]  Write a paragraph
[1:40:03.200 --> 1:40:09.520]  You know more more information to come post like just to get it out there because we were really in that game
[1:40:10.240 --> 1:40:13.680]  And I'm not in that game so much now, but it's true. You also, you know
[1:40:13.680 --> 1:40:17.600]  I do think this is breaking analysis in a way, you know
[1:40:17.600 --> 1:40:24.400]  You don't want to be left with not saying anything about something that huge that happens that matters to the people who read your site or my site
[1:40:24.400 --> 1:40:26.400]  they you need to you need to be
[1:40:26.720 --> 1:40:32.400]  Engaged and and I at least have data and to help out on on some accounts, but you know
[1:40:32.960 --> 1:40:36.000]  Derifiable as you so it needs to be you or it's nobody
[1:40:37.360 --> 1:40:41.120]  Yeah, you know you got to get me into something Jimmy the internet. Well
[1:40:41.120 --> 1:40:46.480]  Yeah, it's like for a while it I don't really grat it
[1:40:46.480 --> 1:40:50.000]  But I wonder if I ever if I've painted myself in a corner where it's like
[1:40:51.120 --> 1:40:52.960]  You know, it's like Trump with his haircut
[1:40:52.960 --> 1:40:56.880]  I mean it's like everybody's giving him grief about it, but he's like stuck with a long break
[1:40:57.520 --> 1:41:00.240]  Right can't count. Yeah, you can't really give in
[1:41:01.120 --> 1:41:06.000]  You know, I mean, and it's like I feel like the every single word ever written on Daring Fireball was by me
[1:41:06.000 --> 1:41:11.920]  You know, it's a nice streak, but in a turn, you know turns into a Cal Ripkin thing at some point
[1:41:12.560 --> 1:41:16.000]  Maybe I should take a month off and not do anything, but you know
[1:41:16.000 --> 1:41:19.520]  I really don't want the site to go dark from right, but then I don't want it. I don't want it. I don't want it
[1:41:19.520 --> 1:41:22.160]  I guess poster one you're like David Letterman no guest hosts
[1:41:23.520 --> 1:41:27.200]  Right, but I've but I even said to you when I did when I did
[1:41:27.840 --> 1:41:33.680]  Your show to talk about Letterman that I actually feel like that hurt him in the long run where I feel like
[1:41:33.680 --> 1:41:40.000]  There was a stretch a couple of years ago where it felt like maybe he was a little burned out
[1:41:40.000 --> 1:41:41.520]  It felt like he you know
[1:41:41.520 --> 1:41:47.040]  And I don't think that ever happened to Carson because Carson as the years went on took off more and more time
[1:41:47.040 --> 1:41:51.760]  And one of the ways that he just you know was able to take off time was that instead of just showing reruns
[1:41:51.760 --> 1:41:58.360]  They had guest hosts. Yeah, he was working three days a week and you know for for 30 40 40 40 year man
[1:41:58.360 --> 1:41:59.720]  What a deal?
[1:41:59.720 --> 1:42:08.640]  And and well, so only doing this for 10 months now. I mean, I I if look if you if you set because you you did sort of set this model
[1:42:08.640 --> 1:42:11.200]  But some of the people who followed you like Jim
[1:42:11.760 --> 1:42:16.120]  I'd like Federico so the loop and and Mac stories
[1:42:16.520 --> 1:42:18.520]  they they
[1:42:18.520 --> 1:42:26.160]  changed the equation a little bit and you know Jim has like Dave Mark and he's had Sean King and he had Peter Cohen for a while
[1:42:26.560 --> 1:42:28.560]  like supplementing what Jim does and
[1:42:28.560 --> 1:42:29.560]  and
[1:42:29.560 --> 1:42:34.520]  and in fact, I think Dave Mark post more stuff to the loop than Jim does at this point and then Federico
[1:42:34.520 --> 1:42:37.800]  Although he is the primary author of of Mac stories
[1:42:38.040 --> 1:42:41.560]  He's got a bunch of like I saw a prep-turp straw on there the other day
[1:42:41.560 --> 1:42:43.560]  And I mean he's got some people who
[1:42:43.800 --> 1:42:49.840]  Contribute and that I felt like that was enough that that sort of freed me. I was like oh and and with so many people
[1:42:49.840 --> 1:42:52.880]  I used to work with losing their job simultaneously I
[1:42:52.880 --> 1:42:58.080]  said to Dan you know in lieu of him getting a full-time job somewhere
[1:42:58.080 --> 1:43:04.720]  Would you like to to write some stuff with me and you know in the in the first days after Mac world had the big layoffs like Dan
[1:43:04.720 --> 1:43:09.160]  Freaks wrote a thing and you know a few people wrote things for six dollars
[1:43:09.160 --> 1:43:13.200]  But with Dan it was a good opportunity because he wanted to keep his hand in in in the game
[1:43:13.200 --> 1:43:16.760]  He didn't want to vanish from writing about Apple because that's his profession
[1:43:17.640 --> 1:43:19.640]  But he wasn't working somewhere full-time
[1:43:19.640 --> 1:43:24.280]  So, you know, I think it was beneficial for him. It was really beneficial for me
[1:43:25.080 --> 1:43:30.640]  But I would I have done that if if I hadn't seen some other people who who said no
[1:43:30.640 --> 1:43:35.600]  It's not just me it's sort of me and some of my friends who are doing this and I might not have and
[1:43:36.160 --> 1:43:41.600]  It's just a different feel it's just a different feel I can't I mean I could see it wasn't one of the
[1:43:41.600 --> 1:43:44.920]  I don't know whether it was caught key or was it Andy Bayo
[1:43:44.920 --> 1:43:50.520]  I remember somebody who was like a big link blogger did this at one point where they they basically said I'm handing the
[1:43:50.880 --> 1:43:57.080]  The reins no cocky's cocky's done that for years. It's cocky has but when cocky does it as he gives it away for the whole week
[1:43:57.080 --> 1:43:58.040]  Right exactly
[1:43:58.040 --> 1:44:01.920]  You know who I actually I believe the first person who ever did it for him
[1:44:01.920 --> 1:44:06.000]  I think this is a little bit of inside the world of personal
[1:44:06.840 --> 1:44:11.640]  Personal slash professional blogging whatever you call like this thing that we do
[1:44:12.560 --> 1:44:14.320]  trivia is I
[1:44:14.320 --> 1:44:21.480]  Think his first guest post or was Adam Lisa Gore. Wow. It was the first time. I'd I'd never even heard of him before
[1:44:23.240 --> 1:44:24.400]  and
[1:44:24.400 --> 1:44:28.640]  We could look this if it wasn't the first he was one of the first and it was before Twitter
[1:44:28.640 --> 1:44:32.560]  And so it was before anybody who's heard of Adam Lisa Gore by Twitter had heard of them
[1:44:32.560 --> 1:44:37.200]  And it was certainly before anybody who's heard of Adam Lisa Gore before sandwich video
[1:44:39.040 --> 1:44:42.960]  And I went back and read it and it was fan of course fantastic
[1:44:42.960 --> 1:44:48.120]  It was like holy hell this guy's amazing, but cocky's done that for years and he picks you know very
[1:44:48.120 --> 1:44:51.200]  He he picks people though a lot of times and they're good
[1:44:51.200 --> 1:44:56.200]  But he he and he's this is part of Jason cocky being Jason cocky and being very talented
[1:44:56.200 --> 1:45:02.120]  He picks people who bring like a very different right voice to the site like people who are not cocky like
[1:45:03.120 --> 1:45:06.200]  Whatever that means to be cocky like cuz I think that's sort of hard to define
[1:45:06.960 --> 1:45:11.120]  Yeah, I forget all the guy he's had a bunch of guest posters over the year when I was in Arizona
[1:45:11.120 --> 1:45:17.080]  I'm visiting my mom. We were watching like a baseball game and a sandwich video came on and I said hey
[1:45:17.080 --> 1:45:19.080]  I know that guy and
[1:45:19.080 --> 1:45:24.160]  My mom's like oh really how and I told her like oh well, it's Adam. Let's go and just this and just that and
[1:45:24.840 --> 1:45:30.480]  And now she sends me emails saying hey, I saw I saw that friend of yours again on a different ad
[1:45:30.800 --> 1:45:36.600]  It's like okay. I don't need updates about the sandwich video empire, but it's cute. It's sweet
[1:45:36.600 --> 1:45:40.360]  Hey Amy and I were at a bar the first time that we
[1:45:41.320 --> 1:45:46.520]  Saw a sandwich on real TV. It was like barred ESPN was on the TV beyond the bar
[1:45:46.520 --> 1:45:49.360]  It's a real moment when you see him on real TV instead of the internet
[1:45:49.360 --> 1:45:52.640]  Like we posted things in the internet whatever, but he's on TV
[1:45:53.200 --> 1:45:54.920]  Right we couldn't get the words out of him out
[1:45:54.920 --> 1:45:57.320]  I forget which one of the two of us noticed first
[1:45:57.320 --> 1:46:03.560]  But we both were just like not even saying anything just pointing at the TV and then we like like we're like we know that guy
[1:46:03.560 --> 1:46:07.800]  We know him and everybody, you know, we look like two mad people, but we were like well
[1:46:07.800 --> 1:46:10.080]  If you're traveling you see ads you don't see other places
[1:46:10.080 --> 1:46:13.520]  And this is what this was is whatever he was selling him this ad in Phoenix
[1:46:13.840 --> 1:46:16.800]  Was not a product that is available in my area
[1:46:16.800 --> 1:46:23.080]  And so I was just like I've never seen this before, but there he is he's selling something what came to mind to me was
[1:46:23.920 --> 1:46:29.000]  Was the scene in good fellas when the crew finds out that Tommy got made
[1:46:29.000 --> 1:46:34.200]  Oh, yeah, because it's like they're never gonna get made because it's just a bit
[1:46:36.200 --> 1:46:40.480]  Right, so he's the only one who could get made and they're in tight with him
[1:46:40.480 --> 1:46:45.400]  So this is the best they're ever gonna do is have a made guy and we're never gonna be on TV
[1:46:45.400 --> 1:46:48.800]  I don't want to be on TV commercials. No way. I mean, it's not I'm not even, you know
[1:46:48.800 --> 1:46:53.560]  It's not gonna happen right so the closest we're gonna get to being on TV is having sandwich beyond TV
[1:46:54.080 --> 1:46:56.520]  So we were like all the cows is amazing
[1:46:56.520 --> 1:47:02.520]  Yeah, exactly exactly and and so hopefully it's the same thing as when people when when your
[1:47:03.160 --> 1:47:08.320]  Relatives don't understand what you do writing on the internet. This was always the case. I said this right after
[1:47:08.320 --> 1:47:15.520]  I think when we talked about about Macworld and all that at the end of last year that one of the things that I took great pride in
[1:47:15.640 --> 1:47:24.560]  Was so many people we published in the magazine and they could like take a piece of paper of a magazine with their picture and their name on it and say look mom
[1:47:24.560 --> 1:47:31.000]  Look grandpa. I wrote a thing in a magazine and it was like validation in a way because it was
[1:47:31.320 --> 1:47:37.200]  understandable and and not something that people you knew got to do unless they were very special and
[1:47:37.760 --> 1:47:43.200]  I feel like watching Adam on a TV is a little bit like that too. It's like wow
[1:47:43.200 --> 1:47:47.380]  That's the real television. This isn't this internet crap that we do. That's the real TV
[1:47:49.320 --> 1:47:52.480]  Exactly, I just hope that Adam doesn't come to the same end that Tommy did
[1:47:52.480 --> 1:47:54.480]  You mean oh
[1:47:58.480 --> 1:48:03.480]  Spoiler. Yes, sorry. I'll tell you what anybody out there hasn't watched good. Good. What is wrong with you
[1:48:03.480 --> 1:48:08.600]  Go do that immediately and then go listen to Syracuse's four and a half hour discussion of
[1:48:09.560 --> 1:48:15.360]  Which I don't I'm not I'm laughing just because it's it's good not because it's oh no
[1:48:15.360 --> 1:48:19.080]  I have a I'm hoping I do this before somebody else gets it
[1:48:19.080 --> 1:48:22.280]  I want to do it in comparable with Syracuse. I'm back the godfather
[1:48:23.680 --> 1:48:28.880]  Man, you got it. That'd be like if if good fellas was I know 84 hours
[1:48:30.240 --> 1:48:31.800]  Godfather
[1:48:31.800 --> 1:48:38.040]  Someday, I'll do that because I love that we we you know in comparable is so so much about like sci-fi stuff more
[1:48:38.360 --> 1:48:39.640]  more than
[1:48:39.640 --> 1:48:46.560]  Anything else, but I do want to do more classic movie stuff and that's one that I mean I would love to do good fellas
[1:48:46.560 --> 1:48:52.200]  But I feel like it's kind of it's been done. I would not want to just rehash that same conversation that John and Dan had
[1:48:52.200 --> 1:48:55.280]  That's one of my favorite movies of all time, but godfather
[1:48:55.280 --> 1:48:57.840]  I'd love to I'd love to do that too because that's a classic too
[1:48:58.480 --> 1:49:03.480]  All right, I have one more break to make and I got to talk to you about back place
[1:49:03.480 --> 1:49:07.320]  I feel like this show is loaded up with the all stars of
[1:49:07.840 --> 1:49:14.480]  Taring Fireball and and the talk show sponsorships. These guys have been with this show for as long as I've been doing it
[1:49:14.480 --> 1:49:16.080]  a
[1:49:16.080 --> 1:49:22.200]  Fantastic app and service. It's online unlimited unfrautled backup for your Mac
[1:49:23.400 --> 1:49:26.600]  You go to backblaze.com you download their free
[1:49:28.120 --> 1:49:30.880]  Install it on your Mac puts a thing in your
[1:49:31.920 --> 1:49:37.280]  System preferences. It's written by former Apple engineers. This is seriously good
[1:49:37.280 --> 1:49:45.080]  Good software on the Mac. There's PC version two runs native. This isn't some kind of cross-platform
[1:49:45.440 --> 1:49:49.120]  You know crap like we were talking about before. This is really good stuff
[1:49:50.240 --> 1:49:52.000]  You install it
[1:49:52.000 --> 1:49:53.600]  What happens then?
[1:49:53.600 --> 1:49:59.000]  Everything on your Mac starts getting backed up to your backblaze account online in the cloud
[1:49:59.000 --> 1:50:04.200]  They have over one hundred fifty petabytes of data backed up doesn't matter how much stuff you've got
[1:50:04.200 --> 1:50:10.880]  Didn't matter if you got a terabyte of stuff or got four terabytes of stuff and you got an external hard drive in addition to your internal hard drug
[1:50:11.000 --> 1:50:15.400]  It all gets backed up now. Is there any kind of magic that makes it all get backed up immediately?
[1:50:15.400 --> 1:50:18.800]  No, definitely not so the more stuff you have the longer it's going to take to do it
[1:50:18.800 --> 1:50:25.160]  You get a 30 day free trial should be long enough with any kind of modern internet connection to get the whole thing backed up by the end of the free trial
[1:50:27.800 --> 1:50:32.320]  After that what happens well of course everything gets backed up incrementally after that
[1:50:32.320 --> 1:50:34.640]  So one file changes that file gets backed up
[1:50:35.240 --> 1:50:38.480]  You've got nice controls. You can pause it. You can throttle the
[1:50:38.920 --> 1:50:43.720]  The amount of bandwidth that we'll use if you need to do something else like record a podcast and you're just signed up
[1:50:44.840 --> 1:50:50.320]  But seriously once you have it installed you never notice it just runs it's no hassle never
[1:50:50.520 --> 1:50:56.360]  It just does exactly what you think it should do which is just silently back up everything to the cloud
[1:50:57.200 --> 1:51:01.640]  How can you access it after that you could do it almost any way you could imagine?
[1:51:01.640 --> 1:51:08.440]  You just need one file log in find that file to all organize the same way the hierarchy is on your computer
[1:51:08.600 --> 1:51:10.600]  Find the file download it right there
[1:51:11.600 --> 1:51:15.400]  25% of all restores from back-place customers are just one file
[1:51:15.520 --> 1:51:18.760]  That's it. You can and you could do that from your iOS device. They have an app
[1:51:18.760 --> 1:51:25.520]  You can log in with that get a file from your iOS device when you're on vacation or traveling or whatever and email it to someone
[1:51:26.040 --> 1:51:31.120]  So it's a great way. It's not even just backup. It's a great way to just remotely access the stuff on your Mac from anywhere
[1:51:31.120 --> 1:51:34.840]  Let's say catastrophe hits your hard drive
[1:51:36.040 --> 1:51:41.520]  Shits the bed all you have to do is you could just get everything if you want to download it
[1:51:41.520 --> 1:51:42.600]  You can download it's gonna take well
[1:51:42.600 --> 1:51:50.040]  What you could do is just buy it on a USB hard drive. They sell the USB hard drives at cost and then they'll you could get a FedEx to you
[1:51:50.040 --> 1:51:53.600]  The next day here comes a USB hard drive has everything that you need it on it
[1:51:55.320 --> 1:51:56.760]  Really really great stuff
[1:51:56.760 --> 1:52:04.000]  It really isn't just for disasters, but having an offline backup like back blades out of your house somewhere
[1:52:04.040 --> 1:52:07.720]  Just in case some kind of catastrophe doesn't just hit your computer, but hit your home
[1:52:08.840 --> 1:52:16.640]  Just cannot give you I can't tell you the peace of mind that you have when you know that everything on your computer is backed up somewhere outside your house
