[00:00.000 --> 00:03.200]  You're a letterman fan uh, yes
[01:10:59.460 --> 01:11:03.380]  Keep it from your eyes to poke at it with your other hand index finger
[01:11:04.900 --> 01:11:11.540]  Yeah, i'm convinced that they're that they went through and I think they even I think they even changed the parallax to account for
[01:11:11.940 --> 01:11:16.180]  Left-handed and right-handedness that it's not just up down parallax, but like left right
[01:11:17.300 --> 01:11:20.980]  that it's you know, everything has a little bit of slop in the one direction because
[01:11:21.540 --> 01:11:26.180]  You know if it if if the watch knows it's on your left wrist with the crown
[01:11:26.180 --> 01:11:31.060]  In the upper right it knows something about which way you're likely to
[01:11:31.620 --> 01:11:34.420]  You know miss tap with your other hand's index finger
[01:11:35.700 --> 01:11:37.700]  Hmm
[01:11:38.100 --> 01:11:40.100]  Wow, I just discovered something crazy
[01:11:40.980 --> 01:11:45.140]  All right, if you if you open an app and very quickly
[01:11:46.180 --> 01:11:49.620]  Scroll down on the digital crown it quits the app
[01:11:49.620 --> 01:11:55.380]  As if you are zooming out of the way you can zoom into it. Oh, yeah if you launch it and then quickly
[01:11:55.940 --> 01:11:57.940]  Scroll out it quits it for you
[01:11:58.100 --> 01:12:00.100]  Huh weird
[01:12:01.060 --> 01:12:03.060]  Yeah, it totally does
[01:12:03.460 --> 01:12:08.020]  I find that a little weird. I do find it a little weird that you can zoom into an app, but can't zoom out
[01:12:08.020 --> 01:12:10.900]  But I guess you can but yeah, if you're fast enough now, you can
[01:12:11.540 --> 01:12:14.180]  I think that the zooming into an app is seems like a gimmick
[01:12:14.180 --> 01:12:19.620]  Well to me it only happens by accident, right? When would you ever do it by perp? You know purposefully put an app
[01:12:20.180 --> 01:12:22.180]  In the middle and then zoom into it
[01:12:23.140 --> 01:12:27.220]  Because you have to you have to have your finger on the screen
[01:12:28.180 --> 01:12:32.260]  Not the wheel not the crown to get it centered in the first place
[01:12:34.180 --> 01:12:37.140]  Right and the only app I ever want to zoom into is the watch
[01:12:37.780 --> 01:12:39.780]  Right, which you can zoom into
[01:12:39.780 --> 01:12:45.460]  Right, and the only app I ever want to zoom into is the watch right which you can do just by tapping the button
[01:12:45.540 --> 01:12:51.380]  You don't even have to zoom in. So I wish that you zooming in anywhere. It's re-centered it onto the watch but
[01:12:52.260 --> 01:12:54.260]  maybe that would be
[01:12:54.820 --> 01:12:59.540]  I don't think that would work. Uh, yeah, I don't know. I I don't know what the alternative is though
[01:12:59.540 --> 01:13:02.340]  They're not going to zoom into the icon so far that it
[01:13:02.340 --> 01:13:08.660]  That it blurs and they're not going to stop the zoom at some point are they I don't think so no
[01:13:09.140 --> 01:13:14.660]  But my point though is that I think that the watch the the watch face world being the primary interface
[01:13:14.980 --> 01:13:16.980]  It could have been the only interface
[01:13:17.300 --> 01:13:22.580]  And there don't now in that in that scenario every app you had would have to be a glance
[01:13:23.220 --> 01:13:26.500]  And you couldn't you know, if you deleted the glance you'd be deleting the app
[01:13:26.500 --> 01:13:31.700]  Um, but you could do everything that way it now it wouldn't be a good interface for supporting
[01:13:32.660 --> 01:13:37.380]  More than I mean, what's the what's the most number of those glances that you could have that would be practical?
[01:13:37.540 --> 01:13:41.540]  I would say maybe like 20 and even then it's a lot. I was gonna say five or six
[01:13:41.860 --> 01:13:46.500]  But well, i'm just saying the maximum. Yeah, 20. Um, and so I think you know
[01:13:46.500 --> 01:13:51.780]  I think that I think the basic idea behind the watch is you're going to live in a what you know, most of what you do
[01:13:52.340 --> 01:13:54.340]  Is is the watch face world
[01:13:54.340 --> 01:14:00.020]  Is is the watch face and stuff you can get from there and you put your favorite?
[01:14:00.420 --> 01:14:04.900]  You know five or six things as glances that you can just swipe up to get to
[01:14:06.180 --> 01:14:10.500]  You can deal with no most notifications right there without switching to any kind of app
[01:14:13.060 --> 01:14:18.820]  And then for everything else yada yada yada that's why there's the app mode
[01:14:19.460 --> 01:14:23.380]  and you switch to the app mode to do everything else instead of trying to
[01:14:23.380 --> 01:14:25.380]  um
[01:14:25.940 --> 01:14:28.660]  Shoehorn any additional complaint. I know the whole thing
[01:14:28.740 --> 01:14:31.380]  I think then there's so many people who've complained about it being complex
[01:14:31.380 --> 01:14:36.180]  but I feel like separating this into two different modes and that people don't need to worry about you don't need to
[01:14:36.580 --> 01:14:41.860]  You know, it took me eight weeks of thinking about it every day to come to this conclusion that it's sort of just two based
[01:14:41.940 --> 01:14:43.060]  You know two
[01:14:43.060 --> 01:14:44.980]  two modes that you switch between
[01:14:44.980 --> 01:14:46.980]  People don't need to understand that to use it
[01:14:47.220 --> 01:14:48.580]  You just you know
[01:14:48.580 --> 01:14:54.260]  You just kind of have to just keep tapping the crown a couple of times until what you want to see shows up
[01:14:55.460 --> 01:14:58.980]  So it is it is a complex interface it is there's a lot of complexity to it
[01:14:59.060 --> 01:15:00.500]  I think they put a lot of thought into it
[01:15:00.500 --> 01:15:05.860]  But I also think that you don't one doesn't need to really understand that to any degree to use it
[01:15:05.940 --> 01:15:08.820]  You just kind of have to keep stabbing at the digital crown
[01:15:09.300 --> 01:15:12.900]  Maybe twice maybe three times and then you'll be back to where you want to be
[01:15:12.900 --> 01:15:19.620]  Do you think that the so right now so many of the you know, it's so early so many of the the glances and apps
[01:15:19.940 --> 01:15:22.260]  Are effectively the same thing. Do you think they'll
[01:15:22.900 --> 01:15:27.140]  Differentiate more as people start to understand what these things do
[01:15:28.100 --> 01:15:30.740]  Right now it seems like glance is just a dumb version of the app
[01:15:31.620 --> 01:15:35.540]  Yeah, like a but a version with just one button that launches the app
[01:15:37.300 --> 01:15:41.860]  Really because you can't have buttons and glances even apples glances don't have buttons
[01:15:41.860 --> 01:15:47.060]  Except for while some of them now playing does which is the the glance I use the most really. Yeah
[01:15:47.940 --> 01:15:52.100]  Yeah, I I I I take a pack apple does cheat with their glances
[01:15:52.980 --> 01:15:55.380]  By having buttons. Yeah now playing is a pretty cool one
[01:15:56.260 --> 01:16:01.140]  Third-party ones just launched the app and even some apples just launched the app like weather and stuff like that
[01:16:01.780 --> 01:16:02.980]  I find
[01:16:02.980 --> 01:16:04.980]  Like in the early days of using it
[01:16:04.980 --> 01:16:12.020]  I even knowing and deliberately trying not to use it as a little mini iphone on my wrist. I found myself
[01:16:12.340 --> 01:16:16.420]  You know when I wanted to do something that wasn't right there on the watch face
[01:16:17.140 --> 01:16:21.460]  Like I love the way that you can just touch if you have the temperature showing you just tap the temperature and it jumps
[01:16:21.460 --> 01:16:23.060]  You over to the weather app
[01:16:23.060 --> 01:16:26.980]  Love that. I love that if you have like a calendar showing you can do the same thing for calendar
[01:16:28.740 --> 01:16:33.220]  Like I think that's such a great way to jump to your if you use the activity app all the time
[01:16:33.220 --> 01:16:35.700]  Just tap it right there on your watch face and you go there
[01:16:36.580 --> 01:16:41.860]  But then for everything else I would go to the home screen and pan around the thing and launch an app
[01:16:42.820 --> 01:16:46.100]  I just I found I wasn't using glance as much but but
[01:16:46.820 --> 01:16:49.860]  Purposefully trying to use glances more. I really do think they're pretty great
[01:16:50.980 --> 01:16:54.420]  Yeah, i'm gonna all right. This is like a goal now is to spend more
[01:16:55.220 --> 01:16:57.220]  Consciously spend more time with glances
[01:16:58.020 --> 01:17:00.580]  I will do that and I will report back
[01:17:00.580 --> 01:17:02.580]  And I will report back
[01:17:02.900 --> 01:17:07.940]  All right, so something we didn't get to talk to at the beginning was I still have about the edition
[01:17:08.500 --> 01:17:12.500]  Series and I still have not seen I thought I saw a guy with one the other day
[01:17:12.500 --> 01:17:16.100]  But it was just the stainless steel reflecting kind of a warm
[01:17:16.900 --> 01:17:18.420]  a warm color
[01:17:18.420 --> 01:17:25.060]  Yeah, and I haven't even seen any on instagram. I mean besides the celeb, you know the celebs who have their fancy
[01:17:26.420 --> 01:17:29.460]  Special models. Yeah, I was thinking about it the other day
[01:17:29.460 --> 01:17:30.740]  and
[01:17:30.740 --> 01:17:37.620]  The thought that occurred to me was we spent so much time over the six months between when they announced it and when it came out
[01:17:38.260 --> 01:17:42.660]  Talking about the addition stuff, you know what, you know speculation on the price
[01:17:44.260 --> 01:17:50.020]  Commentary on what does it mean for apple as as a whole strategically, you know, is this a shift?
[01:17:50.180 --> 01:17:52.180]  Is this something new is it?
[01:17:52.260 --> 01:17:58.420]  Have they become a new a different company is as bad for the you know, the typical user, you know
[01:17:58.420 --> 01:18:03.060]  uh, like the two sides of the argument, uh, it and we debated all this to death is
[01:18:03.860 --> 01:18:05.060]  it
[01:18:05.060 --> 01:18:10.180]  Does it mean that apple it only cares about the the super rich because they can get a better?
[01:18:10.660 --> 01:18:13.380]  Device than the people who buy the 399
[01:18:13.940 --> 01:18:15.380]  sport edition
[01:18:15.380 --> 01:18:21.380]  Or does it mean that it's great for the typical person because you get a device with the exact same
[01:18:21.380 --> 01:18:27.880]  Functionality in electronics for 399 dollars that somebody with money to burn spent seventeen thousand dollars on it
[01:18:28.520 --> 01:18:30.520]  Right, like there's two ways to look at it
[01:18:31.480 --> 01:18:37.320]  But in the I was thinking about the other day, maybe I mean if nobody's buying these things maybe the whole thing is like irrelevant
[01:18:38.600 --> 01:18:41.880]  Like it might as well like the difference between the world where the addition line
[01:18:42.680 --> 01:18:46.520]  Exists and the hypothetical world where they only had the steel and the sport ones
[01:18:47.160 --> 01:18:50.280]  There's no difference between those two worlds because nobody actually has the addition ones
[01:18:50.280 --> 01:18:52.280]  And I wonder how many?
[01:18:52.840 --> 01:18:53.880]  actual
[01:18:53.880 --> 01:18:55.880]  You know models they made
[01:18:56.840 --> 01:18:58.520]  I wonder too
[01:18:58.520 --> 01:19:03.000]  Maybe maybe it truly was limited. Maybe there was like a hundred of each or something. I don't know. I don't know
[01:19:03.720 --> 01:19:07.640]  I don't know. It just seems like there's the and it seems so there's the ones that you know
[01:19:07.640 --> 01:19:09.800]  That they list and that they show on the website
[01:19:09.880 --> 01:19:15.960]  They have them in the tables in some of the stores the philly store has the addition ones and that you can you know
[01:19:16.120 --> 01:19:18.120]  order and buy
[01:19:18.120 --> 01:19:23.480]  But then there's also like the addition addition ones that they've had some of these press events
[01:19:23.800 --> 01:19:28.680]  where there's like band options that aren't even available, you know, like carl lagerford has the
[01:19:29.480 --> 01:19:31.960]  The gold milanese loop band. Yeah
[01:19:34.920 --> 01:19:39.100]  You know these somebody else had that one too, I don't know if it was it was a beyonce
[01:19:40.040 --> 01:19:43.880]  You mean the gold link band link bracelet? No, no, no. Oh really?
[01:19:43.880 --> 01:19:49.880]  Oh, no, maybe it is. No, maybe you're right. Maybe it was definitely yeah, it was the link price. It was a link bracelet
[01:19:49.880 --> 01:19:51.880]  I'm sorry. I'm sorry gold link bracelet
[01:19:51.960 --> 01:19:53.080]  um
[01:19:53.080 --> 01:19:59.000]  That aren't even option offered and there were color options that that people had for like the leather bands that you know
[01:19:59.000 --> 01:20:01.480]  You can't get elsewhere. That's how you know, you had a good year
[01:20:04.360 --> 01:20:06.360]  When you get a gold link bracelet, yeah
[01:20:07.240 --> 01:20:09.400]  Just you know something that's not even on the website
[01:20:09.400 --> 01:20:13.560]  Yeah, I guess I but I that doesn't mean I was thinking about this too, though
[01:20:13.560 --> 01:20:16.760]  That doesn't mean though that it was folly for apple to do it
[01:20:17.720 --> 01:20:25.400]  And it might be like I think that the the cynical take is that it's like just satisfying Johnny Ive and mark newson's
[01:20:26.200 --> 01:20:29.960]  Desire to make you know, crazy ass expensive gold watches
[01:20:31.480 --> 01:20:36.680]  but there might be a practical benefit to it too where it has that psychological effect of
[01:20:36.680 --> 01:20:38.760]  the
[01:20:38.760 --> 01:20:44.760]  Seven eight nine eleven hundred dollar steel ones looking a lot more
[01:20:45.560 --> 01:20:50.120]  Purchasable when they're next to ten thousand fifteen thousand dollar gold watches
[01:20:50.120 --> 01:20:54.840]  Like how do you get someone to buy a thousand dollar watch put it next to a ten thousand dollar watch? Yeah, that's true
[01:20:55.880 --> 01:21:02.760]  Uh, yeah, I don't know. Well, maybe maybe next time i'm in an international airport. I'll look more closely
[01:21:02.760 --> 01:21:07.160]  I haven't been to asia yet since uh, they launched so maybe
[01:21:07.800 --> 01:21:11.640]  I'll ask my sister in hong kong how many she's seen around the office and we'll
[01:21:12.840 --> 01:21:14.440]  We'll get a better idea
[01:21:14.440 --> 01:21:17.960]  I wonder if ben thompson has seen any because ben ben would be maybe the guy to
[01:21:18.280 --> 01:21:22.920]  Maybe spot a couple over there and maybe that is so that would be that would be the uh argument
[01:21:23.000 --> 01:21:29.800]  See argument c would be like argument a is that it was just folly argument b is that it's sort of a strategic marketing move
[01:21:29.800 --> 01:21:32.520]  To make this the steel ones look
[01:21:33.160 --> 01:21:34.920]  mid-range and affordable
[01:21:34.920 --> 01:21:39.160]  Whereas if there were no gold apple watches the eleven hundred dollar or you know
[01:21:39.160 --> 01:21:43.800]  Whatever I spade for this space black thing would look extravagant
[01:21:43.960 --> 01:21:47.560]  Whereas it looks, you know downright cheap compared to a ten thousand dollar one
[01:21:48.040 --> 01:21:52.440]  Argument c would be that it was that they are selling these things and they're going to sell them
[01:21:52.440 --> 01:21:54.520]  But it's all it's totally an asian thing
[01:21:54.520 --> 01:21:59.560]  Or just that that was like the last priority in terms of manufacturing them. So they
[01:22:01.080 --> 01:22:05.640]  They're holding out right maybe maybe it's like a holiday or
[01:22:06.520 --> 01:22:07.960]  and so
[01:22:07.960 --> 01:22:13.960]  One more question I have is do you think they will update the the offerings at all?
[01:22:15.000 --> 01:22:17.000]  Before the holiday season
[01:22:17.560 --> 01:22:20.760]  Oh, that's a great question. I think no not this year
[01:22:20.760 --> 01:22:24.760]  Not even any new bands or anything like that. Yeah, I wonder if maybe they would come
[01:22:25.240 --> 01:22:31.880]  That would be something that it wouldn't surprise me that maybe like come september when they have new iphones to announce
[01:22:32.760 --> 01:22:39.400]  And last year the watch shared the stage with the iphone. Maybe the watch shares the stage with the iphone again and
[01:22:40.040 --> 01:22:45.080]  Maybe maybe they've got the third-party sdk update ready to ship
[01:22:45.080 --> 01:22:50.280]  If not, maybe it's you know, at least some kind of update on it, you know, I presume we're going to hear about that
[01:22:50.280 --> 01:22:52.040]  Wwc next month
[01:22:52.040 --> 01:22:55.960]  Um, and that developers will get to start writing
[01:22:56.520 --> 01:22:59.480]  The native apps that run on the watch not just watch kit
[01:23:00.280 --> 01:23:04.440]  Apps running on the phone projected on the watch but that that's not going to ship to you know
[01:23:04.440 --> 01:23:10.200]  In a consumer update to the watch for for months and months to come but maybe they'll show that in september and then maybe to
[01:23:10.200 --> 01:23:12.360]  Have something to sell though. They'll have new bands
[01:23:12.360 --> 01:23:17.560]  That's you know, and there was one of those celebrity instagram photos where they had
[01:23:17.560 --> 01:23:22.760]  Uh, you know a rainbow of sport bands, uh, on offer
[01:23:23.400 --> 01:23:25.400]  And you know having the sport model
[01:23:25.400 --> 01:23:31.400]  I'm, very excited about the idea of having many different because these bands are 50 bucks or you know
[01:23:31.400 --> 01:23:36.280]  probably third-party ones will be even even less i'm very excited about the opportunity to
[01:23:36.280 --> 01:23:43.640]  Have three or four different color bands to where with different, uh, you know during different seasons or whatever
[01:23:43.640 --> 01:23:46.760]  And some of those other colors like the yellow look super cool
[01:23:47.400 --> 01:23:50.600]  I would definitely want like a navy blue or something like that. So
[01:23:51.240 --> 01:23:54.040]  I hope that those exist sooner than later
[01:23:54.760 --> 01:24:00.600]  My son would love a red one like a project red red. Yeah, like any kind of funky red just red
[01:24:00.600 --> 01:24:03.320]  He's got the the black, you know sport model
[01:24:03.320 --> 01:24:07.800]  I think it would look great. That'd be a great combo. Yeah. Yeah, but that seems like the most natural combo
[01:24:07.800 --> 01:24:11.560]  In fact, the beats headphones I have right here are black and red. I mean red is a
[01:24:12.440 --> 01:24:16.840]  Is a fantastic combo. Yeah, you gotta imagine that's gonna happen at some point
[01:24:17.400 --> 01:24:23.400]  uh, it seems like they've had enough trouble just getting the the ones they've they picked out the door so
[01:24:24.040 --> 01:24:30.280]  yeah, I think too I that there's sort of a the apple has looked and part of the thing with the watch thing is
[01:24:30.280 --> 01:24:34.040]  That yes, they are more personal and you do want to personalize it. But the funny thing is like
[01:24:35.480 --> 01:24:40.920]  So I get the live version of the talk show at wwc next month, which I have to talk about
[01:24:42.600 --> 01:24:45.080]  Don't let me sign off on the show without talking about it
[01:24:45.800 --> 01:24:50.520]  But let's face it, you know that at that live talk show at wwc in san francisco next month
[01:24:51.000 --> 01:24:55.640]  That out of 500 people in the room. There's probably going to be about 480 wearing an apple watch
[01:24:55.640 --> 01:25:01.400]  And yes, they're going to be all sorts of bands and band colors, but there's probably going to be 300 of them wearing the black sport
[01:25:01.400 --> 01:25:03.640]  With the black. Yeah sport band
[01:25:04.920 --> 01:25:09.960]  And even with if every single sport and steel
[01:25:11.960 --> 01:25:13.960]  Combination is
[01:25:13.960 --> 01:25:15.240]  somebody has it
[01:25:15.240 --> 01:25:19.080]  Well, there's a you know, there's a uniformity there that holy crap
[01:25:19.080 --> 01:25:22.200]  This room is full of people wearing an apple watch with all the different different
[01:25:22.200 --> 01:25:27.160]  Holy crap, this room is full of people wearing an apple watch with all the different. I mean, it's still it's way less
[01:25:27.400 --> 01:25:31.420]  You know, it's way closer to being uniform than being individual
[01:25:33.880 --> 01:25:39.080]  Even given that and that need to you know, have some kind of expression with the watch thing the band that you choose
[01:25:39.720 --> 01:25:44.360]  I do think that apple has looked at the the case market for phones and how
[01:25:44.920 --> 01:25:49.240]  You know such a large majority of people put their phones in a case
[01:25:49.240 --> 01:25:53.640]  And how much money that represents and that they are kind of looking at these bands and yes
[01:25:53.640 --> 01:25:57.000]  There's going to be a third-party band program and they're going to have a certified thing
[01:25:57.480 --> 01:26:02.360]  And they're going to take a cut out of the certified stuff that they sell through the store and it has the made for apple
[01:26:02.360 --> 01:26:04.360]  watch logo
[01:26:04.360 --> 01:26:09.640]  But they're really looking at and they're like we would like to take most of the money from people buying third-party bands
[01:26:09.640 --> 01:26:11.640]  So we're going to have a lot of them
[01:26:12.920 --> 01:26:18.600]  Like they totally could have watched launched the first version of the watch with a far fewer band companies
[01:26:18.600 --> 01:26:20.120]  and combinations
[01:26:20.120 --> 01:26:21.720]  Oh, definitely
[01:26:21.720 --> 01:26:25.560]  And I think that they just looked at it as this is just pure not pure margin
[01:26:25.640 --> 01:26:27.640]  but there's an awful lot of margin, you know by
[01:26:28.200 --> 01:26:31.640]  upselling everybody or a large majority of people to
[01:26:32.360 --> 01:26:35.240]  An extra fifty dollars or even more more. Yeah
[01:26:35.860 --> 01:26:37.400]  150 for
[01:26:37.400 --> 01:26:43.000]  i'm kind of eyeing the blue, uh leather loop, but I want to try it on first and it's still
[01:26:44.120 --> 01:26:46.120]  two to three weeks shipping time so
[01:26:46.120 --> 01:26:47.560]  Hmm
[01:26:47.560 --> 01:26:48.840]  We'll see
[01:26:48.840 --> 01:26:52.360]  Breaking news. You know what? I'm going to hold this i'll come back to the breaking news
[01:26:52.360 --> 01:26:57.800]  Let's do a sponsor read and uh, and then i'll come back remind me to go to the to to the uh breaking news
[01:26:59.240 --> 01:27:00.360]  but
[01:27:00.360 --> 01:27:05.720]  Let me tell you about our next sponsor and it is another one of our uh, longtime friends of the show igloo
[01:27:06.680 --> 01:27:10.120]  igloo makes the intranet you'll actually like
[01:27:10.120 --> 01:27:16.440]  Um intra int ra it's a it, you know, if you've never heard of intranet, maybe you're young. Maybe you don't know
[01:27:17.400 --> 01:27:21.240]  Uh in the late 90s it I I feel like this is worth going over for the kids
[01:27:21.320 --> 01:27:23.320]  So in the late 90s when the internet
[01:27:24.200 --> 01:27:26.360]  You know blew up and became a huge thing
[01:27:27.880 --> 01:27:31.160]  Companies enterprises teams said well, this is great
[01:27:31.160 --> 01:27:38.360]  But we need something private something that is off the public internet for us to use for private communication
[01:27:38.360 --> 01:27:45.960]  Secure communication within our team. And so the word intranet came up and it's just like the internet except it's within your little team
[01:27:47.640 --> 01:27:51.320]  And there's companies like microsoft has like sharepoint and there's other ones
[01:27:51.880 --> 01:27:56.440]  And they all blew you know blew up and people spent tons of money on all this crap
[01:27:56.840 --> 01:28:01.960]  And it stinks and everybody hates it and it became anybody who's ever had to use an intranet
[01:28:02.920 --> 01:28:04.920]  It's like a dirty word. It's like
[01:28:04.920 --> 01:28:10.440]  So igloo they what they've done is they've taken that word which has sort of become a dirty word and they're embracing it and they're saying
[01:28:10.440 --> 01:28:16.200]  Look, here's an intranet. This is a great the basic idea of making a little private thing for your team to communicate on
[01:28:16.600 --> 01:28:21.560]  With a whole bunch of features is a great idea and let's just keep the word and we're going to make one
[01:28:21.800 --> 01:28:25.160]  That you're actually going to like so you sign up for igloo. You have your team
[01:28:25.640 --> 01:28:29.800]  You get all sorts of stuff little apps that are built into the system shared calendars
[01:28:29.800 --> 01:28:35.400]  Twitter like microblog so you can have like your own little team twitter type thing where you post things like tweets
[01:28:35.960 --> 01:28:40.120]  Except it's not on twitter. It's totally private. It's right there on your internet
[01:28:40.920 --> 01:28:42.920]  file sharing task management
[01:28:43.560 --> 01:28:44.840]  and more
[01:28:44.840 --> 01:28:50.680]  It's everything you need to work better together in one very configurable cloud platform
[01:28:51.320 --> 01:28:55.720]  They've added new features recently. They've got this thing where you can get
[01:28:55.720 --> 01:29:01.240]  Um, uh, uh, if you have like a document that has to have you know
[01:29:01.240 --> 01:29:05.240]  Somebody else like me and you are on a team for the talk show and you i've got to get you
[01:29:05.800 --> 01:29:08.760]  To sign off on the thing I can do that
[01:29:08.760 --> 01:29:11.880]  I can share the file and have like a read receipt, you know
[01:29:11.880 --> 01:29:16.760]  Like a read receipt for email to prove that you saw it. I can prove that dan frohmer saw this document
[01:29:17.320 --> 01:29:21.960]  Through this new feature in igloo really great if you've got that sort of process on your computer
[01:29:21.960 --> 01:29:26.040]  Through this new feature in igloo really great if you've got that sort of process on your team
[01:29:26.680 --> 01:29:28.520]  um
[01:29:28.520 --> 01:29:33.960]  Uh, they igloo always brags about this thing. They've got this thing called gartner's magic quadrant
[01:29:34.760 --> 01:29:39.080]  And it sounds like a bunch of gibberish but it's really what it means is gartner goes through
[01:29:39.640 --> 01:29:43.000]  And ranks a whole bunch of internet type software
[01:29:44.040 --> 01:29:49.320]  From all sorts of big names microsoft ibm. Google vmware salesforce sap all this stuff
[01:29:49.320 --> 01:29:54.760]  Well igloo is listed alongside all those big companies for the sixth consecutive year
[01:29:55.560 --> 01:30:00.040]  Praised by gartner for the ease of use that you don't need to be technical to set it up
[01:30:00.840 --> 01:30:02.840]  That you get great support
[01:30:04.040 --> 01:30:09.640]  They're competing with all those big companies in terms of what igloo's platform does but they do it in a way
[01:30:09.720 --> 01:30:12.040]  That is like totally modern really cool
[01:30:13.320 --> 01:30:18.600]  All through the web everything is scalable. Everything is responsive so you can use your phone you can use your tablet
[01:30:18.600 --> 01:30:20.440]  You can use your desktop
[01:30:20.440 --> 01:30:23.400]  Best of all, here's the thing. Uh, it's free to try
[01:30:23.960 --> 01:30:26.540]  Just go there. You sign up go to igloo software.com
[01:30:27.400 --> 01:30:32.520]  The talk show, uh, you don't have to save any money because the that just lets them know you're coming from the show
[01:30:32.760 --> 01:30:36.280]  Igloo software.com the talk show sign up start using it
[01:30:36.760 --> 01:30:41.080]  Uh poke around with everything you want and for up to 10 people. It's free forever
[01:30:41.320 --> 01:30:45.240]  Just if so, if your team is 10 people or fewer, you'd never have to pay you just use igloo
[01:30:45.240 --> 01:30:49.240]  And you have a free internet and if your team is more than 10 people
[01:30:49.800 --> 01:30:52.120]  Use it with 10 to get started to see what it's like
[01:30:52.280 --> 01:30:55.800]  And that's how confident they are that you'll sign up and put your whole team on it
[01:30:55.800 --> 01:30:59.480]  So my thanks to igloo go to igloo software.com slash the talk show
[01:31:00.280 --> 01:31:04.920]  So breaking news, uh, I told you before renee richie was waiting on his space black
[01:31:05.560 --> 01:31:12.760]  Uh apple watch it arrived while we were doing the show. He texted me. Uh, his band came out fine. No, no friction
[01:31:12.760 --> 01:31:14.600]  Me
[01:31:14.600 --> 01:31:16.600]  Nice breaking news
[01:31:17.080 --> 01:31:21.240]  More breaking news apple stores to begin stocking watch bands this week
[01:31:22.200 --> 01:31:24.200]  from from scoop german
[01:31:27.080 --> 01:31:33.800]  Is that your new name for for young mark german should be yeah kids on fire lately he had like three today
[01:31:34.760 --> 01:31:37.560]  so one of them I was going to ask you about so, uh,
[01:31:38.360 --> 01:31:40.360]  more more details from
[01:31:40.360 --> 01:31:45.080]  ios 9 including the switch to san francisco as the
[01:31:46.440 --> 01:31:50.520]  Default system font. So first of all, do you think there's going to be an ios 9?
[01:31:51.800 --> 01:31:53.800]  Yes, as in like right now
[01:31:54.840 --> 01:32:01.720]  Yeah, I think I I would expect that it'll that I think that they really apple really likes annual schedules. And so I think
[01:32:02.280 --> 01:32:03.720]  that
[01:32:03.720 --> 01:32:04.600]  at
[01:32:04.600 --> 01:32:12.520]  WWDC in three weeks there will be ios 9 will be revealed mac os 10 10.11 will be revealed
[01:32:13.640 --> 01:32:14.600]  and
[01:32:14.600 --> 01:32:16.600]  We'll get them in the fall
[01:32:17.240 --> 01:32:18.520]  Cool
[01:32:18.520 --> 01:32:19.880]  I think I agree
[01:32:19.880 --> 01:32:25.560]  There's a lot of you know, and german himself has reported that that there might be more of a shift towards. Um,
[01:32:27.780 --> 01:32:29.780]  Reliability and bug fixing
[01:32:29.780 --> 01:32:35.460]  Uh as opposed to really laying it on thick with a lot of new features, uh, which I think is also
[01:32:35.540 --> 01:32:39.140]  I don't think it's partially in response to actual, you know, the reality
[01:32:39.860 --> 01:32:40.820]  of
[01:32:40.820 --> 01:32:42.820]  oh, you know ios 8 and
[01:32:43.700 --> 01:32:49.300]  The current, you know, yosemite and I think partially that that's the natural ebb and flow of the way these things go
[01:32:49.540 --> 01:32:51.540]  That they've spent the last few years
[01:32:52.420 --> 01:32:55.620]  Doing things that had to they had to do all at once like if you're going to add these
[01:32:55.620 --> 01:33:00.600]  Continuity type features where the two os's hand stuff off and and share so much
[01:33:01.160 --> 01:33:02.200]  um
[01:33:02.200 --> 01:33:05.320]  There's no way to kind of do that halfway. You've kind of got to go all in
[01:33:05.880 --> 01:33:07.400]  um
[01:33:07.400 --> 01:33:12.760]  But yeah, I totally think we'll see that i'd be i'd be and i'd be way more surprised if we don't see ios 9
[01:33:13.400 --> 01:33:16.280]  Because I feel like they they've had a new version of ios every year
[01:33:17.480 --> 01:33:21.240]  Yeah, I I agree. Uh, I think it's interesting. It's crazy how
[01:33:21.240 --> 01:33:25.400]  It's only a year ago that so many of these features were introduced too
[01:33:26.200 --> 01:33:27.000]  and
[01:33:27.000 --> 01:33:28.280]  they already
[01:33:28.280 --> 01:33:29.400]  seem
[01:33:29.400 --> 01:33:32.440]  You know like just part of the part of the way everything works
[01:33:33.000 --> 01:33:38.060]  Uh, I imagine since you know, you could kind of see if you go back and look at last year's announcements
[01:33:38.920 --> 01:33:42.920]  How they foreshadow a lot of the ways that the phone and watch
[01:33:43.480 --> 01:33:45.480]  Uh talk to each other
[01:33:45.400 --> 01:33:46.760]  um
[01:33:46.760 --> 01:33:51.720]  And now that all that stuff is kind of public. I would guess that there would be some more
[01:33:53.620 --> 01:33:56.920]  Integrations between the watch and the phone and the mac and all that kind of stuff
[01:33:57.800 --> 01:34:02.280]  Yeah, I definitely think so. I mean i'm curious to see what they do. I mean probably
[01:34:03.480 --> 01:34:07.000]  Well, I don't know. It's hard to say because the watch is such a peripheral to the phone
[01:34:07.000 --> 01:34:13.420]  You know that the watch isn't really like a standalone member of the tribe. It's like a addition to the phone in particular
[01:34:13.420 --> 01:34:20.380]  It's interesting how in the in the apple store, they have a watch paired to an ipad, but you can't do that as a
[01:34:21.260 --> 01:34:23.260]  as a mortal
