[00:00.000 --> 00:02.440]  How's your week anything going on?
[01:10:39.300 --> 01:10:44.740]  I always think of all the things I would love to be a fly on the wall for would be the those
[01:10:44.740 --> 01:10:47.640]  Negotiations in particular seem
[01:10:49.720 --> 01:10:56.600]  Just like man that it would be like I wouldn't you just wouldn't that be like a fantastic apple tv show right?
[01:10:57.880 --> 01:11:03.240]  Like they should they should have a crew and tape them now and then just show it five years, you know
[01:11:03.640 --> 01:11:07.320]  Five years from now so that it's you know, you know, keep it. I don't know
[01:11:07.320 --> 01:11:12.200]  It would be so great because both sides have tremendous leverage, right? Like
[01:11:12.200 --> 01:11:15.960]  both sides have tremendous leverage right like apple's got the
[01:11:16.980 --> 01:11:20.920]  tremendous market share of iphone and ipad
[01:11:21.400 --> 01:11:24.600]  It's uh, also it's not just the sheer number of users
[01:11:24.760 --> 01:11:30.840]  It is the demographics of you know, their their average household income compared to other mobile users
[01:11:30.920 --> 01:11:33.800]  It's their engagement that I you know, ios users
[01:11:34.600 --> 01:11:39.640]  Often are shown to be more engaged with their devices than android users and just the sheer
[01:11:40.440 --> 01:11:42.120]  number of
[01:11:42.120 --> 01:11:45.960]  uh, just the sheer amount of collective attention that people pay to
[01:11:46.520 --> 01:11:50.680]  uh, their mobile devices and how many times they do web searches
[01:11:51.480 --> 01:11:52.360]  uh
[01:11:52.360 --> 01:11:56.920]  That's apple's side and then google's side is well, what are you going to do? You're really going to go to bing?
[01:11:57.880 --> 01:11:59.160]  you know
[01:11:59.160 --> 01:12:01.080]  Are you really going to buy duck duck go?
[01:12:01.080 --> 01:12:04.840]  I mean because I I mean, I don't know if they'd have to buy duck duck go to make it the default
[01:12:04.920 --> 01:12:06.920]  I I don't know though that
[01:12:07.080 --> 01:12:10.120]  You know and you know and just think about it from a user's perspective
[01:12:10.120 --> 01:12:13.480]  Like if you what update your phone to ios 14
[01:12:14.120 --> 01:12:18.600]  And then you go to do a web search and it's sending you to duck duck go which you've never heard of
[01:12:19.080 --> 01:12:23.240]  Again, I love duck duck go. I encourage you, you know people who listen to this show
[01:12:24.200 --> 01:12:29.960]  To try it. I don't think my mom would understand what the hell is going on if her phone
[01:12:30.600 --> 01:12:38.040]  Was up automatically updated the next version of ios and searching the web sent her there. I don't know that she's ever heard of it, right?
[01:12:38.040 --> 01:12:41.400]  Right. So I don't think she's ever heard of bing to be honest. I
[01:12:43.080 --> 01:12:44.600]  So I I feel like
[01:12:48.200 --> 01:12:51.640]  Apple would probably make a lot more if bing were
[01:12:52.200 --> 01:12:53.400]  stronger
[01:12:53.400 --> 01:12:56.360]  In branding and in in terms of public consciousness, right?
[01:12:57.080 --> 01:13:04.520]  Sure, because then you know, maybe they would ping pong year to year like okay now Microsoft's gonna offer us 20 billion
[01:13:04.520 --> 01:13:09.160]  But they're not interchangeable I feel like that is still the you know, it's still the crown jewel of google's
[01:13:11.000 --> 01:13:17.720]  Arsenal is the quality of the web search. Although I do think that web search. Do you think this do you think google web search is getting worse?
[01:13:19.400 --> 01:13:22.040]  I don't use it as much as I used to because i've been using
[01:13:23.000 --> 01:13:26.680]  I've been using duck duck go a lot more on the desktop
[01:13:27.560 --> 01:13:31.240]  But I don't know. I mean I still go back to it and think that it's better than duck duck go
[01:13:31.240 --> 01:13:36.040]  But I don't know. I mean I still go back to it and think that it's better than duck duck go at finding pages, but
[01:13:36.920 --> 01:13:38.920]  I don't know. I'm not that's just purely
[01:13:39.460 --> 01:13:42.040]  Anecdotal it maybe it's related to my stuff
[01:13:42.040 --> 01:13:46.200]  But the one thing I find that's very difficult to find period duck duck go
[01:13:46.920 --> 01:13:53.560]  Or google is older stuff and by older i'm gonna say roughly anything more than five years ago
[01:13:54.040 --> 01:13:56.040]  but like if
[01:13:56.040 --> 01:14:01.320]  You know, i'm sure that this can you know confabulate or daring fireball is still going to show my thing
[01:14:01.560 --> 01:14:04.280]  uh, but when I look for stuff like, you know,
[01:14:05.400 --> 01:14:07.400]  I don't know stories about um
[01:14:08.520 --> 01:14:10.520]  Just recently. Here's an example. I I
[01:14:12.040 --> 01:14:15.960]  Jean-louis gasset, uh and forgive me if if I butchered
[01:14:17.960 --> 01:14:21.880]  I think you nailed it. Well, it's as close as I can get to to a french accent
[01:14:21.880 --> 01:14:25.800]  uh at a post that I linked to a couple days ago about
[01:14:26.440 --> 01:14:29.560]  Just yeah, just spitballing on the idea of it. You know, what's
[01:14:30.200 --> 01:14:35.400]  What would an what are the issues related to apple moving the mac to arm?
[01:14:36.420 --> 01:14:37.640]  CPUs
[01:14:37.640 --> 01:14:43.320]  And I wanted to look up stuff related to the power pc to intel transition from
[01:14:44.020 --> 01:14:46.020]  2005 and 6
[01:14:46.020 --> 01:14:51.940]  And boy was a lot of that hard to find or just unfindable like it just seems like
[01:14:53.140 --> 01:15:00.020]  And you know, it makes sense that most of what people search for is recent stuff. And so the algorithms, you know
[01:15:00.580 --> 01:15:02.580]  Tend to gear towards recent stuff
[01:15:03.220 --> 01:15:04.340]  uh
[01:15:04.340 --> 01:15:11.860]  But it just seems to me anecdotally that search engines have gotten worse at finding stuff from 10 years ago than they used to be
[01:15:11.860 --> 01:15:14.660]  But maybe that's just me. I don't know
[01:15:16.020 --> 01:15:20.500]  Uh, let me take a break. Thank our next sponsor. Oh, it's our good friends
[01:15:21.460 --> 01:15:24.340]  And you're not going to be surprised. It's our good friends at squarespace
[01:15:25.060 --> 01:15:27.060]  Squarespace is the all-in-one
[01:15:28.100 --> 01:15:33.140]  Service I guess that's the best way to put it collectively for uh making
[01:15:34.020 --> 01:15:37.140]  And doing everything you want to with your own website
[01:15:37.140 --> 01:15:41.140]  You go to squarespace and you can do everything from registering the domain
[01:15:42.100 --> 01:15:45.380]  First thing you need what are you going to call the website? Right? Where's where do people to go?
[01:15:46.020 --> 01:15:50.580]  All the way to picking a template from a whole bunch of professionally designed templates that scale
[01:15:51.140 --> 01:15:54.820]  From this size to that size from phone to giant monitors. Um
[01:15:55.860 --> 01:15:59.140]  And all of the features you might need on a website
[01:15:59.860 --> 01:16:04.340]  From hosting your own blog updating it including like posting
[01:16:04.340 --> 01:16:10.580]  Entries to the blog you do it all through squarespace hosting a podcast. Yep. You can do it at squarespace a store
[01:16:10.820 --> 01:16:12.820]  Yep, you can do it at squarespace
[01:16:13.060 --> 01:16:16.820]  Maybe you're one of the college students we were talking about you're going out into the world
[01:16:16.820 --> 01:16:20.500]  You want to have a portfolio of your work? Maybe you're a designer. Maybe you're a
[01:16:21.700 --> 01:16:27.460]  Someone who's built websites or something like that and you want to put a collection of them have a portfolio of things people can click
[01:16:27.620 --> 01:16:30.580]  To guess what you can do it at squarespace
[01:16:30.580 --> 01:16:36.980]  Guess what? You can do it at squarespace. It is a great company. They have great service great customer support
[01:16:38.660 --> 01:16:44.260]  And you can start building a website at squarespace for free absolutely free it is real
[01:16:44.660 --> 01:16:49.060]  It is absolutely as real as it would be when you're a paying customer. They don't put like a big
[01:16:49.940 --> 01:16:56.500]  This is a temporary website that this person isn't paying for yet. You can just make your website as real as it will be
[01:16:56.500 --> 01:17:02.180]  And when you're ready when you're think this is it. This is great. This is exactly as good as as grouper told me
[01:17:02.180 --> 01:17:09.060]  It was going to be and you go pay you just flip the switch pay and you're ready to go. There you go seamless and
[01:17:09.540 --> 01:17:16.660]  Remember this code talk show ta lks. Ho w when you do go to pay at checkout and you'll get 10% off and you can pay
[01:17:17.060 --> 01:17:23.620]  When you do that, you can pay for a whole year at a time save 10% off the whole year just with that code talk show
[01:17:23.620 --> 01:17:28.500]  Talk show remember here's the thing every site looks professionally designed
[01:17:28.740 --> 01:17:34.180]  But you don't have to stick with their templates if you're a designer or you have a designer you could design the whole thing
[01:17:34.980 --> 01:17:36.980]  From top to bottom if you want
[01:17:37.460 --> 01:17:40.180]  And if you want to take one of their templates and tweak it you can do that
[01:17:40.820 --> 01:17:44.740]  Their tools are easy to use totally graphical. You don't have to know any code
[01:17:44.980 --> 01:17:46.980]  But if you do know code you can get in there
[01:17:46.980 --> 01:17:53.700]  So go to squarespace.com slash talk show and remember that code talk show when you pay and you will get 10%
[01:17:54.100 --> 01:17:56.580]  Off your first purchase and you get a free trial
[01:17:57.120 --> 01:17:59.120]  squarespace.com slash talk show
[01:18:00.660 --> 01:18:02.660]  Oh coronavirus and apple
[01:18:03.220 --> 01:18:07.780]  Let's get it over with I mean there's a lot to talk about here and there is an awful lot since
[01:18:08.180 --> 01:18:11.700]  The last time I did a show which was only like two weeks ago
[01:18:12.580 --> 01:18:13.540]  um
[01:18:13.540 --> 01:18:19.460]  We went from one from me and federico talking about I think I gave the odds then at 50 50 that we would have
[01:18:20.080 --> 01:18:24.100]  wwdc, but maybe i'm giving myself too much credit and I thought it was like
[01:18:25.060 --> 01:18:28.740]  A one in three chance that wwdc was not going to happen
[01:18:30.340 --> 01:18:37.720]  And of course as we now know wwdc is as we know it as an in-person five thousand attendee
[01:18:37.720 --> 01:18:44.120]  The con congregation of the entire apple community is not going to happen
[01:18:45.960 --> 01:18:50.120]  And as we record today on monday, that is the most obvious statement in the world
[01:18:50.920 --> 01:18:53.340]  Two weeks ago. It wasn't it seemed a little outlandish
[01:18:55.080 --> 01:18:57.880]  And even when apple made the announcement last week
[01:18:58.680 --> 01:19:01.400]  They were still slightly ahead of the curve, right?
[01:19:01.640 --> 01:19:05.320]  It didn't you know, it was I don't think anybody was surprised by that point
[01:19:05.320 --> 01:19:08.040]  But it it seemed like the writing was on the wall
[01:19:09.960 --> 01:19:13.560]  Yeah, yeah, it was I feel like we progressed very quickly from
[01:19:14.360 --> 01:19:16.360]  It might not happen to
[01:19:16.840 --> 01:19:19.880]  it it probably won't happen to
[01:19:20.440 --> 01:19:26.280]  It's they've certainly decided it's not going to happen, but they haven't announced it yet, which um
[01:19:26.680 --> 01:19:29.080]  The nice thing about that is by the time they made their announcement
[01:19:29.160 --> 01:19:33.400]  I feel like everybody had already like it was a fork on conclusion by the time they said it
[01:19:33.400 --> 01:19:35.720]  yeah, we had already passed the
[01:19:36.360 --> 01:19:37.880]  passed to the point of
[01:19:37.880 --> 01:19:39.880]  acceptance in the stages of
[01:19:40.440 --> 01:19:41.560]  grief
[01:19:41.560 --> 01:19:42.920]  um
[01:19:42.920 --> 01:19:48.280]  I kind of feel I have no inside information on this whatsoever, but I kind of feel
[01:19:49.080 --> 01:19:52.520]  I one thing I am certain of and this isn't from inside information
[01:19:52.600 --> 01:19:55.960]  It's just knowing the way apple works is that they were on top of this
[01:19:57.160 --> 01:19:59.160]  for a long time
[01:19:59.560 --> 01:20:02.120]  and their public silence on it is a
[01:20:02.120 --> 01:20:06.300]  It's a reflection of that's that's how apple is about everything apple isn't
[01:20:06.940 --> 01:20:08.940]  doesn't doesn't
[01:20:09.420 --> 01:20:13.020]  You know apple measures a hundred times and cuts once, you know, they they were
[01:20:13.820 --> 01:20:16.460]  monitoring this their silence on it and their
[01:20:17.180 --> 01:20:22.380]  The fact that they didn't announce anything officially until last week wasn't because they weren't paying attention or were taking it lightly
[01:20:22.460 --> 01:20:24.460]  It was that they you know
[01:20:24.620 --> 01:20:26.620]  They take their time
[01:20:26.620 --> 01:20:31.260]  Um, I can't help but feel you know, and the weird thing about this is that
[01:20:32.680 --> 01:20:39.340]  WWDC I don't know if there are i'm not aware of any other conferences of similar size that I would know about
[01:20:40.300 --> 01:20:42.300]  that are
[01:20:42.620 --> 01:20:46.860]  Always every year annually announced with so little
[01:20:49.100 --> 01:20:52.540]  Time between the announcement of the dates and
[01:20:52.540 --> 01:20:59.980]  The selling of tickets, you know are now a lot, you know lotteries, you know to get for attendees to sign up to to go
[01:21:00.700 --> 01:21:02.700]  and the actual
[01:21:03.500 --> 01:21:08.300]  Conference most conferences are announced at least a year in advance so that
[01:21:09.260 --> 01:21:13.180]  You know macworld is a great example. You'd you'd be leaving macworld expo
[01:21:13.900 --> 01:21:18.640]  And the signs at the door would say, you know next year January
[01:21:18.640 --> 01:21:22.400]  4th to 10th. Yeah macworld next year, you know
[01:21:24.080 --> 01:21:30.800]  And most conferences are like that, you know WWDC has always been unusual in terms of having you know getting announced
[01:21:31.440 --> 01:21:33.440]  You know mid-march to mid-april
[01:21:34.240 --> 01:21:39.120]  I think mid-april is about the latest they've ever done it, you know, even though it's I think they've gone to late-april
[01:21:39.120 --> 01:21:45.120]  But not much more than that, but you know other than like one exception from like 2006
[01:21:45.120 --> 01:21:51.440]  I believe when it was in august. It's pretty much been like clockwork
[01:21:54.800 --> 01:22:01.760]  You know, I don't think i've been wrong in 10 years at guessing which week in june was going to be WWDC week
[01:22:03.760 --> 01:22:07.600]  This week this year's is a little bit it's always june it always starts on a monday
[01:22:08.400 --> 01:22:12.560]  This year's a little harder to predict because june 1st is a monday
[01:22:12.560 --> 01:22:14.800]  Because june 1st is a monday
[01:22:15.520 --> 01:22:20.480]  But I think that you know the use by the usual schedule the start would have been june 8th
[01:22:22.320 --> 01:22:25.120]  You know and if june was pushed back a little just a little bit
[01:22:25.840 --> 01:22:28.640]  one more day, uh, definitely would have been that that
[01:22:29.680 --> 01:22:33.360]  That second the monday starting the second week of june. Um
[01:22:35.520 --> 01:22:39.920]  But so all of these other conferences that have been cancelled and every
[01:22:39.920 --> 01:22:45.520]  all it's funny because not every can't conference has been cancelled, uh, I saw that there was like a
[01:22:46.080 --> 01:22:47.440]  construction
[01:22:47.440 --> 01:22:50.240]  big 130 10 130 000 attendee
[01:22:51.280 --> 01:22:58.820]  Conference in las vegas last week that wasn't cancelled, but they got nowhere near 130 000 attendees
[01:22:59.520 --> 01:23:01.520]  Yeah
[01:23:02.000 --> 01:23:03.920]  They have you know, they they were you know
[01:23:03.920 --> 01:23:11.040]  Cancelled is absolutely the right verb for what happened because they were scheduled and then they were cancelled. Well wwc
[01:23:11.920 --> 01:23:14.480]  Wasn't cancelled because it was never announced, right?
[01:23:15.360 --> 01:23:16.480]  right
[01:23:16.480 --> 01:23:18.080]  um
[01:23:18.080 --> 01:23:25.200]  So what they did do was they they made an announcement last week that wwc will have a all new online format
[01:23:26.400 --> 01:23:27.840]  uh
[01:23:27.840 --> 01:23:30.000]  But they didn't give it didn't even give dates
[01:23:30.000 --> 01:23:33.760]  which reading between the lines to me says
[01:23:35.040 --> 01:23:37.120]  They weren't quite ready to announce it
[01:23:38.240 --> 01:23:41.600]  Whether they would have all you know, whether it would have been announced by now
[01:23:42.160 --> 01:23:45.040]  In the alternate universe where this coronavirus didn't even exist
[01:23:45.760 --> 01:23:47.040]  I don't know
[01:23:47.040 --> 01:23:53.440]  But I feel like as they made their plans for how they do this online only, you know
[01:23:53.920 --> 01:23:58.960]  Or or online perhaps plus a small media event for the keynote
[01:23:58.960 --> 01:24:01.440]  Although I think even that is looking less and less likely
[01:24:02.080 --> 01:24:04.080]  even now in mid-march
[01:24:06.240 --> 01:24:11.520]  I feel like they they were they were looking at the news and thinking we can't wait anymore, you know
[01:24:12.560 --> 01:24:17.680]  Like if if they if if you and I were talking right now on march 16th and apple still hadn't said anything
[01:24:17.680 --> 01:24:19.680]  It would seem absurd
[01:24:19.680 --> 01:24:20.960]  right, it's
[01:24:20.960 --> 01:24:24.080]  So I feel like their hand was pressed to at least come out and say
[01:24:24.080 --> 01:24:29.120]  WWDC is going to be in june. It's going to be online only in an all-new format
[01:24:30.160 --> 01:24:33.920]  Uh, we have lots of stuff. We're excited to tell you and we'll tell you more soon
[01:24:34.240 --> 01:24:39.840]  But I feel like the fact that it doesn't even have a date for the keynote to me says
[01:24:40.240 --> 01:24:46.740]  That they kind of felt like the news even even with their silence the news was getting ahead of them on this coronavirus
[01:24:47.680 --> 01:24:52.240]  I think you're right and I think they decided that it was that they didn't need to make
[01:24:52.240 --> 01:24:54.320]  An announcement with specifics just yet
[01:24:54.320 --> 01:24:57.680]  But they needed to at least be clear that that that this was the case that it was
[01:24:58.000 --> 01:25:00.400]  They had reached the point where they really needed to just say yeah, of course
[01:25:00.400 --> 01:25:03.840]  We're not going to do this, but we are going to do something online and we'll let you know
[01:25:03.840 --> 01:25:07.840]  I was struck by the fact that not only did they not give dates, but they say beginning in june
[01:25:08.400 --> 01:25:11.440]  And it's sort of like starting in june whatever it is and it's like, okay
[01:25:11.440 --> 01:25:15.600]  Well, so we've got a month which is june. It could be the first week, but it could be the last week
[01:25:15.600 --> 01:25:17.600]  right and then starting in june I
[01:25:17.920 --> 01:25:20.400]  I immediately thought and when does it end?
[01:25:20.400 --> 01:25:28.240]  Like they could completely reconceive this thing where there's a big kickoff sometime in june and then there are new sessions that roll out
[01:25:28.880 --> 01:25:34.560]  Across the whole summer even not necessarily all there on day one or even in over the course of a week
[01:25:34.560 --> 01:25:38.480]  I'd think that you know, that would be the closest analog and it might be what they prefer to do
[01:25:38.480 --> 01:25:41.680]  But they're not really committing to that. They could stretch this out
[01:25:42.400 --> 01:25:44.400]  and and have
[01:25:44.400 --> 01:25:50.560]  And and have wwdc be this thing that happens over the course of you know
[01:25:50.720 --> 01:25:56.240]  Eight weeks if they wanted to or or all summer the one thing that really matters timing
[01:25:57.040 --> 01:25:59.040]  not timing wise but
[01:25:59.040 --> 01:26:03.680]  You know as a mark your calendars. This is an event is the keynote
[01:26:04.240 --> 01:26:09.440]  The the public keynote the thing where they make the announcements they would have made on monday morning
[01:26:10.080 --> 01:26:12.080]  which is meant for
[01:26:12.080 --> 01:26:14.340]  everybody from developers
[01:26:15.060 --> 01:26:17.060]  to the mass market
[01:26:17.860 --> 01:26:24.900]  Not even technical media, you know and apple's wwdc's get coverage on the front page of newspapers and you know
[01:26:24.980 --> 01:26:29.860]  And again, I realize being on the front page of a printed newspaper is nowhere even close to what it used to be
[01:26:30.020 --> 01:26:34.580]  but even if you talk about newspapers like the new york times in the washington post and
[01:26:34.580 --> 01:26:41.640]  The san francisco chronicle and and you know, whatever else there's above above, you know first screen of nytimes.com
[01:26:42.340 --> 01:26:48.340]  It's the same idea is that you want to get that that kickoff event is the one that everybody covers and right and has broad
[01:26:48.420 --> 01:26:51.380]  Appeal and everything else is for the developers basically, right?
[01:26:51.380 --> 01:26:56.340]  But I can't help but feel that's part of the calculus of not even announcing the date for that yet
[01:26:57.140 --> 01:27:02.580]  Is of you know, not no, I mean this whole coronavirus thing is so up in the air
[01:27:02.580 --> 01:27:08.420]  I mean, and maybe there's an optimistic scenario where we go through a bad
[01:27:09.140 --> 01:27:11.140]  april and uh
[01:27:12.260 --> 01:27:19.300]  But then we start getting on the downslope in may and maybe it's not it's obviously never going to happen
[01:27:19.620 --> 01:27:23.460]  That they're going to have five thousand people in a giant convention room for a keynote
[01:27:23.860 --> 01:27:30.580]  but it may be you know, maybe the idea is that a a media event at the steve jobs theater with
[01:27:30.580 --> 01:27:34.900]  A couple of hundred. I don't know. I mean at this point it sounds
[01:27:35.780 --> 01:27:39.300]  Outland right? I I do think that maybe they're holding out hope that um
[01:27:39.380 --> 01:27:44.420]  things will have calmed down to the point where they might be able to have a small crowd in the steve jobs theater for
[01:27:44.420 --> 01:27:49.220]  That keynote instead of it just being like a like steven colbert and john oliver were last week
[01:27:49.220 --> 01:27:52.340]  Where it's sort of they're shouting into a void and there's an empty theater, right?
[01:27:52.340 --> 01:27:58.980]  I do also think one part of the hedge here has to be when do you you can't do wwdc unless you've got
[01:27:58.980 --> 01:28:00.500]  Unless you've got
[01:28:00.500 --> 01:28:04.740]  Um your new operating systems ready to go, you know the scope of them, you know, what's new
[01:28:04.820 --> 01:28:06.580]  You've got stuff ready to show to developers
[01:28:06.580 --> 01:28:11.700]  You've got downloads ready to put up and that's the other part of this one of the stories we've seen in the last few days
[01:28:11.860 --> 01:28:14.020]  because this is moving fast is
[01:28:14.720 --> 01:28:16.100]  developers
[01:28:16.100 --> 01:28:20.980]  Internal to apple but because of the security restrictions on apple stuff
[01:28:21.460 --> 01:28:28.100]  It either unable or it's very difficult to work at home on top secret apple stuff, which is kind of a no-brainer
[01:28:28.100 --> 01:28:30.660]  but at the same time like if you're trying to get
[01:28:31.460 --> 01:28:36.900]  new versions of mac os and ios and watch os and tv os and ipad os all
[01:28:37.380 --> 01:28:41.300]  Ready in a developer version to drop the first week of june
[01:28:41.620 --> 01:28:46.500]  And suddenly you're trying to get them all to work from home or they can't all be in at the same time or whatever
[01:28:46.900 --> 01:28:47.940]  It is
[01:28:47.940 --> 01:28:52.100]  It really calls into question the ability to to to stay on schedule
[01:28:52.500 --> 01:28:55.380]  And that's the other part of this is like what if they don't have a beta?
[01:28:55.380 --> 01:29:02.500]  What if they don't feel like they they might not be able to announce until the end of june if they slip three or four weeks
[01:29:02.740 --> 01:29:06.020]  Right, um, all of that is up in the air right like that. This may not go
[01:29:06.420 --> 01:29:11.460]  It's not just the gathering issue. It's also the like who's working on the software issue
[01:29:11.780 --> 01:29:17.540]  Yeah, and there's there's actually so there's two sides to that. So one maybe inside apple the
[01:29:18.260 --> 01:29:20.260]  because of this work from home being a
[01:29:20.260 --> 01:29:25.860]  Serious disruption to the way apple works. I mean more than any company i'm aware of in the tech sphere
[01:29:26.580 --> 01:29:29.700]  And this is no surprise to anybody who's listening to this show
[01:29:29.940 --> 01:29:37.060]  Apple has a culture of being on site face to face with the people you work with apple straight straight from steve jobs
[01:29:37.060 --> 01:29:42.900]  That was he he was absolutely a believer that everybody had to be in the same place at the same time, right?
[01:29:42.900 --> 01:29:45.460]  And that doesn't mean they're all in the same building. They're way too big now
[01:29:45.460 --> 01:29:51.300]  They they're pretty much the entire city of cupertino now is office buildings owned by apple
[01:29:51.940 --> 01:29:58.980]  um, I mean really I mean it's it if for those of us drive drive down there sometime and you will there is an
[01:29:59.060 --> 01:30:03.940]  apple logo on almost every corner like including across the street which really
[01:30:04.740 --> 01:30:09.300]  Just didn't used to be the case and buildings, you know, there were buildings that's like, ah that looks like, you know
[01:30:09.860 --> 01:30:13.800]  There was like this great expansion in the late 80s and early 90s
[01:30:13.800 --> 01:30:19.880]  and you know in that era when steve jobs was in exile and you can kind of tell because
[01:30:20.600 --> 01:30:23.160]  Like the architecture of the buildings. Yeah, just very
[01:30:24.040 --> 01:30:29.000]  Not too. I can spot I can spot a late 80s early 90s apple building a mile away
[01:30:29.000 --> 01:30:33.240]  We had one in san diego not too far from where I went to college and I had the little apple logo on it
[01:30:33.320 --> 01:30:38.440]  And you know 1991 or whatever and all of them look like that and there are a bunch of those in cupertino for sure
[01:30:38.600 --> 01:30:40.680]  But then there's some weird ones now too
[01:30:40.680 --> 01:30:45.240]  Like ones that are like there's no way that's an apple building and then there's the you drive by and there's the sign
[01:30:45.480 --> 01:30:46.760]  And there's an apple logo
[01:30:46.760 --> 01:30:51.400]  They've leased all the space there is to lease in cupertino and then built a giant campus
[01:30:51.640 --> 01:30:53.720]  Right and across the street from the giant campus
[01:30:53.720 --> 01:30:57.160]  I don't know if people know this one of the funny things about it is apple already had buildings
[01:30:57.800 --> 01:31:02.120]  On that street where the visitors center is, um, most of the buildings across the street
[01:31:02.600 --> 01:31:05.560]  Uh that are south of the visitors center toward the freeway
[01:31:05.560 --> 01:31:10.840]  Those are all apple buildings that have been there a while and and then if you go under the freeway there
[01:31:10.920 --> 01:31:17.240]  There's the old mall that they want to redevelop and part of the things they want to redevelop that into is more office space
[01:31:17.800 --> 01:31:20.520]  that apple wants so they're they are
[01:31:21.480 --> 01:31:26.600]  Basically, the motto is you know, if you're in california you're in cupertino and if you if you aren't, you know
[01:31:26.600 --> 01:31:29.320]  Your your organization is all in one building
[01:31:29.640 --> 01:31:34.120]  And if you need to talk to somebody else's organization you go, you know, go you go to a different building
[01:31:34.120 --> 01:31:37.020]  But everybody is together. That's why james thompson famously
[01:31:37.480 --> 01:31:39.960]  was given the ultimatum that he had to move from ireland to
[01:31:40.340 --> 01:31:43.960]  Cupertino if he wanted to keep working on the mac os 10 doc because steve didn't want
[01:31:44.280 --> 01:31:47.660]  The developer of the doc to be in ireland. He wanted him to be in california
[01:31:48.120 --> 01:31:53.640]  Yeah, and it's you know, it's not to say everybody's in cupertino either. I know apple is a growing footprint in seattle
[01:31:54.520 --> 01:32:01.640]  Sure, they've I don't know if they're still there. I remember like the the iworks team used to be in pittsburgh pittsburgh. Yeah, right, but
[01:32:01.640 --> 01:32:05.240]  The iworks team was in pittsburgh, right? It wasn't like yeah
[01:32:05.480 --> 01:32:08.520]  Oh, yeah, you know you can you if you'd like to come work on iworks
[01:32:08.520 --> 01:32:11.160]  You could work in the pittsburgh office or you could work in seattle
[01:32:11.160 --> 01:32:14.360]  You come to cupertino if you want to work on cloud you go to seattle
[01:32:14.360 --> 01:32:15.400]  If you want to work on tv
[01:32:15.400 --> 01:32:19.480]  You go to la if you want to work on iwork you go to pittsburgh and if you want to work on mac os
[01:32:19.800 --> 01:32:25.080]  You are going to be seated in in apple park. Basically. It is a face-to-face collaborative culture
[01:32:25.560 --> 01:32:30.280]  So now what for better now, what do they do? Right? Well, so there's two levels to it
[01:32:30.280 --> 01:32:33.880]  the first level and I have to admit the the
[01:32:34.680 --> 01:32:38.680]  I think you're talking about the wall street journal story from the other day about the the problems, you know
[01:32:39.160 --> 01:32:42.440]  I'll I have it written down. So i'll remember to link it. Um
[01:32:44.120 --> 01:32:52.520]  I've thought about just the cultural part of it that they're just not they don't have tools for remote collaboration within the within a very close-knit team
[01:32:53.320 --> 01:32:54.760]  um
[01:32:54.760 --> 01:32:56.440]  they
[01:32:56.440 --> 01:33:00.680]  they just don't have the culture of it and um
[01:33:01.320 --> 01:33:03.320]  that what the journal story brought up though is that
[01:33:04.040 --> 01:33:07.480]  There are just policies and rules about it that you keep for example
[01:33:07.480 --> 01:33:13.240]  You can't bring hardware out of the building without of these, you know, famously, you know
[01:33:13.240 --> 01:33:17.480]  We know these stories from the iphone. I mean the iphone was really super serious like in a vault but
[01:33:18.120 --> 01:33:19.080]  um
[01:33:19.080 --> 01:33:19.960]  You know
[01:33:19.960 --> 01:33:21.960]  Hardware doesn't leave certain
[01:33:22.440 --> 01:33:23.480]  for sure
[01:33:23.480 --> 01:33:25.080]  locked closed
[01:33:25.080 --> 01:33:26.840]  regulated doors
[01:33:26.840 --> 01:33:29.480]  but what if what you're working on requires, you know,
[01:33:30.360 --> 01:33:31.080]  you're
[01:33:31.080 --> 01:33:36.520]  You're a software engineer and you need to build and run but you need to build and run on the hardware
[01:33:36.600 --> 01:33:40.920]  But if you can't take the hardware out how you know, there's no way to do that
[01:33:41.880 --> 01:33:43.000]  and
[01:33:43.000 --> 01:33:45.000]  think about things like
[01:33:46.200 --> 01:33:47.800]  You know
[01:33:47.800 --> 01:33:49.800]  I'm going to make up some numbers here, but whether
[01:33:50.440 --> 01:33:51.480]  um
[01:33:51.480 --> 01:34:00.120]  you know a certain animation for a transition should be 300 milliseconds or 500 milliseconds and you build both and
[01:34:00.920 --> 01:34:05.880]  You look at them. Well, how the hell do you do that over remote video conferencing, right?
[01:34:06.280 --> 01:34:08.860]  How does a team that is sweating the details?
[01:34:09.560 --> 01:34:13.400]  on how many milliseconds an animated transition should be
[01:34:14.600 --> 01:34:18.600]  Do it when they're used to doing it on the actual prototype or you know
[01:34:18.600 --> 01:34:24.440]  Even if it's not a prototype hardware, even if it's just an animation for a new thing that's going to run on the iphone 11
[01:34:24.760 --> 01:34:28.680]  But you're there together as a team looking at so the hardware isn't secret
[01:34:28.680 --> 01:34:31.880]  It's just an eye for just testing on the iphone 11, which is already out
[01:34:32.440 --> 01:34:37.080]  But the software is secret and the animation in terms of what it looks and feels like
[01:34:37.720 --> 01:34:41.160]  Is right there in your hand in front of your eyes
[01:34:41.880 --> 01:34:47.240]  And now you're supposed to do it from home and the person demoing it to you is doing it over a video conference
[01:34:47.240 --> 01:34:54.540]  Well, how in that that's running, you know, 60 hertz or something like that 60 frames per second or or less. It's impossible
