[00:00.000 --> 00:02.000]  Did you watch the Yankees last night?
[1:06:32.000 --> 1:06:35.000]  Clack clack clack clack clack like just shooting.
[1:06:35.000 --> 1:06:41.000]  You know, whatever, however fast the cameras can go per second, which is getting to be extraordinarily fast.
[1:06:41.000 --> 1:06:45.000]  You know, 10 12 shots per second non stop.
[1:06:45.000 --> 1:06:49.000]  To get what one photo to accompany a news story.
[1:06:49.000 --> 1:06:52.000]  But that's what you do because digital is cheap.
[1:06:52.000 --> 1:07:04.000]  Anyway, to me, Lightroom has all sorts of features that are meant to support that sort of workflow where you can just go through and just, I forget the key if it's X or whatever, but you don't even have a modifier.
[1:07:04.000 --> 1:07:09.000]  You just keep going arrow arrow and you can just mark photos for deletion and it doesn't even spin.
[1:07:09.000 --> 1:07:12.000]  A bracket I think is the default, but you may have changed it.
[1:07:12.000 --> 1:07:14.000]  Yeah, I don't remember what I'd have to look it up.
[1:07:14.000 --> 1:07:24.000]  But more or less my workflow and maybe there's other ways to do it is you go import, let's say 300 photos into Lightroom.
[1:07:24.000 --> 1:07:31.000]  And you just start going through them and you know, you find my first cut is to just throw out the ones I don't even want to bother with.
[1:07:31.000 --> 1:07:37.000]  And I just go through with arrow keys to go, you know, through the photos and one key to just mark for deletion.
[1:07:37.000 --> 1:07:38.000]  And it doesn't even delete them.
[1:07:38.000 --> 1:07:43.000]  It just it's like a special flag like you want to delete this and it dims out the photo.
[1:07:43.000 --> 1:07:46.000]  But that way you're not waiting for the disk to do anything.
[1:07:46.000 --> 1:07:53.000]  It's just like a little, you know, one little piece of metadata in a database and you can go really, really fast and Lightroom.
[1:07:53.000 --> 1:07:56.000]  That is X, I'm sorry, I was thinking of star rating, but yeah, you're right.
[1:07:56.000 --> 1:07:58.000]  Yeah, it's X, right?
[1:07:58.000 --> 1:07:59.000]  It makes sense.
[1:07:59.000 --> 1:08:01.000]  The new, you know, the mnemonic is easy.
[1:08:01.000 --> 1:08:03.000]  It's like you're Xing out the photos.
[1:08:03.000 --> 1:08:11.000]  And it's like the real world version of you have a big stack of photos and you just start flipping through and you put them in two columns.
[1:08:11.000 --> 1:08:13.000]  And you know, here's the trash gap.
[1:08:13.000 --> 1:08:15.000]  Well, I mean, you literally used to do that with a contact sheet.
[1:08:15.000 --> 1:08:17.000]  You just X out the ones you didn't want.
[1:08:17.000 --> 1:08:18.000]  So you didn't bother looking at them again.
[1:08:18.000 --> 1:08:19.000]  Exactly.
[1:08:19.000 --> 1:08:19.000]  Right.
[1:08:19.000 --> 1:08:20.000]  That would be the old way.
[1:08:20.000 --> 1:08:21.000]  It would be the contact sheet.
[1:08:21.000 --> 1:08:22.000]  Yeah.
[1:08:22.000 --> 1:08:27.000]  And it's, you know, if you've ever watched, you know, or you probably did it since you were shooting film and you were, you know, actually a pro.
[1:08:27.000 --> 1:08:31.000]  You know, you'd have like a grease pencil and just literally X amount.
[1:08:31.000 --> 1:08:38.000]  Bottom line for me is the problem with photos is there's no way to do that.
[1:08:38.000 --> 1:08:51.000]  It's, it's photos to me is fun. This is the inside I've come to is that fun photos is fundamentally build around a much more consumer-minded mindset, which is that most of the photos you take you want to keep.
[1:08:51.000 --> 1:09:01.000]  And, you know, whether that's based on coming from the phone world, you know, where you don't even know you can do burst mode and, you know, which is amazing.
[1:09:01.000 --> 1:09:10.000]  Because after thinking they're wrong because I'm sorry, but if you look at like my daughter's iPod, she's got 150,000 selfies on it.
[1:09:10.000 --> 1:09:12.000]  And I don't think that's ever going to change.
[1:09:12.000 --> 1:09:13.000]  You know what I mean?
[1:09:13.000 --> 1:09:21.000]  I think that the selfie thing for, for, for, for sure for sure is something where people take a ton of photos before they find one that they like.
[1:09:21.000 --> 1:09:24.000]  And I've seen my wife do it, you know, and she's not even a huge selfie taker.
[1:09:24.000 --> 1:09:26.000]  She's not, you know, super into that.
[1:09:26.000 --> 1:09:31.000]  She likes to send it to her friends like she got makeup on and like, oh, I tried this new thing.
[1:09:31.000 --> 1:09:34.000]  But she takes that ton and then picks one, right?
[1:09:34.000 --> 1:09:36.000]  But she still takes that ton.
[1:09:36.000 --> 1:09:37.000]  So yeah, I agree.
[1:09:37.000 --> 1:09:40.000]  I mean, I, I think that it's not just pros.
[1:09:40.000 --> 1:09:41.000]  I think a lot of people do that.
[1:09:41.000 --> 1:09:48.000]  And I think if they're thinking is that is people taking one precious photo and being done, I think they're wrong.
[1:09:48.000 --> 1:09:51.000]  Especially because phones shoot so fast.
[1:09:51.000 --> 1:09:56.000]  You know, you know, they used to just like, oh, getting one out of them was a, a chore, but now it's like being meant bad.
[1:09:56.000 --> 1:09:59.000]  Unless you, as you mentioned with the burst and everything.
[1:09:59.000 --> 1:10:00.000]  Yeah.
[1:10:00.000 --> 1:10:01.000]  And it just doesn't support that.
[1:10:01.000 --> 1:10:11.000]  And I feel like and the other thing too is I kind of feel like they should not just should support it because I want to use it, but they should support it because I feel like.
[1:10:11.000 --> 1:10:20.000]  And in my honest opinion, it's a good thing to encourage people to do to take lots of photos to try, you know, and that that's how you get one or two that are really good.
[1:10:20.000 --> 1:10:25.000]  Don't try to, if you want to get like two really good photos from your kid's birthday party.
[1:10:25.000 --> 1:10:28.000]  Don't, don't sit there and try to aim up one or two good ones.
[1:10:28.000 --> 1:10:36.000]  Take 60, 70, 80 pictures and then go look through them on as big a screen as you can get and see which ones actually came out good.
[1:10:36.000 --> 1:10:40.000]  And I feel like the app just does not support that.
[1:10:40.000 --> 1:10:44.000]  And one thing is that there's no way, and this is on a new iMac.
[1:10:44.000 --> 1:10:52.000]  So it is, I wouldn't call it slow and I don't have a huge library. I've, you know, I think I've got like 20,000 photos in there.
[1:10:52.000 --> 1:11:00.000]  So I wouldn't call it slow and, you know, it imported my old iPhoto library fund, but it's, it's not that fast.
[1:11:00.000 --> 1:11:02.000]  And it always seems to do the wrong thing when I delete.
[1:11:02.000 --> 1:11:10.000]  Like you actually just have to delete a photo to delete it and just hitting the delete key doesn't work because that brings up a warning dialogue issue.
[1:11:10.000 --> 1:11:14.000]  You want to delete it. So you have to command delete, which isn't too bad.
[1:11:14.000 --> 1:11:19.000]  It's command delete isn't too bad, which is immediate, you know, and it's, it's not.
[1:11:19.000 --> 1:11:29.000]  The thing that annoys me about the delete key is that bring up a dialogue every time is that it doesn't, it doesn't wipe it off the disk.
[1:11:29.000 --> 1:11:35.000]  It moves it to a trash can type thing where you could get it back or you can do undo if you make a mistake.
[1:11:35.000 --> 1:11:41.000]  But even then it often goes to the wrong photo. It doesn't go to the next photo. It goes to the one I looked at before.
[1:11:41.000 --> 1:11:47.000]  And it doesn't seem, and I, and I could be wrong here, but maybe I just want to go the wrong way.
[1:11:47.000 --> 1:11:54.000]  Maybe I'm always trying to go the, and it always wants you to go forward in time and I want to go backwards, you know, from the most recent to the least recent.
[1:11:54.000 --> 1:12:04.000]  I don't know, but, but when you're in that mode and you just want to fly through 100 pictures, it's annoying if you keep having to hit three or four keys.
[1:12:04.000 --> 1:12:09.000]  And arrow and go back, go back, go back, you know, over and over and over again.
[1:12:09.000 --> 1:12:14.000]  Right. Right. Yeah, I do not think it is built for that kind of editing at all.
[1:12:14.000 --> 1:12:25.000]  And there's a couple possibilities. One possibility it could be that we are 100% wrong and that the data supports the fact that people take a few photos at a time.
[1:12:25.000 --> 1:12:30.000]  Right. So it's, it, if you look, if they're like, oh, well, you know, you guys don't know what we know.
[1:12:30.000 --> 1:12:39.000]  And our, what we know is that data on millions and millions of users says that these, this is the way people shoot and we serviced that with this product.
[1:12:39.000 --> 1:12:45.000]  And that you guys are the outliers and you need to use Lightroom. Right. So that's one possibility.
[1:12:45.000 --> 1:12:58.000]  The second possibility is that there is a disconnect between the team that is building photos and the teams that built their professional photo products in the past.
[1:12:58.000 --> 1:13:06.000]  So from what I understand, it's not like they took the, the aperture team and had them build photos.
[1:13:06.000 --> 1:13:13.000]  Like those people scattered everywhere and, and are building other things for better or for worse, you know.
[1:13:13.000 --> 1:13:24.000]  So if you, if you took the institution knowledge of the people building, you know, aperture and brought it in and they, they could then tell you, oh man, you know, if you're, if you want people to use this in,
[1:13:24.000 --> 1:13:33.000]  is it any sort of core tool you're going to need to support people blasting through a bunch of pictures and editing them, then maybe that would have been built differently.
[1:13:33.000 --> 1:13:36.000]  But I don't know if that institutional knowledge was there. So that's another possibility.
[1:13:36.000 --> 1:13:40.000]  Well, what I've, what I heard and I, I could be wrong.
[1:13:40.000 --> 1:13:53.000]  Well, I, I'm not wrong. I could be wrong just in a matter of degree is that it, what, what's now called photos from Mac or just photos started life internally as I photo X.
[1:13:53.000 --> 1:13:59.000]  It, you know, it was definitely not just the next version of iPhoto. It wasn't just a bump the integer.
[1:13:59.000 --> 1:14:04.000]  It was, you know, like when they've had these other products get an X or something like that.
[1:14:04.000 --> 1:14:10.000]  Like with iMovie, like where they kind of radically redid the, the concept of it.
[1:14:10.000 --> 1:14:17.000]  It was a radical rewrite. It was a rewrite, but it was a rewrite of iPhoto, you know, definitely. And it was even by name.
[1:14:17.000 --> 1:14:26.000]  It changed after, you know, from where that started, it did change where they strategically said, you know, that's, that's the iPhoto is the wrong way to go.
[1:14:26.000 --> 1:14:33.000]  What we really want to do is, you know, have this unified photo platform across iOS and Mac.
[1:14:33.000 --> 1:14:38.000]  And so we should, we should just do, you know, follow the lead of iOS and just call it photos.
[1:14:38.000 --> 1:14:46.000]  And, and the design changed at that point too clearly because it's, it's clearly a sibling to the, to the iOS photos app.
[1:14:46.000 --> 1:14:48.000]  Right.
[1:14:48.000 --> 1:14:52.000]  But I still think though that that shows in its roots, you know, because to me that was the problem.
[1:14:52.000 --> 1:15:04.000]  I mean, years ago, why I didn't use iPhoto and, you know, taught myself to use Lightroom instead was that iPhoto to me was never ever good for people who shot a lot of, you know, shot the way I shot.
[1:15:04.000 --> 1:15:13.000]  Mm-hmm. Yeah. I, I, Lightroom is my boy. Like, I love Lightroom or my girl. However you want to, I want to be correct about that.
[1:15:13.000 --> 1:15:21.000]  But it, I really, really like it. I mean, it's the, the easiest best tool that has come along for photography and generations.
[1:15:21.000 --> 1:15:25.000]  And, you know, these days there's lots of arguments about it getting stale and all this stuff.
[1:15:25.000 --> 1:15:35.000]  But I still think it's, it got exactly the right things right, which is you, you need to deal with complex adjustments in a way that allows you granularity of control.
[1:15:35.000 --> 1:15:38.000]  You know, you need to be able to blast through and do an initial pass.
[1:15:38.000 --> 1:15:43.000]  And then you need to be able to, to kind of diddle down and drill down into my new adjustments.
[1:15:43.000 --> 1:15:46.000]  Even jump out to Photoshop if you really need to and then jump back.
[1:15:46.000 --> 1:15:52.000]  And I think that that was an incredibly smart build for Adobe and, and really, really well done by them.
[1:15:52.000 --> 1:15:57.000]  I just think it hasn't been matched by any other tools, including aperture, since it came out.
[1:15:57.000 --> 1:16:03.000]  And I know there's obviously devotees of either side, but, you know, people that love the aperture out of luck anyway.
[1:16:03.000 --> 1:16:15.000]  So, I think it's really, really a great tool. And I think it's, it just may be the case that the 80% use cases are never going to be that way.
[1:16:15.000 --> 1:16:18.000]  And photos is always going to act and work that way.
[1:16:18.000 --> 1:16:22.000]  And we're just, we don't have the data to understand that that's what people want.
[1:16:22.000 --> 1:16:27.000]  But I do agree with you that it's just not great for like going through a bunch of photos at once.
[1:16:27.000 --> 1:16:33.000]  I've rarely rarely ever use it for anything beyond opening it up, finding a photo and sharing it.
[1:16:33.000 --> 1:16:42.000]  Like that's the way I treat it. Like I, I'm able to search through photos by, you know, data group or event and, and share them with family members and that sort of thing.
[1:16:42.000 --> 1:16:44.000]  If I'm going to do any sort of editing, I open in Lightroom.
[1:16:44.000 --> 1:16:52.000]  So I'm, I haven't done the thought experiment of trying to force myself to use it, you know, to see if, I could, it would work with my workflow.
[1:16:52.000 --> 1:16:58.000]  So I haven't gone down the route you're going, but it doesn't, it doesn't appeal to me for those reasons.
[1:16:58.000 --> 1:17:03.000]  And I, I don't, I haven't used it. So I can't speak to, it's a efficacy there. I'm not, I don't want to speak out of turn.
[1:17:03.000 --> 1:17:11.000]  Here's a question I have for you. Do you import your photos that you'd shoot on your iPhone in the Lightroom?
[1:17:11.000 --> 1:17:13.000]  No.
[1:17:13.000 --> 1:17:24.000]  I mean, either with maybe like one or two rare exceptions, you know, over the course of like six or seven years, once or twice, maybe there'd be something.
[1:17:24.000 --> 1:17:28.000]  I don't, maybe I'm even wrong though. I don't, maybe I never, I never ever did that.
[1:17:28.000 --> 1:17:34.000]  So for, for years, I had like two completely different photo universes.
[1:17:34.000 --> 1:17:46.000]  There was my Lightroom library, which was the images I shot with my, you know, Canon digital SLR and, you know, within the last few years, my Fuji X100S.
[1:17:46.000 --> 1:17:52.000]  Oh, and, and years, earlier years, I had, I had the RICO GRD.
[1:17:52.000 --> 1:18:13.000]  My, and, and in my mind, those were my real photos. And then I had my iPhone photo library, which was mostly just on my iPhone. And then every once in a while, I would like open up just image capture, copy all the ones off and put them, you know, put them in a folder in my Dropbox just so I'd have a, you know, a backup.
[1:18:13.000 --> 1:18:14.000]  Right.
[1:18:14.000 --> 1:18:26.000]  I just have like a full, I literally just have, I, I, it's just goes by year I've got like, and I know Dropbox has some kind of feature like that, but I didn't, I don't like that feature because I don't want Dropbox screwing around with my other photos.
[1:18:26.000 --> 1:18:40.000]  All I want is somewhere where everything I've taken with my iPhone is, you know, somewhere where it's accessible online. So I just have like a, you know, Dropbox, I have like a iPhone photo library or something I forget what I called it.
[1:18:40.000 --> 1:18:48.000]  And then inside that, it's just a one folder for each year and inside that are all the photos I took on my iPhone from that year. That's it. Right.
[1:18:48.000 --> 1:19:04.000]  But so I really like the thing I really do like about photos from Mac and the iCloud photo library is I love that I don't have to do that by hand. I don't have to like remember, hey, you know, it's been a couple months since I've backed up the, you know, the photos on my phone.
[1:19:04.000 --> 1:19:17.000]  They just show up and I, it's, you know, it's just one of those things where people say Apple doesn't get services right. Well, the, the, for me at least the iCloud photo library, they got right because I take a screenshot on my phone or it's there would have a second.
[1:19:17.000 --> 1:19:26.000]  So it's there by the time I put my phone down and go to my keyboard and switch to the photos app and I go to that's been really, really good.
[1:19:26.000 --> 1:19:35.000]  And that is really, really convenient for things like if I want to send somebody a screenshot of like an app that I'm testing.
[1:19:35.000 --> 1:19:45.000]  It's great if I'm at my desk and I have my, you know, Mac right here and so I can, it'd be a lot easier for me to take or maybe I'm already halfway through writing the email on my Mac.
[1:19:45.000 --> 1:19:54.000]  It's great to just switch to the, you know, take the screenshot on my phone, go to the photos app and there it is and I can get it right out.
[1:19:54.000 --> 1:20:03.000]  That's fantastic. So yeah, it's really good. I mean, remember how bad. I mean, it was so bad before. Like it would never show up in half of time.
[1:20:03.000 --> 1:20:10.000]  If the reset it all the time and stuff. So they did, I mean, they did a good job with this iteration of it. Yeah.
[1:20:10.000 --> 1:20:18.000]  I don't know what to do in the long run though. I don't know. I guess what I, maybe what I should do, but it seems like an awful lot of busy work.
[1:20:18.000 --> 1:20:33.000]  It is that every time I shoot photos that I put into Lightroom, do my picks, adjust them the way I want and export them all to, you know, the highest resolution JPEG possible and then import those into the photos app just so that those photos.
[1:20:33.000 --> 1:20:35.000]  This photo is support a watch folder.
[1:20:35.000 --> 1:20:38.000]  I don't think it does. And if it deal.
[1:20:38.000 --> 1:20:49.000]  Yeah, but the problem that, again, maybe I'm not enough. Maybe I need to, you know, take an advanced Linda course on Lightroom, but I don't think that there's a way, but this because Lightroom is non-destructive.
[1:20:49.000 --> 1:20:58.000]  I don't think there's a way that there would be a watched photo, a watched thing that would pick up my adjustments unless I take the extra.
[1:20:58.000 --> 1:21:07.000]  No, you just manually export them to JPEG, but in that fold that watch photo, which would then be imported. You know what I mean? Yeah, I see what you mean. So all I'd have to do is do the extra witness.
[1:21:07.000 --> 1:21:14.000]  Has that watch folder thing? Yeah. Yeah, I'm not sure. I don't know. Yeah, I don't think it does, but it would be a good feature if they added it if anybody else.
[1:21:14.000 --> 1:21:27.800]  For now, I'm bifurcated right down the middle. I mean, I'm still like everything, my family stuff, like the stuff that comes off of my wife and I, the way I set it up is that she has her own iCloud account for a lot of stuff.
[1:21:27.800 --> 1:21:36.800]  We share purchases and I've rigged it up so that any photos we take are all imported. So we have, you know, shared iClouds for that.
[1:21:36.800 --> 1:21:45.800]  So I see her photos and my photos all in one, I photo library. My wife doesn't even have a computer. She uses her phone and iPad. She doesn't, she's not interested.
[1:21:45.800 --> 1:21:53.800]  Her work doesn't use it. She doesn't need it. So it's not really a priority for her. She uses my laptop once every couple of months.
[1:21:53.800 --> 1:21:59.800]  You know, like, oh, I want to go, you know, browse a bunch of shopping sites or something. But in general, she does all of it from her iPad and phone.
[1:21:59.800 --> 1:22:10.800]  And so anything she takes or shoots or any that is just dumped into my central repository on my eye Mac and then which is, of course, then backed up via time machine and then backed up to backblays, you know, separately.
[1:22:10.800 --> 1:22:28.800]  But that central repository is our life from like the beginning. I think that honestly the first photos in my, I photo library right now. So I got married in 2004 and the photos in my library.
[1:22:28.800 --> 1:22:41.800]  Wait, two, that's five. Oh my God, my wife's going to kill me. Anyhow, I got married before the iPhone pre iPhone. So the first photos if I library from phones and all that jazz, you know, I had some older stuff imported in there.
[1:22:41.800 --> 1:22:56.800]  But mostly from the phones. And so everything is our life right together imported into that library. And once she got an iPhone, she started basically getting my hand me down iPhones and then eventually buying her own iPhones new ones when she wanted them.
[1:22:56.800 --> 1:23:13.800]  All of those photos are all in that, that repository. And so I view that as a timeline of my life. And I know this is the way that, or this is the value that companies like Facebook and Dropbox see in the auto upload and Google because it's a timeline of your entire life, right?
[1:23:13.800 --> 1:23:32.800]  Those photos are, there's so much data from them. And if Google, for instance, tell you what's winter, then they know your kids growing up, they can probably estimate its age, right? Like these are, that's, there's a lot of data in those photos and not to mention the actual metadata, which is very easy to read.
[1:23:32.800 --> 1:23:49.800]  So that aspect of things, that timeline I like having that one repository for it there in, in photos now. And I don't like mixing in because when I used to shoot like a wedding or something like that, I don't want that in there, right?
[1:23:49.800 --> 1:24:01.800]  I don't want that in my family library. So that goes an iPhone. And then if I ever do like, you know, a formal shoot or if I pick up my SLR, which is getting more and more rare to be honest and shoot family photos, then I'll will export those.
[1:24:01.800 --> 1:24:19.800]  And I'll import those in iPhone so that it remains a canonical record, you know, of our lives together in that thing. Whereas Lightroom is more along lines of like, oh, I have a rare free day and I'm going to go shoot landscapes or, you know, shoot macro stuff or whatever.
[1:24:19.800 --> 1:24:25.800]  I'm going to use Lightroom for that purely. I'm never going to touch photos dot app with that stuff.
[1:24:25.800 --> 1:24:26.800]  Same here.
[1:24:26.800 --> 1:24:35.800]  All right. Enough on photos. Let's talk about our next sponsor. My next sponsor here is our good friends at automatic.
[1:24:35.800 --> 1:24:46.800]  Now this is a really, really cool thing. Automatic is a connected car adapter plugs into your car's diagnostic port. Any car made in recent years has one of these things.
[1:24:46.800 --> 1:25:00.800]  It's this is what like your dashboard might light up and say, hey, you need service E3 or something like that. You don't even know what that means. Well, when you take it into the place, you know, the your mechanic car dealer wherever you go to get your car service.
[1:25:00.800 --> 1:25:07.800]  What they do is they know what that stuff means. They, but they plug a thing into this port and it tells them exactly what's going on.
[1:25:07.800 --> 1:25:22.800]  Every car since 1996 has one of these things. So the automatic, it's a dongle, a dingus, you plug it in there and then they've got an app and the app pairs with your phone on Bluetooth and you get all of this information.
[1:25:22.800 --> 1:25:28.800]  And it's not just diagnostic information about like, you know, like the equivalent of the check engine like coming on.
[1:25:28.800 --> 1:25:47.800]  It can tell you all sorts of stuff in plain English, like just like how efficiently you're driving. So it knows like mileage-wise. So if you follow the advice of the app, you can get better mileage, you know, all sorts of advice on as you drive, save money on gas, stuff like that.
[1:25:47.800 --> 1:26:01.800]  It knows where you are. It integrates with your phones GPS. So, you know, if you don't have like a parking spot or something, if you, you know, park in a city or something like that, you'll never lose your car because the automatic dingus knows where it is.
[1:26:01.800 --> 1:26:15.800]  And even has cool features. And again, I hope nobody ever has to use this. Nobody listening ever does. But it'll call emergency services in the case of an accident, because the cars, you know, with the airbags and stuff like that.
[1:26:15.800 --> 1:26:30.800]  Cars know when they're in an accident and the diagnostic port has the information, automatic, if you're ever in an accident and you couldn't call, automatically might call like that to 911 with your location data right away, really, really cool features.
[1:26:30.800 --> 1:26:42.800]  Here's the thing. They've got a new thing in the app store. I don't know if you've seen this, but this is brand new, really, really recent is that they've got 20 apps, they call them apps for the automatic platform.
[1:26:42.800 --> 1:26:58.800]  And it gives you all sorts of cool new stuff. You can integrate with Nest so that you're, you get close to home and have your thermostat adjust at the right time just based on your location, all automatic based on the location of your car.
[1:26:58.800 --> 1:27:02.800]  You know, 15 miles from home turned a thermostat to a new temperature.
[1:27:02.800 --> 1:27:13.800]  They integrate with IFTTT, if this, then that gives you the power to build all kinds of recipes based on your driving.
[1:27:13.800 --> 1:27:17.800]  My new levels of details, really, really cool for tinkers.
[1:27:17.800 --> 1:27:25.800]  Just go to automatic.com slash apps and you'll see more. I could go on and on and on.
[1:27:25.800 --> 1:27:33.800]  Here's the deal. You have, here's the code. The code is the talk show. So go to automatic.com slash the talk show. You get the code.
[1:27:33.800 --> 1:27:43.800]  The code will save you 20% and that's for anybody listens to the show. It ships into business days and they have a 45 day return policy.
[1:27:43.800 --> 1:27:50.800]  Here's the thing. It's a hundred bucks period. You just buy it. It's just a thing that you buy. It's not a service you subscribe to.
[1:27:50.800 --> 1:27:56.800]  You don't pay 10 bucks a month so that you can keep using it. You buy one of these things once, a hundred bucks.
[1:27:56.800 --> 1:28:05.800]  But with the code, the talk show, it's only 80 bucks, 80 bucks. That's it. You own it. You're in. You're good for as long as the thing lasts.
[1:28:05.800 --> 1:28:11.800]  And it's, that's it, 80 bucks and you get all of this cool stuff. The app is free. All of these things are free.
[1:28:11.800 --> 1:28:17.800]  It's really, really fun. So anybody who has a car, why not buy this thing for 80 bucks? You're crazy if you don't.
[1:28:17.800 --> 1:28:23.800]  So go to automatic.com. Automatic is spelled the normal way. Automatic.com slash the talk show and find out more.
[1:28:23.800 --> 1:28:30.800]  My thanks to them. Go buy this thing. It's really, really cool and, and set up some cool, if this, then that recipes.
[1:28:30.800 --> 1:28:36.800]  How do you pronounce IFTTT? I don't know if, do you say if this, then that or do you say IFTTT?
[1:28:36.800 --> 1:28:39.800]  I say if. I mean, be wrong. Yeah.
[1:28:39.800 --> 1:28:48.800]  Did you say it? It's, it's one of those things where I, I see it. I read it with my eyes all the time. And I don't really hear it.
[1:28:48.800 --> 1:28:54.800]  I don't know how you're supposed to say it. When I know exactly what they say if, like I've talked to those guys, you know, plenty.
[1:28:54.800 --> 1:29:01.800]  And they, I think they say if I'm, I mean, maybe wrong, but I like that stuff. I like that thing a lot that product.
[1:29:01.800 --> 1:29:08.800]  I mean, I really hope to find a path to success there in terms of, you know, how to survive, how to make money because I think it's awesome.
[1:29:08.800 --> 1:29:22.800]  Yeah. Yeah. Yeah. They're, they're like the glue between everything. What's the internet of things? God, that's an annoying term. But if, if, if it's, it's, it's, it's more and more.
[1:29:22.800 --> 1:29:37.800]  It's like a, everything that could integrate with that integrates with it, which is really kind of awesome. And it's sort of an old, to me, it's the thing that they have that I really like is it's the old school like early internet
[1:29:37.800 --> 1:29:46.800]  idea of we're going to open this stuff up and have APIs and it, it we're just truly open. Anything that can integrate with that.
[1:29:46.800 --> 1:29:57.800]  You don't have to like work out a business development deal or something like that or, you know, we're not going to cut you off like, you know, like with the, the Twitter API where there's these keys and you can get cut off based on the whims of the stuff.
[1:29:57.800 --> 1:30:06.800]  It's all just open. It's just there. And any way you can figure out a way to integrate your product with them, you can do it, which to me is, is really cool. And we don't see enough of that anymore.
[1:30:06.800 --> 1:30:15.800]  No. I mean, they're, they're the spiritual successor to Yahoo pipes, which was just shut down this year. Yeah. I love Yahoo pipes.
[1:30:15.800 --> 1:30:22.800]  Yeah. Yeah. It's a shame that they, because that was a very Yahoo feature too. It's a shame that they, I'm not surprised that they got rid of it, but it's, yeah, I'm not.
[1:30:22.800 --> 1:30:29.800]  I don't know. It's shocked. I'm not like, oh, why, you know, it's still kind of bummer that it doesn't exist anymore, you know. Yeah.
[1:30:29.800 --> 1:30:43.800]  What else? What else is in the news? I saw there was a thing last week where the San Jose business journal reported that Apple bought like an enormous piece of land.
[1:30:43.800 --> 1:30:51.800]  I guess it's about as big as the campus that they're building somewhere in that like undeveloped land outside San Jose.
[1:30:51.800 --> 1:30:55.800]  Mm-hmm. I'm sure you saw it, but a big chunk of property. Yeah.
[1:30:55.800 --> 1:31:02.800]  And nobody really has any idea what the hell they're going to do with it. Right? I mean, that's, but that's the thing.
[1:31:02.800 --> 1:31:17.800]  It's like, it is news and it is interesting that they bought an enormous piece of land, but then, you know, they're, they're not saying what they're going to do with it. And so everybody is just left to speculate, which is great because this is what we do with professional speculators.
[1:31:17.800 --> 1:31:36.800]  Yeah, exactly, exactly. I mean, it is almost better when you can just speculate when you know that literally only four people even know what they're going to build on it, you know, that Tim Cook knows Eddie knows, you know, like a couple of the people know, but that's, that's it, you know, because then you're free to just say, hey, I wonder what they can do.
[1:31:36.800 --> 1:31:43.800]  You're not actually tied down to going, well, let's report this out because, you know, somebody knows there's a chain.
[1:31:43.800 --> 1:31:52.800]  Yeah, I mean, 15, like 15,000 workers or whatever there is what their mercury news was estimating, I think that they could hold.
[1:31:52.800 --> 1:32:01.800]  There's, and they already bought a 290,000 square foot building in North San Jose as well. And I guess it's like their first office there since the 80s.
[1:32:01.800 --> 1:32:13.800]  So they're definitely investing. And it is interesting to me that they're buying a plot of land that is car factory sized.
[1:32:13.800 --> 1:32:16.800]  Yeah, I mean, it's just interesting.
[1:32:16.800 --> 1:32:20.800]  I interesting is like the only word I can use for it in a moment.
[1:32:20.800 --> 1:32:37.800]  I do wonder, though, I mean, and it's like, if they don't build any of the computer, I know, and I guess they do build like the Mac Pros, but that, you know, that whole building the Mac Pros and the US thing that you don't haven't heard much about that recently.
[1:32:37.800 --> 1:32:41.800]  And the phones, of course, are still all assembled in China.
[1:32:41.800 --> 1:32:53.800]  I'm not saying that means that they would, and I realized that shipping a phone from China's US is very different than shipping a car from China to the US. And I'm not saying that means that they would make cars in China, but I don't know.
[1:32:53.800 --> 1:33:04.800]  The factory, it is interesting that it is roughly the, you know, or it would fit a factory, and there are cars made in the US. I mean, that's the difference, you know, there's a lot of cars made in the US.
[1:33:04.800 --> 1:33:09.800]  So that's possible. It's, you know, it sure is interesting.
[1:33:09.800 --> 1:33:15.800]  What's the square foot? So it's, it's 43 acres.
[1:33:15.800 --> 1:33:23.800]  And I wonder what square footage that rose at because the Tesla, the Tesla factory is 5.3 million square feet.
[1:33:23.800 --> 1:33:27.800]  I don't know what this 43 acre piece of land translates into.
[1:33:27.800 --> 1:33:28.800]  Right.
[1:33:28.800 --> 1:33:37.800]  But it seems to be a competitive size, but I mean, I'm getting in the trouble here, because I haven't done the math, but regardless, the Tesla has a factory in Fremont.
[1:33:37.800 --> 1:33:40.800]  You know the story behind that, how they got that factory, right?
[1:33:40.800 --> 1:33:41.800]  No, I don't think so.
[1:33:41.800 --> 1:33:53.800]  So the, there was a factory there that was owned by GM and Toyota, and it was like 1984.
[1:33:53.800 --> 1:33:56.800]  The Toyota and GM got together.
[1:33:56.800 --> 1:33:59.800]  This was like right post the whole Japanese cars.
[1:33:59.800 --> 1:34:04.800]  What? And then everybody was realizing Toyota was actually way ahead of, you know, American manufacturing.
[1:34:04.800 --> 1:34:09.800]  And they started, they got together and they created this thing called Numi, which is, I don't know, what it stands for.
[1:34:09.800 --> 1:34:12.800]  Like, I just remember the acronym because it's funny.
[1:34:12.800 --> 1:34:15.800]  But it's like a united motor or something.
[1:34:15.800 --> 1:34:23.800]  But basically they got together and created this Numi partnership where they worked on advanced tech in there together that they would share.
