[00:00.000 --> 00:02.000]  What a week what a week
[01:00:19.880 --> 01:00:28.440]  what I would have suspected. I the one thing that I think is interesting is the it goes beyond any
[01:00:28.440 --> 01:00:33.320]  words that actually came out of either of their mouths, is the fact that the interview happened
[01:00:33.320 --> 01:00:42.920]  at all shows that Apple definitely cares about this whole perception of Apple software being
[01:00:42.920 --> 01:00:50.920]  in decline, right? Or being or having less care and thought put into it than their hardware.
[01:00:50.920 --> 01:00:56.600]  And that Apple, the fact that the interview happened at all shows that Apple wants to counter
[01:00:56.600 --> 01:01:01.560]  that, which I thought was interesting. And so any sort of, you know, thought that Apple doesn't
[01:01:01.560 --> 01:01:11.000]  pay attention to these discussions, you know, on the outside. I think it's clear that they do up
[01:01:11.000 --> 01:01:18.840]  to the very highest levels of the company. Yeah, I agree. I mean, I've interviewed Eddie before
[01:01:18.840 --> 01:01:26.840]  I never interviewed Craig, but interviewed Eddie before. And, you know, he, he's a great guy. I
[01:01:26.840 --> 01:01:35.560]  really like Eddie. And, you know, I think their personalities came across in the interview that
[01:01:35.560 --> 01:01:40.840]  you gave. I mean, yeah, it's great to get the the information, but they could have been, you know,
[01:01:40.840 --> 01:01:45.000]  wet blankets in the interview, too. And it would have been very difficult. And then, you know,
[01:01:45.000 --> 01:01:50.200]  maybe that's when you start asking the questions. Just no answer this.
[01:01:52.360 --> 01:01:57.400]  The one question, if there's one, and it's always the case that there's always at least one,
[01:01:57.400 --> 01:02:02.040]  it's like, it's all over. We were like, hit stop, and the recording is over. And I think
[01:02:02.040 --> 01:02:05.880]  that's great. And then immediately I'm like, Oh, I knew the one question I wanted to ask
[01:02:06.440 --> 01:02:12.120]  is I really wanted to ask Eddie and I can't believe I forgot it, or just it was in my notes,
[01:02:12.120 --> 01:02:16.360]  but it just never seemed to come up in the flow is I wanted to ask Eddie, if he himself has ever
[01:02:16.360 --> 01:02:24.680]  hit the bug, where your iPhone or your iOS device could be iPhone could be iPad, but your iOS device
[01:02:24.680 --> 01:02:32.440]  starts asking you for your iCloud password. And you enter it. And then it like a second goes by,
[01:02:32.440 --> 01:02:37.320]  and then it comes the same dialogue comes back up, and then you enter it, and it goes away just long
[01:02:37.320 --> 01:02:42.360]  enough that you think, okay, it's stuck, and then it comes back. And it doesn't say your password
[01:02:42.360 --> 01:02:48.440]  was incorrect. And like, when, when it when I hit this, you know, and I think everybody's part of
[01:02:48.440 --> 01:02:53.960]  the same way, where you can kind of enter your iCloud password pretty fast. And you do it. And
[01:02:53.960 --> 01:02:58.680]  then is when you hit this bug, which I know exists, I've, you know, I've seen it firsthand,
[01:02:58.680 --> 01:03:02.520]  I know other people talk about it. But then like, by the third time, you start entering your
[01:03:02.520 --> 01:03:07.800]  password very, very carefully. Yeah. Are you like me? Like, can you do it one character at a time
[01:03:07.800 --> 01:03:13.720]  with one finger, and you actually look at the pop up letters as they come, and then you hit return.
[01:03:13.720 --> 01:03:18.440]  And then it goes away. And you think, oh, that solved it. And then it comes back up. I wanted
[01:03:18.440 --> 01:03:24.120]  to ask Eddie that. And I didn't. And damn it, I really regret it. Were you satisfied with the
[01:03:25.000 --> 01:03:29.720]  with the way that the conversation went? I mean, yeah, I really was. I worry deeply about it,
[01:03:29.720 --> 01:03:37.080]  because I don't feel like being in that role of interviewing people like that is comes naturally
[01:03:37.080 --> 01:03:41.560]  to me. So I mean, I stressed, I don't I hope it didn't sound that way. But I stressed greatly
[01:03:41.560 --> 01:03:49.880]  about it before. No, it didn't sound that way. Like I said, I thought it was a really entertaining
[01:03:49.880 --> 01:03:55.800]  interview. I think that implicit in their response to the issue of the software, you know,
[01:03:55.800 --> 01:04:00.040]  being in decline is that I thought one of the most interesting answers to that was
[01:04:01.400 --> 01:04:09.960]  Craig Federighi said that the bar is being raised, it's higher than ever. And that's in terms of
[01:04:09.960 --> 01:04:15.320]  expectations that we have for how reliable everything will work and how polished everything
[01:04:15.320 --> 01:04:23.320]  will be. I thought that was, you know, again, is it sort of a non answer? No, maybe, but I think
[01:04:23.320 --> 01:04:27.960]  it's an interesting way of looking at it. And that we collectively see these as problems now,
[01:04:29.240 --> 01:04:35.880]  simply because we have higher, higher expectations. Okay, so let's, let's look at that, though.
[01:04:37.800 --> 01:04:45.800]  Why do we have higher expectations? I think it's because Apple gives us higher expectations.
[01:04:45.800 --> 01:04:53.640]  You know, we're not, I don't think that we as consumers are saying to Apple, you know, your,
[01:04:53.640 --> 01:05:01.160]  your software is awful. It seems to me more that Apple is saying, you know, when they do events
[01:05:01.160 --> 01:05:11.640]  and stuff, our software is great. And 99% of the time, it really is great. But then when that 1%
[01:05:11.640 --> 01:05:22.360]  hits, it's like, okay, this, this isn't so great. So are we just holding Apple up to their own
[01:05:23.800 --> 01:05:31.400]  words and what they say about their software? Or are we being unfair? And saying, no, I don't think
[01:05:31.400 --> 01:05:40.200]  we are being unfair. And I think that it's it is central to the entire reason Apple's own, you know,
[01:05:40.200 --> 01:05:47.560]  there's a lot of times where we're in other cases where Apple seems to be held, either by a
[01:05:47.560 --> 01:05:52.200]  publication or just one individual pundit or somebody to an unreasonably high standard that
[01:05:52.200 --> 01:05:58.520]  other companies aren't held to. And I call them out, sometimes you call them out, you know, other,
[01:05:58.520 --> 01:06:05.880]  you know, and Macalope calls them out all the time. This is a case, though, where I think Apple
[01:06:05.880 --> 01:06:12.680]  itself asks to be held to a higher standard, right, that Apple itself proclaims that our
[01:06:12.680 --> 01:06:17.880]  products because we do the whole, you know, this is their story that because we do the whole thing,
[01:06:17.880 --> 01:06:22.360]  we control the software and the hardware and the integration between them, we provide an overall
[01:06:22.360 --> 01:06:30.200]  better experience than our competitors, who don't have that whole, you know, software and hardware
[01:06:30.200 --> 01:06:36.520]  story to tell. They say that that's Apple's story, right. And I've long thought that that's the, you
[01:06:36.520 --> 01:06:45.560]  know, that the can Apple succeed in the long run? Yes, but I think that the only way they succeed
[01:06:45.560 --> 01:06:54.600]  in the long run is by continually providing a better overall experience, you know, and and
[01:06:54.600 --> 01:07:00.280]  blurring the lines between hardware and software. And I think that overall, they've done a great job
[01:07:00.280 --> 01:07:07.480]  with that, you know, even even when you look at the integration between devices, I mean, not just
[01:07:07.480 --> 01:07:13.080]  the integration between hardware and software, but the integration between iPad, Mac, iPhone,
[01:07:13.960 --> 01:07:21.320]  you know, that handoff and and iMessage being everywhere, and you know, all that kind of stuff,
[01:07:21.320 --> 01:07:28.440]  all that kind of stuff. I that makes the devices more useful for me. Oh, tremendously for me. But
[01:07:28.440 --> 01:07:32.440]  it's I feel like that's one of those things, though, where there's, you know, for so many
[01:07:32.440 --> 01:07:36.200]  handoff works great for me. And I do it all the time where I'll be like walking around the house,
[01:07:36.200 --> 01:07:42.920]  making coffee or something and reading something on my phone. And I want to link to it from daring
[01:07:42.920 --> 01:07:47.560]  fireball. But why not? I'll just wait till I get to my desk and do it from my iMac where I have a
[01:07:47.560 --> 01:07:51.480]  nice keyboard. And all I do is just sit down at my desk while the phone is still open. And right
[01:07:51.480 --> 01:07:57.320]  there at the side of my dock is the little handoff, you know, Safari thing. So I click one button.
[01:07:57.320 --> 01:08:03.480]  And, you know, a second later, the web page that was on my phone is now I click one button on on my
[01:08:03.480 --> 01:08:09.240]  Mac. And the thing on my phone is now on my thing on my phone is now on my Mac. Yeah. And it works
[01:08:09.240 --> 01:08:17.480]  great for me. But with, you know, 700 million iCloud users, is there, you know, are there a million of them
[01:08:17.480 --> 01:08:24.120]  for whom that doesn't work for reasons they don't understand, you know, is 99.9% of people having
[01:08:24.120 --> 01:08:29.880]  it work? Good enough? How do you you know, and then how do you solve it for the, the last 10%?
[01:08:29.880 --> 01:08:36.120]  Well, I think, you know, one thing that, that we all know is that there's always going to be
[01:08:36.120 --> 01:08:43.480]  problems and bugs with software, you know, and we're accepting of that. I really believe that we
[01:08:43.480 --> 01:08:49.640]  are accepting of that. And, you know, if you look at something like iCloud, people iCloud is a
[01:08:49.640 --> 01:08:59.560]  favorite, one of the favorite whipping horses of people. For me, iCloud works great, iCloud services
[01:08:59.560 --> 01:09:09.560]  work great. And I think a lot of it comes down to how we use it. So I use iCloud more like, more
[01:09:09.560 --> 01:09:18.040]  like a consumer, you know? Yeah. And I'll give one example that I know, I know I'm not alone with is
[01:09:18.040 --> 01:09:26.680]  the sinking of the text shortcuts. So in other words, the like, if you set up, you know, like a text,
[01:09:26.680 --> 01:09:32.440]  the way that OS 10, and iOS have like a text, a simple text expander, like system where you
[01:09:32.440 --> 01:09:38.840]  can have a little shortcut, like you type ADDR, and then expands to your full address.
[01:09:40.840 --> 01:09:47.320]  I was bedeviled for months, with an inability, they're supposed to sync between devices.
[01:09:47.880 --> 01:09:55.000]  And for months, I was absolutely bedeviled by syncing problems between them where just all
[01:09:55.000 --> 01:09:59.800]  sorts of craziness would happen where they'd be doubled, where they all of a sudden, none of them
[01:09:59.800 --> 01:10:05.160]  were on my phone. And sometimes on my, I mean, anything that could go wrong went wrong. All of
[01:10:05.160 --> 01:10:11.000]  a sudden, my Mac went back to or one of my Macs would go back to like the default ones that the
[01:10:11.000 --> 01:10:19.160]  ship when it's brand new. And I think I think that what happened was that it had the problems
[01:10:19.160 --> 01:10:25.000]  initially happened for me when I was running the iOS nine beta last summer on my own. And that
[01:10:25.000 --> 01:10:32.040]  something got corrupted in my iCloud account that even after iOS came out of iOS nine came out of
[01:10:32.040 --> 01:10:37.400]  beta that something was wrong with those keyboard shortcuts, or text shortcuts, whatever they call
[01:10:37.400 --> 01:10:46.440]  them. And then for months afterwards, it was all messed up. And eventually, though, it just it got
[01:10:46.440 --> 01:10:53.960]  fixed. And it's knock on wood, but for like the last few months, it just works. And I've even,
[01:10:54.520 --> 01:10:59.400]  like doubted myself and just gone there and painstakingly, I held my phone up to my Mac
[01:10:59.400 --> 01:11:04.040]  and scrolled both lists to make sure that there's not like, oh, I just know there's gonna be one
[01:11:04.040 --> 01:11:07.800]  missing. And I get to the bottom and be like, Damn, they're all there. And they're all the same.
[01:11:09.560 --> 01:11:14.120]  And so, you know, I don't know who knows how that happened. Who knows if it fixed itself? Who knows
[01:11:14.120 --> 01:11:20.840]  if somebody at Apple fixed a bug, figured it out and did it. But even when stuff like that happens,
[01:11:20.840 --> 01:11:27.480]  and again, I don't want to be seen here as as wholly on Apple's side of this argument. But I
[01:11:27.480 --> 01:11:34.920]  do think, though, that that it's easy for somebody who's experienced the same thing to look at the
[01:11:34.920 --> 01:11:39.400]  sinking between those texture cuts as buggy because it was buggy, and to overlook the fact
[01:11:39.400 --> 01:11:44.840]  that it's not buggy right now. I know security, Syracuse is always talking on ATP that he, he
[01:11:44.840 --> 01:11:51.480]  can't get his addresses to sync. Right? Yeah. And I gotta tell you, I have, I have not had a problem
[01:11:51.480 --> 01:11:57.720]  with address sinking in iCloud ever. I mean, and I've been using it since it was called, you know,
[01:11:58.440 --> 01:12:03.720]  itools or whatever it used to be before mac.com. Maybe back then, maybe back then I had some,
[01:12:04.280 --> 01:12:07.080]  I don't know, I didn't even have an iPhone back then. So I don't even know what I was sinking it
[01:12:07.080 --> 01:12:11.400]  too. So maybe I wouldn't even know what if I had sync problems, but at least in recent years,
[01:12:11.400 --> 01:12:17.080]  my address is definitely sync and they sync fast. I Yeah, I don't have problems with calendars with
[01:12:17.080 --> 01:12:22.440]  contacts. I don't have problems thinking any of that stuff. I don't have problems with iCloud
[01:12:22.440 --> 01:12:28.680]  Drive. You know, it sinks. I mean, you could you could reasonably make the argument should iCloud
[01:12:28.680 --> 01:12:37.160]  Drive be more like Dropbox and sure. But looking at the service as it is, I don't have problems
[01:12:37.160 --> 01:12:46.280]  with how it works. And, you know, when the problems that we do have, like this password thing,
[01:12:47.240 --> 01:12:55.480]  just seemed to be so bizarre. Is it is it something that's, you know, it can't be unique
[01:12:55.480 --> 01:13:00.120]  to just one person, obviously, because a lot of people have it. But is it unique to a setup?
[01:13:00.120 --> 01:13:05.800]  Yeah, I don't know. You know, so I, you know, I think that they're getting there. I think that's
[01:13:05.800 --> 01:13:13.000]  the gist of it. I do worry, I do worry that one of the reasons and I just don't think it's
[01:13:13.800 --> 01:13:18.920]  deniable. I mean, this is like when the whole thing that started this new round of Apple
[01:13:18.920 --> 01:13:22.760]  software is is not as good as it used to be, or not as good as it should be, however,
[01:13:22.760 --> 01:13:26.840]  way you want to phrase it, started with Mossberg's column. And then the same day,
[01:13:26.840 --> 01:13:32.760]  you and I both wrote about it. And my take is that that my angle was that one thing I think
[01:13:32.760 --> 01:13:36.440]  is undeniable is that it is true that their software is not as good as the hardware. But
[01:13:36.440 --> 01:13:44.360]  maybe that's just the way it has to be. Because the hardware is, is in some ways simpler. And
[01:13:44.360 --> 01:13:51.000]  that certain aspects of the hardware have to be bug free. Like you can't, there's no way that they
[01:13:51.000 --> 01:13:57.480]  can do a software upgrade of the camera lens. Right? Yeah. And so the requirements of that
[01:13:57.480 --> 01:14:02.920]  and and so the here's, here's another argument. This is is does the ability to do software updates
[01:14:02.920 --> 01:14:07.720]  make Apple way and anybody else who can do them make them lazy about shipping,
[01:14:08.840 --> 01:14:13.000]  you know, be quality software because they know they can make it a quality software over the air
[01:14:13.000 --> 01:14:17.240]  or they think they can. Whereas you know, is it different than in the old days where the software
[01:14:17.240 --> 01:14:23.880]  had to be printed on a CD or DVD or if you want to go back further floppy disks. And if there was
[01:14:23.880 --> 01:14:30.200]  a bug, the bug might never get fixed by the by the consumer because software updates were so
[01:14:30.200 --> 01:14:37.080]  hard to distribute. Like it used to be a big, big deal to ship the gold master of a piece of
[01:14:37.080 --> 01:14:43.480]  software. Oh, yeah, it was huge. And not that like an OS update still isn't taken seriously or or
[01:14:43.480 --> 01:14:48.200]  or you know that there's all sorts of, you know, rigorous quality control that it goes through.
[01:14:48.200 --> 01:14:54.680]  But it's not like it used to be when when hard software went through an actual, you know,
[01:14:54.680 --> 01:14:59.960]  effectively it'd be turned into hardware when you put it on it on a disk. That's right. Yeah. Well,
[01:14:59.960 --> 01:15:07.080]  I and I think that, you know, for a lot of developers, they do think I'll release this now
[01:15:07.080 --> 01:15:16.200]  and I can fix it. But I mean, we we know, too, that there are you can't account for every
[01:15:16.200 --> 01:15:24.920]  configuration. And, you know, the Mac App Store, I think, has done a lot to to help with every app
[01:15:24.920 --> 01:15:32.840]  is going to work. At least you have that that feeling, you know, these are tested. We know
[01:15:32.840 --> 01:15:39.080]  they're good. And we put them out there for sale on the Mac App Store. So that helps a lot. The
[01:15:39.080 --> 01:15:45.320]  App Store helps a lot. I think it's great that Apple has the review process that they do with
[01:15:45.320 --> 01:15:49.960]  all of the stuff. I wonder if some of the Apple software could make it through the review process
[01:15:49.960 --> 01:15:56.200]  sometimes. Well, I wouldn't do a lot of the stuff that doesn't, you know, doesn't follow the
[01:15:56.200 --> 01:16:01.640]  sandboxing rules wouldn't. Yeah. Although a lot about that, I say that, but I know that a lot of
[01:16:01.640 --> 01:16:06.600]  app, most of Apple's, you know, own first party apps are sandbox. So it's it's not entirely.
[01:16:08.520 --> 01:16:11.640]  But they don't, you know, if they need to, they don't mind giving themselves an exemption.
[01:16:14.920 --> 01:16:19.560]  I thought an interesting angle and I don't know if I was satisfied with the answer from Craig,
[01:16:19.560 --> 01:16:27.400]  but on the issue of is Apple shifting away from monolithic feature updates for OS's. In other
[01:16:27.400 --> 01:16:33.800]  words, I think for the last few years, all the major new features of OS 10 and iOS have been
[01:16:33.800 --> 01:16:40.680]  announced at WWDC. And then they all ship in the fall when the release versions come out. And every
[01:16:40.680 --> 01:16:45.800]  once in a while, there'll be one that maybe waits till the next release. Like remember there, I
[01:16:45.800 --> 01:16:52.040]  think like two years ago, there was a keychain, something related to the keychain. And it wasn't
[01:16:52.040 --> 01:16:57.640]  in the initial versions of either OS, but it came out like in the November updates. And it
[01:16:57.640 --> 01:17:01.160]  was something there was some kind of bug with like a keychain feature. But for the most part,
[01:17:01.160 --> 01:17:05.800]  they're all announced at WWDC. And then they all come out in the fall at once. And then Apple
[01:17:05.800 --> 01:17:11.240]  spends the next six months fixing bugs in those OS's and before they turn their attention to next
[01:17:11.240 --> 01:17:17.400]  year's OS's. And are they moving away from that sort of let's do all the features at once to a
[01:17:17.400 --> 01:17:22.360]  more let's keep working on these features in parallel. And then when they're ready, then we'll
[01:17:22.360 --> 01:17:31.000]  ship them like with the seemingly imminent iOS 9.3, which is now in public beta, which has maybe
[01:17:31.000 --> 01:17:37.800]  not huge features, but some significant features. Yeah, the the efflux thing with the efflux like
[01:17:37.800 --> 01:17:45.160]  feature with the night shift color palette, and maybe the most significant one for a smaller
[01:17:45.160 --> 01:17:49.960]  number of users, but for those who applies to is very, it's a really major update to the OS is the
[01:17:49.960 --> 01:17:54.280]  way that for education purposes, iPads can have multiple users now and you could have any student
[01:17:54.280 --> 01:18:01.160]  sign into any iPad. That's the sort of feature that you typically would only come in a major,
[01:18:01.160 --> 01:18:07.960]  you know, dot o release of the OS. I can't help but think that common sense says that,
[01:18:08.920 --> 01:18:13.800]  while marketing wise, that's less powerful, because you can't just announce all this stuff
[01:18:13.800 --> 01:18:20.280]  at once, that from a quality perspective, letting these features come out naturally when they're
[01:18:20.280 --> 01:18:26.120]  ready, even if it's in the point three update to the major version of the OS is is, you know,
[01:18:26.120 --> 01:18:33.000]  common sense is that just seems like it's a better process for quality. And I don't mind smaller
[01:18:33.000 --> 01:18:42.520]  feature updates. I really don't I, I just want things to be secure and, and stable. That's,
[01:18:42.520 --> 01:18:49.240]  that's my main thing. That's what I want from them. Yeah, and I wonder how much, you know,
[01:18:50.040 --> 01:18:56.760]  how much do they need the OS, a major OS updates to have big marketing type features? You know,
[01:18:56.760 --> 01:19:01.480]  I mean, obviously, they're always going to have some, but how much do you need 10, 10,
[01:19:01.480 --> 01:19:07.320]  pole features in an OS update? Is, is, is that, you know, maybe that's an outdated way of looking
[01:19:07.320 --> 01:19:13.480]  at an operating system. I think it is, you know, that it's really more, you know, it's enough to
[01:19:13.480 --> 01:19:21.240]  just say, you know, come this fall, and they're announced new iPhones to just talk about what's
[01:19:21.240 --> 01:19:25.480]  new in the iPhone itself. Here's this new camera that does blah, blah, blah. And here's how much
[01:19:25.480 --> 01:19:32.680]  better it is than the old camera. And here is how much faster graphics performance is compared to
[01:19:32.680 --> 01:19:39.320]  last year, which lets you do these amazing things like play this game and do this stuff like, isn't
[01:19:39.320 --> 01:19:44.680]  that enough? Like it rather than then, you know, and and and let the engineers who are working on
[01:19:44.680 --> 01:19:51.240]  iOS focus on just continually crossing off every little niggling little bug that's that's bothering
[01:19:51.240 --> 01:19:58.200]  people. Well, I think that we need something, you know, it's always nice. When when Apple announces
[01:19:58.200 --> 01:20:04.840]  a new iPhone that, you know, you can now do panoramic pictures, and you know, we have this
[01:20:04.840 --> 01:20:11.880]  great camera. And the fact is, people rely on on that camera. But that's tied. That's a good
[01:20:11.880 --> 01:20:15.960]  example, though. It's obviously the panoramic camera thing is obviously software, because it's,
[01:20:15.960 --> 01:20:22.280]  you know, it, but it's also hardware, right? It's, it wasn't like they could have done it
[01:20:22.280 --> 01:20:27.480]  without a camera, it was tied to it, you know, it's, you know, it's very specific to the to the
[01:20:27.480 --> 01:20:35.240]  camera in the phone. So I brought up three points in the article that I did on on the software
[01:20:35.240 --> 01:20:45.720]  of why some of the bad software bad things happen. One was that they knew about it and released it
[01:20:45.720 --> 01:20:56.120]  anyway. Two was that they didn't know. They were given a date released by, you know, March 1,
[01:20:56.120 --> 01:21:02.840]  that's it. What do you think it is? Well, I definitely think that it's part of the it's part
[01:21:02.840 --> 01:21:11.960]  of why I think the monolithic release schedule is problematic is that the the iPhones have to
[01:21:11.960 --> 01:21:18.920]  come out in September. And I mean, I say have to in a way that if they didn't, if something truly
[01:21:18.920 --> 01:21:27.160]  catastrophic happened to the supply chain, you know, a natural disaster in Asia, something
[01:21:27.160 --> 01:21:32.920]  Yeah, truly catastrophic. And Apple literally added has, you know, calls a meeting in, you know,
[01:21:32.920 --> 01:21:40.360]  late August and says, wow, we have to postpone the iPhone seven launch until January. It's not
[01:21:40.360 --> 01:21:44.360]  going to sink the company. I mean, it's it's bad for it would definitely be bad for the company.
[01:21:44.360 --> 01:21:51.560]  I'm sure it would be bad for their stock. But but, you know, to keep everything, according to plan,
[01:21:51.560 --> 01:21:58.600]  the iPhone has to come out in September. And if the new iPhone comes out in September, iOS 10 has
[01:21:58.600 --> 01:22:02.760]  to come out in September, because the new iPhone, you know, are always engineered such that they
[01:22:02.760 --> 01:22:11.320]  need the newest version of the operating system. And therefore, iOS, you know, whatever this year's
[01:22:11.320 --> 01:22:18.520]  new version number is, come hell or high water is shipping in the middle of September. And that's
[01:22:18.520 --> 01:22:24.600]  how it is. And that's why I feel like the more features you're promising for that release,
[01:22:24.600 --> 01:22:29.640]  the more risk there is that some of them are not going to be, you know, fully baked.
[01:22:30.840 --> 01:22:36.280]  Well, and didn't we see that? And you talked about it last week with with Craig and Eddie about
[01:22:36.280 --> 01:22:41.880]  Apple TV. I mean, there are new features coming out for Apple TV that just didn't make it right
[01:22:41.880 --> 01:22:47.560]  in the in the software. Yeah. And, you know, does that mean that they should have postponed
[01:22:47.560 --> 01:22:51.880]  the release of the app of the new Apple TV? I think definitely not. I think right as they
[01:22:51.880 --> 01:22:57.640]  released it, it was a compelling upgrade and a compelling device. But that's just the nature
[01:22:57.640 --> 01:23:05.640]  of it, you know. But isn't I think there's a big difference between releasing software that's
[01:23:07.000 --> 01:23:15.640]  missing features and Apple never says it can do this and it can't to releasing software that
[01:23:15.640 --> 01:23:24.760]  that Apple says it'll do this and it doesn't. Right. Yeah, I definitely think so. And here's
[01:23:24.760 --> 01:23:30.840]  an example. So maybe this is the way that I if I could bend Phil Schiller and Tim Cook's ear and
[01:23:30.840 --> 01:23:37.480]  Craig's ear on on this. Take a look, compare it to the release of photos for Mac, which was
[01:23:37.480 --> 01:23:44.200]  announced at WWDC. But without they just said early next year. And I think it had a very good
[01:23:44.200 --> 01:23:49.800]  launch. I think photos for Mac to complete the search and iCloud photo library and complete this
[01:23:49.800 --> 01:23:55.720]  circle of OK, now all of your photos are on all of your devices that are signed into iCloud
[01:23:57.080 --> 01:24:03.720]  in a in a storage sensitive way so that, you know, if you have thousands of photos,
[01:24:03.720 --> 01:24:08.040]  you have the option of whether you want the full version on any particular device. It all worked
[01:24:08.040 --> 01:24:11.880]  really well. But I think part of that was that they didn't promise a date and say that come hell
[01:24:11.880 --> 01:24:16.360]  or high water, it's going to ship on this date. Right. Like, I would like to see more features
[01:24:16.360 --> 01:24:26.280]  that WWDC and API's announced as this is coming within the next year. You know, and and if it's
[01:24:26.280 --> 01:24:33.160]  not in iOS 10.0, if we have to wait till 10.1, that so be it. I agree. And I do think you had
[01:24:33.160 --> 01:24:36.920]  a strong point. I definitely think you had a strong point that there are some cases where
[01:24:36.920 --> 01:24:41.960]  Apple has shipped stuff where it's it just seems inexcusable, like you had to know that this was
[01:24:41.960 --> 01:24:50.840]  not ready to ship. Right. And that's, that's where I wonder, you know, it seems obvious that you knew
[01:24:51.400 --> 01:24:58.200]  that this didn't work. And if, if you want to release software like that, then release it as
[01:24:58.200 --> 01:25:05.240]  beta, say, you know, we have this, this new thing, and we're going to release it today as public
[01:25:05.240 --> 01:25:15.320]  beta. We're looking forward to your feedback. And if that's the case, then I think the whole
[01:25:15.320 --> 01:25:26.120]  conversation changes on whether the software is good or not. Because, you know, I've been running
[01:25:26.840 --> 01:25:32.760]  beta software for OS's and for things like that. I never write about it because it's not fair to
[01:25:32.760 --> 01:25:39.240]  to write about beta software like that. Right. But as soon as you come to me and say,
[01:25:41.480 --> 01:25:45.960]  this software is ready, you can do all of these great and wonderful things.
[01:25:46.920 --> 01:25:51.880]  And, you know, we're, we're proud to announce it and release it today. And then it doesn't
[01:25:53.320 --> 01:25:58.280]  or, you know, not just that it doesn't but that it has major bugs.
[01:25:58.280 --> 01:26:04.840]  Which brings us to the next segment of the show where we should talk about iTunes and Apple Music.
[01:26:06.840 --> 01:26:15.080]  Which I will get to after thanking our final sponsor. And it's our good friends at Fracture.
[01:26:15.080 --> 01:26:19.640]  You guys know Fracture. They're the company that prints your photos directly onto glass.
[01:26:20.760 --> 01:26:24.280]  You've got photos in your iPhone, you've got photos on whatever other cameras you have.
[01:26:24.280 --> 01:26:30.280]  You put them on Instagram, you put them in photos on your Mac, send them up to Flickr.
[01:26:30.280 --> 01:26:34.680]  Well, how about getting them somewhere where they're not just ones and zeros and putting them
[01:26:34.680 --> 01:26:39.800]  onto a real analog print that you can hang on the wall that you can put on your desk.
[01:26:39.800 --> 01:26:43.960]  There's no better way to do that than through Fracture. Where instead of printing them on paper
[01:26:43.960 --> 01:26:47.880]  and then you've got this piece of paper that you've got to somehow perfectly align within
[01:26:47.880 --> 01:26:53.480]  a rectangular frame and the pain in the ass of, you know, opening those little clips on the back
[01:26:53.480 --> 01:26:59.240]  of the frame and getting them back in there without having the photo fall two degrees off
[01:26:59.240 --> 01:27:06.360]  parallel. Forget it. With Fracture, your picture is printed right on the glass itself. And it looks
[01:27:06.360 --> 01:27:15.080]  super cool. It's super beautiful. It goes edge to edge. And they ship with everything you need
[01:27:15.080 --> 01:27:20.440]  to hang them on the wall, including a screw to put in a wall right there in the package.
[01:27:20.440 --> 01:27:26.680]  Really clever packaging, really high quality printing and a really, really just super cool
[01:27:26.680 --> 01:27:31.160]  effect when you actually see them on your wall. You know, people who know you, when you start
[01:27:31.160 --> 01:27:33.720]  hanging these up, if they've ever heard of Fracture, they're going to say, is that a fracture?
[01:27:33.720 --> 01:27:37.400]  And if they don't, they're going to say like, how did you do that? How does this, how does,
[01:27:37.400 --> 01:27:40.920]  you know, what is this? And then you're going to end up giving a pitch like this on Fracture
[01:27:40.920 --> 01:27:48.200]  to your friends. And it's all really affordable too with prices starting at just 15 bucks for
[01:27:48.200 --> 01:27:53.240]  the small square size. They've got all sorts of sizes, all sorts of shapes, and they've got a
[01:27:53.240 --> 01:27:59.240]  really cool team that hand assembles every single order down in Gainesville, Florida. And if you
[01:27:59.240 --> 01:28:03.240]  need any other reason to buy one besides them being our sponsors and them being really cool
[01:28:03.240 --> 01:28:08.840]  things to buy as gifts, to buy for yourself, to hang on your walls, here's the even better. You
[01:28:08.840 --> 01:28:17.000]  can save 10% off with the code TALKSHOW10. TALKSHOW10 will save you 10%. Just go to Fracture
[01:28:17.000 --> 01:28:22.040]  me.com to check it out online and remember that code TALKSHOW10 and you'll save some bucks.
[01:28:25.880 --> 01:28:34.040]  So that brings us to iTunes, which was, again, I think that's one thing that on Twitter, people
[01:28:34.040 --> 01:28:38.680]  called me out for not pressing at EQ hard enough on. But on the other hand, I felt like he
[01:28:38.680 --> 01:28:43.720]  acknowledged that it's on the table, that maybe on the desktop that iTunes should be broken up like
[01:28:43.720 --> 01:28:52.520]  it is on iOS and have separate apps for playing music, for managing device updates, for, you know,
[01:28:52.520 --> 01:28:57.240]  I mean, it's just kind of ridiculous what iTunes on the desktop does, you know, how much stuff it's
[01:28:57.240 --> 01:29:04.280]  required to do. Well, and you can see why they don't want to mess with it, because it processes,
[01:29:04.280 --> 01:29:08.920]  you know, billions of dollars in transactions. Right. Well, and it's actually used a lot. I
[01:29:08.920 --> 01:29:12.200]  think it was one of the numbers that was dropped in that interview last week was that
[01:29:12.200 --> 01:29:17.480]  there's 100 million people who still update and sync their device through a USB cable.
[01:29:17.480 --> 01:29:22.040]  Yeah, iTunes. So I mean, I mean, 100 million users is a real number. I mean,
[01:29:22.040 --> 01:29:29.320]  yep, I can understand that. And for the record, you know, I know that I've been very outspoken
[01:29:29.320 --> 01:29:37.400]  about Apple Music, and the problems that I've had with it. I use Apple Music all the time.
[01:29:37.400 --> 01:29:45.320]  Every day, I use Apple Music. And it has gotten really, really good. It really has.
