[00:00.000 --> 00:03.840]  Think you were on about two months ago. I don't know. I I'm trying to mix it up with guests
[01:31:41.860 --> 01:31:46.180]  but you go to the Apple watch you go to explore you hit technology and you scroll down and
[01:31:47.420 --> 01:31:49.740]  They show the s1
[01:31:50.900 --> 01:31:56.620]  And they say here's what they say about an entire computer architecture on a single chip
[01:31:57.300 --> 01:32:04.180]  Massive constraints have a way of inspiring interesting creative solutions a prime example is the custom design chip at the heart of Apple watch
[01:32:04.180 --> 01:32:08.400]  No traditional computer architecture could fit within such a confined space
[01:32:08.560 --> 01:32:13.920]  So we found a way to integrate many subsystems into one remarkably compact module
[01:32:14.500 --> 01:32:16.660]  module which is then completely
[01:32:17.300 --> 01:32:22.340]  encapsulated in resin to protect the electronics from the elements impact and we're
[01:32:23.120 --> 01:32:30.060]  Configuring an entire computer system on a single chip is an industry first and represents a singular feat of engineering and miniaturization
[01:32:30.500 --> 01:32:33.160]  They mentioned it in the event. They're promoting it here
[01:32:33.160 --> 01:32:36.940]  They're showing it. They're showing a guy, you know a man's hand holding this
[01:32:37.680 --> 01:32:44.640]  Tiny little chip, you know, I would I know it's an overused frame of reference, but a more or less
[01:32:45.640 --> 01:32:52.880]  Posted stamp size chip, but it doesn't look like a chip. There's no exposed electronics or transistors or anything like that. It is encapsulated
[01:32:54.080 --> 01:32:57.920]  and so even though they're being so secretive I feel like that
[01:32:57.920 --> 01:33:05.200]  They're bragging about the s1 and and they're showing it and showing that it's it's a module
[01:33:06.480 --> 01:33:11.500]  Suggests so much about how they're going forward. I think it suggests that the thing is a full computer
[01:33:11.680 --> 01:33:14.460]  It's not meant to be just a peripheral
[01:33:15.280 --> 01:33:19.260]  Which I think is what Android where is and there's we can come back to that
[01:33:20.480 --> 01:33:24.880]  You know my understanding of my Android where is that it's not in no way
[01:33:24.880 --> 01:33:30.680]  Meant in the long run to be a standalone computing device. It's a permanent risk-worn
[01:33:31.760 --> 01:33:35.740]  notification terminal for your phone for your Android phone I
[01:33:37.800 --> 01:33:40.480]  Think that in the way that in
[01:33:40.920 --> 01:33:46.620]  2007 when they when jobs first showed the iPhone and said and it runs OS 10, you know
[01:33:46.620 --> 01:33:49.560]  And that there was like a you know that the decades long
[01:33:49.560 --> 01:33:55.840]  Hey, what if Apple made a minute, you know stripped-down version of Mac OS that could run on a phone. Wouldn't that be great?
[01:33:56.080 --> 01:34:02.240]  Well, they did it and everyone's like blown away that they were able to have a computer that could run Unix, you know on a phone
[01:34:03.160 --> 01:34:08.860]  And with you know OS 10 style graphics and stuff like that for fortunately not with bash installed
[01:34:09.540 --> 01:34:16.000]  Right. I I think that they've taken a so it's a similar jump again in the same
[01:34:16.000 --> 01:34:20.720]  You know, I keep coming back to this that the iPhone is to the watch what the Mac was to the iPhone
[01:34:20.720 --> 01:34:24.280]  I think they've made a similar jump in like miniaturization
[01:34:25.160 --> 01:34:29.240]  And encapsulation with this and that it's you know, roughly
[01:34:29.840 --> 01:34:33.200]  You know in a way that it can be a computer. It's going to be a computer
[01:34:34.120 --> 01:34:37.400]  and the the modularity of it is what I think I
[01:34:37.840 --> 01:34:41.520]  Really do think that that's the explanation and we can get into this when we talk about pricing
[01:34:41.520 --> 01:34:48.140]  That's the explanation for why would somebody spend $10,000 on a gold one when two years. It's gonna be technically outdated
[01:34:48.140 --> 01:34:54.880]  Is that I think that you'll be able to take it in for service and have that s1 popped out and replaced with an s3
[01:34:54.880 --> 01:34:56.880]  Yeah, this this is super interesting
[01:34:57.520 --> 01:34:59.520]  Just one moment on that. I think the
[01:35:00.360 --> 01:35:07.040]  if I can go back to the Android where point for just a second and then I think the whole retail experience and the in the
[01:35:07.040 --> 01:35:09.040]  Potential upgrade ability is super interesting
[01:35:09.720 --> 01:35:11.160]  but
[01:35:11.160 --> 01:35:16.600]  I I think it's super significant you highlighted it. They call the s1 a computer like they
[01:35:17.360 --> 01:35:24.280]  Like this is the it's this is the fundamental point that that has changed where I've changed my thinking and is key
[01:35:24.280 --> 01:35:26.280]  Is that Apple makes computers?
[01:35:26.400 --> 01:35:32.840]  They don't make accessories the iPod was the exception and this is another computer and it has to be looked at in that in that
[01:35:32.840 --> 01:35:35.360]  Light, yeah, they're not using a different language
[01:35:35.360 --> 01:35:38.080]  You know when they call the a7 and a8 all a line
[01:35:38.080 --> 01:35:43.360]  They call them SOC systems on a chip and it's a CPU and RAM and I don't know what else
[01:35:43.360 --> 01:35:50.760]  You know on in one and it's it's more on a single chip than in a the PC world than we ever saw or have seen
[01:35:51.520 --> 01:35:54.720]  But it's not you would never call it a full computer on a chip
[01:35:55.320 --> 01:36:01.640]  Like they're calling it a full computer on a chip and which to me makes it sound as though if you replaced it with a different
[01:36:01.640 --> 01:36:03.640]  One you'd still have the same
[01:36:03.640 --> 01:36:10.720]  Screen, it's almost like turning a watch into like like a desktop PC like where you could replace your PC and keep your monitor
[01:36:11.240 --> 01:36:19.680]  like you can replace the computer in the watch and keep the gold case and the sapphire display and
[01:36:20.480 --> 01:36:25.520]  the crown and all of your bands that you bought and you just get a new computer inside I
[01:36:26.680 --> 01:36:31.420]  Just what I do want to just acknowledge that I think Android we're under the covers
[01:36:31.420 --> 01:36:34.740]  Could be standalone from a technical perspective
[01:36:35.060 --> 01:36:39.820]  I just want this so we don't get bad email because people I've actually been looking into this
[01:36:40.500 --> 01:36:45.780]  But I think the design the design is always meant to be with a smartphone. So let's park that because
[01:36:46.500 --> 01:36:49.660]  Right about the watch but no this is this is this is so interesting though
[01:36:49.660 --> 01:36:54.020]  Because this is this is the thing that people think shouldn't be possible, right?
[01:36:54.020 --> 01:36:59.560]  There's always something right that shouldn't be possible right and the everyone thought that modularity was dead
[01:36:59.560 --> 01:37:03.300]  Right with MacBooks now, you can't change anything on your own
[01:37:04.320 --> 01:37:09.920]  The phone for sure remember when the phone came out and there was no external battery and people were going nuts about it
[01:37:09.920 --> 01:37:10.660]  Like oh my god
[01:37:10.660 --> 01:37:18.360]  there's no external battery and the thinking then was you can never make something small enough if you have the constraint of
[01:37:19.240 --> 01:37:22.540]  making stuff modular and being able to be easily removed, but
[01:37:23.320 --> 01:37:27.480]  What what it you know, I thought I thought about last time we talked
[01:37:27.480 --> 01:37:31.840]  I thought I want to be interesting if the wearable if Apple came up with it. Oh, it has no screen, right?
[01:37:31.840 --> 01:37:34.640]  That would be like oh my god, just like the phone. Oh, it has no keys
[01:37:34.920 --> 01:37:42.240]  Maybe the oh my god moment here is it is modular. It's it's a computer. It can be changed out. We've totally
[01:37:42.840 --> 01:37:44.120]  like
[01:37:44.120 --> 01:37:49.480]  We've wept so far ahead here that no you can't do I'm sure no individual could do it
[01:37:49.480 --> 01:37:51.780]  But if you bring it into your Apple Watch shop
[01:37:53.160 --> 01:37:56.320]  They they'll be happy to do it for 500 bucks or whatever
[01:37:56.320 --> 01:38:03.040]  Yeah, and it maybe it won't even maybe it won't be offered on the sport edition, you know
[01:38:03.040 --> 01:38:06.600]  Maybe it's only something for the the stainless steel and gold one
[01:38:07.120 --> 01:38:10.900]  Because why if it say it cost $500 to upgrade?
[01:38:11.640 --> 01:38:16.960]  Or well, that's probably too much because if the starting price of the watch is 349 you should you know?
[01:38:16.960 --> 01:38:20.980]  Well, let's so let's call it 250. Yeah, just to pick a number. That's that's not
[01:38:21.760 --> 01:38:25.440]  Painless, it's not pocket change, but it's reasonable if you have a
[01:38:25.440 --> 01:38:27.340]  350 dollar
[01:38:27.340 --> 01:38:29.340]  Apple watch you're not gonna pay
[01:38:29.600 --> 01:38:34.320]  250 to get the s1 replaced with an s2 or an s3
[01:38:34.620 --> 01:38:37.520]  When you could just spend 350 again and get a brand new one
[01:38:37.520 --> 01:38:42.160]  Which might actually be a little slimmer and smaller and have an updated industrial design
[01:38:42.480 --> 01:38:46.680]  But if you spent 10 grand on an apple at Apple Watch Edition
[01:38:47.280 --> 01:38:49.280]  And it's solid gold
[01:38:49.520 --> 01:38:50.720]  and
[01:38:50.720 --> 01:38:58.680]  It still looks great physically on the outside because it's unscratched because this display is sapphire and the gold is special hardened gold
[01:39:01.160 --> 01:39:02.800]  You've already spent 10 grand on it
[01:39:02.800 --> 01:39:08.000]  Would you spend 250 to get to make it faster and have the battery last longer and probably you know?
[01:39:08.000 --> 01:39:11.720]  And again, I'm guessing as part of the service, they'll just put a new battery module in
[01:39:12.780 --> 01:39:17.280]  You know because yours has already been through 700, you know recharge cycles
[01:39:17.280 --> 01:39:24.240]  And that's again in this weird way that they are even though it's truly a computer
[01:39:24.360 --> 01:39:29.080]  They're really only comparing it to the existing high-end watch world
[01:39:29.080 --> 01:39:34.400]  There is no they never use the word smartwatch never showed anybody else's they're just acting as though
[01:39:34.840 --> 01:39:39.880]  Android wear and the stuff Samsung's doing that they're just acting as though that stuff doesn't even exist
[01:39:39.880 --> 01:39:47.360]  But in the real, you know high-end luxury watch world when you buy a $10,000 watch or a $5,000 watch
[01:39:47.360 --> 01:39:52.200]  You do you do get it serviced every few years because as a mechanical device it needs it needs
[01:39:52.200 --> 01:39:56.560]  You know expert attention every couple of years just to keep it in perfect working order
[01:39:58.360 --> 01:40:00.360]  It's expected, you know, and it's not free
[01:40:00.360 --> 01:40:05.880]  You don't you don't you know, you don't get free service on your your Rolex or Omega or whatever brand watch you have
[01:40:05.880 --> 01:40:07.880]  But you know if you've already
[01:40:07.880 --> 01:40:13.640]  Bought bought it for 10 grand and you want it to last a long time a $200 service is you know something?
[01:40:13.640 --> 01:40:15.640]  You don't even bat an eyelash yet
[01:40:16.040 --> 01:40:18.640]  And what's so what's so interesting about this idea?
[01:40:18.640 --> 01:40:24.920]  So they had they speaking of accidental accidental tech podcast they discussed it at the beginning of this of this and I think
[01:40:25.640 --> 01:40:29.040]  All of them whose opinions I respect greatly were were
[01:40:30.040 --> 01:40:33.720]  Dismissive of the idea. I think John Syracusa put it as being a nerd fantasy
[01:40:33.720 --> 01:40:38.000]  Which which in in some it is he's right. No, it is in a wake
[01:40:38.000 --> 01:40:42.800]  It's like it's a you know, I think the comparison that he would make would be like the x-mac, right?
[01:40:42.800 --> 01:40:47.600]  Oh, I can't Apple make a desktop computer where I can change the parts and stuff like that, but I I think
[01:40:49.480 --> 01:40:55.480]  The reason why I I'm I find this so compelling it'd be very clear like
[01:40:56.000 --> 01:41:00.440]  All the available information that we have suggests that this isn't possible
[01:41:00.440 --> 01:41:06.520]  right that if you are actually making something so small and you want to maximize battery life like the last thing you want to
[01:41:06.520 --> 01:41:12.000]  Do is is make any considerations towards towards modularity that said?
[01:41:13.000 --> 01:41:19.480]  If you could do this so much about this product comes into queer focus
[01:41:20.120 --> 01:41:26.520]  Right, the the the gold edition the idea that they're being like imagine a mad just imagine
[01:41:26.520 --> 01:41:30.800]  Let's play with this. Let's assume it's possible. Imagine in ten years, right?
[01:41:30.800 --> 01:41:35.120]  Oh, you have a first edition, right and it's not a first edition
[01:41:35.120 --> 01:41:38.360]  Like I have the first iPod where it's nice that it sits on my desk
[01:41:38.360 --> 01:41:42.920]  There's no way in the world actually use it but you have a first edition and you're still wearing it like oh
[01:41:42.920 --> 01:41:46.400]  You got one of those back in the day. I got so I have a my I have one Swiss watch
[01:41:46.400 --> 01:41:51.440]  it's a it's a wedding present from my in-laws like a very traditional sort of wedding present and
[01:41:51.440 --> 01:41:57.640]  It's a it's a Mont Blanc it's so they make pens, right but they got they used to make watches like in the 1800s
[01:41:57.640 --> 01:41:59.440]  And then they stopped and they got back into watches
[01:41:59.440 --> 01:42:02.440]  I like the first one they made when they came back and like I
[01:42:02.560 --> 01:42:07.400]  Feel very proud of that fact that I have like their first one when they came back on the market
[01:42:09.120 --> 01:42:17.480]  Imagine imagine if if that was a selling point for for this watch or there was different editions and different designs
[01:42:17.480 --> 01:42:26.680]  And the the value of of of the fashion the value of the design if you know, it's timeless
[01:42:27.680 --> 01:42:29.720]  Used not making a pun there
[01:42:29.720 --> 01:42:35.200]  But if you know like it's it's something that is not a throwaway object that just completely
[01:42:35.400 --> 01:42:40.280]  Tilts the table when it comes to the importance of fashion the importance of design the importance of all this
[01:42:40.280 --> 01:42:48.040]  Untangible stuff that Apple specializes in and it's so it's like flipping the old PC market on its head
[01:42:48.040 --> 01:42:52.720]  The way Apple was hurt before is because they couldn't keep up on all the component parts
[01:42:52.720 --> 01:42:57.880]  But now if they were really so far ahead it actually accentuates their biggest strengths
[01:42:58.880 --> 01:43:00.880]  Yeah, I totally agree
[01:43:02.000 --> 01:43:04.480]  And before we move on I will say I I know from
[01:43:04.480 --> 01:43:11.760]  Corrections from what I've speculated on Android wear that Android wear devices. They do have gigabytes of local storage
[01:43:11.760 --> 01:43:17.200]  They do have a full app SDK for running standalone apps, but there aren't many apps yet
[01:43:17.200 --> 01:43:19.200]  But I guess they're they're coming soon
[01:43:20.680 --> 01:43:26.040]  And I think it therefore can can at least if not today is already as planned
[01:43:26.040 --> 01:43:30.160]  You know without any kind of oh now we're gonna start doing more stuff like Apple like Apple
[01:43:30.160 --> 01:43:35.640]  Like things like playback of podcasts over Bluetooth or something like that
[01:43:35.640 --> 01:43:37.480]  It seems like it's already planned for that
[01:43:37.480 --> 01:43:38.800]  But it it to me though
[01:43:38.800 --> 01:43:45.960]  I I'm just guessing though that if you run any kind of like a benchmark or spec on an Android wear device today versus this
[01:43:45.960 --> 01:43:50.880]  The first Apple watch that we see next year it I think we're gonna be blown away by the difference in
[01:43:51.080 --> 01:43:54.720]  Computing performance that they've put into the watch. No in this I think this is really
[01:43:54.720 --> 01:44:00.080]  This is this is key cuz like remember Steve Jobs said the iPhone is five years ahead of the competition
[01:44:00.080 --> 01:44:04.560]  And it turned out it actually was five years out of the competition. It was around 2012 that
[01:44:06.480 --> 01:44:08.760]  That Android, you know really caught up
[01:44:08.760 --> 01:44:14.840]  I mean, obviously you and I certainly feel that from an experience standpoint the iPhone is still ahead from an app standpoint
[01:44:14.840 --> 01:44:21.120]  I would I would say they are as far as quality of apps, but from a you know, I think it's a really good idea
[01:44:21.120 --> 01:44:26.120]  They are as far as quality of apps, but from a you know, are they in the same bulb?
[01:44:26.120 --> 01:44:32.600]  Right, exactly exactly and it took about five years. Yeah, and I think I think there's no I think the
[01:44:33.080 --> 01:44:38.320]  The s1 apart like right now. It's arguable that Apple's greatest strength right now is is chip design
[01:44:38.320 --> 01:44:42.680]  Which is yes pretty amazing and and the s1 is is right in their wheelhouse
[01:44:42.680 --> 01:44:46.920]  And this is the actually there's one other point that I'd well that I think is really interesting
[01:44:46.920 --> 01:44:48.920]  it goes back to Ben Gate actually a
[01:44:48.920 --> 01:44:53.800]  Lot of people are saying about the iPhone. They said it before even been gay to happen
[01:44:53.800 --> 01:44:56.960]  like why can't they make it just a little bit thicker and give us more battery life and
[01:44:57.480 --> 01:45:01.560]  And or back to the IMAX. Why are the IMAX, you know, why are they making them so thin?
[01:45:01.560 --> 01:45:03.560]  like it's sitting on your desk and
[01:45:04.820 --> 01:45:06.820]  John, Syracuse, oh who
[01:45:06.840 --> 01:45:12.400]  We love everyone our listeners all love but his maybe his all-time favorite article that he's written
[01:45:13.400 --> 01:45:17.860]  Is something like don't stop thinking about tomorrow or something along those lines. Basically, he says that
[01:45:17.860 --> 01:45:20.740]  When we look when we look back
[01:45:20.740 --> 01:45:26.700]  It seems like there's these these breaks right where we made these big leaps like we left to the iPhone all this sort of
[01:45:26.700 --> 01:45:27.620]  stuff and he's like
[01:45:27.620 --> 01:45:33.500]  But those leaps don't happen by chance like they happen because there's just constant
[01:45:33.860 --> 01:45:40.020]  constant pushing constant iteration constantly figuring things out and what I think is really compelling about the watch is
[01:45:40.020 --> 01:45:47.700]  The reason if Apple has well Apple's clearly done something very impressive in technical perspective
[01:45:47.700 --> 01:45:51.820]  If they've even gotten done even more than seems possible and done this sort of modular sort of approach
[01:45:51.860 --> 01:45:55.660]  Like the reason they can pull this off is because they've been making phones so thin
[01:45:55.660 --> 01:45:57.380]  it's because they've been they
[01:45:57.380 --> 01:46:02.240]  and what I mean by that is they've been pushing the envelope on things like thinness and on things like
[01:46:02.340 --> 01:46:05.140]  efficiency and on things like battery life and and
[01:46:05.140 --> 01:46:12.620]  All that pays off when they're they're capable of making something like the watch
[01:46:13.420 --> 01:46:14.620]  that
[01:46:14.620 --> 01:46:17.540]  Is already way smaller than anything else on the market?
[01:46:18.100 --> 01:46:22.560]  We don't know the battery life, but I I have to assume that Apple will
[01:46:24.500 --> 01:46:28.580]  You they want to make sure it lasts a full day before before they they say anything
[01:46:29.620 --> 01:46:32.580]  But that's that's the net result of all this stuff. That doesn't happen by accident
[01:46:32.580 --> 01:46:36.540]  Right, and I think that it's it's tough for
[01:46:37.740 --> 01:46:45.300]  a lot of people in the tech world that that tech focus mentality to wrap their heads around this because they've always thought that they
[01:46:45.300 --> 01:46:47.420]  Still think of Apple as a company that doesn't value
[01:46:48.720 --> 01:46:50.720]  performance as a top priority
[01:46:51.780 --> 01:46:56.820]  That they you know, they're a design company and then you know max you do you don't get a lot of bang for your buck
[01:46:57.660 --> 01:47:01.380]  Performance wise with a Mac which hasn't really been true for years
[01:47:01.380 --> 01:47:05.220]  But put that aside though that people just underestimate that
[01:47:05.220 --> 01:47:10.540]  I just don't think that they they get their heads around this about like you said like just how much Apple as a
[01:47:10.860 --> 01:47:13.540]  semiconductor company is leading the industry in
[01:47:14.340 --> 01:47:18.720]  Terms of that where they're interested making things smaller and more efficient
[01:47:19.460 --> 01:47:25.300]  And I thought it was so telling that when a non tech ran their initial benchmarks of the new iPhones
[01:47:25.300 --> 01:47:31.420]  That in most of the benchmarks the iPhone 5s is still top 5 sometimes 3rd
[01:47:31.900 --> 01:47:38.780]  Just only behind the iPhone 6 and iPhone 6 plus a year later, you know in a very competitive industry
[01:47:38.780 --> 01:47:43.920]  I mean arguably the most competitive industry in all of tech with everybody, you know
[01:47:45.340 --> 01:47:47.340]  You know clawing at each other
[01:47:48.020 --> 01:47:49.300]  and
[01:47:49.300 --> 01:47:57.180]  considering that the other guys are the ones who who more directly address the spec driven market and that they still don't have phones that
[01:47:57.180 --> 01:48:00.700]  Compete with the iPhone 5s or that surpass it at least
[01:48:01.540 --> 01:48:03.380]  I
[01:48:03.380 --> 01:48:07.380]  Think that's so super telling about how just how potentially
[01:48:08.500 --> 01:48:14.500]  remarkable the s1 could be and who knows maybe we're making fools of ourselves and that the specs of the s of the Apple watch
[01:48:14.500 --> 01:48:21.220]  Technically aren't gonna be that remarkable compared to Apple or Android wear and other things, you know, who knows maybe you know
[01:48:21.220 --> 01:48:24.940]  We're completely wasting our time and and fantasizing about this
[01:48:24.940 --> 01:48:28.160]  But I can't help but think that they would not draw attention to it
[01:48:28.160 --> 01:48:32.720]  If it weren't something they were super proud of what not in that not just that but this is this is like
[01:48:33.820 --> 01:48:36.900]  This is this should be the gating factor on where they should wait or not
[01:48:36.900 --> 01:48:43.940]  Because to want something that is that is underpowered that does not enable a platform
[01:48:44.340 --> 01:48:46.340]  would would be a mistake because you
[01:48:47.500 --> 01:48:51.860]  You once you if you start out with and this is this is what I've got
[01:48:51.860 --> 01:48:57.620]  This is what I so clearly got wrong and where why I like I almost felt an urgency to correct myself is
[01:48:57.940 --> 01:49:05.740]  If you start out with just the mental model that this is an accessory like the iPod was an accessory
[01:49:05.740 --> 01:49:07.740]  you
[01:49:07.820 --> 01:49:09.420]  You're making
[01:49:09.420 --> 01:49:16.060]  fundamental you're putting fundamental constraints on the product that that will determine the product's
[01:49:16.220 --> 01:49:19.700]  Trajectory in the long run, right? It's like Windows 8 right Windows 8
[01:49:20.980 --> 01:49:26.340]  Couldn't fully break away from being a desktop keyboard mouse and driven sort of thing
[01:49:26.340 --> 01:49:33.380]  And that's just that it's handicapped everything else and it's an extreme example. But if you can't just flip a switch and say oh
[01:49:33.380 --> 01:49:35.380]  software developer
[01:49:35.860 --> 01:49:42.180]  You designed an app for the watch assuming the phone would be there but now it's not there like there's
[01:49:42.940 --> 01:49:48.260]  That's very hard to overcome and that's gonna be a challenge for Android where like Android where is very explicit right now
[01:49:48.260 --> 01:49:50.260]  You have to have an accompanying
[01:49:51.180 --> 01:49:54.260]  smartphone app and and
[01:49:54.780 --> 01:49:58.780]  That's only possible if the s1 is actually a real computer like that's only possible
[01:49:58.780 --> 01:50:04.580]  And so I presume it is I think the modularity if you can replace it is definitely an open question
[01:50:04.580 --> 01:50:10.220]  But man, it would be unbelievably compelling if it was replaced. Yeah, it's too I guess it's two different issues
[01:50:10.220 --> 01:50:16.500]  There's the first is just how much is this really a technically impressive computer. I think that's a sure thing
[01:50:16.500 --> 01:50:22.940]  I I would I'm gonna eat my hat if it's not a blowaway technical device at a computer engineering level
[01:50:22.940 --> 01:50:28.860]  Is the the idea that a year later or two years later you could take it into the Apple Store and?
[01:50:29.140 --> 01:50:34.300]  Get it replaced with an upgraded version it that might be just pure fantasy on my part
[01:50:34.300 --> 01:50:37.660]  Even if the the gold ones do cost five six seven ten thousand dollars
[01:50:38.100 --> 01:50:43.980]  Even if they do it really might be the case that you you know, you've okay
[01:50:43.980 --> 01:50:45.300]  Thanks for your five thousand dollars
[01:50:45.300 --> 01:50:48.420]  But two years from now you're gonna need to spend another five thousand to get a better one
[01:50:48.420 --> 01:50:51.740]  It might be I would you know, I don't think that's out of hand
[01:50:51.740 --> 01:50:56.420]  But I do think though it's way more compelling if if it's not
[01:50:57.500 --> 01:51:00.260]  Let me do the third sponsor and it would remind me
[01:51:00.260 --> 01:51:04.220]  I'm gonna here's the topic that I want to come back to after this is
[01:51:04.540 --> 01:51:09.140]  If it is modular in terms of being replaceable would Apple tell us that?
[01:51:10.060 --> 01:51:12.060]  in January
[01:51:12.100 --> 01:51:15.380]  Or would they wait a year before they say that?
[01:51:15.780 --> 01:51:18.300]  So think about that think about that and we'll come back to it
[01:51:18.300 --> 01:51:24.500]  But right now let's thank our third and final sponsor of the show another new sponsor really really happy to have
[01:51:25.420 --> 01:51:27.540]  these guys here it is
[01:51:28.740 --> 01:51:36.100]  Need and EED need is a refined retailer and lifestyle magazine from men
[01:51:36.580 --> 01:51:44.060]  Each month need curates and sells a limited quantity of exclusive products from the world's top men's brand
[01:51:44.060 --> 01:51:50.060]  These are collections. They're presented in the form of like a monthly editorial built around a certain theme
[01:51:51.020 --> 01:51:55.820]  And they're shot with beautiful photography by local independent photographers
[01:51:56.980 --> 01:51:59.780]  So stuff like clothing you want to stay up-to-date when it looks stylish
[01:51:59.780 --> 01:52:04.540]  You want to stay up-to-date on men's fashion? These guys will help you, but it goes beyond that. It's not just clothing
[01:52:04.540 --> 01:52:07.700]  They also sell coffee. They sell literature furniture
[01:52:08.660 --> 01:52:12.860]  And so forth just about anything you might be interested in anything where design matters
[01:52:12.860 --> 01:52:15.220]  Need has issues
[01:52:16.500 --> 01:52:18.460]  surrounding those things
[01:52:18.460 --> 01:52:22.780]  Soon they're gonna localize to certain cities around the world. The first of which is going to be London
[01:52:23.300 --> 01:52:28.600]  So that'll be of keen interest to all of you guys who you know, the listeners over in the UK
[01:52:29.740 --> 01:52:35.740]  They just launched need volume 8 assembly. That's the theme and it features some of the best products
[01:52:37.660 --> 01:52:39.340]  For evenings
[01:52:39.340 --> 01:52:45.740]  With friends hosting parties that sort of thing assembly in terms of you know, assembling you and your friends and family together
[01:52:48.180 --> 01:52:52.280]  They've got favorites like the Stewart throw schwood sunglasses
[01:52:52.900 --> 01:52:57.540]  And the classic Oxford watch which is a really cool classic watch
[01:52:59.080 --> 01:53:01.680]  Here's where you go to find out more their website is need
[01:53:01.680 --> 01:53:09.720]  Addition dot-com that's addition like the addition edition of a magazine need edition
[01:53:10.200 --> 01:53:16.760]  dot-com and they have a special offer for talk show listeners anyone who places an order with need
[01:53:17.200 --> 01:53:24.080]  And when you're sent from the show go there order and then send an email to hello at need addition calm
[01:53:24.160 --> 01:53:29.800]  Hello at need addition calm with the subject line. This is the code no spoilers and
[01:53:29.800 --> 01:53:37.200]  Then after you've you place the order then you just shoot them an email and send them that code word in the subject
[01:53:37.200 --> 01:53:40.080]  No spoilers write it down put it in your Vesper
[01:53:41.000 --> 01:53:48.840]  They'll throw in a bunch of extras with your order extra magazines custom field notes socks scarves all sorts of stuff
[01:53:49.800 --> 01:53:51.400]  and
[01:53:51.400 --> 01:53:55.800]  You'll be put on a list to get 25% off your next order
[01:53:55.800 --> 01:54:01.280]  Maybe in the next month when the next issue comes out so just remember that hello at need addition calm after you place an order
[01:54:01.480 --> 01:54:05.160]  With no spoilers as the subject sort of a low low-tech
[01:54:06.120 --> 01:54:08.120]  hand delivered
[01:54:09.280 --> 01:54:14.760]  Product code just for listeners of the show so my thanks to them really great stuff really impressive
[01:54:15.360 --> 01:54:20.920]  Design and curation really these guys find stuff that I've never heard of and it's it's really really cool stuff
[01:54:20.920 --> 01:54:25.160]  Absolutely, positively worth your attention and trying this out. So my thanks to need
[01:54:26.560 --> 01:54:29.040]  All right. I told you to remember what I what did I want to ask you?
[01:54:29.800 --> 01:54:36.800]  If if when they introduce if it is mod if it's modular, will they say so right? Will they tell us? Absolutely
[01:54:37.320 --> 01:54:43.200]  Absolutely. I mean like I said, if it's modular it changes the entire perception and
[01:54:44.720 --> 01:54:47.040]  Conceptualization of what this of what this is
[01:54:47.040 --> 01:54:50.320]  Right, it goes it changes from being another
[01:54:51.280 --> 01:54:56.320]  Very pretty and and cool yet disposable item to being
[01:54:57.280 --> 01:55:01.360]  Like something meaningful right the way the whale watch is meaningful
[01:55:02.160 --> 01:55:04.560]  like a high a high-end watch is meaningful and
[01:55:06.000 --> 01:55:10.480]  No, I I think it would be I think it's difficult to overstate
[01:55:10.480 --> 01:55:18.880]  what a difference that would make in the way people think about the entire the entire category in the entire watch and that
[01:55:18.880 --> 01:55:20.880]  by the way, that would
[01:55:21.360 --> 01:55:26.160]  I mean that would just pull the rug out from all the Android wear devices and just a you know, pretty
[01:55:26.720 --> 01:55:34.880]  Unbelievable way. I mean it would very clearly Apple would be setting themselves up as we are the Swiss but with a
[01:55:34.880 --> 01:55:43.360]  Relatively, we're swatch all the way up to Cartier. Yeah. Um, right and you guys you can have you know
[01:55:43.360 --> 01:55:46.960]  you're the Casio's of the market or stuff like that and
[01:55:48.320 --> 01:55:52.400]  No, I of course that that would be a central a key point in my opinion
[01:55:53.360 --> 01:55:55.200]  Yeah, I I think so too
[01:55:55.200 --> 01:56:00.480]  The only reason I could think that they wouldn't is if they're unsure if it's like that's their hope and that's their plan
[01:56:00.480 --> 01:56:02.480]  But they don't want to put it on the market
[01:56:02.480 --> 01:56:06.160]  That's their hope and that's their plan, but they don't want to promise it in advance
[01:56:06.560 --> 01:56:11.280]  Because what if something comes up and went the way that they want to make the s2 it's not
[01:56:12.240 --> 01:56:14.240]  socket compatible
[01:56:14.320 --> 01:56:15.920]  with you know
[01:56:15.920 --> 01:56:17.520]  with the s
[01:56:17.520 --> 01:56:21.920]  Yeah, well, I I think the s I don't know the s2 is already on the drawing board
[01:56:22.800 --> 01:56:23.760]  at least
[01:56:23.760 --> 01:56:30.160]  um, and and not just that but the the it's the first edition that's going to have the biggest battery life challenges that's going to have
[01:56:30.160 --> 01:56:33.360]  all these sort of things and it like for example if
[01:56:34.800 --> 01:56:39.200]  To to make something modular even if it has to be done by a technician right to make anything modular
[01:56:39.200 --> 01:56:42.880]  You're making some sort of trade-off in space in particular
[01:56:43.680 --> 01:56:50.960]  Space is the biggest one by far and that is such a massive constraint right now that if they're willing to make that trade-off in
[01:56:50.960 --> 01:56:52.160]  version one
[01:56:52.160 --> 01:56:56.640]  They're they're only gonna make that trade-off if if they're if they're not gonna do that for optionality
[01:56:56.640 --> 01:57:01.120]  They're gonna do it because the right payoff there and ways that it would work
[01:57:01.680 --> 01:57:04.080]  If you just think wow, it just sounds so crazy
