[00:00.000 --> 00:03.600]  I have a good I told you I've told you before we started the show. I have a SodaStream story
[01:25:12.820 --> 01:25:17.860]  But one thing that was always so striking about Apple for years is how accurate their forecasts were, right?
[01:25:17.860 --> 01:25:22.340]  They would miss on the high side, but they'd miss on the high side by the exact same percentage every single time, right?
[01:25:22.340 --> 01:25:25.060]  Right, it was uncanny and then they said oh from now on
[01:25:25.060 --> 01:25:31.060]  We're actually gonna make sure be more concerned or we're gonna make our guidance actually accurate and then they were accurate by the exact same
[01:25:31.060 --> 01:25:35.620]  Amount every time and I wonder how much of that was they knew which carriers were coming online
[01:25:35.620 --> 01:25:39.300]  They knew which countries were coming online and they knew because they've done this a bunch of times
[01:25:39.300 --> 01:25:44.740]  We're gonna get this carrier has has has a certain number of customers. We're gonna get a certain percent of those customers
[01:25:44.740 --> 01:25:47.780]  We know that's gonna happen and they actually built this into contracts
[01:25:47.780 --> 01:25:53.980]  right carriers had to had to guarantee a certain number of subscribers and and so they a
[01:25:54.460 --> 01:26:00.120]  huge factor in iPhone growth was just increasing the available market of the iPhone and once you
[01:26:00.120 --> 01:26:06.840]  Got the last one the wet like that in there was Verizon there's NT Docomo and a bunch of small ones in general
[01:26:06.840 --> 01:26:13.560]  but the last the big one was China Mobile and China Mobile came on in 2014 and then the iPhone 6 launched and
[01:26:13.880 --> 01:26:18.600]  And that was the last one and now that is gone
[01:26:18.600 --> 01:26:23.840]  And the question for growth for the iPhone 7 is not just getting people to upgrade
[01:26:24.160 --> 01:26:27.400]  Because there's lots of evidence that that's extending and we can talk about that as well
[01:26:27.400 --> 01:26:31.560]  But where's the new users going to come from right? Yes, people are switching
[01:26:31.560 --> 01:26:35.300]  I do think they're switching and I think the iPhone will get growth from switchers
[01:26:35.480 --> 01:26:41.200]  But that's countered by the upgrade cycle being elongated for two reasons one
[01:26:41.680 --> 01:26:45.000]  iPhones are just getting better and better and and to
[01:26:45.640 --> 01:26:52.720]  the bigger Apple gets the more they get away the more they get into like the mainstream and people that just aren't that concerned with
[01:26:52.720 --> 01:26:55.040]  Performance like us geeks are gonna upgrade all the time
[01:26:55.040 --> 01:26:58.540]  but but the farther away they get from us the
[01:26:58.720 --> 01:27:05.160]  The less likely it is that they're going to upgrade and you combine that with with carriers moving to these these plans
[01:27:05.160 --> 01:27:11.780]  Where once your phone's paid off your bill actually goes down like there's I'm skeptical where the new user is gonna come from
[01:27:12.660 --> 01:27:17.860]  Yeah, it's it's crazy if you think about it. I mean it was only January 2011
[01:27:17.860 --> 01:27:23.560]  I mean that's four years into the iPhone that it was available on a second carrier in the u.s.
[01:27:23.560 --> 01:27:30.460]  Which is Verizon. I mean, it's yep. It took a long time to spread it. You know, there there was so much
[01:27:32.640 --> 01:27:35.440]  Potential and that if you look at the absolutely
[01:27:36.200 --> 01:27:41.400]  Explosive growth. I mean I forget which iPhone but it was well into the iPhone 4 era
[01:27:41.400 --> 01:27:45.600]  Maybe even the 4s where it was the 4s that was like blew everyone's mind
[01:27:45.600 --> 01:27:49.880]  But it wasn't just that each iPhone outsold its predecessor
[01:27:49.880 --> 01:27:54.820]  It was that each iPhone outsold all of its predecessors combined, right?
[01:27:54.820 --> 01:27:59.820]  Right it well into like the fourth fifth maybe even the sixth iPhone
[01:28:00.560 --> 01:28:02.040]  generation
[01:28:02.040 --> 01:28:09.880]  Outsold all of the previous iPhones combined and the one before it outsold all of its previous ones combined it the the
[01:28:11.160 --> 01:28:14.560]  The slope on the growth curve. It's it's just phenomenal
[01:28:14.560 --> 01:28:20.960]  It's almost incomprehensible, but it was fueled largely by yes, lots and lots of people wanted iPhones
[01:28:21.800 --> 01:28:25.200]  Once they you know a year or two in and they understood what it was
[01:28:25.240 --> 01:28:29.480]  But they couldn't get it or thought they couldn't get it because they didn't want to switch carriers
[01:28:29.480 --> 01:28:35.140]  Or it wasn't or it literally wasn't even available in their country yet on any carrier, even if they were willing to switch
[01:28:37.360 --> 01:28:42.280]  Yeah, and this this is such a this is such a danger zone for companies where you kind of
[01:28:42.280 --> 01:28:46.800]  misattribute your success and the iPhone just grew for so long and
[01:28:47.120 --> 01:28:52.520]  it's easy for even someone as smart as Tim Cook and his executive team to
[01:28:53.520 --> 01:28:59.920]  To just assume that's gonna go on forever and to discount like structural changes in the market where you're you're changing
[01:28:59.920 --> 01:29:03.900]  like if you if the iPhone will always have X percent of the market if you
[01:29:04.200 --> 01:29:09.520]  there's two functions like you can either increase that the percentage of the market or you can change the market size and
[01:29:09.520 --> 01:29:16.680]  For years Apple was changing the market size slowly and steadily and in some respects
[01:29:16.680 --> 01:29:17.840]  That's why that you could argue
[01:29:17.840 --> 01:29:23.720]  That's why the growth went on for so long unlike someone like Samsung like Samsung's great strength has always been drawn
[01:29:23.760 --> 01:29:27.000]  every single carrier in every single market and they have
[01:29:27.360 --> 01:29:29.440]  They have this massive distribution network
[01:29:29.440 --> 01:29:35.560]  And that's why they just came out of nowhere to dominate Android because they had this network built in right and it's like they come
[01:29:35.560 --> 01:29:41.060]  And they're like they come to Verizon and they're like we want you to carry this and Verizon says something like, okay
[01:29:41.060 --> 01:29:43.920]  We'll do it, but we want to put our own custom skin on the UI
[01:29:45.220 --> 01:29:48.160]  Samsung just sounds like go ahead. So I was like you got it, too
[01:29:49.000 --> 01:29:53.260]  Like it's like they just stick out their hand for the handshake like you got it
[01:29:54.640 --> 01:29:58.000]  No people diss them especially in Apple world, but like there's something
[01:29:58.000 --> 01:30:05.100]  Admirable that like it's a totally valid strategy and it and the people of course pants on like kind of came crashing down to earth
[01:30:05.320 --> 01:30:07.320]  Which you know was predictable
[01:30:07.320 --> 01:30:14.680]  But don't discount the fact they made billions and billions and billions of dollars along the way, right? I you know, I I
[01:30:15.520 --> 01:30:19.200]  I agree, I do that there and and to me there is something
[01:30:19.640 --> 01:30:26.440]  there's obviously something different about Samsung compared to all the other Android handset makers in the way that you know that
[01:30:26.440 --> 01:30:28.440]  It
[01:30:28.800 --> 01:30:30.080]  In
[01:30:30.080 --> 01:30:31.920]  in a normal
[01:30:31.920 --> 01:30:39.160]  Market all those very if you if you take or let's just take Samsung out take Samsung out and all of a sudden the entire
[01:30:39.160 --> 01:30:46.600]  Android market is more or less indistinguishable. I mean, there's you know, obviously some sell more than others, but there's really no standout
[01:30:47.720 --> 01:30:48.800]  manufacturer
[01:30:48.800 --> 01:30:51.760]  Samsung is a standout manufacturer though and
[01:30:51.760 --> 01:30:56.440]  And it yeah, you know it there's there's something there's something there
[01:30:57.600 --> 01:31:04.880]  And it's not so much that their devices are it the devices don't speak for themselves. It's something that they do strategically
[01:31:06.280 --> 01:31:11.580]  Right because there's there's ways to compete other than the product Apple has chosen to compete on the product
[01:31:11.580 --> 01:31:14.580]  so I think people in the Apple world kind of
[01:31:15.240 --> 01:31:18.680]  Trigger on that but you can compete through distribution
[01:31:18.680 --> 01:31:23.760]  You can compete you can be through marketing like there's lots of places to compete and Amazon like like yeah
[01:31:23.760 --> 01:31:28.760]  they were available to everyone and particularly when the everyone like the classic example is actually
[01:31:29.400 --> 01:31:36.600]  Motorola with the Droid phone which but this is what's that's an example of what Samsung did worldwide where Verizon was like
[01:31:36.920 --> 01:31:43.340]  Like we're bleeding customers because we don't have the iPhone like we need an alternative and like and
[01:31:43.340 --> 01:31:51.580]  some of Motorola's best years were like I was like that year when the Droid and there's the commercials everywhere because they just needed an
[01:31:51.740 --> 01:31:55.440]  Alternative and Samsung filled that role all over the world, right?
[01:31:58.060 --> 01:32:03.620]  Before we leave the topic of iPhone, let's talk about the S strategy and
[01:32:04.620 --> 01:32:06.180]  I
[01:32:06.180 --> 01:32:07.380]  don't want to put words in your mouth
[01:32:07.380 --> 01:32:14.540]  but I think you're questioning whether the S strategy can continue which is and it to put it another way the tick-tock strategy of
[01:32:16.900 --> 01:32:21.100]  Here's a new form factor the iPhone let's just call it the iPhone 7 and
[01:32:21.780 --> 01:32:28.100]  A year later. Here's the same form factor, but with a whole bunch of new stuff inside the iPhone 7s
[01:32:28.700 --> 01:32:35.540]  Then the iPhone 8 then the iPhone 8s then the iPhone 9 iPhone 9s and that's put aside whether you
[01:32:35.540 --> 01:32:37.540]  know whether any of us think that
[01:32:38.660 --> 01:32:40.940]  Apple is gonna keep numbering the iPhones
[01:32:40.940 --> 01:32:46.820]  But you know this whole one year is a new form factor. The next year is the same form factor with an S
[01:32:48.260 --> 01:32:50.260]  You you question whether they
[01:32:50.500 --> 01:32:55.540]  Should continue with that, correct? Absolutely. You know, absolutely and I think
[01:32:56.260 --> 01:32:58.900]  One of the challenges with technology in general we've seen this species
[01:32:58.900 --> 01:33:06.240]  We see this with iPads is that at some point it just gets it's good enough for the majority of people and whatever
[01:33:06.940 --> 01:33:11.060]  Whatever in like the 6s is a big jump over the over the 6 in many respects
[01:33:11.060 --> 01:33:14.680]  But it's a big jump that doesn't really make a big difference in the way people use their phones
[01:33:14.980 --> 01:33:18.180]  day-to-day at least the majority of people and but
[01:33:18.900 --> 01:33:25.900]  Something that's so powerful about the iPhone it has made it such an iconic device has made it such a profitable device and in the u.s
[01:33:25.900 --> 01:33:32.420]  To a degree but particularly in places like China is the status of it. Like it is the we talked about the beginning
[01:33:32.420 --> 01:33:35.860]  it's the best phone and and it means something that you carry it and
[01:33:36.620 --> 01:33:42.200]  There is no way this is why I think they've they've introduced the new colors on the s models
[01:33:42.380 --> 01:33:50.620]  because that can show you have the newest model, but I think they like if they want to push growth and we should talk about
[01:33:50.620 --> 01:33:53.940]  China because I think that that's the other real worry point for me. I
[01:33:53.940 --> 01:33:55.940]  I
[01:33:56.140 --> 01:34:01.220]  Question whether you can stick with this same form factor for two years because the thing about the phone
[01:34:01.220 --> 01:34:02.820]  It's a personal device you carry it with you
[01:34:02.820 --> 01:34:05.020]  You pull it out when you sit on the cafe and you put it on the table
[01:34:05.020 --> 01:34:11.100]  like it is like a car in that respect where it matters like what car you get out of and I
[01:34:12.100 --> 01:34:18.380]  Question how long they can stick with this strategy where you don't know if you're using last year's phone or this year's phone
[01:34:18.380 --> 01:34:20.820]  And it sounds super shallow, but it's a reality. I
[01:34:20.820 --> 01:34:27.380]  I I don't I don't necessarily question that going forward in terms of
[01:34:27.740 --> 01:34:29.780]  Where Apple goes in the future?
[01:34:30.180 --> 01:34:37.040]  But I want to take a moment just to point out and I suspect a lot of people listening might succumb to this
[01:34:37.860 --> 01:34:42.720]  Fallacious thinking because I've definitely seen it on Twitter and commentary on you know
[01:34:42.720 --> 01:34:46.700]  What iPhone you know what Apple it needs needs to or ought to do with the iPhone going forward?
[01:34:46.700 --> 01:34:50.700]  And I've noticed it for years. Is that people who are
[01:34:51.340 --> 01:34:57.540]  The more closely attuned you are to to this if you're the less less
[01:34:57.660 --> 01:35:01.100]  Casual you are of an iPhone user if you're you know an obsessive and you know
[01:35:01.100 --> 01:35:07.460]  Quite frankly if you're listening to this podcast, you're probably right pretty serious again and the tech
[01:35:08.420 --> 01:35:10.420]  gadget
[01:35:11.040 --> 01:35:12.060]  Journalism
[01:35:12.060 --> 01:35:19.680]  Racket in general has long. I mean forever right from the 3gs the 4s the 5s has always
[01:35:19.900 --> 01:35:21.900]  under
[01:35:22.260 --> 01:35:27.980]  Appreciated the success of those s models and and there's I think a conventional wisdom that
[01:35:29.460 --> 01:35:36.980]  People are only people that the general public the world is only interested in the new form factors and that
[01:35:36.980 --> 01:35:42.380]  They see because the the s ones look the same. They're not as interested in them
[01:35:42.380 --> 01:35:49.100]  And that's not true at all because this is the 6s is the first iPhone that hasn't outsold its predecessor
[01:35:49.180 --> 01:35:56.140]  The 4s outsold the 4 the 3gs outsold the the 3g and the 5s outsold the 5
[01:35:56.140 --> 01:35:59.780]  I have no idea why I went in that order for 3 5 but
[01:35:59.780 --> 01:36:07.600]  But it up until now no and no s model has failed to outsell its predecessor
[01:36:07.600 --> 01:36:10.060]  And like I said at least up until the 4s
[01:36:10.620 --> 01:36:17.320]  The 4s outsold all previous iPhones combined so now part of that as we've just said
[01:36:17.320 --> 01:36:21.500]  you know 10 15 minutes ago was about the worldwide expansion to more countries and
[01:36:21.500 --> 01:36:28.060]  Carriers, but it's really just the obsessives who say I'm bored by the form-factor
[01:36:29.180 --> 01:36:34.300]  But now that we are I but I do agree too though that it's it's so old
[01:36:34.300 --> 01:36:39.580]  I mean, we're almost you know next year is going to be the 10-year anniversary. I mean, we're a decade into the iPhone era
[01:36:40.220 --> 01:36:45.100]  It's amazing the world has changed. You know, it's there's no way, you know, what what was true
[01:36:45.100 --> 01:36:48.940]  You know in the early years is not going to be true going forward. It's you know
[01:36:48.940 --> 01:36:53.100]  Like everything in technology. It's you know, it's there's no way to expect
[01:36:54.140 --> 01:36:56.140]  What happened before to continue happening?
[01:36:57.180 --> 01:37:04.040]  So, I don't know that weeds well that that leads to I mean the the big engine for China or the biggest
[01:37:04.040 --> 01:37:10.700]  Rabbis gave away the big engine for Apple has been has been China and that's been the promise that it's this massive market that
[01:37:10.700 --> 01:37:12.700]  that we're growing in it's gonna be awesome and
[01:37:13.660 --> 01:37:15.180]  I'm
[01:37:15.180 --> 01:37:17.180]  exceptionally worried about China
[01:37:17.180 --> 01:37:22.300]  Exceptionally worried about China now and and for a few reasons. So first off
[01:37:22.940 --> 01:37:25.380]  Apple was up in China in the first quarter
[01:37:25.540 --> 01:37:33.340]  but people forget and I actually forgot originally in October or in 2014 when iPhone 6 launched the Chinese government actually
[01:37:33.860 --> 01:37:36.520]  held up the approval of the iPhone 6 and
[01:37:37.260 --> 01:37:42.540]  Even though Apple intended to launch it in September with everyone else. They didn't watch it until October 17th
[01:37:42.540 --> 01:37:50.220]  so on a year-over-year comparison you were comparing two and a half months versus three months and had you done a
[01:37:50.460 --> 01:37:54.080]  Straight-up comparison actually in q1. It would have been down in China one
[01:37:54.580 --> 01:38:00.820]  Two in q2 it was massively down in China in Greater China and and Tim Cook trying to take care to say oh in
[01:38:01.140 --> 01:38:05.420]  Greater in China itself is only down 7% or 11% or whatever
[01:38:05.420 --> 01:38:07.580]  It was all the drop was in Hong Kong
[01:38:07.580 --> 01:38:14.500]  the problem with that is a lot of those Hong Kong sells were gray market imports into China and as
[01:38:15.620 --> 01:38:22.020]  Availability increased in China. It was it's natural if the Hong Kong market would decrease and I think that's a red herring because I
[01:38:22.540 --> 01:38:27.140]  suspect the vast majority of the Hong Kong which was just demolished was
[01:38:27.500 --> 01:38:31.900]  People who used to buy in Hong Kong and smuggle into China and sell in China
[01:38:31.940 --> 01:38:35.500]  No longer did so because people just bought it in China now that was widely available
[01:38:35.500 --> 01:38:40.020]  and so I think you do have to look at it as a whole and it was down like
[01:38:40.380 --> 01:38:46.500]  27% or something like a huge amount and this is really really concerning because this is supposed to be the the the
[01:38:46.820 --> 01:38:49.820]  Engine up because you again you don't one
[01:38:49.940 --> 01:38:55.260]  It's not just that you need up graders you who are arguably not upgrading as frequently
[01:38:55.260 --> 01:38:58.500]  You need to find new customers and the new customer
[01:38:59.180 --> 01:39:01.540]  engine was supposed to be China and and
[01:39:01.540 --> 01:39:06.140]  And the problem is that Tim Cook saying oh we sold a ton with the six
[01:39:06.140 --> 01:39:09.860]  So, of course it was down this year. Well, yeah, that's an upgrade story
[01:39:09.860 --> 01:39:16.340]  Where are the new customers and they're not materializing and you say oh well China's macroeconomic environment is challenging
[01:39:16.340 --> 01:39:18.540]  It is it is a problem
[01:39:18.540 --> 01:39:25.900]  but if you're in a greenfield environment where you're you have so many new people to sell to the
[01:39:25.900 --> 01:39:31.260]  Macroeconomics don't affect you like Apple in 2008 was not affected by the Great Recession
[01:39:31.820 --> 01:39:37.660]  Right because there was so many people to sell iPhones to it didn't slow the company hardly at all
[01:39:37.660 --> 01:39:38.060]  Yeah
[01:39:38.060 --> 01:39:43.220]  I wouldn't say they weren't it was that they had such they they were in such a period of growth that they
[01:39:43.740 --> 01:39:48.740]  Their growth exceeded the the positive aspects of their ability to grow
[01:39:49.500 --> 01:39:52.300]  Exceeded the negative aspects of the Great Recession
[01:39:52.300 --> 01:39:56.660]  You can't say they weren't affected. No, that's fair
[01:39:56.660 --> 01:40:02.780]  But the degree to which you are affected by macroeconomic conditions is a function of how mature your market is
[01:40:02.900 --> 01:40:09.340]  like the more mature your market is the more you're gonna be affected by macroeconomic conditions if you're in a in a in a
[01:40:09.340 --> 01:40:16.260]  New market where there's tons of growth opportunities like the macroeconomics don't affect you nearly as much and you like I
[01:40:16.580 --> 01:40:18.580]  listened to all these earnings call every like
[01:40:18.580 --> 01:40:23.860]  This is earnings call season for secretary like it was on my day updates about about earnings and I actually love earnings call
[01:40:23.860 --> 01:40:26.540]  I feel it's the time you can learn more about a company than almost any other time
[01:40:26.940 --> 01:40:32.940]  But the degree to which Apple for the last two quarters has focused on macroeconomic conditions
[01:40:33.020 --> 01:40:39.740]  it's kind of striking how it's far exceeded any other tech company like they're really concerned about the world economy growing to the ditch and
[01:40:40.660 --> 01:40:42.580]  Like Facebook's not worried about it
[01:40:42.580 --> 01:40:48.580]  Like they're doing fine like it's it's it's a testament to how mature your market is how much that affects you
[01:40:49.860 --> 01:40:51.500]  Isn't it also?
[01:40:51.500 --> 01:40:53.100]  sort of
[01:40:53.100 --> 01:40:55.100]  that Apple
[01:40:55.380 --> 01:40:59.200]  More than any of the other companies you might compare it to is shipping
[01:40:59.740 --> 01:41:03.580]  Adams not bits and that therefore they're they're more
[01:41:05.320 --> 01:41:08.060]  You know more affected by
[01:41:08.060 --> 01:41:12.060]  The currency exchange rates, you know
[01:41:12.580 --> 01:41:17.260]  No, well, I mean the currency is just whether you sell it. I mean Facebook has a great Asia Pacific business
[01:41:17.260 --> 01:41:24.700]  So they were affected for example and advertising for sure is impacted impacted by it by recessions. I think that
[01:41:25.280 --> 01:41:28.660]  the Adams versus I actually thought you were gonna talk about China because a
[01:41:28.860 --> 01:41:36.420]  Reason why Apple's been so successful in China is because they're shipping Adams not bits because bits can either be a copied or be blocked
[01:41:36.420 --> 01:41:38.420]  Yeah, that's true, right
[01:41:38.620 --> 01:41:45.980]  and the fact that they ship Adams that are differentiated by the software has made them like to a massive degree more successful than any other
[01:41:45.980 --> 01:41:47.980]  company in China and frankly
[01:41:48.780 --> 01:41:51.620]  Carl Akan getting out of the stock last week and blaming China
[01:41:51.620 --> 01:41:55.640]  I thought it was totally reasonable to be honest like I bring that are being blocked
[01:41:56.140 --> 01:42:01.940]  yeah, I mean like it's not it didn't cause a problem for Apple financially, but it's a worrisome sign and
[01:42:01.940 --> 01:42:07.060]  Like it's very like Apple's China prospects
[01:42:07.700 --> 01:42:12.500]  Irregardless of whether they're saturated the market which is which is which is something that can be I mean
[01:42:12.660 --> 01:42:18.140]  Tim Cook talks about the upper middle class in China the upper middle class in China as it's defined in this McKinsey report he cites
[01:42:18.140 --> 01:42:19.900]  Which I actually cited first on this trajectory
[01:42:19.900 --> 01:42:24.580]  I'd like to think he got it from that but I don't know but the upper middle class is defined by an income of
[01:42:25.220 --> 01:42:27.220]  27,000 to 60,000 or sorry
[01:42:28.020 --> 01:42:30.460]  $16,000 to $35,000 US dollars
[01:42:30.460 --> 01:42:35.100]  And that's not very much money like in purchase power parity
[01:42:35.100 --> 01:42:40.980]  It's much more because stuff in China is cheaper, but iPhones aren't cheaper in China like they're actually more expensive in China
[01:42:40.980 --> 01:42:44.380]  They're in the US like you have to wonder like
[01:42:45.540 --> 01:42:51.540]  I'm concerned about this narrative in China like how big actually is the iPhone market in China
[01:42:51.540 --> 01:42:54.760]  And if and again it just goes back into this
[01:42:54.760 --> 01:43:00.880]  Like one Apple doesn't seem to know someone with the iPhone two. There's evidence that upgrade rates are
[01:43:01.520 --> 01:43:08.040]  Extending particularly as the iPhone pushes into the marginal customer. That's not a geek and upgrades upgrades every year, but then three
[01:43:08.560 --> 01:43:14.560]  in three they're not adding new carriers and then for the inch in China like maybe it's not nearly as
[01:43:15.040 --> 01:43:18.160]  big as we all thought it was like it there's
[01:43:19.200 --> 01:43:23.560]  There's genuine reason to be concerned and again the iPhones not going anywhere
[01:43:23.560 --> 01:43:25.080]  No one's replacing with Android
[01:43:25.080 --> 01:43:26.960]  It's gonna be super successful
[01:43:26.960 --> 01:43:31.200]  But where's the growth gonna come from and if the growth not gonna be there
[01:43:31.200 --> 01:43:34.960]  Then we're almost back at the services discussion if that makes sense like everything's connected
[01:43:34.960 --> 01:43:41.920]  Well, and the other thing Tim Cook mentioned and again, this is maybe a little worrisome. Is that Tim Cook spoke?
[01:43:43.760 --> 01:43:45.760]  Optimistically about growth in India and
[01:43:45.760 --> 01:43:52.560]  And sort of comparing it to China and I linked to it I thought was a really good piece by
[01:43:54.920 --> 01:43:56.320]  Rupesh
[01:43:56.320 --> 01:43:58.500]  Shander hope I'm pronouncing it right
[01:43:59.160 --> 01:44:04.920]  Who lives in India and is a longtime daring fireball reader and is as written to me many times over the past
[01:44:04.920 --> 01:44:10.000]  but he wrote about the differences between India and China and I almost summarized by his footnote in his
[01:44:10.000 --> 01:44:18.080]  His post which is I'll just read it entirely according to Pew Research less than 2% of Indians earn more than
[01:44:18.360 --> 01:44:23.440]  $20 a day or which is about seven thousand dollars a year as of 2011 and
[01:44:24.480 --> 01:44:29.920]  That's an increase of about zero point five percent over ten years in China
[01:44:29.920 --> 01:44:32.700]  The number of people who earn more than $20 a day
[01:44:32.700 --> 01:44:40.780]  Increased by five percent in the same period so China's there's a you know
[01:44:40.780 --> 01:44:44.020]  the similarity between India and China is that there's a
[01:44:44.780 --> 01:44:47.720]  Billion plus people in a lot of a lot of people a lot of people
[01:44:48.380 --> 01:44:53.520]  And so even if a relatively small number of people earn I can buy an iPhone
[01:44:55.340 --> 01:44:57.340]  Amounts of money
[01:44:57.340 --> 01:45:03.420]  a small percentage of a billion people is an awful lot of potential iPhone buyers, but that it
[01:45:04.180 --> 01:45:09.660]  India's economy is not doing as well as China's in terms of raising the number of people who earn you know
[01:45:10.140 --> 01:45:16.820]  seven seven thousand dollars or more a year and again if you only earn seven thousand dollars a year buying an iPhone is
[01:45:17.540 --> 01:45:24.660]  You know it's enormous right because it's you know iPhone is you know, even if you get the the SE it's you know
[01:45:24.660 --> 01:45:26.220]  $400
[01:45:26.220 --> 01:45:27.620]  Yeah
[01:45:27.620 --> 01:45:32.780]  He did he cited an observation that in his article which I was grateful for like
[01:45:33.540 --> 01:45:37.600]  iPhone and China are very different in two respects one is that
[01:45:38.100 --> 01:45:45.240]  China's just much richer than India like it's it's eight or nine times on a GDP basis like per person per capita basis richer one
[01:45:45.640 --> 01:45:47.560]  but then to
[01:45:47.560 --> 01:45:53.240]  Inequality in China is much greater than inequality in India and the implication of high inequality
[01:45:53.240 --> 01:46:01.020]  with a ton of people is that there's a lot of rich people right and so China has this huge number of people that are
[01:46:01.360 --> 01:46:07.720]  like living on Western standards and incomes and and India and you like
[01:46:08.160 --> 01:46:13.700]  Arguably to its credit. I mean if there's a lot of sociology goes into this, but they it's a relatively
[01:46:14.440 --> 01:46:19.120]  Equal country. So even the rich people in India one, there's not that many of them and two
[01:46:19.120 --> 01:46:26.760]  They're not that rich relatively speaking. So so the the market like even though it's a billion people the people who can afford an iPhone
[01:46:27.640 --> 01:46:29.640]  structurally much smaller
[01:46:29.720 --> 01:46:35.800]  Much smaller than it is in China. Yeah, it's so anybody looking for a China style explosion in India
[01:46:35.800 --> 01:46:38.560]  I don't think it's gonna happen and Apple added setback
[01:46:39.160 --> 01:46:41.160]  after results
[01:46:41.280 --> 01:46:45.500]  Where they'd been petitioning the government in India to allow them to sell
[01:46:45.500 --> 01:46:52.720]  Refurbished iPhones and that it got rejected which is weird the whole idea of not being allowed to sell
[01:46:53.140 --> 01:46:57.780]  Refurbished phones is weird, but it's it seems like some kind of political issue in India
[01:46:57.780 --> 01:47:04.940]  But that was the that was a big path for potential sales for Apple in India because it would allow them to sell
[01:47:05.100 --> 01:47:11.700]  The iPhones at prices that Indians could more likely afford and without being I don't know what Apple's doing
[01:47:11.700 --> 01:47:17.420]  It's it. Yeah, I know. Well, it's just sort of like the way that you can you know
[01:47:17.420 --> 01:47:22.020]  Like what what is like BMW strategy for reaching people who can't afford a new BMW?
[01:47:22.060 --> 01:47:28.780]  It's the certified BMW, you know certified pre-owned. They don't call them used. They're not used cars that are pre-owned
[01:47:29.380 --> 01:47:31.380]  certified pre-owned BMW
[01:47:31.540 --> 01:47:35.000]  And all the premium car makers have these certified pre-owned
[01:47:35.000 --> 01:47:41.120]  Things and that's the way that that premium car companies like BMW and Mercedes
[01:47:42.320 --> 01:47:46.280]  Porsche whoever you want to you know talk about they have these certified pre-owned sales things
[01:47:46.280 --> 01:47:51.640]  It's exactly what Apple's strategy is with the iPhone and yeah
[01:47:51.640 --> 01:47:58.080]  we're it's like two orders of magnitude different in price between say a new Mercedes and a new iPhone, but it's
[01:47:58.680 --> 01:48:00.600]  Apple's brand is exactly the same
[01:48:00.600 --> 01:48:07.380]  They're a premium phone maker and the way that they expand to the lower price points is with refurbished models
[01:48:08.640 --> 01:48:15.440]  Well, I also thought I'm confused about Apple's doing in India because they were they did something really interesting in India
[01:48:15.440 --> 01:48:20.180]  Which they haven't done in any other country, which is they they allowed for massive discounts of their phones
[01:48:20.640 --> 01:48:27.760]  So the 6s and the 6 were hugely discounted in India and you could get them for like you could get the 6s for something
[01:48:27.760 --> 01:48:32.080]  like $500 in India, which is massively less than in the US and
[01:48:32.480 --> 01:48:38.560]  and so when the when the SC launched I actually thought it was targeted India and I
[01:48:38.920 --> 01:48:44.500]  Presumed that even though watching it watching India for like $500 like but more expensive than the US
[01:48:44.500 --> 01:48:46.920]  I presumed in a matter of weeks or months
[01:48:46.920 --> 01:48:52.200]  it would be discounted to like $300 and I I thought they were gonna make a big push in India with the SC and
[01:48:52.200 --> 01:48:57.960]  It what they actually did was they cut off the discounts for the 6s
[01:48:57.960 --> 01:49:00.620]  So wouldn't compete with the SC and they raised it back up like $800
[01:49:01.480 --> 01:49:03.640]  because they felt it was suppressing SE cells and
[01:49:05.160 --> 01:49:07.160]  Like I
[01:49:07.800 --> 01:49:12.280]  Don't know one I don't know what they're doing to like I feel silly because like I
[01:49:12.720 --> 01:49:15.260]  Presumed their discounting was a strategy or an extend
[01:49:15.360 --> 01:49:21.220]  But three if that is their strategy where their entry-level phone is gonna be super expensive in India
[01:49:21.220 --> 01:49:29.000]  The SE like it's not no you're it's not gonna be China at all. Like and again, where's where are new customers gonna come from?
[01:49:29.000 --> 01:49:31.000]  I don't know
[01:49:31.960 --> 01:49:37.320]  Before we leave with this idea that the Apple might need to abandon the S strategy. I
[01:49:37.960 --> 01:49:40.480]  the I see a few problems with that and
[01:49:42.040 --> 01:49:46.580]  One of them is that and I haven't done I should have maybe but
[01:49:46.580 --> 01:49:54.100]  Anecdotally and I could be just as wrong just as wrong as the people who who I know are wrong that the s models
[01:49:54.420 --> 01:50:00.380]  Generate less consumer interest or have in the past generated less consumer interest than the new model ones
[01:50:00.540 --> 01:50:06.300]  But I think that the new ones tend to be supply constrained when they're new in
[01:50:06.500 --> 01:50:12.420]  ways that the s model ones aren't for the very obvious reason that Apple is
[01:50:12.420 --> 01:50:17.060]  Good at making like for example last year the six
[01:50:17.380 --> 01:50:24.200]  iPhone 6 was supply constrained when it first came out and that was one of the reasons that the January to March quarter did so
[01:50:24.200 --> 01:50:25.180]  well
[01:50:25.180 --> 01:50:26.020]  Was it you know?
[01:50:26.020 --> 01:50:31.300]  One of the reasons was that it was delayed in China and then it was available in China and one of the reasons
[01:50:31.540 --> 01:50:37.580]  Simple reasons that q2 last year was so good for the iPhone 6 was that there were people who wanted to buy in q1 and
[01:50:37.580 --> 01:50:39.060]  had to wait
[01:50:39.060 --> 01:50:44.660]  and that to me is one of the very obvious reasons that Apple goes with this s strategy is
