[00:00.000 --> 00:02.000]  Uh, are you wearing shoes?
[01:04:41.500 --> 01:04:50.500]  But this is, it's exactly the sort of thing, though, that I thought, I've thought Nintendo should do for mobile phones for years, which is not port.
[01:04:50.500 --> 01:04:59.500]  And every time when this came up a couple of years ago, or at least it came up for me, and it was a back and forth with a few other people on other blogs.
[01:04:59.500 --> 01:05:12.500]  It's like, I feel like the black hole that discussion keeps getting kept getting sucked down to was that DS games are terrible without a real D-pad and buttons.
[01:05:12.500 --> 01:05:20.500]  And I agree with that. I totally see, you know, that like Mario Kart, you know, unless you somehow did, you know, you'd have to have different controls.
[01:05:20.500 --> 01:05:24.500]  You'd have to have like motion controls or something.
[01:05:24.500 --> 01:05:33.500]  And that other games like platformers or something like that are never as good with a fake, the fake D-pad on a, on an iPhone.
[01:05:33.500 --> 01:05:40.500]  And so that's not my argument. My argument isn't that they should get rid of the DS and port all their DS games to a touchscreen.
[01:05:40.500 --> 01:05:53.500]  It's, you know, we'll come up with new game ideas that work on a touchscreen and do the Pokemon Go thing is I couldn't be more exactly what I was thinking that they should do and do things, you know, like, well, you've got GPS and you've got a camera.
[01:05:53.500 --> 01:05:57.500]  So why don't you do something with that? And it's, you know, really, really clever.
[01:05:57.500 --> 01:06:01.500]  Yeah. It's, it's, it's also very buggy.
[01:06:01.500 --> 01:06:02.500]  Oh, is it really?
[01:06:02.500 --> 01:06:03.500]  Oh, yes.
[01:06:03.500 --> 01:06:04.500]  Jonas hasn't complained about that.
[01:06:04.500 --> 01:06:13.500]  Oh, really? Well, at least it's been, it's been very buggy for, for me and, you know, and my friends were playing as well.
[01:06:13.500 --> 01:06:19.500]  And also the terrible thing I think is that it's, and then they had the problem with the, with the Gmail or the Google account.
[01:06:19.500 --> 01:06:19.500]  Yeah.
[01:06:19.500 --> 01:06:26.500]  So you can sign in, you can, you can become a member of the Pokemon trainers club by going to this website, which I had no success for days.
[01:06:26.500 --> 01:06:29.500]  And then finally I was just like, I'm just going to hit refresh, refresh, refresh.
[01:06:29.500 --> 01:06:37.500]  And finally I got in and was able to create an account, which I wanted to do because I had signed in originally with the Google account.
[01:06:37.500 --> 01:06:43.500]  And then, you know, it was revealed that it was granting way too much access.
[01:06:43.500 --> 01:06:56.500]  So I wanted to set up the trainer account, trainer club account, and I finally got in, but the, but the problem is their servers are so overwhelmed, I guess that we, when we were out and about.
[01:06:56.500 --> 01:06:58.500]  At one point, first of all, it was very hard to create the account.
[01:06:58.500 --> 01:07:03.500]  Second of all, when we were out that it would just, it would not, it would not be able to connect.
[01:07:03.500 --> 01:07:06.500]  So it would log you out of the game and you wouldn't be able to play.
[01:07:06.500 --> 01:07:16.500]  So I finally, and at that time I was like, okay, I'm just getting, you know, they had released the patch for the, to reduce the amount of access that it had to your Google account.
[01:07:16.500 --> 01:07:20.500]  So I thought, okay, I'll just go sign back in with my Google account. And that worked fine.
[01:07:20.500 --> 01:07:26.500]  It seems so curious to me that they would, that they would have this, you know, privacy.
[01:07:26.500 --> 01:07:34.500]  I don't think it was a security bug, but it was definitely a privacy hole where they were, you know, taking too much access to your Google account.
[01:07:34.500 --> 01:07:41.500]  It's so curious to me though, that the company used to be part of Google. You know, you'd think if anybody would get this right, it would be them.
[01:07:41.500 --> 01:07:52.500]  And I know, you know, firsthand everybody who's ever made any kind of online thing, like identity is such a weird, there is no good answer to the identity problem.
[01:07:52.500 --> 01:07:58.500]  I mean, rolling your own versus, you know, letting people sign in with Twitter or Google or Facebook or whatever.
[01:07:58.500 --> 01:08:09.500]  There's flip sides to all of it. I know that it's difficult. I mean, Vespersync is about as simple as it could be, but it was still a big hassle developing it.
[01:08:09.500 --> 01:08:20.500]  And then, I mean, beyond, so beyond those things, though, there are also numerous instances where we would capture a Pokemon and then it would just freeze.
[01:08:20.500 --> 01:08:29.500]  Oh, and you'd have to restart the app to get back in and then it would not, you know, it wouldn't remember that you had caught that Pokemon.
[01:08:29.500 --> 01:08:37.500]  So that was obviously kind of annoying. But the thing that is so amazing, though, is that despite these problems, it's still so crazy popular.
[01:08:37.500 --> 01:08:41.500]  And those problems haven't even stopped, you know, haven't stopped us from playing either.
[01:08:41.500 --> 01:08:45.500]  Explain to me what people are buying with the in-app purchases.
[01:08:45.500 --> 01:08:54.500]  I'm not. Well, you I mean, you're buying credits. First of all, you're buying like coin kind of things that you can spend on different things.
[01:08:54.500 --> 01:09:02.500]  One of the things that you can buy, you can get you can buy more pokeballs to capture more Pokemon, although we have a we have a poke stop up at the end of the street.
[01:09:02.500 --> 01:09:10.500]  So I don't and don't feel like I have to worry about and I don't play it so much that I'm using that many pokeballs.
[01:09:10.500 --> 01:09:19.500]  I don't understand. I'm not sure what else you can buy. I'm assuming that you can buy things like eggs so that you can incubate your your Pokemon and maybe incense to attract Pokemon.
[01:09:19.500 --> 01:09:29.500]  And maybe maybe you can also buy lures and things like that. So I'm assuming that it's that you can spend coins on things of that nature.
[01:09:29.500 --> 01:09:35.500]  But I haven't I haven't bought anything that this part of my brain has obviously just atrophy.
[01:09:35.500 --> 01:09:47.500]  I don't know if if I killed it with alcohol, but the part of my game that is supposed to be that supposed to listen to this and say that sounds like a lot of fun is just totally gone.
[01:09:47.500 --> 01:09:57.500]  And I think there was a time where I would have. See, I don't think it's quite like, you know, others, people who hate sports or just did sports just does nothing for them.
[01:09:57.500 --> 01:10:01.500]  And so they kind of hate sports because whenever anybody else is talking about it, it's just blah, blah, blah.
[01:10:01.500 --> 01:10:08.500]  You know, they don't they don't get it. I used to love video games. I really did.
[01:10:08.500 --> 01:10:17.500]  And it just somehow it just it just died off. But the idea that you're spending real money to get incense for to lure Pokemon.
[01:10:17.500 --> 01:10:26.500]  They're not real. Well, yeah, I mean, I don't I don't like that.
[01:10:26.500 --> 01:10:36.500]  That model, I know, but it's but it is what we're a model. I like paying for the game up front. I mean, you know, the other game that I bought was recently was the Lego Star Wars, The Force Awakens.
[01:10:36.500 --> 01:10:43.500]  Oh, we got that. We've played like crazy, too, which is super fun and is a fixed up front.
[01:10:43.500 --> 01:10:51.500]  Yes, fee. And I am much more comfortable with that. And that's why I don't that's why I don't buy.
[01:10:51.500 --> 01:11:01.500]  Stuff. Yeah, those are the only games that I've really I would say in the last 10 years that at least 95 percent of my video game playing time has been on the Lego games.
[01:11:01.500 --> 01:11:11.500]  Yeah. Yeah. The crazy thing that we found was that the speaking of Nintendo, that's the one and maybe there's one other platform.
[01:11:11.500 --> 01:11:27.500]  I think maybe the Xbox, like the Xbox 360 version in the Wii U version of Lego Star Wars, The Force Awakens does not you can't even buy the season pass to get the extra characters and stuff.
[01:11:27.500 --> 01:11:34.500]  It's only the basic. So we we bought it and I was thinking, oh, and then we played, you know, played through it pretty quickly.
[01:11:34.500 --> 01:11:41.500]  And we're like, oh, let's buy the season passed and get the extra stuff. Oh, we can't. That's weird.
[01:11:41.500 --> 01:11:51.500]  So it's like we got it and we got an eye on iOS and it's not all out on iOS yet, but supposedly that stuff will will will get eventually released on iOS.
[01:11:51.500 --> 01:11:59.500]  I like those games. Yeah, I'm not a fan of the modern ones, though, where they start they've started talking. I like.
[01:11:59.500 --> 01:12:08.500]  Well, this is the one exception, I think. And the reason I think it's an exception in this case is because they recorded a whole bunch of new material for the game.
[01:12:08.500 --> 01:12:18.500]  The thing that I think I agreed with that in the past. I always liked when they were just making noises instead of using dialogue from the movies.
[01:12:18.500 --> 01:12:34.500]  But I think they've they've upped their game significantly now because with this game, they got everybody, including Harrison Ford, and recorded a whole bunch of new material and stuff that is actually related to the gameplay.
[01:12:34.500 --> 01:12:43.500]  So they'll say things like we need to get over there to connect those two things so that we can open the gate to get through or whatever.
[01:12:43.500 --> 01:12:50.500]  You know, I mean, that's actually they're talking about stuff that you need to do in the game in order to advance.
[01:12:50.500 --> 01:12:59.500]  And Andy, and I think it's cool to be able to hear, you know, it's the characters that you love from the movie and you're getting to hear more of them.
[01:12:59.500 --> 01:13:08.500]  Well, I'm glad to hear you say that they did they did it well. I just I still feel that I missed the old style where they they just emoted, you know, sort of like The Sims, I think.
[01:13:08.500 --> 01:13:17.500]  You know, I think it's a fair comparison where they would just, you know, quote unquote, speak with these mumbles that were like universal language.
[01:13:17.500 --> 01:13:32.500]  So they wouldn't have to, you know, and it to me, it was an interesting thing as a to think about the writing challenge of making it very clear that when the character was that, you know, what what he's upset about because he can't actually say words.
[01:13:32.500 --> 01:13:43.500]  So you have to be really, really clear with the game design and the writing, which I think helped them. I helped it like focus on, you know, making everything as clear as possible.
[01:13:43.500 --> 01:13:52.500]  And I just thought it was, you know, like a cool thing. Yeah. And it must feel I feel like the reason the main reason, though, for it was was localization, wasn't it?
[01:13:52.500 --> 01:13:59.500]  I mean, I would say that's what I was that's what I was thinking is that it must have been a great boon to localization, you know, that they wouldn't have to localize, you know?
[01:13:59.500 --> 01:14:07.500]  Yeah. Because they didn't really as I recall, they didn't really do like subtitles either. It wasn't like there was stuff that was on screen. It was just.
[01:14:07.500 --> 01:14:18.500]  Yeah, they wouldn't. Yeah, they're right. And I mean, everyone. So I think there was some they would have an on screen. They would at least have an on screen description of like what you might need to do.
[01:14:18.500 --> 01:14:28.500]  But I think sometimes they actually said like the character is saying, you know, they would have like the character's name and colon and then like dialogue.
[01:14:28.500 --> 01:14:37.500]  Maybe we should. Yeah. But so, I mean, like I just I don't I think that it's kind of cool to to get that extra material now.
[01:14:37.500 --> 01:14:41.500]  And I'm so I'm I'm now on board.
[01:14:41.500 --> 01:14:46.500]  That's the way they're going to do it from now on. I think. But I'd also I think that those exclusives stink, too.
[01:14:46.500 --> 01:14:52.500]  You know, that if somehow Sony paid them so that PlayStation has like a two month period where only PlayStation can get.
[01:14:52.500 --> 01:14:58.500]  Oh, yeah. And that that's rotten. Like you shouldn't be penalized because you have the the quote.
[01:14:58.500 --> 01:15:04.500]  Yeah. I mean, I kind of get it if it's the I mean, like the Xbox 360, I kind of understand because you can get it on the Xbox one.
[01:15:04.500 --> 01:15:09.500]  And so, yeah, I mean, OK, they're not they're not going to spend as much development time on an older platform.
[01:15:09.500 --> 01:15:16.500]  Right. You I was like, you is the one that's the new one. Right.
[01:15:16.500 --> 01:15:28.500]  Maybe we should do the rest of the episode just with mumbles and grunts and see if, you know, can we do this?
[01:15:28.500 --> 01:15:34.500]  I'm sure that I used to care and I used to play The Sims long, long ago, and we used to talk like that to each other.
[01:15:34.500 --> 01:15:46.500]  And then when we get mad at each other, we would like hold a finger up over like a negative sign up over our heads.
[01:15:46.500 --> 01:15:52.500]  It was great for our relationship. I'm I'm sure that our our.
[01:15:52.500 --> 01:15:57.500]  Third and final sponsor of the show will love it if I just mumble and grunt.
[01:15:57.500 --> 01:16:06.500]  We should start after the sponsor. Our third sponsor is.
[01:16:06.500 --> 01:16:15.500]  It's Wealthfront, an automated investment service with over three billion dollars in client assets under management already in plain English.
[01:16:15.500 --> 01:16:23.500]  They make it easy for anyone to get access to a sophisticated, sophisticated, diversified long term investment portfolio.
[01:16:23.500 --> 01:16:31.500]  This is a place where you put your money away for the long term and you don't sit there and micromanage day trading.
[01:16:31.500 --> 01:16:38.500]  You're not picking stocks. They do it. They you go through a simple poll and they see what you're you know, what type of risk you're looking at, you know.
[01:16:38.500 --> 01:16:47.500]  And they pick a plan that will match your taste for risk.
[01:16:47.500 --> 01:16:53.500]  And you can get started with just 500 bucks. That's the minimum account, 500 bucks.
[01:16:53.500 --> 01:17:00.500]  Most services like this have really, really high minimum account balances just to get started.
[01:17:00.500 --> 01:17:06.500]  Wealthfront is just 500 bucks and most of their clients start with a low amount of money.
[01:17:06.500 --> 01:17:13.500]  It's sort of like, you know, put it in, see how it works before you put, quote unquote, real money in there.
[01:17:13.500 --> 01:17:21.500]  They have all sorts of other features. If you have a large account, they do this thing called tax loss harvesting.
[01:17:21.500 --> 01:17:34.500]  And it can add, according to their tests and simulated results, tax loss harvesting could add at least one point three percent to your annual after tax return.
[01:17:34.500 --> 01:17:40.500]  And direct indexing could add at least one point seven percent to your annual after tax return.
[01:17:40.500 --> 01:17:44.500]  What do those things mean? I don't know. I'm not an accountant. They are. They're the experts.
[01:17:44.500 --> 01:17:48.500]  They've got all the details on the website. You can read it. And here's the other thing.
[01:17:48.500 --> 01:17:57.500]  They've got a really low fee. It's just one quarter of one percent per year on assets above ten thousand dollars.
[01:17:57.500 --> 01:18:01.500]  So up to ten thousand dollars. They don't even charge you a fee over ten grand.
[01:18:01.500 --> 01:18:08.500]  They charge you one quarter of one percent. Most other services like this charge two, three percent, something like that.
[01:18:08.500 --> 01:18:14.500]  So they're way under in terms of the management fee. It's practically minimal.
[01:18:14.500 --> 01:18:28.500]  And you get if you use the URL that they gave me, the special URL, which is wealthfront.com slash the talk show, wealthfront.com, the talk show.
[01:18:28.500 --> 01:18:33.500]  They'll bump that up to fifteen thousand dollars. So you go up to fifteen thousand dollars completely free of charge.
[01:18:33.500 --> 01:18:42.500]  Go check them out. This is a great service for long term investing, wealthfront.com slash the talk show.
[01:18:42.500 --> 01:18:55.500]  No mumbles. I think it was it was some jokers like Matt or Cards Against Humanity.
[01:18:55.500 --> 01:19:03.500]  Those guys, they might take a moment. Yeah, Matt might do them. I could probably.
[01:19:03.500 --> 01:19:07.500]  Every once in a while.
[01:19:07.500 --> 01:19:11.500]  I could actually see them requesting that.
[01:19:11.500 --> 01:19:18.500]  They make like wacky, you know, some, you know, if you've listened and they do some weird stuff and they're like,
[01:19:18.500 --> 01:19:23.500]  you probably won't go for this, but if you want to, you could do this. I'll go for that. It'd be great.
[01:19:23.500 --> 01:19:32.500]  Anything to make these things interesting. So that's off to them. Anything else on your agenda? What else is going on this week?
[01:19:32.500 --> 01:19:37.500]  Well, I don't know. Do you want to talk about any cues? Yeah, that'd be good. And I read that.
[01:19:37.500 --> 01:19:46.500]  I read the piece that you linked to, which, yeah, I mean, I completely agree. It sounds exactly exactly like what he really meant.
[01:19:46.500 --> 01:19:53.500]  How would you summarize this? So what's the what is that? What's the attitude there?
[01:19:53.500 --> 01:20:01.500]  It's sort of like, you know, the hell with this. So it started with any Q and interview in Variety.
[01:20:01.500 --> 01:20:13.500]  And the gist of it was that they were like asking about the Apple's long rumored, quote unquote, skinny bundle of TV channels that you could say you give Apple ten dollars a month or twenty dollars a month.
[01:20:13.500 --> 01:20:29.500]  And you could get like ESPN, CNN, Turner Classic Movies, you know, like, I don't know, quote unquote, skinny bundle where maybe you'd get like 30 of the most popular channels, like a basic cable kind of thing.
[01:20:29.500 --> 01:20:35.500]  Yeah, like a basic cable, maybe even smaller. And they haven't been able to pull it off.
[01:20:35.500 --> 01:20:48.500]  And one of the reasons is that all of these, almost all of these TV channels are owned by these massive conglomerates, big media corporations that always want to bundle these things all together.
[01:20:48.500 --> 01:20:54.500]  And so like, you know, they're, you know, like so when and that's what they're used to dealing with in the cable world.
[01:20:54.500 --> 01:21:06.500]  And so like the reason you have 850 channels, I mean, literally, some of the channels I watch are like up in the 800s. I don't understand why, but that's where they are.
[01:21:06.500 --> 01:21:21.500]  I watch like four channels and some of them are up in the 800s. But the reason why is that it's like if you want to have ESPN in your bundle, you've got to take, you know, ESPN2 and ESPN Spanish and ESPN3 and ESPN Headline News or whatever it's called.
[01:21:21.500 --> 01:21:29.500]  You've got to take them all. You can't just say we just want to offer ESPN and then we can pass the savings on to our customer. They're not interested in that.
[01:21:29.500 --> 01:21:39.500]  And so Eddy Cue told, and everybody has been under the impression that Apple has been trying to negotiate something like this, specifically Eddy Cue. That's, you know, right up his wheelhouse. I mean, he's the guy.
[01:21:39.500 --> 01:21:43.500]  And he told Variety that they don't even really want to do it.
[01:21:43.500 --> 01:21:47.500]  I don't even want to go to your party.
[01:21:47.500 --> 01:21:51.500]  Exactly. I'm not invited. Well, I don't want to go. Yeah, I didn't want to go to your party.
[01:21:51.500 --> 01:21:59.500]  And a friend of the show, Peter Kafka, you know, I was on his podcast recently. I don't know if you listen to it. I thought it was pretty, pretty good.
[01:21:59.500 --> 01:22:02.500]  It's in my queue.
[01:22:02.500 --> 01:22:05.500]  Thanks for listening, John.
[01:22:05.500 --> 01:22:12.500]  It actually is. I actually have had the had the web page open for like a long time and I just haven't gotten to it yet.
[01:22:12.500 --> 01:22:18.500]  If you have or anybody who hasn't listened, it's a good I'll put it in the show notes.
[01:22:18.500 --> 01:22:26.500]  Peter Kafka of Recode does a like an inside the media podcast.
[01:22:26.500 --> 01:22:31.500]  I think Samantha Bee was on recently. So that's kind of cool that I was on a podcast where Samantha Bee was on.
[01:22:31.500 --> 01:22:34.500]  Yeah, like I find you listen to that one instead.
[01:22:34.500 --> 01:22:40.500]  Oh, I would. I'm sure it's I'm sure it's a lot funnier. I guarantee that.
[01:22:40.500 --> 01:22:45.500]  I love her show, by the way. Do you watch her show? I've seen. Well, I you know, I get clip. I clip everything.
[01:22:45.500 --> 01:22:51.500]  I honestly I honestly would because I don't get cable. But you said to me, who's the funniest person on late night TV right now?
[01:22:51.500 --> 01:22:56.500]  I think I would say Samantha Bee. She's really good. I think she's really good. I like John Oliver a lot, too.
[01:22:56.500 --> 01:23:01.500]  But he would be my two of them. I think we're tied for me. Yeah. Can you I still can't.
[01:23:01.500 --> 01:23:06.500]  I can't believe they were both on the Daily Show and somehow the Comedy Central let them both get away.
[01:23:06.500 --> 01:23:12.500]  Like the two to me, the two funniest people on on TV are them. But anyway, I'll put it in the show notes.
[01:23:12.500 --> 01:23:17.500]  You can listen to it. Peter Kafka wanted to talk to me about the one man media empire I've set up here.
[01:23:17.500 --> 01:23:24.500]  So if you've ever wanted to know my thinking behind, you know, what the hell I do here at Daring Fireball, you could go this.
[01:23:24.500 --> 01:23:29.500]  I thought it turned out pretty good. I hate talking about myself. I hate I really do.
[01:23:29.500 --> 01:23:35.500]  And it's you know, in the gist of it is that this has been somewhat successful, which makes me hate talking about it even more.
[01:23:35.500 --> 01:23:41.500]  And it somehow he made it tolerable and I didn't want to die. So you can go listen to it.
[01:23:41.500 --> 01:23:48.500]  But anyway, Peter Kafka, media reporter extraordinaire, linked to this EdiQ thing with variety.
[01:23:48.500 --> 01:23:53.500]  And he offered his own translation of it, which, like you said, really is like, yeah, this is what he made.
[01:23:53.500 --> 01:24:00.500]  It rings completely true. You know, I mean, just that we we can't pull it together.
[01:24:00.500 --> 01:24:10.500]  So, you know, so heck with it. We will just say that we we don't even want to do it, although I mean, I'm sure they're still interested.
[01:24:10.500 --> 01:24:16.500]  I think so, too. And I think that Kafka's take of look, we see that you guys are headed off a cliff.
[01:24:16.500 --> 01:24:21.500]  You should see it, too. You know, this seems this seems like it should be.
[01:24:21.500 --> 01:24:26.500]  I hate to say it, but win, win, win. Right. That this is good. This such a deal would be good for Apple.
[01:24:26.500 --> 01:24:37.500]  It would be good for Apple TV users. And it would be good for these TV channels because they'd have this life after cable.
[01:24:37.500 --> 01:24:44.500]  But if you guys want to wait till you go over the cliff and then we'll work it out, sort it out at the end, I guess that's what we'll do.
[01:24:44.500 --> 01:24:50.500]  Because it really for me, for me, it would obviously it would be great because we don't get cable.
[01:24:50.500 --> 01:25:03.500]  And every once in a while, that's a problem. The funny the funny thing was like when we when we first canceled cable, it was my wife called me back when I was working in an office and she called me.
[01:25:03.500 --> 01:25:12.500]  She said, I canceled cable. And I was like, oh, this was it was what would have been six years ago, something like that.
[01:25:12.500 --> 01:25:19.500]  Anyway, it was a year. It was the year of the Olympics, the Winter Olympics. I was like, I was thinking we would do it right after the Olympics.
[01:25:19.500 --> 01:25:24.500]  She was like, oh, oh, yeah. So we didn't watch the Olympics that year.
[01:25:24.500 --> 01:25:29.500]  But, you know, but we have not we have not looked back other than other than every once in a while.
[01:25:29.500 --> 01:25:33.500]  They're being like something like that, though. I think it would be really nice to watch as it airs.
[01:25:33.500 --> 01:25:38.500]  But, you know, it's not worth the ongoing cost to us. Yeah.
[01:25:38.500 --> 01:25:45.500]  And it just seems to me that I would think again, I'm making this up, so I'm not an analyst.
[01:25:45.500 --> 01:25:53.500]  I can make stuff up. I think, though, that cord cutting is a it's a good demographic.
[01:25:53.500 --> 01:25:58.500]  Like it's not people are cutting the cord because they can't afford cable.
[01:25:58.500 --> 01:26:12.500]  It's because they're technically savvy enough that they've got devices that they can use to fill up, you know, the four hours of time they want to spend entertaining themselves on a screen without cable.
[01:26:12.500 --> 01:26:27.500]  Yeah. You know, and well, it's like I was spending so much time getting my media some other way, you know, time and money getting my media some other way, like either buying it off of iTunes or getting it someplace where I wouldn't have to have ads in it that I was not.
[01:26:27.500 --> 01:26:34.500]  I mean, I certainly wasn't. Devoting $60 a month of my entertainment.
[01:26:34.500 --> 01:26:39.500]  You know, I was spending so much more on that compared to the other stuff that it just didn't make sense anymore.
[01:26:39.500 --> 01:26:45.500]  Yeah, I just don't understand why these the TV executives wouldn't want to get a piece of that pie, you know, get involved.
[01:26:45.500 --> 01:26:51.500]  Yeah, well, like, you know, like Kafka alludes, they probably will eventually.
[01:26:51.500 --> 01:26:57.500]  Yeah. And I don't know. I just can't help but think that the app model is it's just not ideal.
[01:26:57.500 --> 01:27:04.500]  It's you know, it's not bad and it works. And there are some of those stations, you know, I call them state works if you're big, right?
[01:27:04.500 --> 01:27:10.500]  I mean, it works if you're HBO. But I don't think it works necessarily for everybody.
[01:27:10.500 --> 01:27:17.500]  Yeah, HBO does it pretty well. I think that their Apple TV app, I think the interface is a little confusing that the navigation.
[01:27:17.500 --> 01:27:21.500]  I don't know if you've used it, but the. Yeah, just a bit.
[01:27:21.500 --> 01:27:28.500]  It's it's a the there's like a simple like iOS really hammered at home.
[01:27:28.500 --> 01:27:34.500]  But it's like that that old next column view, you know, from the next finder or whatever the file manager.
[01:27:34.500 --> 01:27:42.500]  And now that you have it in the finder. Right. And it's such a simple little thing, but it's so brilliant where you, you know, start on the left.
[01:27:42.500 --> 01:27:49.500]  This is the route. And as you go deeper, it just keeps sliding over. Right. The whole iPhone interface is built on that.
[01:27:49.500 --> 01:27:54.500]  Right. So far left conceptually is here's all of your email accounts. You go into one of them.
[01:27:54.500 --> 01:28:00.500]  Here's all of the mailboxes in that account. You hit a mailbox. Here's all of the messages in that mailbox.
[01:28:00.500 --> 01:28:04.500]  Just keep going to the right. The the Apple TV is large.
[01:28:04.500 --> 01:28:14.500]  You know, a lot of the stuff in Apple TV is largely like that. The HBO app is just sort of like here's a whole bunch of things you can tap and it'll take you somewhere.
[01:28:14.500 --> 01:28:22.500]  And there's no I have no idea how to get back to where I just was. But anyway, one of my biggest one of my biggest complaints about the Apple TV is the fact that it brought.
[01:28:22.500 --> 01:28:28.500]  It brought some crappy apps, I think. Yeah, like I think the Netflix app is not as good as it used to be. Yeah.
[01:28:28.500 --> 01:28:33.500]  Maybe it's the same. Maybe it's the same on the old. Maybe there's an update that came to the older ones, too, and it's not as good as well.
[01:28:33.500 --> 01:28:40.500]  But they they did a they did an update. And actually, maybe that's true because I think the iOS one is not as good as it used to be either.
[01:28:40.500 --> 01:28:51.500]  It seems like they did an update that was trying to get there. You know, again, going back to sort of what we were talking about earlier about Microsoft and Google, trying to get their app experience the same off of across all those platforms.
[01:28:51.500 --> 01:29:01.500]  And, you know, that experience was not nearly as good as the original iOS apps were.
[01:29:01.500 --> 01:29:09.500]  The good thing about HBO, this I salute you, HBO, you are doing it right, is that they they don't have any kind of like window.
[01:29:09.500 --> 01:29:20.500]  It's like if you want to watch Game of Thrones on Sunday night because you don't want spoilers, you can watch it on the HBO app as soon as it's on the TV station.
[01:29:20.500 --> 01:29:28.500]  Yeah. Really like that. When I used to be in, I loved it. It's probably my favorite show of all time, Mad Men.
[01:29:28.500 --> 01:29:42.500]  I always bought it on iTunes so that I could watch it without ads and without even, you know, I mean, this is me and my money just pouring through my fingers because I don't even I have TiVo, of course, but I didn't, you know, don't even like skipping ads.
[01:29:42.500 --> 01:29:53.500]  It's the show is to I thought Mad Men was so cinematic that it was just wrecking. It's like watching a movie with with commercials. I don't even want to do the blip, blip, blip.
[01:29:53.500 --> 01:30:01.500]  So I bought I would buy the season pass on iTunes, but they'd make it only come out like 24 hours later.
[01:30:01.500 --> 01:30:06.500]  And Mad Men wasn't like Game of Thrones where there were these crazy plot twists and it wasn't nearly as popular.
[01:30:06.500 --> 01:30:13.500]  You know, it was popular, but Game of Thrones isn't popular. So you didn't have to worry about Game of Thrones is the kind of thing where everybody's watching at the same time.
[01:30:13.500 --> 01:30:19.500]  And, you know, it's on Twitter. You can see, you know, when it's happening because everybody's commenting on it as it's being aired.
[01:30:19.500 --> 01:30:27.500]  Right. And so I didn't it wasn't so much that I was worried about a 24 hour window where I could encounter a spoiler.
[01:30:27.500 --> 01:30:31.500]  It was just a vague frustration that I'm really looking forward to this next episode of the show.
[01:30:31.500 --> 01:30:39.500]  Like maybe, you know, if there was like some kind of cliffhanger the week before, it just felt annoying to me that I'm the sucker who paid money.
[01:30:39.500 --> 01:30:48.500]  Even though I've got cable where I could watch it for free, I've given you more money so that I can watch it without the commercial interruptions.
[01:30:48.500 --> 01:30:53.500]  And you're making me wait 24 hours. Like, I feel like I should get it 24 hours early, if anything.
[01:30:53.500 --> 01:31:02.500]  Yeah. And the stupid thing is the whole thing is predicated on deals that they have with cable providers.
[01:31:02.500 --> 01:31:07.500]  Yeah. The other thing I will say, yes, this is true, too. I don't know how HBO got it.
[01:31:07.500 --> 01:31:10.500]  And so you're suffering because of a deal they made with somebody else.
[01:31:10.500 --> 01:31:19.500]  Yeah. In my defense also, I will defend my financial finagling.
[01:31:19.500 --> 01:31:21.500]  You need Wealthfront. You need Wealthfront.
[01:31:21.500 --> 01:31:26.500]  You know what? I should put all my money in there so I can stop wasting it on…
[01:31:26.500 --> 01:31:29.500]  Stop spending it on TV shows that you get other ways.
[01:31:29.500 --> 01:31:34.500]  I don't know what my annual returns are on the episodes of Mad Men I own, but…
[01:31:34.500 --> 01:31:42.500]  For you, it's not one, one and a half percent or whatever they said. It's more like two, three percent because they would advise you to stop spending your money on TV shows.
[01:31:42.500 --> 01:31:49.500]  I will say this. I have watched Mad Men in its entirety twice, although I didn't watch the last season, re-watch the last season yet.
[01:31:49.500 --> 01:31:53.500]  I've watched everything but the last season entirely twice.
[01:31:53.500 --> 01:32:02.500]  That wouldn't have still been on my TiVo, so I would have had to buy it somehow.
[01:32:02.500 --> 01:32:05.500]  Do you watch Kimmy Schmidt?
[01:32:05.500 --> 01:32:14.500]  Yes. I don't know if we completed season two. I don't know if we have or not, but I know we're at least halfway through season two and we did watch season one.
[01:32:14.500 --> 01:32:16.500]  Because Jon Hamm is the crazy…
[01:32:16.500 --> 01:32:20.500]  Oh yeah, we did finish it. I won't say it.
[01:32:20.500 --> 01:32:25.500]  I won't say it either. There's a great joke about that.
[01:32:25.500 --> 01:32:29.500]  What was the joke about Jon Hamm? Is that a spoiler? Can you say that?
[01:32:29.500 --> 01:32:39.500]  Well, it kind of ruins the joke, but it's in reference to him being… I'll say it.
[01:32:39.500 --> 01:32:43.500]  If you don't want to skip over this, if you don't want to know what the joke is…
[01:32:43.500 --> 01:32:44.500]  Skip 30 seconds.
[01:32:44.500 --> 01:32:53.500]  But she talks about how the guy that held her captive was so crazy and he thought that he wrote that Coke song.
[01:32:53.500 --> 01:33:02.500]  That slipped past me. I didn't notice that. Oh, I did not catch that joke.
[01:33:02.500 --> 01:33:15.500]  Yeah, because it's delivered in a very off hand. So they're just walking down the street and I think she's talking to Titus or something and his next line cuts right in.
[01:33:15.500 --> 01:33:22.500]  They don't spend any time on it at all. They just deliver it and move on.
[01:33:22.500 --> 01:33:25.500]  So it's an odd segue, but I will go with it.
[01:33:25.500 --> 01:33:34.500]  One other thing. I was talking after we watched the season two of Kimmy Schmidt. So anybody who doesn't know, it's the TV show on Netflix.
[01:33:34.500 --> 01:33:37.500]  The Unbreakable Kimmy Schmidt or just Unbreakable?
